device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,0.0,-5,-4.5934e-12,1.1600000000000001e-12,2.26e-12,1.1600000000000001e-12,4.5934e-12,34945485043.3324
bot2,0.1,-5,-1.7318e-12,1.021e-11,3.86e-12,1.021e-11,1.7318e-12,88354833009.36562
bot2,0.2,-5,-2.3298e-12,2.071e-11,4.860000000000001e-12,2.071e-11,2.3298e-12,-161134386077.98904
bot2,0.3,-5,-2.973e-12,3.354e-11,6.800000000000001e-12,3.354e-11,2.973e-12,-191975427145.32544
bot2,0.4,-5,-3.3716e-12,4.3250000000000006e-11,8.56e-12,4.3250000000000006e-11,3.3716e-12,-268168409761.33017
bot2,0.5,-5,-3.7188e-12,5.175e-11,1.1150000000000002e-11,5.175e-11,3.7188e-12,-416146483562.2136
bot2,0.6,-5,-3.8522e-12,5.7090000000000007e-11,1.354e-11,5.7090000000000007e-11,3.8522e-12,-536193029490.61664
bot2,0.7,-5,-4.0918e-12,5.955e-11,1.814e-11,5.955e-11,4.0918e-12,-547345374931.582
bot2,0.8,-5,-4.2176e-12,6.075000000000001e-11,2.192e-11,6.075000000000001e-11,4.2176e-12,22546389195.77029
bot2,0.9,-5,4.7788e-12,-2.773e-11,-3.5710000000000005e-11,2.773e-11,4.7788e-12,23357937027.00177
bot2,1.0,-5,4.3448e-12,-1.5800000000000001e-12,-1.806e-11,1.5800000000000001e-12,4.3448e-12,-29022521476.665905
bot2,1.1,-5,-2.1124e-12,2.67e-12,1.9000000000000002e-13,2.67e-12,2.1124e-12,-37413947919.784485
bot2,1.2,-5,-1.0008e-12,3.060000000000001e-12,-1.83e-12,3.060000000000001e-12,1.0008e-12,99334459123.87004
bot2,1.3,-5,-9.9e-14,1.23e-12,-2.18e-12,1.23e-12,9.9e-14,106202209005.94742
bot2,1.4,-5,8.824e-13,-3.4000000000000005e-12,-2.51e-12,3.4000000000000005e-12,8.824e-13,109613065877.45256
bot2,1.5,-5,1.7256e-12,-8.710000000000001e-12,-3.75e-12,8.710000000000001e-12,1.7256e-12,148853825543.31644
bot2,1.6,-5,2.226e-12,-1.7580000000000002e-11,-4.27e-12,1.7580000000000002e-11,2.226e-12,173761946133.79666
bot2,1.7,-5,2.8766e-12,-2.762e-11,-5.94e-12,2.762e-11,2.8766e-12,176056338028.16898
bot2,1.8,-5,3.362e-12,-3.828e-11,-7.16e-12,3.828e-11,3.362e-12,236239073942.83035
bot2,1.9,-5,3.7232e-12,-4.836e-11,-9.94e-12,4.836e-11,3.7232e-12,342817963661.296
