device,VD,VG,ID,IG,IS,absIg,absId,r
top1,0.0,-5,4.4924e-12,-2.704e-11,-3.9640000000000005e-11,2.704e-11,4.4924e-12,-44267374944.66579
top1,0.1,-5,2.2334e-12,-1.6200000000000004e-12,-3.3e-13,1.6200000000000004e-12,2.2334e-12,-55570991942.20618
top1,0.2,-5,8.934e-13,-1.7200000000000001e-12,1.23e-12,1.7200000000000001e-12,8.934e-13,-79725743442.5576
top1,0.3,-5,-2.752e-13,1.0600000000000001e-12,2e-12,1.0600000000000001e-12,2.752e-13,-78777375137.86041
top1,0.4,-5,-1.6454e-12,9.36e-12,3.67e-12,9.36e-12,1.6454e-12,-85207907293.79686
top1,0.5,-5,-2.6224e-12,2.201e-11,6.2e-12,2.201e-11,2.6224e-12,-127811860940.69528
top1,0.6,-5,-3.2102e-12,3.358e-11,8.97e-12,3.358e-11,3.2102e-12,-195427008012.50745
top1,0.7,-5,-3.6458e-12,4.21e-11,1.3e-11,4.21e-11,3.6458e-12,-250626566416.04016
top1,0.8,-5,-4.0082e-12,4.874e-11,1.8620000000000003e-11,4.874e-11,4.0082e-12,-326904217064.3999
top1,0.9,-5,-4.2576e-12,4.9440000000000006e-11,2.517e-11,4.9440000000000006e-11,4.2576e-12,22818026240.730167
top1,1.0,-5,4.7568e-12,-2.223e-11,-4.174e-11,2.223e-11,4.7568e-12,23722541158.60892
top1,1.1,-5,4.1732e-12,-2.41e-12,-1.781e-11,2.41e-12,4.1732e-12,-32008194097.689003
top1,1.2,-5,-1.4916e-12,2.1000000000000003e-12,-9.700000000000001e-13,2.1000000000000003e-12,1.4916e-12,-43923222207.58114
top1,1.3,-5,-3.802e-13,8e-13,-2.450000000000001e-12,8e-13,3.802e-13,90473174703.70049
top1,1.4,-5,7.19e-13,-2.3000000000000003e-12,-2.9900000000000004e-12,2.3000000000000003e-12,7.19e-13,102637791234.7326
top1,1.5,-5,1.5684e-12,-9.28e-12,-4.760000000000001e-12,9.28e-12,1.5684e-12,108143181572.40186
top1,1.6,-5,2.5684e-12,-2.234e-11,-6.9800000000000006e-12,2.234e-11,2.5684e-12,118877793628.15024
top1,1.7,-5,3.2508e-12,-3.412e-11,-9.81e-12,3.412e-11,3.2508e-12,162628069604.81378
top1,1.8,-5,3.7982e-12,-4.326e-11,-1.344e-11,4.326e-11,3.7982e-12,254129606099.11084
top1,1.9,-5,4.0378e-12,-4.9000000000000005e-11,-1.85e-11,4.9000000000000005e-11,4.0378e-12,572409845449.3414
top1,2.0,-5,4.1476e-12,-5.138e-11,-2.5760000000000003e-11,5.138e-11,4.1476e-12,-22821150642.415382
top1,2.1,-5,-4.726e-12,1.653e-11,4.2260000000000005e-11,1.653e-11,4.726e-12,-24705388245.17629
top1,2.2,-5,-3.9478e-12,1.74e-12,1.425e-11,1.74e-12,3.9478e-12,35012779664.57761
top1,2.3000000000000003,-5,9.862e-13,-9.600000000000002e-13,1.36e-12,9.600000000000002e-13,9.862e-13,55791118054.00573
top1,2.4,-5,-3.63e-13,1.0600000000000001e-12,2.28e-12,1.0600000000000001e-12,3.63e-13,-82318077049.72
top1,2.5,-5,-1.4434e-12,6.96e-12,3.5500000000000004e-12,6.96e-12,1.4434e-12,-105374077976.8178
top1,2.6,-5,-2.261e-12,1.5430000000000002e-11,5.730000000000001e-12,1.5430000000000002e-11,2.261e-12,-120452902914.96036
top1,2.7,-5,-3.1038e-12,3.154e-11,8.55e-12,3.154e-11,3.1038e-12,-142959256611.8657
top1,2.8000000000000003,-5,-3.66e-12,4.159e-11,1.282e-11,4.159e-11,3.66e-12,-217013888888.8885
top1,2.9,-5,-4.0254e-12,4.7760000000000005e-11,1.891e-11,4.7760000000000005e-11,4.0254e-12,-390472471690.7458
top1,3.0,-5,-4.1722e-12,5.007e-11,2.58e-11,5.007e-11,4.1722e-12,22855575617.67195
top1,3.1,-5,4.7252e-12,-1.971e-11,-4.2120000000000006e-11,1.971e-11,4.7252e-12,23937188816.54541
top1,3.2,-5,4.183e-12,-1.8900000000000002e-12,-1.753e-11,1.8900000000000002e-12,4.183e-12,-32153306967.621647
top1,3.3000000000000003,-5,-1.495e-12,1.65e-12,-7.5e-13,1.65e-12,1.495e-12,-43325679130.0203
top1,3.4,-5,-4.332e-13,8.9e-13,-2.37e-12,8.9e-13,4.332e-13,89718284586.39859
top1,3.5,-5,7.341999999999999e-13,-3.46e-12,-2.85e-12,3.46e-12,7.341999999999999e-13,97924010967.4893
top1,3.6,-5,1.6092e-12,-8.790000000000003e-12,-4.340000000000001e-12,8.790000000000003e-12,1.6092e-12,108731107969.99033
top1,3.7,-5,2.5736e-12,-1.979e-11,-6.750000000000001e-12,1.979e-11,2.5736e-12,118427285646.6131
top1,3.8,-5,3.298e-12,-3.2650000000000005e-11,-8.700000000000001e-12,3.2650000000000005e-11,3.298e-12,162390386489.1196
top1,3.9,-5,3.8052e-12,-4.2560000000000006e-11,-1.2170000000000002e-11,4.2560000000000006e-11,3.8052e-12,236742424242.424
top1,4.0,-5,4.1428e-12,-4.759e-11,-1.7450000000000002e-11,4.759e-11,4.1428e-12,329706561160.5665
top1,4.1,-5,4.4118e-12,-5.0530000000000005e-11,-2.369e-11,5.0530000000000005e-11,4.4118e-12,-23204548091.42594
top1,4.2,-5,-4.4762e-12,2.548e-11,4.021e-11,2.548e-11,4.4762e-12,284900284900.2852
top1,4.3,-5,5.1138e-12,-1.14e-12,-3.6800000000000005e-11,1.14e-12,5.1138e-12,29063853285.66864
top1,4.4,-5,2.4052e-12,-2.13e-12,-5e-14,2.13e-12,2.4052e-12,-48702089319.63185
top1,4.5,-5,1.0072e-12,-1.6600000000000002e-12,1.45e-12,1.6600000000000002e-12,1.0072e-12,-80515297906.60233
top1,4.6000000000000005,-5,-7.88e-14,1.88e-12,2.070000000000001e-12,1.88e-12,7.88e-14,-94437623949.38152
top1,4.7,-5,-1.1106e-12,7.3e-12,3.8e-12,7.3e-12,1.1106e-12,-112032265292.4038
top1,4.8,-5,-1.864e-12,1.675e-11,5.520000000000001e-12,1.675e-11,1.864e-12,-138446628824.58826
top1,4.9,-5,-2.5552e-12,3.0030000000000005e-11,8.46e-12,3.0030000000000005e-11,2.5552e-12,-168918918918.9191
top1,5.0,-5,-3.048e-12,3.966e-11,1.168e-11,3.966e-11,3.048e-12,-202922077922.0772
top1,0.0,-4,-4.8442e-12,1.18e-12,3.789e-11,1.18e-12,4.8442e-12,33198326804.329063
top1,0.1,-4,-1.832e-12,2.0200000000000007e-12,-4.800000000000001e-13,2.0200000000000007e-12,1.832e-12,48056129559.325294
top1,0.2,-4,-6.824e-13,1.6100000000000002e-12,-2.070000000000001e-12,1.6100000000000002e-12,6.824e-13,91349228099.02255
top1,0.3,-4,3.574e-13,-1.8200000000000003e-12,-2.9e-12,1.8200000000000003e-12,3.574e-13,96711798839.45844
top1,0.4,-4,1.3856e-12,-6.180000000000001e-12,-3.790000000000001e-12,6.180000000000001e-12,1.3856e-12,112233445566.77892
top1,0.5,-4,2.1394e-12,-1.448e-11,-5.39e-12,1.448e-11,2.1394e-12,149253731343.28354
top1,0.6,-4,2.7256e-12,-2.398e-11,-7.0800000000000005e-12,2.398e-11,2.7256e-12,169750466813.7838
top1,0.7,-4,3.3176e-12,-3.597e-11,-1.016e-11,3.597e-11,3.3176e-12,189861401177.1408
top1,0.8,-4,3.779e-12,-4.415e-11,-1.482e-11,4.415e-11,3.779e-12,300120048019.2076
top1,0.9,-4,3.984e-12,-4.83e-11,-2.007e-11,4.83e-11,3.984e-12,465983224603.9144
top1,1.0,-4,4.2082e-12,-5.014e-11,-2.668e-11,5.014e-11,4.2082e-12,-22845132844.4475
top1,1.1,-4,-4.7706e-12,1.87e-11,4.193e-11,1.87e-11,4.7706e-12,-23981390441.017765
