device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,0.0,-5,5.0246e-12,-7.800000000000002e-13,-2.46e-12,7.800000000000002e-13,5.0246e-12,-29719448407.037563
bot2,0.1,-5,1.6598e-12,-7.43e-12,-3.5200000000000003e-12,7.43e-12,1.6598e-12,-66773504273.504265
bot2,0.2,-5,2.0294e-12,-1.462e-11,-4.7500000000000006e-12,1.462e-11,2.0294e-12,233317778814.74573
bot2,0.3,-5,2.517e-12,-2.061e-11,-5.14e-12,2.061e-11,2.517e-12,215982721382.28937
bot2,0.4,-5,2.9554e-12,-2.936e-11,-6.1e-12,2.936e-11,2.9554e-12,250438266967.1925
bot2,0.5,-5,3.3156e-12,-4.0040000000000005e-11,-7.51e-12,4.0040000000000005e-11,3.3156e-12,343406593406.5936
bot2,0.6,-5,3.5378e-12,-4.8490000000000005e-11,-9.03e-12,4.8490000000000005e-11,3.5378e-12,399361022364.21765
bot2,0.7,-5,3.8164e-12,-5.351e-11,-1.18e-11,5.351e-11,3.8164e-12,354358610914.2451
bot2,0.8,-5,4.1022e-12,-5.8070000000000006e-11,-1.489e-11,5.8070000000000006e-11,4.1022e-12,578034682080.9242
bot2,0.9,-5,4.1624e-12,-6.028000000000001e-11,-1.7650000000000002e-11,6.028000000000001e-11,4.1624e-12,920810313075.5084
bot2,1.0,-5,4.3194e-12,-6.152000000000001e-11,-2.161e-11,6.152000000000001e-11,4.3194e-12,-22704568159.11362
bot2,1.1,-5,-4.6464e-12,3.353e-11,3.426e-11,3.353e-11,4.6464e-12,341064120054.5702
bot2,1.2,-5,4.9058e-12,-2.3000000000000013e-13,-3.431e-11,2.3000000000000013e-13,4.9058e-12,25697031992.80483
bot2,1.3,-5,3.1366e-12,-1.6800000000000001e-12,-5.2500000000000004e-12,1.6800000000000001e-12,3.1366e-12,-37850113550.34068
bot2,1.4,-5,-3.782e-13,7.3e-13,-2e-12,7.3e-13,3.782e-13,-71027771858.79678
bot2,1.5,-5,3.208e-13,-8.000000000000001e-14,-1.8200000000000003e-12,8.000000000000001e-14,3.208e-13,152975370965.27457
bot2,1.6,-5,9.292e-13,-3.340000000000001e-12,-2.72e-12,3.340000000000001e-12,9.292e-13,170706725844.99826
bot2,1.7,-5,1.4924e-12,-6.25e-12,-3.43e-12,6.25e-12,1.4924e-12,192901234567.9012
bot2,1.8,-5,1.966e-12,-1.28e-11,-4.0400000000000006e-12,1.28e-11,1.966e-12,202552157180.4741
bot2,1.9,-5,2.4798e-12,-1.985e-11,-5.4000000000000004e-12,1.985e-11,2.4798e-12,198688654877.8064
bot2,2.0,-5,2.9726e-12,-3.262e-11,-6.490000000000001e-12,3.262e-11,2.9726e-12,235515779557.23026
bot2,2.1,-5,3.329e-12,-4.199e-11,-8.490000000000001e-12,4.199e-11,3.329e-12,299490865528.6018
bot2,2.2,-5,3.6404e-12,-5.08e-11,-1.032e-11,5.08e-11,3.6404e-12,323939099449.30365
bot2,2.3000000000000003,-5,3.9464e-12,-5.613e-11,-1.3190000000000002e-11,5.613e-11,3.9464e-12,428632661808.82886
bot2,2.4,-5,4.107e-12,-5.776e-11,-1.4760000000000003e-11,5.776e-11,4.107e-12,667556742323.0964
bot2,2.5,-5,4.246e-12,-6.024e-11,-1.7340000000000002e-11,6.024e-11,4.246e-12,1447178002894.362
bot2,2.6,-5,4.2452e-12,-6.158000000000001e-11,-2.092e-11,6.158000000000001e-11,4.2452e-12,1712328767123.2942
bot2,2.7,-5,4.3628e-12,-6.059000000000001e-11,-2.456e-11,6.059000000000001e-11,4.3628e-12,-22384384653.2659
bot2,2.8000000000000003,-5,-4.6896e-12,2.701e-11,3.572e-11,2.701e-11,4.6896e-12,-22721076070.162647
bot2,2.9,-5,-4.4396e-12,5.9e-13,1.9460000000000003e-11,5.9e-13,4.4396e-12,27514858023.33256
bot2,3.0,-5,2.5792e-12,-3.07e-12,-1.9900000000000002e-12,3.07e-12,2.5792e-12,41839253587.71604
bot2,3.1,-5,3.406e-13,-5.7e-13,-2.6500000000000002e-12,5.7e-13,3.406e-13,-127975428717.68634
bot2,3.2,-5,1.0164e-12,-4.21e-12,-3.0400000000000004e-12,4.21e-12,1.0164e-12,148720999405.11615
bot2,3.3000000000000003,-5,1.6854e-12,-9.63e-12,-3.97e-12,9.63e-12,1.6854e-12,160875160875.16068
bot2,3.4,-5,2.2596e-12,-1.7110000000000003e-11,-4.84e-12,1.7110000000000003e-11,2.2596e-12,184740439682.24612
bot2,3.5,-5,2.768e-12,-2.7000000000000004e-11,-5.860000000000001e-12,2.7000000000000004e-11,2.768e-12,230096640589.0476
bot2,3.6,-5,3.1288e-12,-3.641e-11,-7.45e-12,3.641e-11,3.1288e-12,263088660878.7164
bot2,3.7,-5,3.5282e-12,-4.435e-11,-8.95e-12,4.435e-11,3.5282e-12,297619047619.0479
bot2,3.8,-5,3.8008e-12,-5.196000000000001e-11,-1.1e-11,5.196000000000001e-11,3.8008e-12,369003690036.89966
bot2,3.9,-5,4.0702e-12,-5.522e-11,-1.3290000000000002e-11,5.522e-11,4.0702e-12,446627958910.22656
bot2,4.0,-5,4.2486e-12,-5.859e-11,-1.5960000000000002e-11,5.859e-11,4.2486e-12,686341798215.512
bot2,4.1,-5,4.3616e-12,-6.098e-11,-1.968e-11,6.098e-11,4.3616e-12,1240694789081.889
bot2,4.2,-5,4.4098e-12,-6.194000000000001e-11,-2.253e-11,6.194000000000001e-11,4.4098e-12,-22778005557.833378
bot2,4.3,-5,-4.4188e-12,3.2030000000000005e-11,3.464e-11,3.2030000000000005e-11,4.4188e-12,237981913374.58383
bot2,4.4,-5,5.2502e-12,-8.000000000000001e-14,-3.317e-11,8.000000000000001e-14,5.2502e-12,25677896466.72147
bot2,4.5,-5,3.37e-12,-3.56e-12,-4.48e-12,3.56e-12,3.37e-12,-37663364845.01529
bot2,4.6000000000000005,-5,-6e-14,1.5300000000000001e-12,-1.93e-12,1.5300000000000001e-12,6e-14,-71602463124.73155
bot2,4.7,-5,5.768e-13,-7.900000000000002e-13,-2.4300000000000003e-12,7.900000000000002e-13,5.768e-13,154320987654.32043
bot2,4.8,-5,1.236e-12,-2.67e-12,-2.1500000000000003e-12,2.67e-12,1.236e-12,164392569455.86075
bot2,4.9,-5,1.7934e-12,-6.26e-12,-3.1200000000000004e-12,6.26e-12,1.7934e-12,180864532465.1837
bot2,5.0,-5,2.3418e-12,-1.043e-11,-4.300000000000001e-12,1.043e-11,2.3418e-12,182348650619.9848
bot2,0.0,-4,-4.6158e-12,6.077e-11,2.1860000000000003e-11,6.077e-11,4.6158e-12,10589182091.575249
bot2,0.1,-4,4.8278e-12,-2.232e-11,-3.602e-11,2.232e-11,4.8278e-12,22510861490.66925
bot2,0.2,-4,4.2688e-12,-1.5200000000000002e-12,-1.693e-11,1.5200000000000002e-12,4.2688e-12,-28719951750.481056
bot2,0.3,-4,-2.136e-12,2.08e-12,2.0000000000000003e-14,2.08e-12,2.136e-12,-35389461018.50869
bot2,0.4,-4,-1.3826e-12,2.070000000000001e-12,-1.4300000000000002e-12,2.070000000000001e-12,1.3826e-12,133600534402.13763
bot2,0.5,-4,-6.39e-13,8.600000000000002e-13,-1.7600000000000002e-12,8.600000000000002e-13,6.39e-13,137627305257.36304
bot2,0.6,-4,7.06e-14,3.0000000000000005e-14,-2.08e-12,3.0000000000000005e-14,7.06e-14,111656989727.557
bot2,0.7,-4,1.1522e-12,-5.210000000000001e-12,-3.0900000000000004e-12,5.210000000000001e-12,1.1522e-12,104580631667.01532
bot2,0.8,-4,1.983e-12,-1.4830000000000002e-11,-4.46e-12,1.4830000000000002e-11,1.983e-12,140449438202.24716
bot2,0.9,-4,2.5762e-12,-2.289e-11,-5.28e-12,2.289e-11,2.5762e-12,174550532379.12375
bot2,1.0,-4,3.1288e-12,-3.5410000000000004e-11,-7.150000000000001e-12,3.5410000000000004e-11,3.1288e-12,218627022299.9564
bot2,1.1,-4,3.491e-12,-4.455e-11,-8.590000000000001e-12,4.455e-11,3.491e-12,316957210776.54486
bot2,1.2,-4,3.7598e-12,-5.163000000000001e-11,-1.098e-11,5.163000000000001e-11,3.7598e-12,513610683102.208
bot2,1.3,-4,3.8804e-12,-5.804000000000001e-11,-1.3280000000000002e-11,5.804000000000001e-11,3.8804e-12,663129973474.8029
bot2,1.4,-4,4.0614e-12,-5.941e-11,-1.693e-11,5.941e-11,4.0614e-12,590318772136.955
bot2,1.5,-4,4.2192e-12,-6.14e-11,-2.013e-11,6.14e-11,4.2192e-12,-23021847733.49909
bot2,1.6,-4,-4.626e-12,3.481e-11,3.379e-11,3.481e-11,4.626e-12,268168409761.33
bot2,1.7,-4,4.965e-12,-1.7200000000000001e-12,-3.467e-11,1.7200000000000001e-12,4.965e-12,25425883549.453342
bot2,1.8,-4,3.24e-12,-1.83e-12,-5.75e-12,1.83e-12,3.24e-12,-36705329613.85996
bot2,1.9,-4,-4.838e-13,1.17e-12,-1.5e-12,1.17e-12,4.838e-13,-65565171780.750046
bot2,2.0,-4,1.896e-13,5.9e-13,-2.09e-12,5.9e-13,1.896e-13,142267747901.5507
bot2,2.1,-4,9.22e-13,-3.010000000000001e-12,-2.830000000000001e-12,3.010000000000001e-12,9.22e-13,153444836581.24918
bot2,2.2,-4,1.493e-12,-7.75e-12,-3.38e-12,7.75e-12,1.493e-12,183992640294.3884
bot2,2.3000000000000003,-4,2.009e-12,-1.462e-11,-4.37e-12,1.462e-11,2.009e-12,182581705313.1274
bot2,2.4,-4,2.5884e-12,-2.193e-11,-5.5600000000000005e-12,2.193e-11,2.5884e-12,192492781520.69272
bot2,2.5,-4,3.048e-12,-3.406e-11,-7.000000000000001e-12,3.406e-11,3.048e-12,216684723726.97745
bot2,2.6,-4,3.5114e-12,-4.6050000000000005e-11,-9.25e-12,4.6050000000000005e-11,3.5114e-12,269832703723.6915
bot2,2.7,-4,3.7892e-12,-5.3370000000000005e-11,-1.162e-11,5.3370000000000005e-11,3.7892e-12,395100750691.42633
bot2,2.8000000000000003,-4,4.0176e-12,-5.8000000000000007e-11,-1.4650000000000002e-11,5.8000000000000007e-11,4.0176e-12,562113546936.4808
bot2,2.9,-4,4.145e-12,-5.988e-11,-1.863e-11,5.988e-11,4.145e-12,892857142857.1422
bot2,3.0,-4,4.2416e-12,-6.101e-11,-2.2680000000000003e-11,6.101e-11,4.2416e-12,-22574382590.63617
bot2,3.1,-4,-4.7146e-12,2.918e-11,3.514e-11,2.918e-11,4.7146e-12,-22927366104.181976
bot2,3.2,-4,-4.4816e-12,1.4300000000000002e-12,2.081e-11,1.4300000000000002e-12,4.4816e-12,27797081306.462845
bot2,3.3000000000000003,-4,2.4804e-12,-2.18e-12,-1.7000000000000002e-12,2.18e-12,2.4804e-12,40307952759.07932
bot2,3.4,-4,4.802e-13,-1.69e-12,-2.6500000000000002e-12,1.69e-12,4.802e-13,-166611129623.45865
bot2,3.5,-4,1.28e-12,-5.3600000000000006e-12,-2.95e-12,5.3600000000000006e-12,1.28e-12,148126203525.40378
bot2,3.6,-4,1.8304e-12,-1.061e-11,-4.150000000000001e-12,1.061e-11,1.8304e-12,203376042302.217
bot2,3.7,-4,2.2634e-12,-1.867e-11,-4.74e-12,1.867e-11,2.2634e-12,201897839693.1155
bot2,3.8,-4,2.821e-12,-2.753e-11,-5.99e-12,2.753e-11,2.821e-12,212675457252.2328
bot2,3.9,-4,3.2038e-12,-3.876e-11,-7.660000000000002e-12,3.876e-11,3.2038e-12,246123554024.11972
bot2,4.0,-4,3.6336e-12,-4.818e-11,-9.66e-12,4.818e-11,3.6336e-12,306842589751.45703
bot2,4.1,-4,3.8556e-12,-5.3950000000000005e-11,-1.172e-11,5.3950000000000005e-11,3.8556e-12,485908649173.95575
bot2,4.2,-4,4.0452e-12,-5.7590000000000005e-11,-1.519e-11,5.7590000000000005e-11,4.0452e-12,692520775623.2689
bot2,4.3,-4,4.1444e-12,-5.981e-11,-1.872e-11,5.981e-11,4.1444e-12,1225490196078.4329
bot2,4.4,-4,4.2084e-12,-6.121e-11,-2.231e-11,6.121e-11,4.2084e-12,-22653648370.07001
bot2,4.5,-4,-4.6842e-12,2.921e-11,3.4940000000000004e-11,2.921e-11,4.6842e-12,-22966331358.22885
