device,VD,VG,ID,IG,IS,absIg,absId,r
top1rep,0.0,-5,4.578e-13,-7.460000000000003e-12,2.877e-11,7.460000000000003e-12,4.578e-13,22956841138.659325
top1rep,0.1,-5,4.8138e-12,-6.280000000000001e-12,-4.2010000000000005e-11,6.280000000000001e-12,4.8138e-12,72348430039.06816
top1rep,0.2,-5,3.2222e-12,-1.65e-12,-7.9e-12,1.65e-12,3.2222e-12,-41050903119.86864
top1rep,0.3,-5,-5.82e-14,1.26e-12,-2.36e-12,1.26e-12,5.82e-14,-102249488752.55626
top1rep,0.4,-5,1.2662e-12,-6.020000000000002e-12,-3.730000000000001e-12,6.020000000000002e-12,1.2662e-12,80925791049.60753
top1rep,0.5,-5,2.4132e-12,-1.829e-11,-5.980000000000001e-12,1.829e-11,2.4132e-12,100391526955.12495
top1rep,0.6,-5,3.2584e-12,-3.448e-11,-9.93e-12,3.448e-11,3.2584e-12,140686550365.7851
top1rep,0.7,-5,3.8348e-12,-4.59e-11,-1.477e-11,4.59e-11,3.8348e-12,240038406144.98325
top1rep,0.8,-5,4.0916e-12,-4.901e-11,-2.098e-11,4.901e-11,4.0916e-12,414250207125.1032
top1rep,0.9,-5,4.3176e-12,-4.891e-11,-3.0020000000000003e-11,4.891e-11,4.3176e-12,-22518465141.41596
top1rep,1.0,-5,-4.79e-12,9.04e-12,4.258e-11,9.04e-12,4.79e-12,-25823111684.95805
top1rep,1.1,-5,-3.4274e-12,1.12e-12,8.01e-12,1.12e-12,3.4274e-12,40252787505.53475
top1rep,1.2,-5,1.786e-13,-6.400000000000001e-13,1.6300000000000001e-12,6.400000000000001e-13,1.786e-13,85689802913.45326
top1rep,1.3,-5,-1.0934e-12,5.000000000000001e-12,2.8600000000000003e-12,5.000000000000001e-12,1.0934e-12,-80263263504.29416
top1rep,1.4,-5,-2.3132e-12,1.744e-11,5.780000000000001e-12,1.744e-11,2.3132e-12,-93161915408.9808
top1rep,1.5,-5,-3.2402e-12,3.147e-11,8.51e-12,3.147e-11,3.2402e-12,-138715494520.7379
top1rep,1.6,-5,-3.755e-12,4.284e-11,1.372e-11,4.284e-11,3.755e-12,-250563768479.07776
top1rep,1.7,-5,-4.0384e-12,4.901e-11,1.992e-11,4.901e-11,4.0384e-12,-494315373208.1065
top1rep,1.8,-5,-4.1596e-12,4.92e-11,2.8620000000000004e-11,4.92e-11,4.1596e-12,22802937018.28797
top1rep,1.9,-5,4.7324e-12,-1.235e-11,-4.291e-11,1.235e-11,4.7324e-12,25510854868.746647
top1rep,2.0,-5,3.6802e-12,-1.1000000000000002e-12,-1.003e-11,1.1000000000000002e-12,3.6802e-12,-38386242370.73432
top1rep,2.1,-5,-4.778e-13,1.1000000000000002e-12,-1.7700000000000001e-12,1.1000000000000002e-12,4.778e-13,-73040683660.79913
top1rep,2.2,-5,9.42e-13,-3.07e-12,-3.2600000000000002e-12,3.07e-12,9.42e-13,79182833161.7706
top1rep,2.3000000000000003,-5,2.048e-12,-1.371e-11,-4.8500000000000005e-12,1.371e-11,2.048e-12,95002850085.50244
top1rep,2.4,-5,3.0472e-12,-3.0830000000000005e-11,-8.55e-12,3.0830000000000005e-11,3.0472e-12,128965695125.09656
top1rep,2.5,-5,3.5988e-12,-4.189e-11,-1.222e-11,4.189e-11,3.5988e-12,222074172773.7066
top1rep,2.6,-5,3.9478e-12,-4.819e-11,-1.8840000000000003e-11,4.819e-11,3.9478e-12,340136054421.76904
top1rep,2.7,-5,4.1868e-12,-5.0200000000000005e-11,-2.6360000000000003e-11,5.0200000000000005e-11,4.1868e-12,-22916857640.48036
top1rep,2.8000000000000003,-5,-4.7794e-12,1.289e-11,4.249e-11,1.289e-11,4.7794e-12,-25165462918.69036
top1rep,2.9,-5,-3.7606e-12,1.83e-12,1.118e-11,1.83e-12,3.7606e-12,38680230534.173935
top1rep,3.0,-5,3.912e-13,-1.7200000000000001e-12,1.4400000000000001e-12,1.7200000000000001e-12,3.912e-13,73286918285.08617
top1rep,3.1,-5,-1.0316e-12,4.11e-12,2.830000000000001e-12,4.11e-12,1.0316e-12,-83815271142.40222
top1rep,3.2,-5,-1.995e-12,1.26e-11,5.160000000000001e-12,1.26e-11,1.995e-12,-102427532520.74168
top1rep,3.3000000000000003,-5,-2.9842e-12,2.956e-11,8.03e-12,2.956e-11,2.9842e-12,-125391849529.7804
top1rep,3.4,-5,-3.59e-12,4.191e-11,1.244e-11,4.191e-11,3.59e-12,-193873594416.44016
top1rep,3.5,-5,-4.0158e-12,4.825e-11,1.8530000000000003e-11,4.825e-11,4.0158e-12,-360620266858.99774
top1rep,3.6,-5,-4.1446e-12,4.99e-11,2.448e-11,4.99e-11,4.1446e-12,22682423390.11502
top1rep,3.7,-5,4.8016e-12,-1.754e-11,-4.2810000000000005e-11,1.754e-11,4.8016e-12,24541684050.35956
top1rep,3.8,-5,4.0048e-12,-1.9400000000000002e-12,-1.637e-11,1.9400000000000002e-12,4.0048e-12,-33157598063.59623
top1rep,3.9,-5,-1.2302e-12,2.13e-12,-1.5700000000000002e-12,2.13e-12,1.2302e-12,-54884742041.712326
top1rep,4.0,-5,3.608e-13,-8.100000000000002e-13,-2.37e-12,8.100000000000002e-13,3.608e-13,69817775605.66911
top1rep,4.1,-5,1.6344e-12,-7.62e-12,-4.240000000000001e-12,7.62e-12,1.6344e-12,85932800549.97
top1rep,4.2,-5,2.6882e-12,-2.187e-11,-6.8300000000000006e-12,2.187e-11,2.6882e-12,110277900308.77824
