device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-5.0,0.1,-3.21e-13,1.0640000000000002e-11,-2.16e-12,10,10,-1.4808000000000052e-11,1.0640000000000002e-11,3.21e-13,1.33e-07,-0.0011133834586466,7.49201550177756,-3.453999999999945e-11
bot1,-4.9,0.1,-1.8018e-12,1.128e-11,3.6200000000000003e-12,10,10,-1.8261999999999985e-11,1.128e-11,1.8018e-12,1.33e-07,-0.0013730827067669,5.463286275193595,2.4104999999999986e-10
bot1,-4.8,0.1,-3.9734e-12,5.7090000000000007e-11,1.243e-11,10,10,3.340199999999997e-11,5.7090000000000007e-11,3.9734e-12,1.33e-07,0.0025114285714285,2.162943144327663,1.1086499999999988e-10
bot1,-4.7,0.1,4.8786e-12,-1.484e-11,-3.7530000000000005e-11,10,10,3.911000000000014e-12,1.484e-11,4.8786e-12,1.33e-07,0.0002940601503759,-0.4760413207090435,-2.597750000000007e-10
bot1,-4.6000000000000005,0.1,-3.1912e-12,3.6000000000000004e-12,4.290000000000001e-12,10,10,-1.8552999999999984e-11,3.6000000000000004e-12,3.1912e-12,1.33e-07,-0.001394962406015,-3.1042618433588816,1.5504499999999964e-10
bot1,-4.5,0.1,1.168e-12,-5.050000000000001e-12,-2.9100000000000003e-12,10,10,3.491999999999997e-11,5.050000000000001e-12,1.168e-12,1.33e-07,0.0026255639097744,0.3750295950455836,-6.055999999999989e-11
bot1,-4.4,0.1,3.7928e-12,-5.3220000000000005e-11,-1.107e-11,10,10,-3.0664999999999966e-11,5.3220000000000005e-11,3.7928e-12,1.33e-07,-0.0023056390977443,3.1423820502750983,-3.0195999999999944e-10
bot1,-4.3,0.1,-4.965e-12,1.651e-11,3.69e-11,10,10,-2.547199999999997e-11,1.651e-11,4.965e-12,1.33e-07,-0.0019151879699248,-2.3224120119104863,3.419349999999993e-10
bot1,-4.2,0.1,-1.3016e-12,2.3300000000000004e-12,-1.46e-12,10,10,3.7721999999999965e-11,2.3300000000000004e-12,1.3016e-12,1.33e-07,0.0028362406015037,-1.4220027866537497,2.6690499999999945e-10
bot1,-4.1,0.1,2.5794e-12,-2.349e-11,-5.43e-12,10,10,2.7908999999999976e-11,2.349e-11,2.5794e-12,1.33e-07,0.0020984210526315,2.5849326137244577,-3.7762499999999977e-10
bot1,-4.0,0.1,4.2802e-12,-6.24e-11,-1.7870000000000002e-11,10,10,-3.7803000000000046e-11,6.24e-11,4.2802e-12,1.33e-07,-0.0028423308270676,1.4290764196274728,-2.0581500000000023e-10
bot1,-3.9,0.1,-4.9812e-12,3.2000000000000005e-13,3.3630000000000004e-11,10,10,-1.325400000000002e-11,3.2000000000000005e-13,4.9812e-12,1.33e-07,-0.0009965413533834,-2.0971817534953567,2.493900000000007e-10
bot1,-3.8,0.1,1.6294e-12,-2.72e-12,6.500000000000003e-13,10,10,1.2075000000000014e-11,2.72e-12,1.6294e-12,1.33e-07,0.0009078947368421,-1.4402173939284533,-7.805499999999989e-11
bot1,-3.7,0.1,-2.5662e-12,2.007e-11,4.78e-12,10,10,-2.8864999999999973e-11,2.007e-11,2.5662e-12,1.33e-07,-0.0021703007518796,2.026750562112277,1.2898499999999966e-10
bot1,-3.6,0.1,-4.1436e-12,6.151e-11,1.703e-11,10,10,3.7871999999999966e-11,6.151e-11,4.1436e-12,1.33e-07,0.0028475187969924,1.4519558162221533,2.0137499999999963e-10
bot1,-3.5,0.1,5.0082e-12,-1.8100000000000002e-12,-3.4900000000000004e-11,10,10,1.1409999999999991e-11,1.8100000000000002e-12,5.0082e-12,1.33e-07,0.0008578947368421,-1.7374572705920228,-2.603749999999997e-10
bot1,-3.4,0.1,-1.8616e-12,2.04e-12,-5e-13,10,10,-1.4203000000000018e-11,2.04e-12,1.8616e-12,1.33e-07,-0.0010678947368421,-1.8185126077226712,9.331500000000035e-11
bot1,-3.3000000000000003,0.1,2.1676e-12,-1.6760000000000002e-11,-4.810000000000001e-12,10,10,3.007300000000004e-11,1.6760000000000002e-11,2.1676e-12,1.33e-07,0.0022611278195488,1.7423778041560234,-1.0891999999999992e-10
bot1,-3.2,0.1,4.153e-12,-6.019e-11,-1.577e-11,10,10,-3.5986999999999964e-11,6.019e-11,4.153e-12,1.33e-07,-0.0027057894736842,1.8278578710100464,-1.92415e-10
bot1,-3.1,0.1,-5.0298e-12,4.01e-12,3.6550000000000006e-11,10,10,-8.40999999999999e-12,4.01e-12,5.0298e-12,1.33e-07,-0.0006323308270676,-1.1274459285389935,2.586649999999996e-10
bot1,-3.0,0.1,2.471e-12,-2.8600000000000003e-12,-7.400000000000002e-13,10,10,1.574599999999999e-11,2.8600000000000003e-12,2.471e-12,1.33e-07,0.001183909774436,-2.136271423849257,-1.2280500000000015e-10
bot1,-2.9,0.1,-1.8806e-12,1.294e-11,3.6000000000000004e-12,10,10,-3.2971000000000044e-11,1.294e-11,1.8806e-12,1.33e-07,-0.0024790225563909,1.1118082790237531,9.43700000000004e-11
bot1,-2.8000000000000003,0.1,-4.1232e-12,5.994e-11,1.4300000000000002e-11,10,10,3.4620000000000044e-11,5.994e-11,4.1232e-12,1.33e-07,0.0026030075187969,2.142134911661125,2.0518500000000044e-10
bot1,-2.7,0.1,5.0434e-12,-4.52e-12,-3.6440000000000005e-11,10,10,8.065999999999992e-12,4.52e-12,5.0434e-12,1.33e-07,0.0006064661654135,-1.0778033986289597,-2.5220499999999985e-10
bot1,-2.6,0.1,-2.51e-12,2.52e-12,1.07e-12,10,10,-1.5820999999999986e-11,2.52e-12,2.51e-12,1.33e-07,-0.0011895488721804,-2.143752051675925,1.245749999999998e-10
bot1,-2.5,0.1,1.8792e-12,-1.067e-11,-4.27e-12,10,10,3.298099999999997e-11,1.067e-11,1.8792e-12,1.33e-07,0.0024797744360902,1.058229489895214,-9.27400000000002e-11
bot1,-2.4,0.1,4.0862e-12,-5.975e-11,-1.416e-11,10,10,-3.4369000000000037e-11,5.975e-11,4.0862e-12,1.33e-07,-0.0025841353383458,2.122638545314815,-2.0429500000000015e-10
bot1,-2.3000000000000003,0.1,-4.9946e-12,6.26e-12,3.65e-11,10,10,-7.878000000000011e-12,6.26e-12,4.9946e-12,1.33e-07,-0.0005923308270676,-1.0577104748564117,2.5189500000000045e-10
bot1,-2.2,0.1,2.5106e-12,-3.4500000000000004e-12,-1.02e-12,10,10,1.6009999999999982e-11,3.4500000000000004e-12,2.5106e-12,1.33e-07,0.0012037593984962,-2.225086603727487,-1.2449499999999968e-10
bot1,-2.1,0.1,-1.7926e-12,9.88e-12,3.790000000000001e-12,10,10,-3.277699999999997e-11,9.88e-12,1.7926e-12,1.33e-07,-0.0024644360902255,1.035597638887368,9.111500000000004e-11
bot1,-2.0,0.1,-4.0448e-12,5.8100000000000005e-11,1.404e-11,10,10,3.423300000000001e-11,5.8100000000000005e-11,4.0448e-12,1.33e-07,0.002573909774436,2.250759227484416,1.9754499999999988e-10
bot1,-1.9,0.1,5.054e-12,-6.490000000000001e-12,-3.6800000000000005e-11,10,10,6.732000000000002e-12,6.490000000000001e-12,5.054e-12,1.33e-07,0.0005061654135338,-0.8789536204256356,-2.56695e-10
bot1,-1.8,0.1,-2.6984e-12,1.55e-12,2.2200000000000002e-12,10,10,-1.7105999999999985e-11,1.55e-12,2.6984e-12,1.33e-07,-0.0012861654135338,-2.453511229379408,1.3569999999999988e-10
bot1,-1.7,0.1,1.6328e-12,-8.880000000000003e-12,-3.9400000000000006e-12,10,10,3.3872000000000006e-11,8.880000000000003e-12,1.6328e-12,1.33e-07,0.0025467669172932,0.8956392357662237,-7.984500000000013e-11
bot1,-1.6,0.1,4.076e-12,-5.801e-11,-1.281e-11,10,10,-3.3075000000000006e-11,5.801e-11,4.076e-12,1.33e-07,-0.0024868421052631,2.4224408284308208,-1.9870000000000007e-10
bot1,-1.5,0.1,-4.9822e-12,9.82e-12,3.656e-11,10,10,-5.868000000000002e-12,9.82e-12,4.9822e-12,1.33e-07,-0.0004412030075187,-0.7373845497719423,2.5775000000000007e-10
bot1,-1.4,0.1,2.9024e-12,-2.1000000000000003e-12,-4.18e-12,10,10,1.8475000000000003e-11,2.1000000000000003e-12,2.9024e-12,1.33e-07,0.0013890977443609,-2.9388756315160247,-1.3823999999999982e-10
bot1,-1.3,0.1,-1.2872e-12,4.88e-12,2.830000000000001e-12,10,10,-3.3515999999999963e-11,4.88e-12,1.2872e-12,1.33e-07,-0.0025199999999999,0.5855887601557435,6.187999999999997e-11
bot1,-1.2,0.1,-3.8008e-12,5.347e-11,1.1460000000000002e-11,10,10,3.085100000000001e-11,5.347e-11,3.8008e-12,1.33e-07,0.0023196240601503,2.8952034659657504,2.9945499999999987e-10
bot1,-1.1,0.1,4.883e-12,-1.746e-11,-3.743e-11,10,10,2.6375000000000003e-11,1.746e-11,4.883e-12,1.33e-07,0.0019830827067669,-2.0565930527371283,-3.3904e-10
bot1,-1.0,0.1,1.4742e-12,-2.2000000000000003e-12,7.800000000000002e-13,10,10,-3.6957e-11,2.2000000000000003e-12,1.4742e-12,1.33e-07,-0.0027787218045112,-1.446449660904054,-2.7410999999999984e-10
