VG,VD,W,L,ID,abs_ID,log_ID,sweep,device
-3.0,2.0,10,5,-1.7286e-12,1.7286e-12,-11.762305491335944,output,top1
-3.0,2.1,10,5,-2.069e-12,2.069e-12,-11.684239509334265,output,top1
-3.0,2.2,10,5,-2.5912e-12,2.5912e-12,-11.586499064997879,output,top1
-3.0,2.3000000000000003,10,5,-2.969e-12,2.969e-12,-11.527389802403956,output,top1
-3.0,2.4,10,5,-3.2958e-12,3.2958e-12,-11.482039150594998,output,top1
-3.0,2.5,10,5,-3.567e-12,3.567e-12,-11.447696890661646,output,top1
-3.0,2.6,10,5,-3.8532e-12,3.8532e-12,-11.414178448385872,output,top1
-3.0,2.7,10,5,-4.048e-12,4.048e-12,-11.392759496168257,output,top1
-3.0,2.8000000000000003,10,5,-4.1866e-12,4.1866e-12,-11.378138530890773,output,top1
-3.0,2.9,10,5,-4.247e-12,4.247e-12,-11.371917739009321,output,top1
-3.0,3.0,10,5,4.649e-12,4.649e-12,-11.332640453816913,output,top1
-3.0,3.1,10,5,-4.832e-12,4.832e-12,-11.315873074386925,output,top1
-3.0,3.2,10,5,-2.752e-12,2.752e-12,-11.560351570436527,output,top1
-3.0,3.3000000000000003,10,5,1.296e-13,1.296e-13,-12.887394998465426,output,top1
-3.0,3.4,10,5,-6.896e-13,6.896e-13,-12.161402747183343,output,top1
-3.0,3.5,10,5,-1.171e-12,1.171e-12,-11.931443104927636,output,top1
-3.0,3.6,10,5,-1.7858e-12,1.7858e-12,-11.748167181371361,output,top1
-3.0,3.7,10,5,-2.303e-12,2.303e-12,-11.637706062035768,output,top1
-3.0,3.8,10,5,-2.7764e-12,2.7764e-12,-11.556517964269679,output,top1
-3.0,3.9,10,5,-3.1826e-12,3.1826e-12,-11.497217941557768,output,top1
-3.0,4.0,10,5,-3.553e-12,3.553e-12,-11.449404792510672,output,top1
-3.0,4.1,10,5,-3.8064e-12,3.8064e-12,-11.419485575306808,output,top1
-3.0,4.2,10,5,-3.9682e-12,3.9682e-12,-11.401406447226663,output,top1
-3.0,4.3,10,5,-4.1414e-12,4.1414e-12,-11.382852820837114,output,top1
-3.0,4.4,10,5,-4.2072e-12,4.2072e-12,-11.376006842194599,output,top1
-3.0,4.5,10,5,4.565e-12,4.565e-12,-11.340559218129682,output,top1
-3.0,4.6000000000000005,10,5,-4.8442e-12,4.8442e-12,-11.31477793466538,output,top1
-3.0,4.7,10,5,-2.9664e-12,2.9664e-12,-11.527770287535597,output,top1
-3.0,4.8,10,5,3.1e-14,3.1e-14,-13.508638306165727,output,top1
-3.0,4.9,10,5,-6.542e-13,6.542e-13,-12.184289460211037,output,top1
-3.0,5.0,10,5,-1.4028e-12,1.4028e-12,-11.853004242790535,output,top1
-2.0,0.0,10,5,-4.2016e-12,4.2016e-12,-11.376585295590615,output,top1
-2.0,0.1,10,5,4.771e-12,4.771e-12,-11.321390583441074,output,top1
-2.0,0.2,10,5,3.846e-12,3.846e-12,-11.414990720097538,output,top1
-2.0,0.3,10,5,-1.4842e-12,1.4842e-12,-11.8285075727471,output,top1
-2.0,0.4,10,5,-7.305999999999999e-13,7.305999999999999e-13,-12.136320332124102,output,top1
-2.0,0.5,10,5,2.056e-13,2.056e-13,-12.686976889676762,output,top1
-2.0,0.6,10,5,1.0396e-12,1.0396e-12,-11.983133729171024,output,top1
-2.0,0.7,10,5,1.7242e-12,1.7242e-12,-11.763412359243004,output,top1
-2.0,0.8,10,5,2.2538e-12,2.2538e-12,-11.647084625446148,output,top1
-2.0,0.9,10,5,2.7456e-12,2.7456e-12,-11.56136273383139,output,top1
-2.0,1.0,10,5,3.142e-12,3.142e-12,-11.502793819296045,output,top1
-2.0,1.1,10,5,3.521e-12,3.521e-12,-11.453333974929816,output,top1
-2.0,1.2,10,5,3.7864e-12,3.7864e-12,-11.421773508540062,output,top1
-2.0,1.3,10,5,3.9964e-12,3.9964e-12,-11.398331049700621,output,top1
-2.0,1.4,10,5,4.1352e-12,4.1352e-12,-11.383503480840366,output,top1
-2.0,1.5,10,5,4.2578e-12,4.2578e-12,-11.370814742366072,output,top1
-2.0,1.6,10,5,-4.6672e-12,4.6672e-12,-11.330943588222343,output,top1
-2.0,1.7,10,5,4.7704e-12,4.7704e-12,-11.321445203662318,output,top1
-2.0,1.8,10,5,2.2616e-12,2.2616e-12,-11.645584204518537,output,top1
-2.0,1.9,10,5,5.762e-13,5.762e-13,-12.239426746055607,output,top1
-2.0,2.0,10,5,1.389e-12,1.389e-12,-11.857297754262385,output,top1
-2.0,2.1,10,5,1.7814e-12,1.7814e-12,-11.749238552020312,output,top1
-2.0,2.2,10,5,2.443e-12,2.443e-12,-11.612076533026563,output,top1
-2.0,2.3000000000000003,10,5,2.8344e-12,2.8344e-12,-11.547538860674878,output,top1
-2.0,2.4,10,5,3.273e-12,3.273e-12,-11.485053994691995,output,top1
-2.0,2.5,10,5,3.5192e-12,3.5192e-12,-11.453556051031194,output,top1
-2.0,2.6,10,5,3.7526e-12,3.7526e-12,-11.425667725768362,output,top1
-2.0,2.7,10,5,3.9482e-12,3.9482e-12,-11.403600855826012,output,top1
-2.0,2.8000000000000003,10,5,4.0656e-12,4.0656e-12,-11.390875352293707,output,top1
-2.0,2.9,10,5,4.1968e-12,4.1968e-12,-11.377081726753723,output,top1
-2.0,3.0,10,5,-4.5732e-12,4.5732e-12,-11.339779805180209,output,top1
-2.0,3.1,10,5,4.8548e-12,4.8548e-12,-11.31382865673136,output,top1
-2.0,3.2,10,5,3.027e-12,3.027e-12,-11.518987579043428,output,top1
-2.0,3.3000000000000003,10,5,-3.406e-13,3.406e-13,-12.467755356373418,output,top1
-2.0,3.4,10,5,4.436e-13,4.436e-13,-12.353008462522878,output,top1
-2.0,3.5,10,5,1.1466e-12,1.1466e-12,-11.940588062561343,output,top1
-2.0,3.6,10,5,1.823e-12,1.823e-12,-11.739213331345024,output,top1
-2.0,3.7,10,5,2.2454e-12,2.2454e-12,-11.648706281690224,output,top1
-2.0,3.8,10,5,2.7006e-12,2.7006e-12,-11.568539736677877,output,top1
-2.0,3.9,10,5,3.1934e-12,3.1934e-12,-11.495746679045114,output,top1
-2.0,4.0,10,5,3.5036e-12,3.5036e-12,-11.45548548232956,output,top1
-2.0,4.1,10,5,3.8272e-12,3.8272e-12,-11.417118842027701,output,top1
-2.0,4.2,10,5,4.051e-12,4.051e-12,-11.392437756816411,output,top1
-2.0,4.3,10,5,4.1252e-12,4.1252e-12,-11.384554990922352,output,top1
-2.0,4.4,10,5,4.226e-12,4.226e-12,-11.374070507283706,output,top1
-2.0,4.5,10,5,-4.6048e-12,4.6048e-12,-11.33678922774349,output,top1
-2.0,4.6000000000000005,10,5,4.8118e-12,4.8118e-12,-11.317692432184536,output,top1
-2.0,4.7,10,5,2.696e-12,2.696e-12,-11.569280112136719,output,top1
-2.0,4.8,10,5,4.42e-14,4.42e-14,-13.354577730650908,output,top1
-2.0,4.9,10,5,7.591999999999999e-13,7.591999999999999e-13,-12.119643800580764,output,top1
-2.0,5.0,10,5,1.4212e-12,1.4212e-12,-11.84734480118271,output,top1
-1.0,0.0,10,5,-4.477e-12,4.477e-12,-11.349012905616554,output,top1
-1.0,0.1,10,5,-4.0472e-12,4.0472e-12,-11.392845333599489,output,top1
-1.0,0.2,10,5,2.1666e-12,2.1666e-12,-11.66422126118953,output,top1
-1.0,0.3,10,5,6.272e-13,6.272e-13,-12.202593950323617,output,top1
-1.0,0.4,10,5,1.3596e-12,1.3596e-12,-11.866588844088978,output,top1
-1.0,0.5,10,5,1.9608e-12,1.9608e-12,-11.707566701755978,output,top1
-1.0,0.6,10,5,2.577e-12,2.577e-12,-11.588885581449095,output,top1
-1.0,0.7,10,5,3.0738e-12,3.0738e-12,-11.512324393740014,output,top1
-1.0,0.8,10,5,3.4952e-12,3.4952e-12,-11.456527968298488,output,top1
-1.0,0.9,10,5,3.6286e-12,3.6286e-12,-11.440260903766193,output,top1
-1.0,1.0,10,5,3.8228e-12,3.8228e-12,-11.417618422663281,output,top1
-1.0,1.1,10,5,4.0248e-12,4.0248e-12,-11.395255695682309,output,top1
-1.0,1.2,10,5,4.181e-12,4.181e-12,-11.378719832449585,output,top1
-1.0,1.3,10,5,4.3056e-12,4.3056e-12,-11.365966319580322,output,top1
-1.0,1.4,10,5,-4.7196e-12,4.7196e-12,-11.326094807542628,output,top1
-1.0,1.5,10,5,4.9038e-12,4.9038e-12,-11.309467250697557,output,top1
-1.0,1.6,10,5,3.057e-12,3.057e-12,-11.514704561273911,output,top1
-1.0,1.7,10,5,-3.744e-13,3.744e-13,-12.426664159933932,output,top1
-1.0,1.8,10,5,4.302e-13,4.302e-13,-12.366329593948556,output,top1
-1.0,1.9,10,5,9.432e-13,9.432e-13,-12.025396207912967,output,top1
-1.0,2.0,10,5,1.545e-12,1.545e-12,-11.811071516239146,output,top1
-1.0,2.1,10,5,2.1362e-12,2.1362e-12,-11.670358089269788,output,top1
-1.0,2.2,10,5,2.6238e-12,2.6238e-12,-11.581069272271499,output,top1
-1.0,2.3000000000000003,10,5,2.98e-12,2.98e-12,-11.525783735923746,output,top1
-1.0,2.4,10,5,3.3928e-12,3.3928e-12,-11.469441740548346,output,top1
-1.0,2.5,10,5,3.6464e-12,3.6464e-12,-11.4381356921637,output,top1
-1.0,2.6,10,5,3.8962e-12,3.8962e-12,-11.40935875798772,output,top1
-1.0,2.7,10,5,4.0172e-12,4.0172e-12,-11.396076545979513,output,top1
-1.0,2.8000000000000003,10,5,4.088e-12,4.088e-12,-11.388489112873344,output,top1
-1.0,2.9,10,5,4.237e-12,4.237e-12,-11.37294153599901,output,top1
-1.0,3.0,10,5,-4.6088e-12,4.6088e-12,-11.33641213778153,output,top1
-1.0,3.1,10,5,4.8472e-12,4.8472e-12,-11.314509060511527,output,top1
-1.0,3.2,10,5,2.797e-12,2.797e-12,-11.553307533628473,output,top1
-1.0,3.3000000000000003,10,5,-1.65e-13,1.65e-13,-12.782516055786093,output,top1
-1.0,3.4,10,5,5.26e-13,5.26e-13,-12.279014255846262,output,top1
-1.0,3.5,10,5,1.0108e-12,1.0108e-12,-11.995334766752123,output,top1
-1.0,3.6,10,5,1.6182e-12,1.6182e-12,-11.790967803163465,output,top1
-1.0,3.7,10,5,2.1592e-12,2.1592e-12,-11.66570712845154,output,top1
-1.0,3.8,10,5,2.4456e-12,2.4456e-12,-11.611614574281967,output,top1
-1.0,3.9,10,5,2.9166e-12,2.9166e-12,-11.535123128541814,output,top1
-1.0,4.0,10,5,3.1906e-12,3.1906e-12,-11.496127639141386,output,top1
-1.0,4.1,10,5,3.4818e-12,3.4818e-12,-11.458196179051827,output,top1
-1.0,4.2,10,5,3.8462e-12,3.8462e-12,-11.414968136468303,output,top1
-1.0,4.3,10,5,3.9874e-12,3.9874e-12,-11.399310195468999,output,top1
-1.0,4.4,10,5,4.1668e-12,4.1668e-12,-11.38019734451054,output,top1
-1.0,4.5,10,5,4.16e-12,4.16e-12,-11.380906669373257,output,top1
-1.0,4.6000000000000005,10,5,-4.5664e-12,4.5664e-12,-11.340426048565448,output,top1
-1.0,4.7,10,5,4.8508e-12,4.8508e-12,-11.314186631102027,output,top1
-1.0,4.8,10,5,2.8944e-12,2.8944e-12,-11.538441450484262,output,top1
-1.0,4.9,10,5,-2.894e-13,2.894e-13,-12.538501473216982,output,top1
-1.0,5.0,10,5,5.694e-13,5.694e-13,-12.244582537189064,output,top1
0.0,0.0,10,5,-1.043e-12,1.043e-12,-11.98171569157347,output,top1
0.0,0.1,10,5,7.6168e-09,7.6168e-09,-8.118227447851112,output,top1
0.0,0.2,10,5,9.5835e-09,9.5835e-09,-8.018475852812179,output,top1
0.0,0.3,10,5,1.01913e-08,1.01913e-08,-7.991770413950795,output,top1
0.0,0.4,10,5,1.05561e-08,1.05561e-08,-7.976496504275929,output,top1
0.0,0.5,10,5,1.07451e-08,1.07451e-08,-7.968789538362756,output,top1
0.0,0.6,10,5,1.09133e-08,1.09133e-08,-7.962043906140823,output,top1
0.0,0.7,10,5,1.10314e-08,1.10314e-08,-7.957369367551516,output,top1
0.0,0.8,10,5,1.10447e-08,1.10447e-08,-7.956846076090783,output,top1
0.0,0.9,10,5,1.12187e-08,1.12187e-08,-7.950057465320192,output,top1
0.0,1.0,10,5,1.12598e-08,1.12598e-08,-7.94846932348714,output,top1
0.0,1.1,10,5,1.13754e-08,1.13754e-08,-7.944033323045492,output,top1
0.0,1.2,10,5,1.13236e-08,1.13236e-08,-7.946015480251916,output,top1
0.0,1.3,10,5,1.13008e-08,1.13008e-08,-7.946890811092908,output,top1
0.0,1.4,10,5,1.13675e-08,1.13675e-08,-7.944335037122854,output,top1
0.0,1.5,10,5,1.14594e-08,1.14594e-08,-7.940838120894873,output,top1
0.0,1.6,10,5,1.14226e-08,1.14226e-08,-7.94223503119232,output,top1
0.0,1.7,10,5,1.14222e-08,1.14222e-08,-7.942250239711789,output,top1
0.0,1.8,10,5,1.14702e-08,1.14702e-08,-7.940429009462366,output,top1
0.0,1.9,10,5,1.14786e-08,1.14786e-08,-7.940111077909439,output,top1
0.0,2.0,10,5,1.14802e-08,1.14802e-08,-7.940050545897995,output,top1
0.0,2.1,10,5,1.15072e-08,1.15072e-08,-7.9390303386189025,output,top1
0.0,2.2,10,5,1.1533799999999998e-08,1.1533799999999998e-08,-7.938027583673297,output,top1
0.0,2.3000000000000003,10,5,1.1412399999999998e-08,1.1412399999999998e-08,-7.942623014902417,output,top1
0.0,2.4,10,5,1.15646e-08,1.15646e-08,-7.936869384146888,output,top1
0.0,2.5,10,5,1.15354e-08,1.15354e-08,-7.937967341343944,output,top1
0.0,2.6,10,5,1.15428e-08,1.15428e-08,-7.9376888292176755,output,top1
0.0,2.7,10,5,1.15258e-08,1.15258e-08,-7.938328920729847,output,top1
0.0,2.8000000000000003,10,5,1.15756e-08,1.15756e-08,-7.936456488868474,output,top1
0.0,2.9,10,5,1.1571399999999998e-08,1.1571399999999998e-08,-7.936614093468985,output,top1
0.0,3.0,10,5,1.16402e-08,1.16402e-08,-7.934039557645737,output,top1
0.0,3.1,10,5,1.17242e-08,1.17242e-08,-7.930916781656706,output,top1
0.0,3.2,10,5,1.1649999999999998e-08,1.1649999999999998e-08,-7.933674074637962,output,top1
0.0,3.3000000000000003,10,5,1.1620199999999998e-08,1.1620199999999998e-08,-7.934786397061962,output,top1
0.0,3.4,10,5,1.16592e-08,1.16592e-08,-7.933331247819282,output,top1
0.0,3.5,10,5,1.16252e-08,1.16252e-08,-7.934599566769259,output,top1
0.0,3.6,10,5,1.16114e-08,1.16114e-08,-7.935115413713724,output,top1
0.0,3.7,10,5,1.16482e-08,1.16482e-08,-7.933741181115629,output,top1
0.0,3.8,10,5,1.1624999999999998e-08,1.1624999999999998e-08,-7.934607038438009,output,top1
0.0,3.9,10,5,1.1668199999999998e-08,1.1668199999999998e-08,-7.932996135416609,output,top1
0.0,4.0,10,5,1.1679399999999998e-08,1.1679399999999998e-08,-7.932579467444704,output,top1
0.0,4.1,10,5,1.1697999999999998e-08,1.1697999999999998e-08,-7.931888382972697,output,top1
0.0,4.2,10,5,1.17482e-08,1.17482e-08,-7.930028668707202,output,top1
0.0,4.3,10,5,1.1667e-08,1.1667e-08,-7.9330408021328775,output,top1
0.0,4.4,10,5,1.16592e-08,1.16592e-08,-7.933331247819282,output,top1
0.0,4.5,10,5,1.16784e-08,1.16784e-08,-7.932616653693595,output,top1
0.0,4.6000000000000005,10,5,1.1635e-08,1.1635e-08,-7.934233612377251,output,top1
0.0,4.7,10,5,1.16338e-08,1.16338e-08,-7.934278406554755,output,top1
0.0,4.8,10,5,1.16082e-08,1.16082e-08,-7.935235117959352,output,top1
0.0,4.9,10,5,1.1586999999999998e-08,1.1586999999999998e-08,-7.936028993035238,output,top1
0.0,5.0,10,5,1.1548e-08,1.1548e-08,-7.937493224791317,output,top1
1.0,0.0,10,5,3.40402e-11,3.40402e-11,-10.468007896923488,output,top1
1.0,0.1,10,5,1.2474e-07,1.2474e-07,-6.903994260284887,output,top1
1.0,0.2,10,5,2.3044e-07,2.3044e-07,-6.637442133445511,output,top1
1.0,0.3,10,5,3.1762e-07,3.1762e-07,-6.498092158586993,output,top1
1.0,0.4,10,5,3.8978e-07,3.8978e-07,-6.409180448729108,output,top1
1.0,0.5,10,5,4.4914e-07,4.4914e-07,-6.347618265343217,output,top1
1.0,0.6,10,5,4.989e-07,4.989e-07,-6.3019864960608185,output,top1
1.0,0.7,10,5,5.4142e-07,5.4142e-07,-6.2664657054749915,output,top1
1.0,0.8,10,5,5.7386e-07,5.7386e-07,-6.24119404600526,output,top1
1.0,0.9,10,5,6.0294e-07,6.0294e-07,-6.219725903391194,output,top1
1.0,1.0,10,5,6.2238e-07,6.2238e-07,-6.205944371720803,output,top1
1.0,1.1,10,5,6.3486e-07,6.3486e-07,-6.197322035229204,output,top1
1.0,1.2,10,5,6.442e-07,6.442e-07,-6.190979279516327,output,top1
1.0,1.3,10,5,6.513e-07,6.513e-07,-6.186218921825917,output,top1
1.0,1.4,10,5,6.5548e-07,6.5548e-07,-6.183440554961156,output,top1
1.0,1.5,10,5,6.5992e-07,6.5992e-07,-6.18050870940418,output,top1
1.0,1.6,10,5,6.6552e-07,6.6552e-07,-6.176838888710532,output,top1
1.0,1.7,10,5,6.6688e-07,6.6688e-07,-6.175952307052607,output,top1
1.0,1.8,10,5,6.717e-07,6.717e-07,-6.1728246517013075,output,top1
1.0,1.9,10,5,6.7274e-07,6.7274e-07,-6.172152749122881,output,top1
1.0,2.0,10,5,6.7574e-07,6.7574e-07,-6.17022037252817,output,top1
1.0,2.1,10,5,6.7926e-07,6.7926e-07,-6.167963959221664,output,top1
1.0,2.2,10,5,6.8146e-07,6.8146e-07,-6.166559631082581,output,top1
1.0,2.3000000000000003,10,5,6.8178e-07,6.8178e-07,-6.166355742938511,output,top1
1.0,2.4,10,5,6.8328e-07,6.8328e-07,-6.165401291141439,output,top1
1.0,2.5,10,5,6.86e-07,6.86e-07,-6.163675884293248,output,top1
1.0,2.6,10,5,6.8896e-07,6.8896e-07,-6.161805991856607,output,top1
1.0,2.7,10,5,6.9168e-07,6.9168e-07,-6.1600947818104235,output,top1
1.0,2.8000000000000003,10,5,6.9228e-07,6.9228e-07,-6.159718214994233,output,top1
1.0,2.9,10,5,6.9324e-07,6.9324e-07,-6.159116386410963,output,top1
1.0,3.0,10,5,6.9398e-07,6.9398e-07,-6.158653045416611,output,top1
1.0,3.1,10,5,6.9626e-07,6.9626e-07,-6.157228554240288,output,top1
1.0,3.2,10,5,6.988e-07,6.988e-07,-6.155647103689106,output,top1
1.0,3.3000000000000003,10,5,7.0088e-07,7.0088e-07,-6.154356332673847,output,top1
1.0,3.4,10,5,7.0228e-07,7.0228e-07,-6.153489699536609,output,top1
1.0,3.5,10,5,7.0368e-07,7.0368e-07,-6.152624792319304,output,top1
1.0,3.6,10,5,7.0402e-07,7.0402e-07,-6.152415003121721,output,top1
1.0,3.7,10,5,7.0812e-07,7.0812e-07,-6.1498931393133764,output,top1
1.0,3.8,10,5,7.0612e-07,7.0612e-07,-6.151121487461985,output,top1
1.0,3.9,10,5,7.0712e-07,7.0712e-07,-6.150506879109002,output,top1
1.0,4.0,10,5,7.0962e-07,7.0962e-07,-6.148974152805367,output,top1
1.0,4.1,10,5,7.1068e-07,7.1068e-07,-6.1483259063274565,output,top1
1.0,4.2,10,5,7.1256e-07,7.1256e-07,-6.14717856069235,output,top1
1.0,4.3,10,5,7.1266e-07,7.1266e-07,-6.147117616489684,output,top1
1.0,4.4,10,5,7.144e-07,7.144e-07,-6.14605855411951,output,top1
1.0,4.5,10,5,7.1444e-07,7.1444e-07,-6.14603423819991,output,top1
1.0,4.6000000000000005,10,5,7.1724e-07,7.1724e-07,-6.144335498118694,output,top1
1.0,4.7,10,5,7.1778e-07,7.1778e-07,-6.144008646881363,output,top1
1.0,4.8,10,5,7.1786e-07,7.1786e-07,-6.143960245389919,output,top1
1.0,4.9,10,5,7.1804e-07,7.1804e-07,-6.143851361752963,output,top1
1.0,5.0,10,5,7.1714e-07,7.1714e-07,-6.144396053129584,output,top1
2.0,0.0,10,5,1.2339e-10,1.2339e-10,-9.908720035771163,output,top1
2.0,0.1,10,5,3.2198e-07,3.2198e-07,-6.492171103954472,output,top1
2.0,0.2,10,5,6.2426e-07,6.2426e-07,-6.204634491972155,output,top1
2.0,0.3,10,5,9.0534e-07,9.0534e-07,-6.043188291078187,output,top1
2.0,0.4,10,5,1.1677e-06,1.1677e-06,-5.932668719791832,output,top1
2.0,0.5,10,5,1.413e-06,1.413e-06,-5.849857838151442,output,top1
2.0,0.6,10,5,1.6404000000000002e-06,1.6404000000000002e-06,-5.785050239384553,output,top1
2.0,0.7,10,5,1.8527000000000005e-06,1.8527000000000005e-06,-5.732194898486028,output,top1
2.0,0.8,10,5,2.0479000000000003e-06,2.0479000000000003e-06,-5.688691253999192,output,top1
2.0,0.9,10,5,2.2287000000000004e-06,2.2287000000000004e-06,-5.651948386931641,output,top1
2.0,1.0,10,5,2.3958000000000004e-06,2.3958000000000004e-06,-5.620549439422018,output,top1
2.0,1.1,10,5,2.5495000000000003e-06,2.5495000000000003e-06,-5.593544983696508,output,top1
2.0,1.2,10,5,2.6867000000000005e-06,2.6867000000000005e-06,-5.570780824678991,output,top1
2.0,1.3,10,5,2.8134000000000005e-06,2.8134000000000005e-06,-5.550768516877507,output,top1
2.0,1.4,10,5,2.9296000000000003e-06,2.9296000000000003e-06,-5.533191673042379,output,top1
2.0,1.5,10,5,3.0257e-06,3.0257e-06,-5.519174134740936,output,top1
2.0,1.6,10,5,3.1138e-06,3.1138e-06,-5.506709285693975,output,top1
2.0,1.7,10,5,3.1894000000000003e-06,3.1894000000000003e-06,-5.496291010108292,output,top1
2.0,1.8,10,5,3.2538000000000005e-06,3.2538000000000005e-06,-5.487609145180901,output,top1
2.0,1.9,10,5,3.3045000000000003e-06,3.3045000000000003e-06,-5.480894243793551,output,top1
2.0,2.0,10,5,3.3468000000000003e-06,3.3468000000000003e-06,-5.475370239686325,output,top1
2.0,2.1,10,5,3.38e-06,3.38e-06,-5.471083299722345,output,top1
2.0,2.2,10,5,3.4082000000000003e-06,3.4082000000000003e-06,-5.467474927887789,output,top1
2.0,2.3000000000000003,10,5,3.4321e-06,3.4321e-06,-5.464440066739565,output,top1
2.0,2.4,10,5,3.4490000000000004e-06,3.4490000000000004e-06,-5.462306805632609,output,top1
2.0,2.5,10,5,3.4706000000000003e-06,3.4706000000000003e-06,-5.459595437553941,output,top1
2.0,2.6,10,5,3.4813000000000004e-06,3.4813000000000004e-06,-5.4582585499042695,output,top1
2.0,2.7,10,5,3.4979000000000004e-06,3.4979000000000004e-06,-5.456192610543156,output,top1
2.0,2.8000000000000003,10,5,3.5104000000000003e-06,3.5104000000000003e-06,-5.454643394105383,output,top1
2.0,2.9,10,5,3.5218000000000003e-06,3.5218000000000003e-06,-5.453235310879434,output,top1
2.0,3.0,10,5,3.5337e-06,3.5337e-06,-5.451770323497888,output,top1
2.0,3.1,10,5,3.5454000000000004e-06,3.5454000000000004e-06,-5.45033475963669,output,top1
2.0,3.2,10,5,3.5557000000000005e-06,3.5557000000000005e-06,-5.44907488826446,output,top1
2.0,3.3000000000000003,10,5,3.5653000000000004e-06,3.5653000000000004e-06,-5.447903920829535,output,top1
2.0,3.4,10,5,3.5744000000000005e-06,3.5744000000000005e-06,-5.446796848564485,output,top1
2.0,3.5,10,5,3.5847e-06,3.5847e-06,-5.445547184151347,output,top1
2.0,3.6,10,5,3.594e-06,3.594e-06,-5.444421927227045,output,top1
2.0,3.7,10,5,3.6010000000000003e-06,3.6010000000000003e-06,-5.443576878628715,output,top1
2.0,3.8,10,5,3.606700000000001e-06,3.606700000000001e-06,-5.442889980155442,output,top1
2.0,3.9,10,5,3.6153e-06,3.6153e-06,-5.441855658829004,output,top1
2.0,4.0,10,5,3.6278e-06,3.6278e-06,-5.440356663533275,output,top1
2.0,4.1,10,5,3.636600000000001e-06,3.636600000000001e-06,-5.439304465606346,output,top1
2.0,4.2,10,5,3.6406e-06,3.6406e-06,-5.438827035247812,output,top1
2.0,4.3,10,5,3.648800000000001e-06,3.648800000000001e-06,-5.437849940767118,output,top1
2.0,4.4,10,5,3.6553e-06,3.6553e-06,-5.437076973563064,output,top1
2.0,4.5,10,5,3.662e-06,3.662e-06,-5.4362816600343224,output,top1
2.0,4.6000000000000005,10,5,3.667500000000001e-06,3.667500000000001e-06,-5.435629877484679,output,top1
2.0,4.7,10,5,3.6736e-06,3.6736e-06,-5.43490813361814,output,top1
2.0,4.8,10,5,3.6788e-06,3.6788e-06,-5.434293822187194,output,top1
2.0,4.9,10,5,3.684e-06,3.684e-06,-5.433680378475189,output,top1
2.0,5.0,10,5,3.6924e-06,3.6924e-06,-5.432691257704917,output,top1
3.0,0.0,10,5,1.5727000000000002e-10,1.5727000000000002e-10,-9.803354113212912,output,top1
3.0,0.1,10,5,5.4154e-07,5.4154e-07,-6.266369459375335,output,top1
3.0,0.2,10,5,1.06084e-06,1.06084e-06,-5.974350113136359,output,top1
3.0,0.3,10,5,1.5548e-06,1.5548e-06,-5.808325468040771,output,top1
3.0,0.4,10,5,2.0304e-06,2.0304e-06,-5.69241839524937,output,top1
3.0,0.5,10,5,2.4815000000000003e-06,2.4815000000000003e-06,-5.605285720466658,output,top1
3.0,0.6,10,5,2.9147e-06,2.9147e-06,-5.535406139035123,output,top1
3.0,0.7,10,5,3.3242000000000003e-06,3.3242000000000003e-06,-5.4783128548387685,output,top1
3.0,0.8,10,5,3.7144e-06,3.7144e-06,-5.430111329341883,output,top1
3.0,0.9,10,5,4.085000000000001e-06,4.085000000000001e-06,-5.388807939131565,output,top1
3.0,1.0,10,5,4.4379e-06,4.4379e-06,-5.352822488029537,output,top1
3.0,1.1,10,5,4.7763e-06,4.7763e-06,-5.320908402931289,output,top1
3.0,1.2,10,5,5.0934e-06,5.0934e-06,-5.292992216034445,output,top1
3.0,1.3,10,5,5.3924e-06,5.3924e-06,-5.26821789997616,output,top1
3.0,1.4,10,5,5.6767e-06,5.6767e-06,-5.245904056591431,output,top1
3.0,1.5,10,5,5.944300000000001e-06,5.944300000000001e-06,-5.225899280496339,output,top1
3.0,1.6,10,5,6.194200000000001e-06,6.194200000000001e-06,-5.208014776135496,output,top1
3.0,1.7,10,5,6.435700000000001e-06,6.435700000000001e-06,-5.191404208727952,output,top1
3.0,1.8,10,5,6.6537e-06,6.6537e-06,-5.176936784363158,output,top1
3.0,1.9,10,5,6.855e-06,6.855e-06,-5.163992540874468,output,top1
3.0,2.0,10,5,7.045e-06,7.045e-06,-5.152119002554625,output,top1
3.0,2.1,10,5,7.2148e-06,7.2148e-06,-5.141775703392423,output,top1
3.0,2.2,10,5,7.387200000000001e-06,7.387200000000001e-06,-5.131520142792934,output,top1
3.0,2.3000000000000003,10,5,7.5275e-06,7.5275e-06,-5.123349235815203,output,top1
3.0,2.4,10,5,7.6643e-06,7.6643e-06,-5.115527504217269,output,top1
3.0,2.5,10,5,7.7815e-06,7.7815e-06,-5.108936678211947,output,top1
3.0,2.6,10,5,7.891100000000001e-06,7.891100000000001e-06,-5.102862452984271,output,top1
3.0,2.7,10,5,7.9871e-06,7.9871e-06,-5.097610878084579,output,top1
3.0,2.8000000000000003,10,5,8.0683e-06,8.0683e-06,-5.093217961981048,output,top1
3.0,2.9,10,5,8.138900000000001e-06,8.138900000000001e-06,-5.089434287520092,output,top1
3.0,3.0,10,5,8.196800000000001e-06,8.196800000000001e-06,-5.086355661467734,output,top1
3.0,3.1,10,5,8.254000000000001e-06,8.254000000000001e-06,-5.083335535458603,output,top1
