device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-5.0,0.1,3.9798e-12,-5.887e-11,2.444e-11,160,5,-4.518000000000016e-11,5.887e-11,3.9798e-12,1.33e-07,-0.0001061560150375,-8.689175542542879,8.581000000000222e-11
bot1,-4.9,0.1,-5.382e-13,5.500000000000001e-13,2.41e-12,160,5,-3.659899999999997e-11,5.500000000000001e-13,5.382e-13,1.33e-07,-8.599389097744352e-05,-0.3805739043522834,3.5656000000000037e-10
bot1,-4.8,0.1,-3.34e-12,4.258e-11,8.490000000000001e-12,160,5,2.613199999999998e-11,4.258e-11,3.34e-12,1.33e-07,6.140037593984956e-05,4.700312185543356,3.3824500000000016e-10
bot1,-4.7,0.1,4.6882e-12,-3.648e-11,-3.4030000000000004e-11,160,5,3.1050000000000115e-11,3.648e-11,4.6882e-12,1.33e-07,7.295582706766942e-05,-0.3293228503878531,-2.8207000000000066e-10
bot1,-4.6000000000000005,0.1,2.87e-12,-2.9300000000000002e-12,-2.960000000000001e-12,160,5,-3.028199999999997e-11,2.9300000000000002e-12,2.87e-12,1.33e-07,-7.11513157894736e-05,-2.674282722239381,-3.247500000000001e-10
bot1,-4.5,0.1,-1.3682e-12,5.050000000000001e-12,3.0300000000000002e-12,160,5,-3.389999999999997e-11,5.050000000000001e-12,1.3682e-12,1.33e-07,-7.965225563909763e-05,0.6714743033093734,3.0819999999999936e-10
bot1,-4.4,0.1,-3.91e-12,5.4390000000000006e-11,1.159e-11,160,5,3.1357999999999966e-11,5.4390000000000006e-11,3.91e-12,1.33e-07,7.367951127819541e-05,2.7717386831540987,1.8540499999999968e-10
bot1,-4.3,0.1,4.9034e-12,-1.67e-11,-3.7530000000000005e-11,160,5,3.1809999999999975e-12,1.67e-11,4.9034e-12,1.33e-07,7.474154135338338e-06,-0.385623065157263,-2.552399999999996e-10
bot1,-4.2,0.1,-3.2738e-12,1.8000000000000002e-12,4.88e-12,160,5,-1.9689999999999983e-11,1.8000000000000002e-12,3.2738e-12,1.33e-07,-4.626409774436086e-05,-3.528950141183393,1.5991499999999967e-10
bot1,-4.1,0.1,9.654e-13,-3.13e-12,-2.780000000000001e-12,160,5,3.516399999999997e-11,3.13e-12,9.654e-13,1.33e-07,8.262218045112771e-05,0.300100906746987,-4.6520000000000224e-11
bot1,-4.0,0.1,3.759e-12,-5.0240000000000006e-11,-1.068e-11,160,5,-2.899400000000004e-11,5.0240000000000006e-11,3.759e-12,1.33e-07,-6.812500000000007e-05,3.497727216300226,-3.1048500000000035e-10
bot1,-3.9,0.1,-4.8334e-12,1.9550000000000003e-11,3.656e-11,160,5,-2.693300000000004e-11,1.9550000000000003e-11,4.8334e-12,1.33e-07,-6.328242481203014e-05,-1.8176232226628235,3.2529000000000085e-10
bot1,-3.8,0.1,-1.6276e-12,1.95e-12,-7.800000000000002e-13,160,5,3.606400000000005e-11,1.95e-12,1.6276e-12,1.33e-07,8.473684210526324e-05,-1.5389264024656166,2.7942000000000036e-10
bot1,-3.7,0.1,2.3794e-12,-1.837e-11,-5.2500000000000004e-12,160,5,2.8950999999999967e-11,1.837e-11,2.3794e-12,1.33e-07,6.802396616541346e-05,2.0390849935443427,-3.6465999999999975e-10
bot1,-3.6,0.1,4.1626e-12,-6.117000000000001e-11,-1.6670000000000002e-11,160,5,-3.686799999999997e-11,6.117000000000001e-11,4.1626e-12,1.33e-07,-8.662593984962395e-05,1.6099923653396506,-1.8765999999999967e-10
bot1,-3.5,0.1,-4.9942e-12,3.92e-12,3.5710000000000005e-11,160,5,-8.580999999999993e-12,3.92e-12,4.9942e-12,1.33e-07,-2.016212406015036e-05,-1.1541860591093644,2.6264499999999967e-10
bot1,-3.4,0.1,2.4464e-12,-1.64e-12,-6.700000000000003e-13,160,5,1.566100000000002e-11,1.64e-12,2.4464e-12,1.33e-07,3.679746240601508e-05,-2.1424312683609985,-1.1877500000000042e-10
bot1,-3.3000000000000003,0.1,-1.862e-12,1.1050000000000002e-11,3.66e-12,160,5,-3.2336000000000045e-11,1.1050000000000002e-11,1.862e-12,1.33e-07,-7.597744360902262e-05,1.078925015901283,9.246999999999984e-11
bot1,-3.2,0.1,-4.0208e-12,5.845e-11,1.331e-11,160,5,3.4154999999999965e-11,5.845e-11,4.0208e-12,1.33e-07,8.0251409774436e-05,2.1314466005010395,1.848e-10
bot1,-3.1,0.1,4.969e-12,-8.56e-12,-3.685e-11,160,5,4.623999999999995e-12,8.56e-12,4.969e-12,1.33e-07,1.0864661654135323e-05,-0.5675575961882278,-2.6692999999999946e-10
bot1,-3.0,0.1,-3.096e-12,2.16e-12,4.03e-12,160,5,-1.923099999999998e-11,2.16e-12,3.096e-12,1.33e-07,-4.518562030075183e-05,-3.22983296391566,1.4873500000000008e-10
bot1,-2.9,0.1,1.1228e-12,-2.5800000000000003e-12,-3.2400000000000007e-12,160,5,3.437100000000005e-11,2.5800000000000003e-12,1.1228e-12,1.33e-07,8.075892857142865e-05,0.4324199583742599,-5.3765000000000357e-11
