device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot1,-2.0,5,-4.9116e-12,2.06e-11,3.66e-11,40,15,2.2162129861545348e-06,-2.6008000000000005e-11,2.06e-11,1.33e-07,7.088844394077161e-05,-1.9916875542514492,4.9116e-12
bot1,-1.9,5,-1.4852e-12,9.5e-13,-1.12e-12,40,15,1.21868781892657e-06,3.661500000000001e-11,9.5e-13,1.33e-07,6.203376236036808e-05,-1.544768670586079,1.4852e-12
bot1,-1.8,5,2.4114e-12,-1.989e-11,-5.160000000000001e-12,40,15,1.5528683137986942e-06,2.813999999999997e-11,1.989e-11,1.33e-07,9.403159626297231e-05,2.2275451351027518,2.4114e-12
bot1,-1.7,5,4.1428e-12,-5.999e-11,-1.732e-11,40,15,2.035386941099898e-06,-3.7111e-11,5.999e-11,1.33e-07,6.626864900596716e-05,1.5881890608781029,4.1428e-12
bot1,-1.6,5,-5.0108e-12,1.9200000000000003e-12,3.474e-11,40,15,2.238481628247148e-06,-1.0739e-11,1.9200000000000003e-12,1.33e-07,5.47072907740394e-05,-1.5867553377595205,5.0108e-12
bot1,-1.5,5,1.995e-12,-2.0700000000000007e-12,-3.4e-13,40,15,1.4124446891825534e-06,1.4313e-11,2.0700000000000007e-12,1.33e-07,8.41962088667508e-05,-1.8391617825180624,1.995e-12
bot1,-1.4,5,-2.1482e-12,1.551e-11,4.100000000000001e-12,40,15,1.4656739064334877e-06,-3.049500000000001e-11,1.551e-11,1.33e-07,5.304211727071291e-05,1.5663222604049667,2.1482e-12
bot1,-1.3,5,-4.104e-12,6.052e-11,1.5870000000000002e-11,40,15,2.025833161936096e-06,3.6270999999999964e-11,6.052e-11,1.33e-07,8.887100603003305e-05,1.8800304911027224,4.104e-12
bot1,-1.2,5,5.106e-12,-1.8100000000000002e-12,-3.5200000000000005e-11,40,15,2.2596459899727655e-06,9.303000000000004e-12,1.8100000000000002e-12,1.33e-07,3.930743323270528e-05,-1.3115031828294834,5.106e-12
bot1,-1.1,5,-2.2434e-12,2.7000000000000002e-12,-1.1000000000000001e-13,40,15,1.4977983842960977e-06,-1.5559000000000003e-11,2.7000000000000002e-12,1.33e-07,0.0001012542324258,-2.041560492742161,2.2434e-12
bot1,-1.0,5,1.9942e-12,-1.398e-11,-4.340000000000001e-12,40,15,1.412161463856028e-06,3.190899999999999e-11,1.398e-11,1.33e-07,4.057897329696686e-05,1.329628749315805,1.9942e-12
bot1,-0.9,5,4.1384e-12,-6.058e-11,-1.5360000000000002e-11,40,15,2.034305778392226e-06,-3.5564000000000006e-11,6.058e-11,1.33e-07,0.0001019211270448,2.04691240209999,4.1384e-12
bot1,-0.8,5,-5.1186e-12,3.63e-12,3.625e-11,40,15,2.2624323194296885e-06,-8.609000000000003e-12,3.63e-12,1.33e-07,3.244927713434095e-05,-1.1681384712618927,5.1186e-12
bot1,-0.7,5,2.4166e-12,-1.95e-12,-1.37e-12,40,15,1.554541733116226e-06,1.6092999999999993e-11,1.95e-12,1.33e-07,0.0001101745096995,-2.1519879569348346,2.4166e-12
bot1,-0.6,5,-1.9e-12,1.126e-11,3.7e-12,40,15,1.378404875209022e-06,-3.260999999999999e-11,1.126e-11,1.33e-07,3.135921986700676e-05,1.1507535341523307,1.9e-12
bot1,-0.5,5,-4.1054e-12,5.769e-11,1.335e-11,40,15,2.026178669318182e-06,3.4231e-11,5.769e-11,1.33e-07,0.0001008045451431,2.077590360801268,4.1054e-12
bot1,-0.4,5,4.9462e-12,-6.6800000000000014e-12,-3.671e-11,40,15,2.224005395676908e-06,7.448e-12,6.6800000000000014e-12,1.33e-07,2.3563843267545376e-05,-0.9787547126910832,4.9462e-12
bot1,-0.3,5,-2.6158e-12,2.49e-12,1.83e-12,40,15,1.617343500929843e-06,-1.1557e-11,2.49e-12,1.33e-07,5.088708684700611e-05,-1.367620091718038,2.6158e-12
bot1,-0.2,5,2.6348e-12,-9.21e-12,-4.93e-12,40,15,1.6232067027954266e-06,1.25319e-10,9.21e-12,1.33e-07,0.0013728486118227,4.667865591216938,2.6348e-12
bot1,-0.1,5,2.2448e-11,-5.875e-11,-3.209e-11,40,15,4.737932038347532e-06,1.272926e-09,5.875e-11,1.33e-07,0.0292935004382849,9.947785395624,2.2448e-11
bot1,0.0,5,2.5722e-10,-1.4920000000000002e-11,-2.8463000000000003e-10,40,15,1.6038079685548393e-05,1.223976e-08,1.4920000000000002e-11,1.33e-07,0.2850377824936772,10.207948124856792,2.5722e-10
bot1,0.1,5,2.4704e-09,3.617e-11,-2.488e-09,40,15,4.970311861442902e-05,5.53154e-08,3.617e-11,1.33e-07,1.15104080761666,8.21776601188271,2.4704e-09
bot1,0.2,5,1.13203e-08,-6.400000000000001e-13,-1.12807e-08,40,15,0.000106396898451,1.44329e-07,6.400000000000001e-13,1.33e-07,2.285198445235137,5.51639525865928,1.13203e-08
bot1,0.3,5,3.1336199999999994e-08,-2.13e-12,-3.1104e-08,40,15,0.0001770203378146,2.640785e-07,2.13e-12,1.33e-07,3.040331832202719,3.766219671592568,3.1336199999999994e-08
bot1,0.4,5,6.4136e-08,1.3300000000000002e-12,-6.4101e-08,40,15,0.0002532508637695,3.9842e-07,1.3300000000000002e-12,1.33e-07,3.438599250466159,2.7467783748962527,6.4136e-08
bot1,0.5,5,1.110202e-07,4.7980000000000005e-11,-1.1095300000000001e-07,40,15,0.0003331969387614,5.520200000000001e-07,4.7980000000000005e-11,1.33e-07,3.816229243784999,2.1739655052068545,1.110202e-07
bot1,0.6,5,1.7454e-07,4.0300000000000006e-11,-1.7438e-07,40,15,0.0004177798463305,7.383989999999999e-07,4.0300000000000006e-11,1.33e-07,4.338611115724896,1.836972116748971,1.7454e-07
bot1,0.7,5,2.587e-07,1.04e-12,-2.5862e-07,40,15,0.0005086255990411,9.721999999999998e-07,1.04e-12,1.33e-07,5.070948327807251,1.625539274470564,2.587e-07
bot1,0.8,5,3.6898e-07,-6.165e-11,-3.691e-07,40,15,0.0006074372395564,1.2615e-06,6.165e-11,1.33e-07,5.9951317658916246,1.4781223570908475,3.6898e-07
bot1,0.9,5,5.11e-07,-2.0700000000000007e-12,-5.1062e-07,40,15,0.0007148426400264,1.5879e-06,2.0700000000000007e-12,1.33e-07,6.894949196181159,1.3483783533189044,5.11e-07
bot1,1.0,5,6.8656e-07,4.26e-11,-6.8616e-07,40,15,0.0008285891623717,1.9315999999999994e-06,4.26e-11,1.33e-07,7.61593513227711,1.2226322376848082,6.8656e-07
bot1,1.1,5,8.9732e-07,-2.51e-12,-8.973e-07,40,15,0.0009472697609445,2.2786e-06,2.51e-12,1.33e-07,8.13288107942258,1.1054703783955149,8.9732e-07
bot1,1.2,5,1.14228e-06,-2.4500000000000007e-12,-1.14222e-06,40,15,0.0010687749997076,2.5949000000000008e-06,2.4500000000000007e-12,1.33e-07,8.311856612440891,0.9910395373962146,1.14228e-06
bot1,1.3,5,1.4163e-06,-1.3800000000000002e-12,-1.4158e-06,40,15,0.0011900840306465,2.885099999999999e-06,1.3800000000000002e-12,1.33e-07,8.286649709045003,0.8878954515485608,1.4163e-06
bot1,1.4,5,1.7193000000000002e-06,-1.08e-12,-1.7197000000000002e-06,40,15,0.001311220805204,3.176500000000002e-06,1.08e-12,1.33e-07,8.273728476595128,0.8046871762139897,1.7193000000000002e-06
bot1,1.5,5,2.0516000000000004e-06,9.52e-12,-2.0516000000000004e-06,40,15,0.0014323407415835,3.4465000000000004e-06,9.52e-12,1.33e-07,8.170839319556684,0.7320650941985641,2.0516000000000004e-06
bot1,1.6,5,2.4086e-06,1.222e-11,-2.4103000000000005e-06,40,15,0.0015519664944836,3.714e-06,1.222e-11,1.33e-07,8.07334915873566,0.6709794111793733,2.4086e-06
bot1,1.7,5,2.7944000000000003e-06,-2.04e-12,-2.7950000000000003e-06,40,15,0.0016716458955173,3.9915000000000015e-06,2.04e-12,1.33e-07,8.040341560273843,0.6216036781045853,2.7944000000000003e-06
bot1,1.8,5,3.2069e-06,-2.7580000000000003e-11,-3.2074000000000004e-06,40,15,0.0017907819521091,4.2649999999999964e-06,2.7580000000000003e-11,1.33e-07,7.9969953394507565,0.5784741056924719,3.2069e-06
