device,VD,VG,ID,IG,IS,absIg,absId,r
bot1,0.0,-5,-3.9884e-12,6.116e-11,-3.102e-11,6.116e-11,3.9884e-12,17846944603.083954
bot1,0.1,-5,1.6148e-12,-2.9e-12,6.400000000000001e-13,2.9e-12,1.6148e-12,42027401866.01664
bot1,0.2,-5,7.704e-13,-1.5400000000000001e-12,1.3400000000000006e-12,1.5400000000000001e-12,7.704e-13,-112764997744.70004
bot1,0.3,-5,-1.588e-13,2.5e-13,2.070000000000001e-12,2.5e-13,1.588e-13,-96674400618.71616
bot1,0.4,-5,-1.2984e-12,4.8000000000000005e-12,3.0400000000000004e-12,4.8000000000000005e-12,1.2984e-12,-100300902708.1244
bot1,0.5,-5,-2.1528e-12,1.479e-11,3.8900000000000006e-12,1.479e-11,2.1528e-12,-124564025909.31738
bot1,0.6,-5,-2.904e-12,2.804e-11,5.99e-12,2.804e-11,2.904e-12,-156298843388.559
bot1,0.7,-5,-3.4324e-12,4.188e-11,8.080000000000003e-12,4.188e-11,3.4324e-12,-223813786929.27487
bot1,0.8,-5,-3.7976e-12,5.3620000000000005e-11,1.121e-11,5.3620000000000005e-11,3.7976e-12,-320718409236.6902
bot1,0.9,-5,-4.056e-12,5.992e-11,1.5340000000000002e-11,5.992e-11,4.056e-12,-496277915632.75446
bot1,1.0,-5,-4.2006e-12,6.245e-11,1.951e-11,6.245e-11,4.2006e-12,-732064421669.1069
bot1,1.1,-5,-4.3292e-12,6.028000000000001e-11,2.326e-11,6.028000000000001e-11,4.3292e-12,22147413182.14032
bot1,1.2,-5,4.8298e-12,-2.116e-11,-3.67e-11,2.116e-11,4.8298e-12,23440063756.97341
bot1,1.3,-5,4.2032e-12,-2.06e-12,-1.546e-11,2.06e-12,4.2032e-12,-30267259904.96083
bot1,1.4,-5,-1.778e-12,2.52e-12,-8.500000000000002e-13,2.52e-12,1.778e-12,-40854679903.58296
bot1,1.5,-5,-6.922e-13,1.22e-12,-1.5600000000000002e-12,1.22e-12,6.922e-13,101812258195.88676
bot1,1.6,-5,1.864e-13,4.800000000000001e-13,-2.46e-12,4.800000000000001e-13,1.864e-13,101926409132.60625
bot1,1.7,-5,1.27e-12,-4.910000000000001e-12,-3.3200000000000004e-12,4.910000000000001e-12,1.27e-12,116063138347.2609
bot1,1.8,-5,1.9096e-12,-1.119e-11,-4.22e-12,1.119e-11,1.9096e-12,158906721754.33035
bot1,1.9,-5,2.5286e-12,-2.234e-11,-5.53e-12,2.234e-11,2.5286e-12,167336010709.50464
bot1,2.0,-5,3.1048e-12,-3.449e-11,-6.620000000000001e-12,3.449e-11,3.1048e-12,187230855645.01028
bot1,2.1,-5,3.5968e-12,-4.923e-11,-9.21e-12,4.923e-11,3.5968e-12,228310502283.1052
bot1,2.2,-5,3.9808e-12,-5.640000000000001e-11,-1.213e-11,5.640000000000001e-11,3.9808e-12,381679389312.9773
bot1,2.3000000000000003,-5,4.1208e-12,-6.157e-11,-1.6630000000000002e-11,6.157e-11,4.1208e-12,766871165644.171
bot1,2.4,-5,4.2416e-12,-6.123e-11,-2.134e-11,6.123e-11,4.2416e-12,-22606022244.32585
bot1,2.5,-5,-4.7264e-12,2.6690000000000004e-11,3.5850000000000004e-11,2.6690000000000004e-11,4.7264e-12,-23004900043.709328
bot1,2.6,-5,-4.4522e-12,2.21e-12,1.7930000000000003e-11,2.21e-12,4.4522e-12,28452739998.86192
bot1,2.7,-5,2.3028e-12,-2.6100000000000004e-12,-7.800000000000002e-13,2.6100000000000004e-12,2.3028e-12,35063113604.48811
bot1,2.8000000000000003,-5,1.2518e-12,-2.8e-12,9.4e-13,2.8e-12,1.2518e-12,-95886470419.02376
bot1,2.9,-5,2.17e-13,-1.46e-12,1.5700000000000002e-12,1.46e-12,2.17e-13,-107735401853.04877
bot1,3.0,-5,-6.046e-13,1.2800000000000002e-12,1.86e-12,1.2800000000000002e-12,6.046e-13,-118329191811.62004
bot1,3.1,-5,-1.4732e-12,6.540000000000001e-12,3.060000000000001e-12,6.540000000000001e-12,1.4732e-12,-123701138050.4702
bot1,3.2,-5,-2.2214e-12,1.661e-11,4.23e-12,1.661e-11,2.2214e-12,-155038759689.92264
bot1,3.3000000000000003,-5,-2.7632e-12,2.813e-11,6e-12,2.813e-11,2.7632e-12,-194061711624.2963
bot1,3.4,-5,-3.252e-12,4.3900000000000005e-11,8.23e-12,4.3900000000000005e-11,3.252e-12,-234082397003.745
bot1,3.5,-5,-3.6176e-12,5.379e-11,1.1250000000000002e-11,5.379e-11,3.6176e-12,-307597662257.767
bot1,3.6,-5,-3.9022e-12,5.908e-11,1.464e-11,5.908e-11,3.9022e-12,-429553264604.81104
bot1,3.7,-5,-4.0832e-12,6.104e-11,1.9020000000000003e-11,6.104e-11,4.0832e-12,-679347826086.957
bot1,3.8,-5,-4.1966e-12,5.948000000000001e-11,2.478e-11,5.948000000000001e-11,4.1966e-12,21664247492.363323
bot1,3.9,-5,5.1486e-12,-1.908e-11,-3.6910000000000005e-11,1.908e-11,5.1486e-12,23010193515.72744
bot1,4.0,-5,4.4952e-12,-2.01e-12,-1.3280000000000002e-11,2.01e-12,4.4952e-12,-31097428242.684288
bot1,4.1,-5,-1.2828e-12,2.0500000000000004e-12,-6.700000000000003e-13,2.0500000000000004e-12,1.2828e-12,-43353854157.63465
bot1,4.2,-5,-1.18e-13,9e-14,-1.79e-12,9e-14,1.18e-13,91928663357.2349
bot1,4.3,-5,8.928e-13,-7.700000000000002e-13,-2.5300000000000003e-12,7.700000000000002e-13,8.928e-13,102965403624.38232
bot1,4.4,-5,1.8244e-12,-3.590000000000001e-12,-3.02e-12,3.590000000000001e-12,1.8244e-12,102511532547.41168
bot1,4.5,-5,2.8438e-12,-1.387e-11,-4.150000000000001e-12,1.387e-11,2.8438e-12,112032265292.40433
bot1,4.6000000000000005,-5,3.6096e-12,-2.4210000000000003e-11,-5.710000000000001e-12,2.4210000000000003e-11,3.6096e-12,132784490771.47804
bot1,4.7,-5,4.35e-12,-3.945e-11,-7.5e-12,3.945e-11,4.35e-12,148964695367.19745
bot1,4.8,-5,4.9522e-12,-5.343e-11,-1.038e-11,5.343e-11,4.9522e-12,184706316956.04004
bot1,4.9,-5,5.4328e-12,-5.946000000000001e-11,-1.3090000000000002e-11,5.946000000000001e-11,5.4328e-12,263019463440.2949
bot1,5.0,-5,5.7126e-12,-6.342e-11,-1.684e-11,6.342e-11,5.7126e-12,357398141529.6632
bot1,0.0,-4,5.0954e-12,-5.6e-13,-2.655e-11,5.6e-13,5.0954e-12,-12372868773.35379
