device,VD,VG,ID,IG,IS,absIg,absId,r
bot1,0.0,-5,3.6822e-12,-3.290000000000001e-12,-9.41e-12,3.290000000000001e-12,3.6822e-12,213310580204.77823
bot1,0.1,-5,4.151e-12,-6.032e-11,-1.546e-11,6.032e-11,4.151e-12,316355583676.05164
bot1,0.2,-5,4.3144e-12,-6.171e-11,-2.1880000000000003e-11,6.171e-11,4.3144e-12,-22578969947.391003
bot1,0.3,-5,-4.7068e-12,2.1970000000000003e-11,3.6510000000000005e-11,2.1970000000000003e-11,4.7068e-12,-23688823613.01937
bot1,0.4,-5,-4.1284e-12,1.8200000000000003e-12,1.336e-11,1.8200000000000003e-12,4.1284e-12,34642832397.97686
bot1,0.5,-5,1.0664e-12,-2.8400000000000004e-12,1.17e-12,2.8400000000000004e-12,1.0664e-12,52372473028.176384
bot1,0.6,-5,-3.096e-13,2.8e-13,2.24e-12,2.8e-13,3.096e-13,-70121309866.06833
bot1,0.7,-5,-1.7858e-12,1.048e-11,3.2600000000000002e-12,1.048e-11,1.7858e-12,-82994439372.56206
bot1,0.8,-5,-2.7194e-12,2.355e-11,5.33e-12,2.355e-11,2.7194e-12,-117674746999.29391
bot1,0.9,-5,-3.4854e-12,4.5760000000000005e-11,7.970000000000001e-12,4.5760000000000005e-11,3.4854e-12,-165152766308.83557
bot1,1.0,-5,-3.9304e-12,5.659e-11,1.2e-11,5.659e-11,3.9304e-12,-311138767890.47925
bot1,1.1,-5,-4.1282e-12,6.158000000000001e-11,1.6940000000000002e-11,6.158000000000001e-11,4.1282e-12,-588581518540.318
bot1,1.2,-5,-4.2702e-12,6.048000000000001e-11,2.2900000000000003e-11,6.048000000000001e-11,4.2702e-12,22292567657.94284
bot1,1.3,-5,4.8434e-12,-1.899e-11,-3.73e-11,1.899e-11,4.8434e-12,24649970420.03552
bot1,1.4,-5,3.8434e-12,-1.5700000000000002e-12,-9.45e-12,1.5700000000000002e-12,3.8434e-12,-36387453605.99664
bot1,1.5,-5,-6.53e-13,2.120000000000001e-12,-1.55e-12,2.120000000000001e-12,6.53e-13,-66533599467.7312
bot1,1.6,-5,8.373999999999999e-13,-1.1900000000000002e-12,-3.010000000000001e-12,1.1900000000000002e-12,8.373999999999999e-13,76911244423.93475
bot1,1.7,-5,1.9474e-12,-1.057e-11,-4.150000000000001e-12,1.057e-11,1.9474e-12,96459920902.86484
bot1,1.8,-5,2.9108e-12,-2.8000000000000003e-11,-5.960000000000001e-12,2.8000000000000003e-11,2.9108e-12,126390293225.4804
bot1,1.9,-5,3.5298e-12,-4.588e-11,-8.880000000000003e-12,4.588e-11,3.5298e-12,199560965875.0748
bot1,2.0,-5,3.913e-12,-5.743e-11,-1.322e-11,5.743e-11,3.913e-12,303582270795.38525
bot1,2.1,-5,4.1886e-12,-6.185e-11,-1.909e-11,6.185e-11,4.1886e-12,-22968968922.98507
