device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot1,-2.0,5,-4.9466e-12,1.2970000000000001e-11,3.6800000000000005e-11,80,15,2.2240953216982405e-06,-2.6385000000000004e-11,1.2970000000000001e-11,1.33e-07,6.31250173034612e-05,-2.731466492427455,4.9466e-12
bot1,-1.9,5,-1.168e-12,1.31e-12,-1.18e-12,80,15,1.0807404868885037e-06,3.727200000000001e-11,1.31e-12,1.33e-07,2.8916573680581943e-05,-1.475069475573161,1.168e-12
bot1,-1.8,5,2.5078e-12,-1.898e-11,-4.79e-12,80,15,1.583603485724883e-06,2.6473999999999973e-11,1.898e-11,1.33e-07,6.371149048208023e-05,2.7408528954662854,2.5078e-12
bot1,-1.7,5,4.1268e-12,-6.068e-11,-1.5630000000000002e-11,80,15,2.0314526821956744e-06,-3.701300000000001e-11,6.068e-11,1.33e-07,2.787191498886761e-05,1.4522102666040395,4.1268e-12
bot1,-1.6,5,-4.8948e-12,5.560000000000001e-12,3.59e-11,80,15,2.212419490060599e-06,-6.923000000000001e-12,5.560000000000001e-12,1.33e-07,9.938596305075303e-06,-0.8875714768312462,4.8948e-12
bot1,-1.5,5,2.7422e-12,-2.4800000000000003e-12,-2.8100000000000003e-12,80,15,1.6559589366889506e-06,1.9020000000000003e-11,2.4800000000000003e-12,1.33e-07,9.616335758537462e-05,-3.2599491104756337,2.7422e-12
bot1,-1.4,5,-1.0908e-12,4.12e-12,2.28e-12,80,15,1.0444137111317526e-06,-3.1820000000000006e-11,4.12e-12,1.33e-07,4.305454965997637e-06,0.6041266894569653,1.0908e-12
bot1,-1.3,5,-3.6218e-12,4.874e-11,9.29e-12,80,15,1.9031027297547547e-06,2.9439999999999965e-11,4.874e-11,1.33e-07,9.254770093680936e-05,3.2162134786954395,3.6218e-12
bot1,-1.2,5,4.7972e-12,-3.0610000000000005e-11,-3.5920000000000004e-11,80,15,2.190251127154144e-06,3.1009e-11,3.0610000000000005e-11,1.33e-07,6.212083824191824e-06,-0.7365237921577616,4.7972e-12
bot1,-1.1,5,2.58e-12,-2.08e-12,-2.0500000000000004e-12,80,15,1.6062378404209013e-06,-3.1124000000000007e-11,2.08e-12,1.33e-07,6.984578174389579e-05,-2.631906428625293,2.58e-12
bot1,-1.0,5,-1.4276e-12,5.670000000000001e-12,3.0600000000000007e-12,80,15,1.1948221624995075e-06,-3.250599999999999e-11,5.670000000000001e-12,1.33e-07,9.85779135704364e-06,0.908996440013414,1.4276e-12
bot1,-0.9,5,-3.9212e-12,5.376e-11,1.048e-11,80,15,1.98020200989697e-06,3.130500000000001e-11,5.376e-11,1.33e-07,7.100809499300426e-05,2.648230992295471,3.9212e-12
bot1,-0.8,5,4.8334e-12,-2.4190000000000003e-11,-3.638e-11,80,15,2.1984994882874093e-06,3.0351000000000006e-11,2.4190000000000003e-11,1.33e-07,1.86413365653045e-05,-1.3059128923723498,4.8334e-12
