device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot1,-2.0,5,-4.026e-12,5.733e-11,1.323e-11,160,15,2.0064894716892983e-06,3.403200000000001e-11,5.733e-11,1.33e-07,2.6346991222123503e-05,2.1357840454844284,4.026e-12
bot1,-1.9,5,4.9538e-12,-1.234e-11,-3.7280000000000006e-11,160,15,2.2257133687876343e-06,3.671000000000002e-12,1.234e-11,1.33e-07,1.3013824529521603e-06,-0.4372016482743036,4.9538e-12
bot1,-1.8,5,-3.2918e-12,2.06e-12,5.29e-12,160,15,1.814331832934648e-06,-2.057899999999998e-11,2.06e-12,1.33e-07,6.050962655497474e-05,-3.8584722509098377,3.2918e-12
bot1,-1.7,5,8.38e-13,-3.07e-12,-2.75e-12,160,15,9.154233993076647e-07,3.468600000000001e-11,3.07e-12,1.33e-07,3.178207892847487e-07,0.2215587417188481,8.38e-13
bot1,-1.6,5,3.6454e-12,-4.73e-11,-9.42e-12,160,15,1.909293062890032e-06,-2.8078000000000007e-11,4.73e-11,1.33e-07,5.68768566019514e-05,3.779828837073272,3.6454e-12
bot1,-1.5,5,-4.7776e-12,2.946e-11,3.5850000000000004e-11,160,15,2.1857721747702803e-06,-3.0617000000000007e-11,2.946e-11,1.33e-07,3.958288861145552e-06,-0.8382194360074992,4.7776e-12
bot1,-1.4,5,-2.478e-12,1.74e-12,1.21e-12,160,15,1.574166446091391e-06,3.1991000000000006e-11,1.74e-12,1.33e-07,2.9362152336632865e-05,-2.3476697573691845,2.478e-12
bot1,-1.3,5,1.6206e-12,-8.290000000000001e-12,-3.740000000000001e-12,160,15,1.2730278865759382e-06,3.2147999999999977e-11,8.290000000000001e-12,1.33e-07,6.0318955469343616e-06,1.0133583735974383,1.6206e-12
bot1,-1.2,5,3.9516e-12,-5.554e-11,-1.246e-11,160,15,1.9878631743658815e-06,-3.2402000000000003e-11,5.554e-11,1.33e-07,3.0579126239060234e-05,2.384712810612735,3.9516e-12
bot1,-1.1,5,-4.8598e-12,1.743e-11,3.715e-11,160,15,2.204495407117012e-06,-2.740300000000001e-11,1.743e-11,1.33e-07,1.9895633899055e-05,-2.0618274567360566,4.8598e-12
bot1,-1.0,5,-1.529e-12,1.96e-12,-1.1500000000000001e-12,160,15,1.2365273955719703e-06,3.642499999999999e-11,1.96e-12,1.33e-07,1.4762275043103253e-05,-1.5093541856535704,1.529e-12
bot1,-0.9,5,2.4252e-12,-1.956e-11,-5.34e-12,160,15,1.5573053650456612e-06,2.8326000000000005e-11,1.956e-11,1.33e-07,2.2400884695461013e-05,2.160970224330559,2.4252e-12
bot1,-0.8,5,4.1362e-12,-6.018e-11,-1.666e-11,160,15,2.033764981505976e-06,-3.729100000000001e-11,6.018e-11,1.33e-07,1.659211792867554e-05,1.5853968541710644,4.1362e-12
bot1,-0.7,5,-5.033e-12,3.3400000000000007e-12,3.55e-11,160,15,2.2434348664492134e-06,-8.585999999999998e-12,3.3400000000000007e-12,1.33e-07,8.06799268473452e-06,-1.164828309582759,5.033e-12
bot1,-0.6,5,2.419e-12,-2.0200000000000007e-12,-1.41e-12,160,15,1.555313473226539e-06,1.6856999999999994e-11,2.0200000000000007e-12,1.33e-07,3.2103644996332515e-05,-2.4065022343504863,2.419e-12
bot1,-0.5,5,-1.6616e-12,8.590000000000001e-12,3.86e-12,160,15,1.2890306435457617e-06,-3.206200000000001e-11,8.590000000000001e-12,1.33e-07,6.917789960329869e-06,1.088534726182351,1.6616e-12
bot1,-0.4,5,-3.9934e-12,5.652e-11,1.249e-11,160,15,1.9983493188129047e-06,3.3946e-11,5.652e-11,1.33e-07,3.353096636177116e-05,2.446938276688897,3.9934e-12
bot1,-0.3,5,5.1276e-12,-1.624e-11,-3.758e-11,160,15,2.2644204556574734e-06,2.5925e-11,1.624e-11,1.33e-07,2.897743723322479e-05,-2.6260615952767274,5.1276e-12
bot1,-0.2,5,1.1916e-12,2.11e-12,1.5600000000000002e-12,160,15,1.0916043239196152e-06,4.0890000000000006e-10,2.11e-12,1.33e-07,0.0017557127178644,6.145718089745414,1.1916e-12
