device,VD,VG,ID,IG,IS,absIg,absId,r
bot1,0.0,-5,-4.8996e-12,2.045e-11,-2.960000000000001e-12,2.045e-11,4.8996e-12,16074069311.386871
bot1,0.1,-5,1.3216e-12,-2.8e-12,1.1100000000000001e-12,2.8e-12,1.3216e-12,38996997231.2132
bot1,0.2,-5,2.29e-13,-7.900000000000002e-13,2.1500000000000003e-12,7.900000000000002e-13,2.29e-13,-95120327213.9256
bot1,0.3,-5,-7.81e-13,2.3300000000000004e-12,2.3300000000000004e-12,2.3300000000000004e-12,7.81e-13,-91390970572.10748
bot1,0.4,-5,-1.9594e-12,1.279e-11,4.300000000000001e-12,1.279e-11,1.9594e-12,-92267946115.51949
bot1,0.5,-5,-2.9486e-12,2.895e-11,5.670000000000001e-12,2.895e-11,2.9486e-12,-131665569453.58786
bot1,0.6,-5,-3.4784e-12,4.363e-11,8.470000000000002e-12,4.363e-11,3.4784e-12,-209380234505.8628
bot1,0.7,-5,-3.9038e-12,5.375e-11,1.189e-11,5.375e-11,3.9038e-12,-283205890682.5263
bot1,0.8,-5,-4.1846e-12,6.215e-11,1.7360000000000002e-11,6.215e-11,4.1846e-12,-475963826749.1668
bot1,0.9,-5,-4.324e-12,6.133000000000001e-11,2.182e-11,6.133000000000001e-11,4.324e-12,22362859762.506424
bot1,1.0,-5,4.7588e-12,-2.9190000000000005e-11,-3.5700000000000003e-11,2.9190000000000005e-11,4.7588e-12,22957895220.166225
bot1,1.1,-5,4.3876e-12,-1.7100000000000002e-12,-1.7600000000000003e-11,1.7100000000000002e-12,4.3876e-12,-28943560057.88711
bot1,1.2,-5,-2.1512e-12,2.680000000000001e-12,1e-13,2.680000000000001e-12,2.1512e-12,-38541586371.695045
bot1,1.3,-5,-8.015999999999999e-13,1.95e-12,-1.9900000000000002e-12,1.95e-12,8.015999999999999e-13,82760903749.06902
bot1,1.4,-5,2.654e-13,-7.800000000000002e-13,-2.54e-12,7.800000000000002e-13,2.654e-13,85814811636.48846
bot1,1.5,-5,1.529e-12,-6.800000000000001e-12,-4.08e-12,6.800000000000001e-12,1.529e-12,92055601583.35632
bot1,1.6,-5,2.438e-12,-2.134e-11,-5.120000000000001e-12,2.134e-11,2.438e-12,123487280810.07652
bot1,1.7,-5,3.1486e-12,-3.3810000000000004e-11,-7.27e-12,3.3810000000000004e-11,3.1486e-12,148787382829.936
bot1,1.8,-5,3.7822e-12,-5.1950000000000005e-11,-1.157e-11,5.1950000000000005e-11,3.7822e-12,210570646451.8849
bot1,1.9,-5,4.0984e-12,-5.991e-11,-1.588e-11,5.991e-11,4.0984e-12,337952010814.4643
bot1,2.0,-5,4.374e-12,-6.178e-11,-2.209e-11,6.178e-11,4.374e-12,-22407457201.75674
bot1,2.1,-5,-4.8272e-12,2.391e-11,3.6660000000000006e-11,2.391e-11,4.8272e-12,-24069126531.3982
bot1,2.2,-5,-3.9354e-12,1.4300000000000002e-12,1.246e-11,1.4300000000000002e-12,3.9354e-12,33106005429.38492
bot1,2.3000000000000003,-5,1.214e-12,-1.07e-12,1.04e-12,1.07e-12,1.214e-12,51488003295.23216
bot1,2.4,-5,-5.1e-14,-2.1000000000000001e-13,1.79e-12,2.1000000000000001e-13,5.1e-14,-76622481035.93582
bot1,2.5,-5,-1.3962e-12,5.830000000000001e-12,3.1900000000000003e-12,5.830000000000001e-12,1.3962e-12,-86956521739.13052
bot1,2.6,-5,-2.351e-12,1.809e-11,4.6500000000000006e-12,1.809e-11,2.351e-12,-112170499158.72136
bot1,2.7,-5,-3.1792e-12,3.5350000000000006e-11,6.56e-12,3.5350000000000006e-11,3.1792e-12,-138197899391.92938
bot1,2.8000000000000003,-5,-3.7982e-12,5.1330000000000005e-11,9.9e-12,5.1330000000000005e-11,3.7982e-12,-198886237072.3944
bot1,2.9,-5,-4.1848e-12,5.983e-11,1.493e-11,5.983e-11,4.1848e-12,-422654268808.1144
bot1,3.0,-5,-4.2714e-12,6.214e-11,2.104e-11,6.214e-11,4.2714e-12,22359859580.08186
bot1,3.1,-5,4.7598e-12,-2.489e-11,-3.632e-11,2.489e-11,4.7598e-12,23491824844.953976
bot1,3.2,-5,4.2422e-12,-1.07e-12,-1.478e-11,1.07e-12,4.2422e-12,-32350943029.98936
bot1,3.3000000000000003,-5,-1.4224e-12,3.6000000000000004e-12,-1.5600000000000002e-12,3.6000000000000004e-12,1.4224e-12,-47993856786.33129
bot1,3.4,-5,7.5e-14,1.6000000000000005e-13,-2.24e-12,1.6000000000000005e-13,7.5e-14,78622533218.02017
bot1,3.5,-5,1.1214e-12,-3.81e-12,-3.3600000000000002e-12,3.81e-12,1.1214e-12,99492587802.2088
bot1,3.6,-5,2.0852e-12,-1.245e-11,-3.9900000000000006e-12,1.245e-11,2.0852e-12,105218855218.85532
bot1,3.7,-5,3.0222e-12,-3.103e-11,-6.8200000000000004e-12,3.103e-11,3.0222e-12,123762376237.6239
bot1,3.8,-5,3.7012e-12,-4.874e-11,-9.5e-12,4.874e-11,3.7012e-12,188821752265.86075
bot1,3.9,-5,4.0814e-12,-5.766e-11,-1.353e-11,5.766e-11,4.0814e-12,358294518093.8723
bot1,4.0,-5,4.2594e-12,-6.217e-11,-1.801e-11,6.217e-11,4.2594e-12,505305709954.5224
bot1,4.1,-5,4.4772e-12,-5.995000000000001e-11,-2.388e-11,5.995000000000001e-11,4.4772e-12,-22342374547.566936
bot1,4.2,-5,-4.6922e-12,1.907e-11,3.687e-11,1.907e-11,4.6922e-12,-24797897138.322693
bot1,4.3,-5,-3.588e-12,2.06e-12,1.062e-11,2.06e-12,3.588e-12,33095048980.67252
bot1,4.4,-5,1.351e-12,-2.8800000000000002e-12,8.300000000000001e-13,2.8800000000000002e-12,1.351e-12,51023011378.13158
bot1,4.5,-5,3.318e-13,1.1000000000000001e-13,1.88e-12,1.1000000000000001e-13,3.318e-13,-88841506751.95459
bot1,4.6000000000000005,-5,-9.001999999999999e-13,5.94e-12,2.9e-12,5.94e-12,9.001999999999999e-13,-109170305676.856
bot1,4.7,-5,-1.5002e-12,1.885e-11,4.450000000000001e-12,1.885e-11,1.5002e-12,-176273576590.86844
bot1,4.8,-5,-2.0348e-12,3.307e-11,7.050000000000001e-12,3.307e-11,2.0348e-12,-218914185639.2296
bot1,4.9,-5,-2.4138e-12,4.855e-11,1.008e-11,4.855e-11,2.4138e-12,-437636761487.9652
bot1,5.0,-5,-2.4918e-12,5.495e-11,1.307e-11,5.495e-11,2.4918e-12,-1282051282051.2795
