device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-2.0,0.1,2.585e-12,-2.136e-11,-5.7e-12,20,10,2.8165000000000007e-11,2.136e-11,2.585e-12,1.33e-07,0.0010588345864661,2.389411454858195,-3.7888999999999997e-10
bot1,-1.9,0.1,4.2266e-12,-6.197000000000001e-11,-1.8930000000000003e-11,20,10,-3.831600000000001e-11,6.197000000000001e-11,4.2266e-12,1.33e-07,-0.0014404511278195,1.4662462685654278,-2.028e-10
bot1,-1.8,0.1,-5.0782e-12,2.5500000000000002e-12,3.372e-11,20,10,-1.2394999999999988e-11,2.5500000000000002e-12,5.0782e-12,1.33e-07,-0.000465977443609,-1.917745563319027,2.602199999999998e-10
bot1,-1.7,0.1,1.7476e-12,-8.600000000000002e-13,2.8e-13,20,10,1.3728000000000005e-11,8.600000000000002e-13,1.7476e-12,1.33e-07,0.0005160902255639,-1.6893476492661557,-8.71650000000001e-11
bot1,-1.6,0.1,-2.3326e-12,1.812e-11,4.47e-12,20,10,-2.9828000000000004e-11,1.812e-11,2.3326e-12,1.33e-07,-0.0011213533834586,1.9133226968296937,1.1561000000000004e-10
bot1,-1.5,0.1,-4.218e-12,6.114000000000001e-11,1.652e-11,20,10,3.685000000000001e-11,6.114000000000001e-11,4.218e-12,1.33e-07,0.0013853383458646,1.6718308327168434,2.0081500000000007e-10
bot1,-1.4,0.1,5.0374e-12,-1.5e-12,-3.5670000000000005e-11,20,10,1.0335000000000002e-11,1.5e-12,5.0374e-12,1.33e-07,0.0003885338345864,-1.4623308250800362,-2.61315e-10
bot1,-1.3,0.1,-2.151e-12,2.8100000000000003e-12,7e-14,20,10,-1.5412999999999982e-11,2.8100000000000003e-12,2.151e-12,1.33e-07,-0.0005794360902255,-2.0555205373852448,1.0391499999999992e-10
bot1,-1.2,0.1,1.9548e-12,-1.333e-11,-4.42e-12,20,10,3.111800000000001e-11,1.333e-11,1.9548e-12,1.33e-07,0.0011698496240601,1.3861567326891855,-9.635000000000011e-11
bot1,-1.1,0.1,4.0726e-12,-5.942e-11,-1.542e-11,20,10,-3.4683e-11,5.942e-11,4.0726e-12,1.33e-07,-0.0013038721804511,2.031419789753795,-2.0310500000000007e-10
