device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-5.0,0.1,4.856e-12,-8.73e-12,2.4700000000000003e-11,80,20,-8.794400000000029e-11,8.73e-12,4.856e-12,1.33e-07,-0.0016530827067669,-0.9095885530250168,6.225000000000057e-10
bot1,-4.9,0.1,-3.9384e-12,2.070000000000001e-12,1.139e-11,80,20,-2.5693999999999977e-11,2.070000000000001e-12,3.9384e-12,1.33e-07,-0.000482969924812,-6.173996364711684,6.164950000000009e-10
bot1,-4.8,0.1,-2.828e-13,1.8100000000000002e-12,-1.7600000000000002e-12,80,20,3.5354999999999965e-11,1.8100000000000002e-12,2.828e-13,1.33e-07,0.0006645676691729,-0.4970743958516972,2.4542500000000006e-10
bot1,-4.7,0.1,3.1326e-12,-3.3090000000000005e-11,-7.07e-12,80,20,2.339100000000008e-11,3.3090000000000005e-11,3.1326e-12,1.33e-07,0.0004396804511278,5.957594993595302,-1.483950000000004e-10
bot1,-4.6000000000000005,0.1,4.3954e-12,-6.11e-11,-2.306e-11,80,20,5.675999999999997e-12,6.11e-11,4.3954e-12,1.33e-07,0.0001066917293233,0.6714955774356651,-2.1629000000000006e-10
bot1,-4.5,0.1,4.2678e-12,-2.03e-12,-1.49e-11,80,20,-1.9866999999999982e-11,2.03e-12,4.2678e-12,1.33e-07,-0.000373439849624,-5.0884297644112175,-2.145749999999996e-10
bot1,-4.4,0.1,4.22e-13,-2e-12,1.5800000000000001e-12,80,20,-3.7238999999999964e-11,2e-12,4.22e-13,1.33e-07,-0.0006999812030075,-0.6388846954853016,-1.9239999999999954e-11
bot1,-4.3,0.1,-3.18e-12,3.5930000000000005e-11,6.730000000000002e-12,80,20,-2.3714999999999976e-11,3.5930000000000005e-11,3.18e-12,1.33e-07,-0.0004457706766917,5.051359076747777,1.5792499999999974e-10
bot1,-4.2,0.1,-4.321e-12,6.146e-11,2.2410000000000003e-11,80,20,-5.653999999999995e-12,6.146e-11,4.321e-12,1.33e-07,-0.0001062781954887,0.6606537710031984,2.0677499999999958e-10
bot1,-4.1,0.1,-4.3108e-12,8.800000000000002e-13,1.624e-11,80,20,1.7639999999999984e-11,8.800000000000002e-13,4.3108e-12,1.33e-07,0.0003315789473684,-3.6815553949681377,2.0992500000000003e-10
bot1,-4.0,0.1,-7.93e-13,1.6200000000000004e-12,-1.7500000000000002e-12,80,20,3.6331000000000046e-11,1.6200000000000004e-12,7.93e-13,1.33e-07,0.0006829135338345,-0.8197080259958877,3.69150000000003e-11
bot1,-3.9,0.1,2.9554e-12,-3.092e-11,-6.1e-12,80,20,2.502300000000004e-11,3.092e-11,2.9554e-12,1.33e-07,0.0004703571428571,3.625869648483993,-3.818400000000009e-10
bot1,-3.8,0.1,4.2116e-12,-6.227000000000001e-11,-2.138e-11,80,20,-4.0037000000000056e-11,6.227000000000001e-11,4.2116e-12,1.33e-07,-0.0007525751879699,1.1642353644869912,-2.0725500000000039e-10
bot1,-3.7,0.1,-5.052e-12,1.45e-12,3.063e-11,80,20,-1.6427999999999985e-11,1.45e-12,5.052e-12,1.33e-07,-0.0003087969924812,-3.289180651662328,2.5380500000000004e-10
bot1,-3.6,0.1,9.26e-13,-2.59e-12,1.4300000000000002e-12,80,20,1.072399999999999e-11,2.59e-12,9.26e-13,1.33e-07,0.0002015789473684,-1.1999421595966708,-4.908499999999992e-11
bot1,-3.5,0.1,-2.9072e-12,2.853e-11,5.65e-12,80,20,-2.6244999999999976e-11,2.853e-11,2.9072e-12,1.33e-07,-0.0004933270676691,3.3458712442585767,-9.438999999999992e-11
bot1,-3.4,0.1,-4.323e-12,6.179e-11,2.029e-11,80,20,-8.154000000000014e-12,6.179e-11,4.323e-12,1.33e-07,-0.0001532706766917,0.9669479079247992,2.1459500000000028e-10
bot1,-3.3000000000000003,0.1,-4.538e-12,2.24e-12,1.835e-11,80,20,1.667400000000002e-11,2.24e-12,4.538e-12,1.33e-07,0.0003134210526315,-3.204701929901268,2.2784500000000016e-10
bot1,-3.2,0.1,-9.882e-13,2.3300000000000004e-12,-1.4300000000000002e-12,80,20,3.7414999999999956e-11,2.3300000000000004e-12,9.882e-13,1.33e-07,0.0007032894736842,-0.938895962128984,4.9499999999999726e-11
bot1,-3.1,0.1,2.945e-12,-2.7760000000000003e-11,-5.810000000000001e-12,80,20,2.6573999999999968e-11,2.7760000000000003e-11,2.945e-12,1.33e-07,0.0004995112781954,3.206509481955845,-1.5057999999999968e-10
bot1,-3.0,0.1,4.3266e-12,-6.169000000000001e-11,-2.105e-11,80,20,7.298999999999993e-12,6.169000000000001e-11,4.3266e-12,1.33e-07,0.0001371992481203,0.8742044746306635,-2.2042999999999975e-10
bot1,-2.9,0.1,4.4048e-12,-1.4e-12,-1.675e-11,80,20,-1.7512000000000023e-11,1.4e-12,4.4048e-12,1.33e-07,-0.0003291729323308,-3.600570678779991,-2.1737000000000046e-10
bot1,-2.8000000000000003,0.1,8.242e-13,-2.18e-12,1.17e-12,80,20,-3.6175000000000046e-11,2.18e-12,8.242e-13,1.33e-07,-0.0006799812030075,-0.9605453370995422,-3.7814999999999826e-11
bot1,-2.7,0.1,-2.8302e-12,2.996e-11,5.58e-12,80,20,-2.5074999999999972e-11,2.996e-11,2.8302e-12,1.33e-07,-0.0004713345864661,3.531321625250993,1.3644500000000014e-10
bot1,-2.6,0.1,-4.1908e-12,6.176e-11,1.929e-11,80,20,-8.885999999999993e-12,6.176e-11,4.1908e-12,1.33e-07,-0.0001670300751879,1.058193956716326,2.0672999999999966e-10
bot1,-2.5,0.1,-4.6074e-12,2.3200000000000002e-12,1.894e-11,80,20,1.6270999999999988e-11,2.3200000000000002e-12,4.6074e-12,1.33e-07,0.0003058458646616,-3.2537139089635367,6.587499999999993e-11
bot1,-2.4,0.1,-9.366e-13,2.1000000000000003e-12,2.72e-12,80,20,4.289000000000005e-12,2.1000000000000003e-12,9.366e-13,1.33e-07,8.062030075187978e-05,-0.4473548873022898,6.423000000000033e-11
bot1,-2.3000000000000003,0.1,-3.7496e-12,5.278e-11,1.013e-11,80,20,2.911700000000004e-11,5.278e-11,3.7496e-12,1.33e-07,0.0005473120300751,3.5873520587947687,1.133e-10
bot1,-2.2,0.1,4.8868e-12,-2.074e-11,-3.733e-11,80,20,2.6948999999999977e-11,2.074e-11,4.8868e-12,1.33e-07,0.0005065601503759,-1.7954406647596672,-3.3344499999999967e-10
bot1,-2.1,0.1,1.6402e-12,-2.680000000000001e-12,9.8e-13,80,20,-3.757199999999996e-11,2.680000000000001e-12,1.6402e-12,1.33e-07,-0.0007062406015037,-1.3473265600464657,-2.8375999999999965e-10
bot1,-2.0,0.1,-2.6276e-12,2.195e-11,5.210000000000001e-12,80,20,-2.980300000000001e-11,2.195e-11,2.6276e-12,1.33e-07,-0.0005602067669172,2.103135749225737,3.789099999999999e-10
bot1,-1.9,0.1,-4.3204e-12,6.16e-11,1.7470000000000002e-11,80,20,3.821000000000001e-11,6.16e-11,4.3204e-12,1.33e-07,0.0007182330827067,1.4032986079638834,2.1305000000000003e-10
bot1,-1.8,0.1,5.0144e-12,-8.400000000000002e-13,-3.4830000000000004e-11,80,20,1.2806999999999988e-11,8.400000000000002e-13,5.0144e-12,1.33e-07,0.0002407330827067,-1.951290589739532,-2.5979499999999977e-10
bot1,-1.7,0.1,-1.759e-12,1.9e-12,-5.800000000000003e-13,80,20,-1.3749000000000004e-11,1.9e-12,1.759e-12,1.33e-07,-0.000258439849624,-1.726137359050082,8.232500000000009e-11
bot1,-1.6,0.1,2.2646e-12,-1.588e-11,-4.52e-12,80,20,2.9272000000000004e-11,1.588e-11,2.2646e-12,1.33e-07,0.0005502255639097,1.835152432473182,-1.1255500000000003e-10
bot1,-1.5,0.1,4.0954e-12,-6.101e-11,-1.497e-11,80,20,-3.6260000000000006e-11,6.101e-11,4.0954e-12,1.33e-07,-0.0006815789473684,1.714413489851215,-1.8555e-10
bot1,-1.4,0.1,-4.9874e-12,3.72e-12,3.641e-11,80,20,-7.838000000000001e-12,3.72e-12,4.9874e-12,1.33e-07,-0.0001473308270676,-1.0477680822080253,2.6523999999999995e-10
bot1,-1.3,0.1,2.5278e-12,-2.6000000000000002e-12,-1.6e-12,80,20,1.678799999999998e-11,2.6000000000000002e-12,2.5278e-12,1.33e-07,0.0003155639097744,-2.42869943740353,-1.2348499999999988e-10
bot1,-1.2,0.1,-1.6298e-12,7.770000000000001e-12,3.28e-12,80,20,-3.253500000000001e-11,7.770000000000001e-12,1.6298e-12,1.33e-07,-0.0006115601503759,0.9852652920768448,8.089000000000016e-11
bot1,-1.1,0.1,-3.9792e-12,5.7700000000000005e-11,1.317e-11,80,20,3.296600000000001e-11,5.7700000000000005e-11,3.9792e-12,1.33e-07,0.0006196616541353,2.4182248144823326,1.8906000000000004e-10
bot1,-1.0,0.1,4.9634e-12,-9.54e-12,-3.747e-11,80,20,5.276999999999997e-12,9.54e-12,4.9634e-12,1.33e-07,9.91917293233082e-05,-0.669240530804611,-2.5539999999999997e-10
bot1,-0.9,0.1,-2.9238e-12,3.0300000000000002e-12,3.02e-12,80,20,-1.8114e-11,3.0300000000000002e-12,2.9238e-12,1.33e-07,-0.0003404887218045,-2.842400306533888,1.4508000000000008e-10
bot1,-0.8,0.1,1.3406e-12,-4.240000000000001e-12,-3.1900000000000003e-12,80,20,3.4293000000000005e-11,4.240000000000001e-12,1.3406e-12,1.33e-07,0.0006446052631578,0.644875004760257,-6.684999999999997e-11
bot1,-0.7,0.1,3.9348e-12,-5.455e-11,-1.147e-11,80,20,-3.1483999999999987e-11,5.455e-11,3.9348e-12,1.33e-07,-0.0005918045112781,2.8392480415042245,-2.9642999999999993e-10
bot1,-0.6,0.1,-4.9562e-12,1.5250000000000002e-11,3.6880000000000006e-11,80,20,-2.4993e-11,1.5250000000000002e-11,4.9562e-12,1.33e-07,-0.0004697932330827,-2.8403133836621377,3.5372999999999987e-10
bot1,-0.5,0.1,-1.0638e-12,2.31e-12,-1.5300000000000001e-12,80,20,3.9262000000000006e-11,2.31e-12,1.0638e-12,1.33e-07,0.0007380075187969,-1.1666013707810845,3.5470000000000003e-10
bot1,-0.4,0.1,2.8962e-12,-2.7230000000000003e-11,-5.880000000000001e-12,80,20,4.5947e-11,2.7230000000000003e-11,2.8962e-12,1.33e-07,0.0008636654135338,4.414977267296871,1.48567e-09
bot1,-0.3,0.1,8.1256e-12,-6.260000000000001e-11,-2.333e-11,80,20,3.36396e-10,6.260000000000001e-11,8.1256e-12,1.33e-07,0.0063232330827067,6.921781737955532,2.7249625000000002e-08
bot1,-0.2,0.1,7.01754e-11,6.500000000000003e-13,-4.116e-11,80,20,5.4958720000000014e-09,6.500000000000003e-13,7.01754e-11,1.33e-07,0.1033058646616541,10.672049302356916,1.6678113500000008e-07
bot1,-0.1,0.1,1.1073e-09,-2.08e-12,-1.07025e-09,80,20,3.3692623e-08,2.08e-12,1.1073e-09,1.33e-07,0.6333199812030073,9.934396511190284,4.3204813999999993e-07
bot1,0.0,0.1,6.8087e-09,4.1540000000000006e-11,-6.8965e-09,80,20,9.190549999999999e-08,4.1540000000000006e-11,6.8087e-09,1.33e-07,1.727546992481202,6.2275544251816575,5.599443849999998e-07
bot1,0.1,0.1,1.94884e-08,-4.331e-11,-1.94728e-08,80,20,1.4568149999999998e-07,4.331e-11,1.94884e-08,1.33e-07,2.7383740601503748,3.6128714445802768,4.332925000000002e-07
bot1,0.2,0.1,3.5944999999999995e-08,3e-11,-3.59258e-08,80,20,1.78564e-07,3e-11,3.5944999999999995e-08,1.33e-07,3.3564661654135333,2.260861669296585,3.094575000000003e-07
bot1,0.3,0.1,5.5201200000000003e-08,-2.21e-12,-5.516219999999999e-08,80,20,2.07573e-07,2.21e-12,5.5201200000000003e-08,1.33e-07,3.901748120300751,1.6671838100965133,3.056349999999998e-07
bot1,0.4,0.1,7.74596e-08,-1.191e-11,-7.74378e-08,80,20,2.39691e-07,1.191e-11,7.74596e-08,1.33e-07,4.5054699248120285,1.3573804090780106,3.2764500000000044e-07
bot1,0.5,0.1,1.031394e-07,-5.565e-11,-1.0311660000000001e-07,80,20,2.731020000000001e-07,5.565e-11,1.031394e-07,1.33e-07,5.133496240601505,1.1588090514394047,3.275600000000001e-07
bot1,0.6,0.1,1.3208e-07,-3.900000000000001e-13,-1.3216e-07,80,20,3.05203e-07,3.900000000000001e-13,1.3208e-07,1.33e-07,5.7368984962406,1.0094782535167952,3.029899999999988e-07
bot1,0.7,0.1,1.6418e-07,-5.03e-12,-1.6424e-07,80,20,3.336999999999999e-07,5.03e-12,1.6418e-07,1.33e-07,6.27255639097744,0.8881150460335748,2.5698499999999973e-07
bot1,0.8,0.1,1.9882e-07,2.8690000000000003e-11,-1.988e-07,80,20,3.566e-07,2.8690000000000003e-11,1.9882e-07,1.33e-07,6.703007518796992,0.7833533006749251,2.0400000000000082e-07
bot1,0.9,0.1,2.355e-07,2.2700000000000002e-12,-2.3552e-07,80,20,3.745e-07,2.2700000000000002e-12,2.355e-07,1.33e-07,7.039473684210525,0.6942323093141046,1.5100000000000025e-07
bot1,1.0,0.1,2.7372e-07,-5.96e-11,-2.7378e-07,80,20,3.868e-07,5.96e-11,2.7372e-07,1.33e-07,7.270676691729322,0.6167956475124423,1.0800000000000013e-07
bot1,1.1,0.1,3.1286e-07,-1.83e-12,-3.1288e-07,80,20,3.961000000000001e-07,1.83e-12,3.1286e-07,1.33e-07,7.4454887218045105,0.5519717501520516,7.749999999999976e-08
bot1,1.2,0.1,3.5294e-07,5.168e-11,-3.5278e-07,80,20,4.023000000000001e-07,5.168e-11,3.5294e-07,1.33e-07,7.562030075187967,0.4969799476134363,5.399999999999798e-08
bot1,1.3,0.1,3.9332e-07,1.9000000000000002e-13,-3.935e-07,80,20,4.068999999999997e-07,1.9000000000000002e-13,3.9332e-07,1.33e-07,7.648496240601496,0.4505447364646993,4.300000000000107e-08
bot1,1.4,0.1,4.3432e-07,-8.84e-12,-4.343e-07,80,20,4.109000000000002e-07,8.84e-12,4.3432e-07,1.33e-07,7.723684210526317,0.4120224539167117,3.8500000000001046e-08
bot1,1.5,0.1,4.755e-07,2.2480000000000003e-11,-4.7556e-07,80,20,4.146e-07,2.2480000000000003e-11,4.755e-07,1.33e-07,7.793233082706763,0.3794113719446957,3.900000000000056e-08
bot1,1.6,0.1,5.1724e-07,1.07e-12,-5.1716e-07,80,20,4.187000000000003e-07,1.07e-12,5.1724e-07,1.33e-07,7.870300751879703,0.3522385288338148,3.90000000000032e-08
