VG,VD,W,L,ID,abs_ID,log_ID,sweep,device
-4.0,3.8,20,10,-4.1348e-12,4.1348e-12,-11.383545492398502,output,bot2
-4.0,3.9,20,10,-4.3118e-12,4.3118e-12,-11.365341391817328,output,bot2
-4.0,4.0,20,10,4.7796e-12,4.7796e-12,-11.320608447543048,output,bot2
-4.0,4.1,20,10,3.9322e-12,3.9322e-12,-11.405364401143201,output,bot2
-4.0,4.2,20,10,-1.115e-12,1.115e-12,-11.95272513261582,output,bot2
-4.0,4.3,20,10,1.874e-13,1.874e-13,-12.72723041344824,output,bot2
-4.0,4.4,20,10,1.203e-12,1.203e-12,-11.919734372660155,output,bot2
-4.0,4.5,20,10,2.2234e-12,2.2234e-12,-11.652982398675052,output,bot2
-4.0,4.6000000000000005,20,10,3.0738e-12,3.0738e-12,-11.512324393740014,output,bot2
-4.0,4.7,20,10,3.7268e-12,3.7268e-12,-11.428663913183106,output,bot2
-4.0,4.8,20,10,4.0534e-12,4.0534e-12,-11.39218053684034,output,bot2
-4.0,4.9,20,10,4.1314e-12,4.1314e-12,-11.383902754821802,output,bot2
-4.0,5.0,20,10,-4.663e-12,4.663e-12,-11.331334584545507,output,bot2
-3.0,0.0,20,10,4.9312e-12,4.9312e-12,-11.307047382961676,output,bot2
-3.0,0.1,20,10,-2.0452e-12,2.0452e-12,-11.689264215945501,output,bot2
-3.0,0.2,20,10,-7.514e-13,7.514e-13,-12.124128809272634,output,bot2
-3.0,0.3,20,10,4.012e-13,4.012e-13,-12.396639075651619,output,bot2
-3.0,0.4,20,10,1.5524e-12,1.5524e-12,-11.808996365932023,output,bot2
-3.0,0.5,20,10,2.3468e-12,2.3468e-12,-11.629523920455705,output,bot2
-3.0,0.6,20,10,2.9616e-12,2.9616e-12,-11.528473598591171,output,bot2
-3.0,0.7,20,10,3.444e-12,3.444e-12,-11.462936857218383,output,bot2
-3.0,0.8,20,10,3.9412e-12,3.9412e-12,-11.40437152588231,output,bot2
-3.0,0.9,20,10,4.2476e-12,4.2476e-12,-11.37185638787105,output,bot2
-3.0,1.0,20,10,4.4634e-12,4.4634e-12,-11.350334190907974,output,bot2
-3.0,1.1,20,10,-4.8356e-12,4.8356e-12,-11.315549631090322,output,bot2
-3.0,1.2,20,10,-3.5646e-12,3.5646e-12,-11.44798919723967,output,bot2
-3.0,1.3,20,10,6.438e-13,6.438e-13,-12.191249027650406,output,bot2
-3.0,1.4,20,10,-7.136e-13,7.136e-13,-12.146545158631934,output,bot2
-3.0,1.5,20,10,-1.7936e-12,1.7936e-12,-11.746274404749101,output,bot2
-3.0,1.6,20,10,-2.588e-12,2.588e-12,-11.587035728003338,output,bot2
-3.0,1.7,20,10,-3.304e-12,3.304e-12,-11.480959961351655,output,bot2
-3.0,1.8,20,10,-3.7848e-12,3.7848e-12,-11.421957064959491,output,bot2
-3.0,1.9,20,10,-4.1322e-12,4.1322e-12,-11.383818666631036,output,bot2
-3.0,2.0,20,10,-4.1908e-12,4.1908e-12,-11.37770306476123,output,bot2
-3.0,2.1,20,10,4.622e-12,4.622e-12,-11.33517005885691,output,bot2
-3.0,2.2,20,10,4.3554e-12,4.3554e-12,-11.360971953213058,output,bot2
-3.0,2.3000000000000003,20,10,-2.1128e-12,2.1128e-12,-11.675141611801132,output,bot2
-3.0,2.4,20,10,-8.98e-13,8.98e-13,-12.046723663332696,output,bot2
-3.0,2.5,20,10,4.072e-13,4.072e-13,-12.390192230671298,output,bot2
-3.0,2.6,20,10,1.5228e-12,1.5228e-12,-11.817357131857671,output,bot2
-3.0,2.7,20,10,2.5094e-12,2.5094e-12,-11.600430106343158,output,bot2
-3.0,2.8000000000000003,20,10,3.1858e-12,3.1858e-12,-11.496781492069967,output,bot2
-3.0,2.9,20,10,3.7452e-12,3.7452e-12,-11.426524985287042,output,bot2
-3.0,3.0,20,10,4.028e-12,4.028e-12,-11.39491053811842,output,bot2
-3.0,3.1,20,10,4.219e-12,4.219e-12,-11.37479047461812,output,bot2
-3.0,3.2,20,10,-4.7218e-12,4.7218e-12,-11.32589241216112,output,bot2
-3.0,3.3000000000000003,20,10,-4.2692e-12,4.2692e-12,-11.36965349924576,output,bot2
-3.0,3.4,20,10,1.9314e-12,1.9314e-12,-11.714127772930743,output,bot2
-3.0,3.5,20,10,6.93e-13,6.93e-13,-12.159266765388193,output,bot2
-3.0,3.6,20,10,-3.67e-13,3.67e-13,-12.435333935747911,output,bot2
-3.0,3.7,20,10,-1.2662e-12,1.2662e-12,-11.897497690814548,output,bot2
-3.0,3.8,20,10,-2.2438e-12,2.2438e-12,-11.649015856313973,output,bot2
-3.0,3.9,20,10,-2.991e-12,2.991e-12,-11.524183586968682,output,bot2
-3.0,4.0,20,10,-3.4572e-12,3.4572e-12,-11.461275495671963,output,bot2
-3.0,4.1,20,10,-3.8672e-12,3.8672e-12,-11.412603366936425,output,bot2
-3.0,4.2,20,10,-4.1212e-12,4.1212e-12,-11.38497630884626,output,bot2
-3.0,4.3,20,10,-4.2198e-12,4.2198e-12,-11.37470813220295,output,bot2
-3.0,4.4,20,10,4.6882e-12,4.6882e-12,-11.328993869463591,output,bot2
-3.0,4.5,20,10,4.2018e-12,4.2018e-12,-11.376564623268365,output,bot2
-3.0,4.6000000000000005,20,10,-1.567e-12,1.567e-12,-11.80493100353141,output,bot2
-3.0,4.7,20,10,-2.338e-13,2.338e-13,-12.631155493174179,output,bot2
-3.0,4.8,20,10,9.476e-13,9.476e-13,-12.023374947949273,output,bot2
-3.0,4.9,20,10,1.992e-12,1.992e-12,-11.70071066591232,output,bot2
-3.0,5.0,20,10,2.732e-12,2.732e-12,-11.563519304990505,output,bot2
-2.0,0.0,20,10,4.43e-12,4.43e-12,-11.35359627377693,output,bot2
-2.0,0.1,20,10,-6.278e-13,6.278e-13,-12.202178688635977,output,bot2
-2.0,0.2,20,10,5.074e-13,5.074e-13,-12.294649537114289,output,bot2
-2.0,0.3,20,10,1.4066e-12,1.4066e-12,-11.851829386922613,output,bot2
-2.0,0.4,20,10,2.3506e-12,2.3506e-12,-11.628821268183714,output,bot2
-2.0,0.5,20,10,3.1396e-12,3.1396e-12,-11.503125679588736,output,bot2
-2.0,0.6,20,10,3.6442e-12,3.6442e-12,-11.438397796212525,output,bot2
-2.0,0.7,20,10,3.916e-12,3.916e-12,-11.4071573168689,output,bot2
-2.0,0.8,20,10,4.1384e-12,4.1384e-12,-11.383167534598973,output,bot2
-2.0,0.9,20,10,4.325e-12,4.325e-12,-11.364013888199167,output,bot2
-2.0,1.0,20,10,-4.8782e-12,4.8782e-12,-11.31174039813549,output,bot2
-2.0,1.1,20,10,-3.6616e-12,3.6616e-12,-11.436329100580757,output,bot2
-2.0,1.2,20,10,5.642e-13,5.642e-13,-12.248566918180652,output,bot2
-2.0,1.3,20,10,-6.392e-13,6.392e-13,-12.194363233694064,output,bot2
-2.0,1.4,20,10,-1.7718e-12,1.7718e-12,-11.751585302651279,output,bot2
-2.0,1.5,20,10,-2.6102e-12,2.6102e-12,-11.583326214666078,output,bot2
-2.0,1.6,20,10,-3.3824e-12,3.3824e-12,-11.470775034372668,output,bot2
-2.0,1.7,20,10,-3.7886e-12,3.7886e-12,-11.421521245071535,output,bot2
-2.0,1.8,20,10,-4.131e-12,4.131e-12,-11.383944805023415,output,bot2
-2.0,1.9,20,10,-4.253e-12,4.253e-12,-11.371304617285977,output,bot2
-2.0,2.0,20,10,4.7392e-12,4.7392e-12,-11.324294963158886,output,bot2
-2.0,2.1,20,10,4.0576e-12,4.0576e-12,-11.39173076813438,output,bot2
-2.0,2.2,20,10,-1.0888e-12,1.0888e-12,-11.963051887804722,output,bot2
-2.0,2.3000000000000003,20,10,1.742e-13,1.742e-13,-12.758951849328355,output,bot2
-2.0,2.4,20,10,1.4026e-12,1.4026e-12,-11.853066165437236,output,bot2
-2.0,2.5,20,10,2.5724e-12,2.5724e-12,-11.589661499089269,output,bot2
-2.0,2.6,20,10,3.3364e-12,3.3364e-12,-11.476721887477087,output,bot2
-2.0,2.7,20,10,3.7808e-12,3.7808e-12,-11.422416295711706,output,bot2
-2.0,2.8000000000000003,20,10,4.0658e-12,4.0658e-12,-11.390853988470404,output,bot2
-2.0,2.9,20,10,4.2892e-12,4.2892e-12,-11.367623702683453,output,bot2
-2.0,3.0,20,10,-4.7576e-12,4.7576e-12,-11.322612074508779,output,bot2
-2.0,3.1,20,10,-3.8808e-12,3.8808e-12,-11.411078738381994,output,bot2
-2.0,3.2,20,10,7.956e-13,7.956e-13,-12.099305225547601,output,bot2
-2.0,3.3000000000000003,20,10,-5.986e-13,5.986e-13,-12.222863287495828,output,bot2
-2.0,3.4,20,10,-1.8558e-12,1.8558e-12,-11.731468829613178,output,bot2
-2.0,3.5,20,10,-2.8324e-12,2.8324e-12,-11.547845414285337,output,bot2
-2.0,3.6,20,10,-3.4994e-12,3.4994e-12,-11.456006412514535,output,bot2
-2.0,3.7,20,10,-3.9512e-12,3.9512e-12,-11.403270986846508,output,bot2
-2.0,3.8,20,10,-4.1696e-12,4.1696e-12,-11.37990560596751,output,bot2
-2.0,3.9,20,10,4.7142e-12,4.7142e-12,-11.326591996471462,output,bot2
-2.0,4.0,20,10,4.202e-12,4.202e-12,-11.376543951930067,output,bot2
-2.0,4.1,20,10,-1.3844e-12,1.3844e-12,-11.85873840937791,output,bot2
-2.0,4.2,20,10,7.54e-14,7.54e-14,-13.122628654130226,output,bot2
-2.0,4.3,20,10,1.3156e-12,1.3156e-12,-11.880876135189382,output,bot2
-2.0,4.4,20,10,2.2778e-12,2.2778e-12,-11.642484411384903,output,bot2
-2.0,4.5,20,10,3.1618e-12,3.1618e-12,-11.500065604879286,output,bot2
-2.0,4.6000000000000005,20,10,3.7984e-12,3.7984e-12,-11.420399302725503,output,bot2
-2.0,4.7,20,10,4.1132e-12,4.1132e-12,-11.385820172867524,output,bot2
-2.0,4.8,20,10,4.2934e-12,4.2934e-12,-11.367198648045092,output,bot2
-2.0,4.9,20,10,-4.8238e-12,4.8238e-12,-11.3166107068167,output,bot2
-2.0,5.0,20,10,-3.6148e-12,3.6148e-12,-11.441915726391361,output,bot2
-1.0,0.0,20,10,4.3162e-12,4.3162e-12,-11.364898439595255,output,bot2
-1.0,0.1,20,10,-4.9644e-12,4.9644e-12,-11.304133233056863,output,bot2
-1.0,0.2,20,10,-2.2868e-12,2.2868e-12,-11.640771816457764,output,bot2
-1.0,0.3,20,10,-1.0582e-12,1.0582e-12,-11.975432242803961,output,bot2
-1.0,0.4,20,10,4.984e-13,4.984e-13,-12.302421966348886,output,bot2
-1.0,0.5,20,10,1.7868e-12,1.7868e-12,-11.7479240562002,output,bot2
-1.0,0.6,20,10,2.865e-12,2.865e-12,-11.54287537369659,output,bot2
-1.0,0.7,20,10,3.4806e-12,3.4806e-12,-11.458345884148759,output,bot2
-1.0,0.8,20,10,3.9072e-12,3.9072e-12,-11.40813435773521,output,bot2
-1.0,0.9,20,10,4.179e-12,4.179e-12,-11.378927628856374,output,bot2
-1.0,1.0,20,10,-4.705e-12,4.705e-12,-11.327440372236724,output,bot2
-1.0,1.1,20,10,-4.187e-12,4.187e-12,-11.37809703910877,output,bot2
-1.0,1.2,20,10,1.8008e-12,1.8008e-12,-11.744534518007537,output,bot2
-1.0,1.3,20,10,2.64e-13,2.64e-13,-12.578396073130168,output,bot2
-1.0,1.4,20,10,-1.0702e-12,1.0702e-12,-11.970535053361765,output,bot2
-1.0,1.5,20,10,-2.0892e-12,2.0892e-12,-11.680019982835043,output,bot2
-1.0,1.6,20,10,-2.8208e-12,2.8208e-12,-11.549627705044752,output,bot2
-1.0,1.7,20,10,-3.5638e-12,3.5638e-12,-11.44808667650205,output,bot2
-1.0,1.8,20,10,-4.0022e-12,4.0022e-12,-11.397701212369956,output,bot2
-1.0,1.9,20,10,-4.1918e-12,4.1918e-12,-11.377599446675204,output,bot2
-1.0,2.0,20,10,-4.3106e-12,4.3106e-12,-11.365462275418563,output,bot2
-1.0,2.1,20,10,4.7468e-12,4.7468e-12,-11.32359906630696,output,bot2
-1.0,2.2,20,10,3.8694e-12,3.8694e-12,-11.412356372679014,output,bot2
-1.0,2.3000000000000003,20,10,-8.978e-13,8.978e-13,-12.046820398934367,output,bot2
-1.0,2.4,20,10,2.672e-13,2.672e-13,-12.573163546196492,output,bot2
-1.0,2.5,20,10,1.5044e-12,1.5044e-12,-11.822636675249639,output,bot2
-1.0,2.6,20,10,2.625e-12,2.625e-12,-11.580870692258024,output,bot2
-1.0,2.7,20,10,3.3992e-12,3.3992e-12,-11.468623281918543,output,bot2
-1.0,2.8000000000000003,20,10,3.9006e-12,3.9006e-12,-11.408868583576876,output,bot2
-1.0,2.9,20,10,4.033e-12,4.033e-12,-11.394371777992381,output,bot2
-1.0,3.0,20,10,4.2472e-12,4.2472e-12,-11.371897287666899,output,bot2
-1.0,3.1,20,10,-4.8002e-12,4.8002e-12,-11.318740667397982,output,bot2
-1.0,3.2,20,10,-3.8534e-12,3.8534e-12,-11.414155906954788,output,bot2
-1.0,3.3000000000000003,20,10,9.182e-13,9.182e-13,-12.037062711569998,output,bot2
-1.0,3.4,20,10,-1.824e-13,1.824e-13,-12.738975166007602,output,bot2
-1.0,3.5,20,10,-1.5158e-12,1.5158e-12,-11.819358097270168,output,bot2
-1.0,3.6,20,10,-2.3742e-12,2.3742e-12,-11.62448269935033,output,bot2
-1.0,3.7,20,10,-3.0154e-12,3.0154e-12,-11.520655069503858,output,bot2
-1.0,3.8,20,10,-3.5172e-12,3.5172e-12,-11.45380293551394,output,bot2
-1.0,3.9,20,10,-3.9862e-12,3.9862e-12,-11.399440915189633,output,bot2
-1.0,4.0,20,10,-4.1376e-12,4.1376e-12,-11.3832514967997,output,bot2
-1.0,4.1,20,10,-4.3934e-12,4.3934e-12,-11.35719925430709,output,bot2
-1.0,4.2,20,10,4.7816e-12,4.7816e-12,-11.320426757174374,output,bot2
-1.0,4.3,20,10,3.6678e-12,3.6678e-12,-11.435594353826577,output,bot2
-1.0,4.4,20,10,-7.11e-13,7.11e-13,-12.148130399270233,output,bot2
-1.0,4.5,20,10,3.064e-13,3.064e-13,-12.513711239039434,output,bot2
-1.0,4.6000000000000005,20,10,1.3532e-12,1.3532e-12,-11.868638010884057,output,bot2
-1.0,4.7,20,10,2.1746e-12,2.1746e-12,-11.662620616304181,output,bot2
-1.0,4.8,20,10,2.8996e-12,2.8996e-12,-11.537661908919803,output,bot2
-1.0,4.9,20,10,3.4948e-12,3.4948e-12,-11.456577672960277,output,bot2
-1.0,5.0,20,10,3.9146e-12,3.9146e-12,-11.407312608233838,output,bot2
0.0,0.0,20,10,-3.1492e-12,3.1492e-12,-11.501799757230017,output,bot2
0.0,0.1,20,10,-3.0028e-12,3.0028e-12,-11.522473592805651,output,bot2
0.0,0.2,20,10,-3.507e-12,3.507e-12,-11.455064234118497,output,bot2
0.0,0.3,20,10,-3.9158e-12,3.9158e-12,-11.407179497950235,output,bot2
0.0,0.4,20,10,-4.1118e-12,4.1118e-12,-11.385968017798962,output,bot2
0.0,0.5,20,10,-4.2126e-12,4.2126e-12,-11.375449776581682,output,bot2
0.0,0.6,20,10,4.6468e-12,4.6468e-12,-11.332846019314886,output,bot2
0.0,0.7,20,10,4.3198e-12,4.3198e-12,-11.364536359876539,output,bot2
0.0,0.8,20,10,-2.2496e-12,2.2496e-12,-11.64789469666027,output,bot2
0.0,0.9,20,10,-1.0826e-12,1.0826e-12,-11.965531977244957,output,bot2
0.0,1.0,20,10,1.52e-13,1.52e-13,-12.818156412055227,output,bot2
0.0,1.1,20,10,9.128e-13,9.128e-13,-12.039624368589841,output,bot2
0.0,1.2,20,10,1.908e-12,1.908e-12,-11.719421629631924,output,bot2
0.0,1.3,20,10,2.6638e-12,2.6638e-12,-11.57449838541653,output,bot2
0.0,1.4,20,10,3.3148e-12,3.3148e-12,-11.479542669828337,output,bot2
0.0,1.5,20,10,3.6464e-12,3.6464e-12,-11.4381356921637,output,bot2
0.0,1.6,20,10,4.015e-12,4.015e-12,-11.3963144503853,output,bot2
0.0,1.7,20,10,4.1644e-12,4.1644e-12,-11.380447562194762,output,bot2
0.0,1.8,20,10,4.3542e-12,4.3542e-12,-11.361091626534813,output,bot2
0.0,1.9,20,10,-4.7596e-12,4.7596e-12,-11.322429544147624,output,bot2
0.0,2.0,20,10,-3.9344e-12,3.9344e-12,-11.405121488605358,output,bot2
0.0,2.1,20,10,1.3966e-12,1.3966e-12,-11.854927962295003,output,bot2
0.0,2.2,20,10,2.698e-13,2.698e-13,-12.568958054664115,output,bot2
0.0,2.3000000000000003,20,10,-7.479999999999999e-13,7.479999999999999e-13,-12.126098402135538,output,bot2
0.0,2.4,20,10,-1.7042e-12,1.7042e-12,-11.768479439029749,output,bot2
0.0,2.5,20,10,-2.4856e-12,2.4856e-12,-11.604568759753082,output,bot2
0.0,2.6,20,10,-2.9702e-12,2.9702e-12,-11.527214306247782,output,bot2
0.0,2.7,20,10,-3.5322e-12,3.5322e-12,-11.451954713804188,output,bot2
0.0,2.8000000000000003,20,10,-3.7868e-12,3.7868e-12,-11.42172763155466,output,bot2
0.0,2.9,20,10,-4.0582e-12,4.0582e-12,-11.391666553469253,output,bot2
0.0,3.0,20,10,-4.2094e-12,4.2094e-12,-11.375779803275808,output,bot2
0.0,3.1,20,10,4.6442e-12,4.6442e-12,-11.333089085870137,output,bot2
0.0,3.2,20,10,-4.9356e-12,4.9356e-12,-11.3066600444432,output,bot2
0.0,3.3000000000000003,20,10,-2.4248e-12,2.4248e-12,-11.615324076640434,output,bot2
0.0,3.4,20,10,-1.262e-12,1.262e-12,-11.898940645091885,output,bot2
0.0,3.5,20,10,-1.7919999999999998e-13,1.7919999999999998e-13,-12.746661994673893,output,bot2
0.0,3.6,20,10,1.0998e-12,1.0998e-12,-11.95868628465414,output,bot2
0.0,3.7,20,10,2.0328e-12,2.0328e-12,-11.691905347957688,output,bot2
0.0,3.8,20,10,2.6564e-12,2.6564e-12,-11.575706528433194,output,bot2
0.0,3.9,20,10,3.265e-12,3.265e-12,-11.486116814388907,output,bot2
0.0,4.0,20,10,3.8364e-12,3.8364e-12,-11.416076117680687,output,bot2
0.0,4.1,20,10,4.0924e-12,4.0924e-12,-11.388021924006136,output,bot2
0.0,4.2,20,10,4.2192e-12,4.2192e-12,-11.374769887550642,output,bot2
0.0,4.3,20,10,-4.7018e-12,4.7018e-12,-11.327735848359465,output,bot2
0.0,4.4,20,10,-4.218e-12,4.218e-12,-11.374893424596532,output,bot2
0.0,4.5,20,10,1.9958e-12,1.9958e-12,-11.69988298171013,output,bot2
0.0,4.6000000000000005,20,10,7.78e-13,7.78e-13,-12.10902040301031,output,bot2
0.0,4.7,20,10,-4.958e-13,4.958e-13,-12.304693477568197,output,bot2
0.0,4.8,20,10,-1.5192e-12,1.5192e-12,-11.81838504827104,output,bot2
0.0,4.9,20,10,-2.5466e-12,2.5466e-12,-11.594039265258278,output,bot2
0.0,5.0,20,10,-3.1876e-12,3.1876e-12,-11.496536181846785,output,bot2
1.0,0.0,20,10,-3.9552e-12,3.9552e-12,-11.402831550927297,output,bot2
1.0,0.1,20,10,6.16368e-11,6.16368e-11,-10.210159916650847,output,bot2
1.0,0.2,20,10,6.51886e-11,6.51886e-11,-10.185828345832086,output,bot2
1.0,0.3,20,10,5.91112e-11,5.91112e-11,-10.228330224070358,output,bot2
1.0,0.4,20,10,5.97954e-11,5.97954e-11,-10.22333222456439,output,bot2
1.0,0.5,20,10,6.07098e-11,6.07098e-11,-10.216741197847517,output,bot2
1.0,0.6,20,10,6.16562e-11,6.16562e-11,-10.21002324525801,output,bot2
1.0,0.7,20,10,6.16722e-11,6.16722e-11,-10.209910558938404,output,bot2
1.0,0.8,20,10,6.21518e-11,6.21518e-11,-10.206546289085935,output,bot2
1.0,0.9,20,10,6.248479999999999e-11,6.248479999999999e-11,-10.20422561591945,output,bot2
1.0,1.0,20,10,6.2623e-11,6.2623e-11,-10.203266131030228,output,bot2
1.0,1.1,20,10,6.268699999999999e-11,6.268699999999999e-11,-10.202822513613285,output,bot2
1.0,1.2,20,10,5.3513e-11,5.3513e-11,-10.271540701297761,output,bot2
1.0,1.3,20,10,5.3829e-11,5.3829e-11,-10.268983688148568,output,bot2
1.0,1.4,20,10,6.00356e-11,6.00356e-11,-10.221591144639016,output,bot2
1.0,1.5,20,10,5.8808e-11,5.8808e-11,-10.230563590258456,output,bot2
1.0,1.6,20,10,5.76706e-11,5.76706e-11,-10.239045530202878,output,bot2
1.0,1.7,20,10,5.66812e-11,5.66812e-11,-10.246560963861036,output,bot2
1.0,1.8,20,10,5.5304e-11,5.5304e-11,-10.257243456125623,output,bot2
1.0,1.9,20,10,5.43794e-11,5.43794e-11,-10.264565588549303,output,bot2
1.0,2.0,20,10,5.35506e-11,5.35506e-11,-10.27123565881477,output,bot2
1.0,2.1,20,10,5.34014e-11,5.34014e-11,-10.272447357123042,output,bot2
1.0,2.2,20,10,5.33868e-11,5.33868e-11,-10.272566109934221,output,bot2
1.0,2.3000000000000003,20,10,6.19858e-11,6.19858e-11,-10.207707789339969,output,bot2
1.0,2.4,20,10,6.17812e-11,6.17812e-11,-10.209143660483953,output,bot2
1.0,2.5,20,10,5.52808e-11,5.52808e-11,-10.257425680665126,output,bot2
1.0,2.6,20,10,5.65188e-11,5.65188e-11,-10.247807067611001,output,bot2
1.0,2.7,20,10,5.76878e-11,5.76878e-11,-10.238916023116369,output,bot2
1.0,2.8000000000000003,20,10,5.87096e-11,5.87096e-11,-10.231290878545595,output,bot2
1.0,2.9,20,10,5.96422e-11,5.96422e-11,-10.224446345261995,output,bot2
1.0,3.0,20,10,6.0098e-11,6.0098e-11,-10.221139980633144,output,bot2
1.0,3.1,20,10,6.075099999999999e-11,6.075099999999999e-11,-10.216446568908127,output,bot2
1.0,3.2,20,10,6.13702e-11,6.13702e-11,-10.212042461386838,output,bot2
1.0,3.3000000000000003,20,10,6.12234e-11,6.12234e-11,-10.213082555819431,output,bot2
1.0,3.4,20,10,6.12716e-11,6.12716e-11,-10.212740778683905,output,bot2
1.0,3.5,20,10,5.20042e-11,5.20042e-11,-10.283961580150491,output,bot2
1.0,3.6,20,10,5.29876e-11,5.29876e-11,-10.27582575080764,output,bot2
1.0,3.7,20,10,5.85274e-11,5.85274e-11,-10.232640768397923,output,bot2
1.0,3.8,20,10,5.74928e-11,5.74928e-11,-10.240386539937473,output,bot2
1.0,3.9,20,10,5.61792e-11,5.61792e-11,-10.25042444950716,output,bot2
1.0,4.0,20,10,5.50036e-11,5.50036e-11,-10.259608884888133,output,bot2
1.0,4.1,20,10,5.42456e-11,5.42456e-11,-10.26563548279219,output,bot2
1.0,4.2,20,10,5.3578799999999996e-11,5.3578799999999996e-11,-10.271007017476865,output,bot2
1.0,4.3,20,10,5.33254e-11,5.33254e-11,-10.273065878173119,output,bot2
1.0,4.4,20,10,5.33882e-11,5.33882e-11,-10.272554721270682,output,bot2
1.0,4.5,20,10,5.29624e-11,5.29624e-11,-10.276032342995471,output,bot2
1.0,4.6000000000000005,20,10,6.19836e-11,6.19836e-11,-10.207723203593167,output,bot2
1.0,4.7,20,10,6.16666e-11,6.16666e-11,-10.20994999582445,output,bot2
1.0,4.8,20,10,5.5451e-11,5.5451e-11,-10.256090617403624,output,bot2
1.0,4.9,20,10,5.64672e-11,5.64672e-11,-10.24820374678938,output,bot2
1.0,5.0,20,10,5.777e-11,5.777e-11,-10.238297632458588,output,bot2
2.0,0.0,20,10,5.375e-11,5.375e-11,-10.269621531412357,output,bot2
2.0,0.1,20,10,8.56888e-08,8.56888e-08,-7.067075939057732,output,bot2
2.0,0.2,20,10,1.5614e-07,1.5614e-07,-6.806485824971332,output,bot2
2.0,0.3,20,10,2.1272e-07,2.1272e-07,-6.67219167567649,output,bot2
2.0,0.4,20,10,2.574e-07,2.574e-07,-6.589391457431632,output,bot2
2.0,0.5,20,10,2.9118e-07,2.9118e-07,-6.535838458301071,output,bot2
2.0,0.6,20,10,3.1596e-07,3.1596e-07,-6.500367894846307,output,bot2
2.0,0.7,20,10,3.333e-07,3.333e-07,-6.47716468633947,output,bot2
2.0,0.8,20,10,3.445e-07,3.445e-07,-6.462810773756355,output,bot2
2.0,0.9,20,10,3.512e-07,3.512e-07,-6.454445492765935,output,bot2
2.0,1.0,20,10,3.5506e-07,3.5506e-07,-6.449698251262918,output,bot2
2.0,1.1,20,10,3.571e-07,3.571e-07,-6.447210149807218,output,bot2
2.0,1.2,20,10,3.5808e-07,3.5808e-07,-6.446019935151744,output,bot2
2.0,1.3,20,10,3.5854e-07,3.5854e-07,-6.445462385853332,output,bot2
2.0,1.4,20,10,3.588e-07,3.588e-07,-6.445147565627946,output,bot2
2.0,1.5,20,10,3.5894e-07,3.5894e-07,-6.444978141523848,output,bot2
2.0,1.6,20,10,3.592e-07,3.592e-07,-6.444663672004733,output,bot2
2.0,1.7,20,10,3.5932e-07,3.5932e-07,-6.444518608991002,output,bot2
2.0,1.8,20,10,3.596e-07,3.596e-07,-6.444180316938809,output,bot2
2.0,1.9,20,10,3.5958e-07,3.5958e-07,-6.444204471919871,output,bot2
2.0,2.0,20,10,3.5998e-07,3.5998e-07,-6.4437216273741615,output,bot2
2.0,2.1,20,10,3.598e-07,3.598e-07,-6.443938840990468,output,bot2
2.0,2.2,20,10,3.6e-07,3.6e-07,-6.443697499232713,output,bot2
2.0,2.3000000000000003,20,10,3.5988e-07,3.5988e-07,-6.443842288192848,output,bot2
2.0,2.4,20,10,3.6018e-07,3.6018e-07,-6.443480406260482,output,bot2
2.0,2.5,20,10,3.6016e-07,3.6016e-07,-6.443504522343555,output,bot2
2.0,2.6,20,10,3.6036e-07,3.6036e-07,-6.443263421753394,output,bot2
2.0,2.7,20,10,3.6046e-07,3.6046e-07,-6.443142921632784,output,bot2
2.0,2.8000000000000003,20,10,3.6076e-07,3.6076e-07,-6.442781621746244,output,bot2
2.0,2.9,20,10,3.6076e-07,3.6076e-07,-6.442781621746244,output,bot2
2.0,3.0,20,10,3.608e-07,3.608e-07,-6.442733471130096,output,bot2
2.0,3.1,20,10,3.6108e-07,3.6108e-07,-6.442396566212294,output,bot2
2.0,3.2,20,10,3.6108e-07,3.6108e-07,-6.442396566212294,output,bot2
2.0,3.3000000000000003,20,10,3.6128e-07,3.6128e-07,-6.442156079755126,output,bot2
2.0,3.4,20,10,3.6096e-07,3.6096e-07,-6.44254092203277,output,bot2
2.0,3.5,20,10,3.6104e-07,3.6104e-07,-6.44244467948791,output,bot2
2.0,3.6,20,10,3.6118e-07,3.6118e-07,-6.442276306337823,output,bot2
2.0,3.7,20,10,3.6132e-07,3.6132e-07,-6.4421079984396155,output,bot2
2.0,3.8,20,10,3.6148e-07,3.6148e-07,-6.44191572639136,output,bot2
2.0,3.9,20,10,3.6136e-07,3.6136e-07,-6.442059922446663,output,bot2
2.0,4.0,20,10,3.6146e-07,3.6146e-07,-6.441939755742732,output,bot2
2.0,4.1,20,10,3.6164e-07,3.6164e-07,-6.441723539428647,output,bot2
2.0,4.2,20,10,3.6188e-07,3.6188e-07,-6.44143541835534,output,bot2
2.0,4.3,20,10,3.6186e-07,3.6186e-07,-6.441459421145404,output,bot2
2.0,4.4,20,10,3.6216e-07,3.6216e-07,-6.441099518512804,output,bot2
2.0,4.5,20,10,3.622e-07,3.622e-07,-6.441051554021961,output,bot2
2.0,4.6000000000000005,20,10,3.6208e-07,3.6208e-07,-6.441195463389347,output,bot2
2.0,4.7,20,10,3.6214e-07,3.6214e-07,-6.441123502744864,output,bot2
2.0,4.8,20,10,3.6222e-07,3.6222e-07,-6.4410275737628835,output,bot2
2.0,4.9,20,10,3.6228e-07,3.6228e-07,-6.440955640929277,output,bot2
