device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,0.0,-5,5.0464e-12,-1.2500000000000001e-12,-2.680000000000001e-12,1.2500000000000001e-12,5.0464e-12,-31279324366.59368
bot2,0.1,-5,1.8494e-12,-1.0340000000000002e-11,-3.87e-12,1.0340000000000002e-11,1.8494e-12,-83970106642.03543
bot2,0.2,-5,2.6646e-12,-2.351e-11,-5.3600000000000006e-12,2.351e-11,2.6646e-12,156030581994.07083
bot2,0.3,-5,3.1312e-12,-3.3270000000000005e-11,-6.800000000000001e-12,3.3270000000000005e-11,3.1312e-12,233972859148.3388
bot2,0.4,-5,3.5194e-12,-4.577e-11,-9.16e-12,4.577e-11,3.5194e-12,263852242744.0633
bot2,0.5,-5,3.8892e-12,-5.547e-11,-1.293e-11,5.547e-11,3.8892e-12,336247478143.91394
bot2,0.6,-5,4.1142e-12,-5.972e-11,-1.706e-11,5.972e-11,4.1142e-12,558035714285.7148
bot2,0.7,-5,4.2476e-12,-6.137e-11,-2.246e-11,6.137e-11,4.2476e-12,-22512381809.995502
bot2,0.8,-5,-4.7698e-12,2.3280000000000003e-11,3.5340000000000004e-11,2.3280000000000003e-11,4.7698e-12,-23440613206.44148
bot2,0.9,-5,-4.2846e-12,1.9200000000000003e-12,1.721e-11,1.9200000000000003e-12,4.2846e-12,28881700554.52864
bot2,1.0,-5,2.155e-12,-2.6300000000000007e-12,-3.1000000000000004e-13,2.6300000000000007e-12,2.155e-12,35617609346.06071
bot2,1.1,-5,1.3306e-12,-2.51e-12,9.5e-13,2.51e-12,1.3306e-12,-107032002568.76804
bot2,1.2,-5,2.864e-13,-1.26e-12,1.6100000000000002e-12,1.26e-12,2.864e-13,-100160256410.25638
bot2,1.3,-5,-6.662e-13,1.8400000000000002e-12,2.29e-12,1.8400000000000002e-12,6.662e-13,-119445771619.68478
bot2,1.4,-5,-1.388e-12,5.33e-12,3.2200000000000004e-12,5.33e-12,1.388e-12,-142531356898.51764
bot2,1.5,-5,-2.0694e-12,1.335e-11,3.9e-12,1.335e-11,2.0694e-12,-140193466984.4385
bot2,1.6,-5,-2.8146e-12,2.7710000000000004e-11,5.7e-12,2.7710000000000004e-11,2.8146e-12,-161472630389.14902
bot2,1.7,-5,-3.308e-12,4.134e-11,7.660000000000002e-12,4.134e-11,3.308e-12,-225225225225.2251
bot2,1.8,-5,-3.7026e-12,5.12e-11,1.063e-11,5.12e-11,3.7026e-12,-291800408520.5724
bot2,1.9,-5,-3.9934e-12,5.776e-11,1.428e-11,5.776e-11,3.9934e-12,-487092060399.4155
bot2,2.0,-5,-4.1132e-12,6.051e-11,1.8440000000000003e-11,6.051e-11,4.1132e-12,-526870389884.0877
bot2,2.1,-5,-4.373e-12,5.934e-11,2.425e-11,5.934e-11,4.373e-12,22260807622.10055
bot2,2.2,-5,4.8712e-12,-1.885e-11,-3.608e-11,1.885e-11,4.8712e-12,23867487708.24385
bot2,2.3000000000000003,-5,4.0066e-12,-2.5500000000000002e-12,-1.297e-11,2.5500000000000002e-12,4.0066e-12,-32270556344.39133
bot2,2.4,-5,-1.3264e-12,1.55e-12,-1.1600000000000001e-12,1.55e-12,1.3264e-12,-44401030103.89835
bot2,2.5,-5,-4.978e-13,1.9900000000000002e-12,-1.7200000000000001e-12,1.9900000000000002e-12,4.978e-13,113352981183.40524
bot2,2.6,-5,4.38e-13,-1.5800000000000001e-12,-2.62e-12,1.5800000000000001e-12,4.38e-13,110338739931.59007
bot2,2.7,-5,1.3148e-12,-7.21e-12,-3.340000000000001e-12,7.21e-12,1.3148e-12,111408199643.49388
bot2,2.8000000000000003,-5,2.2332e-12,-1.722e-11,-4.5400000000000004e-12,1.722e-11,2.2332e-12,126678489992.39912
bot2,2.9,-5,2.8936e-12,-2.964e-11,-6.4e-12,2.964e-11,2.8936e-12,148060408646.72763
bot2,3.0,-5,3.584e-12,-4.61e-11,-9.1e-12,4.61e-11,3.584e-12,188750471876.18
bot2,3.1,-5,3.9532e-12,-5.407000000000001e-11,-1.244e-11,5.407000000000001e-11,3.9532e-12,415282392026.57855
bot2,3.2,-5,4.0656e-12,-6.072000000000001e-11,-1.659e-11,6.072000000000001e-11,4.0656e-12,796812749003.9834
bot2,3.3000000000000003,-5,4.2042e-12,-5.992e-11,-2.211e-11,5.992e-11,4.2042e-12,-22865505099.007607
bot2,3.4,-5,-4.6812e-12,2.956e-11,3.495e-11,2.956e-11,4.6812e-12,-22994849153.78952
bot2,3.5,-5,-4.4934e-12,1.9700000000000003e-12,1.98e-11,1.9700000000000003e-12,4.4934e-12,27790128946.198338
bot2,3.6,-5,2.5156e-12,-2.67e-12,-1.0500000000000002e-12,2.67e-12,2.5156e-12,38175224279.44267
bot2,3.7,-5,7.456e-13,-1.8200000000000003e-12,-2.730000000000001e-12,1.8200000000000003e-12,7.456e-13,-231000231000.2312
bot2,3.8,-5,1.6498e-12,-8.92e-12,-3.63e-12,8.92e-12,1.6498e-12,128600823045.26732
