device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
top1,-2.0,5,-2.8776e-12,1.14e-12,4.33e-12,20,10,1.696349020691202e-06,-1.8065000000000004e-11,1.14e-12,1.33e-07,0.0002211182221499,-2.9348313969479367,2.8776e-12
top1,-1.9,5,1.2618e-12,-3.66e-12,-3.65e-12,20,10,1.1232987136109433e-06,3.312000000000001e-11,3.66e-12,1.33e-07,1.0756168768881362e-05,0.5729185998178467,1.2618e-12
top1,-1.8,5,3.7464e-12,-4.2770000000000005e-11,-1.418e-11,20,10,1.9355619339096334e-06,-2.9995999999999965e-11,4.2770000000000005e-11,1.33e-07,0.0002085249693128,2.872747663217836,3.7464e-12
top1,-1.7,5,-4.7374e-12,1.224e-11,4.2810000000000005e-11,20,10,2.17655691402729e-06,-3.5080000000000016e-12,1.224e-11,1.33e-07,6.830531257295312e-06,-0.4502768691553883,4.7374e-12
top1,-1.6,5,3.0448e-12,-1.0500000000000002e-12,-5.470000000000001e-12,20,10,1.744935528894979e-06,1.8219e-11,1.0500000000000002e-12,1.33e-07,0.0002403602960653,-3.18340777076883,3.0448e-12
top1,-1.5,5,-1.0936e-12,4.12e-12,2.87e-12,20,10,1.0457533169921096e-06,-3.343900000000001e-11,4.12e-12,1.33e-07,5.038940054656615e-06,0.3895020014948437,1.0936e-12
top1,-1.4,5,-3.643e-12,4.283e-11,1.302e-11,20,10,1.908664454533588e-06,2.940500000000001e-11,4.283e-11,1.33e-07,0.00024525502251,3.206206069484808,3.643e-12
top1,-1.3,5,4.7874e-12,-1.347e-11,-4.3360000000000006e-11,20,10,2.188012797037531e-06,2.0019999999999973e-12,1.347e-11,1.33e-07,2.1901422525176705e-06,-0.2528289643819279,4.7874e-12
top1,-1.2,5,-3.2426e-12,1.51e-12,6.030000000000001e-12,20,10,1.8007220773900677e-06,-1.9383000000000005e-11,1.51e-12,1.33e-07,0.00028607201391,-3.603383467568114,3.2426e-12
top1,-1.1,5,9.108e-13,-2.42e-12,-2.97e-12,20,10,9.54358423235212e-07,3.436800000000001e-11,2.42e-12,1.33e-07,2.06433246867662e-06,0.2456643527368119,9.108e-13
top1,-1.0,5,3.631e-12,-4.162e-11,-1.208e-11,20,10,1.9055183021949695e-06,-2.8462999999999988e-11,4.162e-11,1.33e-07,0.0002854786491887,3.600841928697259,3.631e-12
top1,-0.9,5,-4.7818e-12,1.7470000000000002e-11,4.222e-11,20,10,2.186732722579511e-06,-2.4856000000000003e-11,1.7470000000000002e-11,1.33e-07,0.0001051272504823,-2.164283176564981,4.7818e-12
top1,-0.8,5,-1.3402e-12,8.2e-13,-1.22e-12,20,10,1.1576700738984317e-06,3.5895e-11,8.2e-13,1.33e-07,7.661840289935265e-05,-1.4994356932905453,1.3402e-12
top1,-0.7,5,2.3972e-12,-1.834e-11,-5.820000000000001e-12,20,10,1.5482893786369523e-06,2.7077999999999994e-11,1.834e-11,1.33e-07,0.0001393758082338,2.4150031375857663,2.3972e-12
top1,-0.6,5,4.0754e-12,-4.9550000000000006e-11,-2.192e-11,20,10,2.0187619968683776e-06,-3.615199999999999e-11,4.9550000000000006e-11,1.33e-07,7.945752590135741e-05,1.5226524889409094,4.0754e-12
top1,-0.5,5,-4.8332e-12,1.5400000000000001e-12,3.812e-11,20,10,2.1984540022479435e-06,-4.155000000000003e-12,1.5400000000000001e-12,1.33e-07,8.895438715773197e-06,-0.4951792419409174,4.8332e-12
top1,-0.4,5,3.2444e-12,-6.6e-13,-9.700000000000001e-13,20,10,1.8012218075517518e-06,1.5638399999999996e-10,6.6e-13,1.33e-07,0.0016290282015446,3.690429061779872,3.2444e-12
top1,-0.3,5,2.64436e-11,1.861e-11,-2.2810000000000003e-11,20,10,5.1423341003867115e-06,1.8614279999999998e-09,1.861e-11,1.33e-07,0.0580759584555644,10.317551222604218,2.64436e-11
top1,-0.2,5,3.7553000000000005e-10,6.15e-12,-3.4619e-10,20,10,1.9378596440403007e-05,1.1640782000000001e-08,6.15e-12,1.33e-07,0.3537571597407935,9.747982802569588,3.7553000000000005e-10
top1,-0.1,5,2.3546e-09,-1.04e-12,-2.2931e-09,20,10,4.8524220756236775e-05,3.878135e-08,1.04e-12,1.33e-07,0.9421695946989224,6.677710257307172,2.3546e-09
top1,0.0,5,8.1318e-09,1.85e-12,-8.155e-09,20,10,9.017649361114015e-05,7.870499999999998e-08,1.85e-12,1.33e-07,1.3900854536977925,4.428279240015742,8.1318e-09
top1,0.1,5,1.80956e-08,2.01e-12,-1.81796e-08,20,10,0.0001345198870056,1.2280599999999997e-07,2.01e-12,1.33e-07,1.5441363482303632,3.0213404287963814,1.80956e-08
top1,0.2,5,3.2692999999999994e-08,-2.62e-12,-3.2799599999999994e-08,20,10,0.00018081205712,1.7941100000000004e-07,2.62e-12,1.33e-07,1.7983192924705227,2.373210960698331,3.2692999999999994e-08
top1,0.3,5,5.39778e-08,-9.66e-12,-5.37938e-08,20,10,0.0002323312290674,2.60199e-07,9.66e-12,1.33e-07,2.2859026104907088,2.067983917292211,5.39778e-08
top1,0.4,5,8.47328e-08,-4.447e-11,-8.47674e-08,20,10,0.0002910889898295,3.7061099999999993e-07,4.447e-11,1.33e-07,2.96431940762677,1.8766697495967444,8.47328e-08
top1,0.5,5,1.281e-07,-1.08e-12,-1.2828e-07,20,10,0.0003579106033634,5.17136e-07,1.08e-12,1.33e-07,3.826889208301498,1.7323787323359112,1.281e-07
top1,0.6,5,1.8816e-07,-5.29e-12,-1.8874e-07,20,10,0.0004337741347752,6.939999999999997e-07,5.29e-12,1.33e-07,4.734930917590692,1.5939972202141068,1.8816e-07
top1,0.7,5,2.669e-07,2.371e-11,-2.6706e-07,20,10,0.0005166236541235,9.019999999999999e-07,2.371e-11,1.33e-07,5.64640668679531,1.4599044742428942,2.669e-07
top1,0.8,5,3.6856e-07,1.8700000000000003e-12,-3.6876e-07,20,10,0.000607091426393,1.1385000000000002e-06,1.8700000000000003e-12,1.33e-07,6.548845743707044,1.3395276911888534,3.6856e-07
top1,0.9,5,4.946e-07,-4.7940000000000005e-11,-4.9436e-07,20,10,0.0007032780389006,1.393e-06,4.7940000000000005e-11,1.33e-07,7.322436432225586,1.2225173354558152,4.946e-07
top1,1.0,5,6.4716e-07,-1.98e-12,-6.4666e-07,20,10,0.0008044625535101,1.6326999999999994e-06,1.98e-12,1.33e-07,7.737638506332592,1.1008154815245814,6.4716e-07
top1,1.1,5,8.2114e-07,4.273e-11,-8.2086e-07,20,10,0.0009061677548886,1.8642000000000003e-06,4.273e-11,1.33e-07,7.93708526681647,0.9879425271306544,8.2114e-07
top1,1.2,5,1.02e-06,-1.8000000000000004e-13,-1.019e-06,20,10,0.0010099504938362,2.079300000000001e-06,1.8000000000000004e-13,1.33e-07,7.979577708265496,0.8897624564946318,1.02e-06
top1,1.3,5,1.2370000000000002e-06,-2.606e-11,-1.2368000000000002e-06,20,10,0.0011122050170719,2.2599999999999983e-06,2.606e-11,1.33e-07,7.769696275589949,0.7965381911978124,1.2370000000000002e-06
top1,1.4,5,1.472e-06,-1.9000000000000002e-13,-1.4727e-06,20,10,0.0012132600710482,2.445e-06,1.9000000000000002e-13,1.33e-07,7.637167131783155,0.7233554587503522,1.472e-06
top1,1.5,5,1.726e-06,-2.7600000000000004e-11,-1.7262e-06,20,10,0.0013137731919931,2.6250000000000007e-06,2.7600000000000004e-11,1.33e-07,7.510711431090487,0.6623512743461114,1.726e-06
top1,1.6,5,1.997e-06,-1.08e-12,-1.9975000000000004e-06,20,10,0.0014131525041551,2.794500000000002e-06,1.08e-12,1.33e-07,7.355436678116436,0.6091320314385663,1.997e-06
top1,1.7,5,2.2849000000000003e-06,4.086e-11,-2.2854e-06,20,10,0.0015115885683611,2.9700000000000016e-06,4.086e-11,1.33e-07,7.25837349557983,0.5654467405756148,2.2849000000000003e-06
top1,1.8,5,2.5910000000000003e-06,1.8100000000000002e-12,-2.5916000000000003e-06,20,10,0.001609658348843,3.154999999999997e-06,1.8100000000000002e-12,1.33e-07,7.22194331915335,0.5295271411145026,2.5910000000000003e-06
top1,1.9,5,2.9159000000000003e-06,-4.9370000000000006e-11,-2.9164e-06,20,10,0.0017076006558911,3.345e-06,4.9370000000000006e-11,1.33e-07,7.212850938478207,0.498750935410568,2.9159000000000003e-06
top1,2.0,5,3.26e-06,-1.5400000000000001e-12,-3.2604e-06,20,10,0.0018055470085267,3.5350000000000017e-06,1.5400000000000001e-12,1.33e-07,7.205664792200984,0.4714186041413227,3.26e-06
top1,2.1,5,3.622900000000001e-06,4.996e-11,-3.6234e-06,20,10,0.0019033917095542,3.7379999999999975e-06,4.996e-11,1.33e-07,7.247019394820143,0.4483338393281451,3.622900000000001e-06
top1,2.2,5,4.0076e-06,2.04e-12,-4.0082e-06,20,10,0.0020018990983563,3.947999999999997e-06,2.04e-12,1.33e-07,7.309999700487781,0.4281418583890457,4.0076e-06
top1,2.3000000000000003,5,4.4125000000000005e-06,-4.6520000000000005e-11,-4.413000000000001e-06,20,10,0.00210059515376,4.157500000000008e-06,4.6520000000000005e-11,1.33e-07,7.3614594039562355,0.4094011448156115,4.4125000000000005e-06
top1,2.4,5,4.839100000000001e-06,-1.73e-12,-4.8396e-06,20,10,0.0021997954450357,4.369500000000007e-06,1.73e-12,1.33e-07,7.41555269496451,0.3923765145419504,4.839100000000001e-06
top1,2.5,5,5.286400000000001e-06,4.0480000000000005e-11,-5.2867000000000006e-06,20,10,0.0022992172581119,4.586499999999993e-06,4.0480000000000005e-11,1.33e-07,7.477833220719563,0.3769318380841598,5.286400000000001e-06
top1,2.6,5,5.7564000000000005e-06,2.31e-12,-5.757300000000001e-06,20,10,0.0023992498827758,4.814999999999995e-06,2.31e-12,1.33e-07,7.568709553786227,0.3633915088409308,5.7564000000000005e-06
top1,2.7,5,6.249400000000001e-06,-3.213e-11,-6.2492e-06,20,10,0.0024998799971198,5.035499999999996e-06,3.213e-11,1.33e-07,7.626178205435448,0.3501026492436484,6.249400000000001e-06
top1,2.8000000000000003,5,6.7635000000000005e-06,-3.4e-13,-6.7631000000000005e-06,20,10,0.0026006729898239,5.262500000000005e-06,3.4e-13,1.33e-07,7.694458390447537,0.3379877894526566,6.7635000000000005e-06
top1,2.9,5,7.3019e-06,2.161e-11,-7.3024e-06,20,10,0.0027022028051202,5.499500000000005e-06,2.161e-11,1.33e-07,7.784446354924055,0.3271943690498129,7.3019e-06
top1,3.0,5,7.8634e-06,1.3300000000000002e-12,-7.863900000000001e-06,20,10,0.0028041754581338,5.732499999999995e-06,1.3300000000000002e-12,1.33e-07,7.854058050735208,0.316692934628224,7.8634e-06
top1,3.1,5,8.4484e-06,-9.06e-12,-8.4491e-06,20,10,0.0029066131493544,5.9689999999999966e-06,9.06e-12,1.33e-07,7.925875102878411,0.3069179485744741,8.4484e-06
top1,3.2,5,9.0572e-06,-1.067e-11,-9.0585e-06,20,10,0.0030095182338706,6.221499999999999e-06,1.067e-11,1.33e-07,8.030760168135181,0.2983515157625979,9.0572e-06
top1,3.3000000000000003,5,9.6927e-06,2.46e-12,-9.6927e-06,20,10,0.0031133101355309,6.472500000000013e-06,2.46e-12,1.33e-07,8.123540387414314,0.2900885972066684,9.6927e-06
top1,3.4,5,1.03517e-05,2.193e-11,-1.0353e-05,20,10,0.0032174057872764,6.713500000000009e-06,2.193e-11,1.33e-07,8.183011317391037,0.2817165430412686,1.03517e-05
top1,3.5,5,1.10354e-05,6.3e-13,-1.10363e-05,20,10,0.0033219572543908,6.961499999999987e-06,6.3e-13,1.33e-07,8.253686961791148,0.2740218262177627,1.10354e-05
