device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-2.0,0.1,3.5364e-12,-4.4600000000000006e-11,-8.590000000000001e-12,40,20,-2.4352000000000006e-11,4.4600000000000006e-11,3.5364e-12,1.33e-07,-0.0009154887218045,10.830490301962891,-3.2681999999999996e-10
bot1,-1.9,0.1,-4.8374e-12,2.715e-11,3.59e-11,40,20,-2.753700000000001e-11,2.715e-11,4.8374e-12,1.33e-07,-0.0010352255639097,-1.2693737880905334,2.9867499999999995e-10
bot1,-1.8,0.1,-1.971e-12,2.7600000000000004e-12,-4.600000000000003e-13,40,20,3.5382999999999966e-11,2.7600000000000004e-12,1.971e-12,1.33e-07,0.0013301879699248,-1.672595574061802,2.9134499999999973e-10
bot1,-1.7,0.1,2.2392e-12,-1.604e-11,-4.63e-12,40,20,3.073200000000001e-11,1.604e-11,2.2392e-12,1.33e-07,0.0011553383458646,1.6300573129960765,-3.5644999999999994e-10
bot1,-1.6,0.1,4.1754e-12,-6.202000000000001e-11,-1.684e-11,40,20,-3.590700000000001e-11,6.202000000000001e-11,4.1754e-12,1.33e-07,-0.0013498872180451,1.7191371545461114,-2.1723000000000006e-10
bot1,-1.5,0.1,-4.9422e-12,1.2000000000000001e-12,3.4290000000000005e-11,40,20,-1.2714000000000004e-11,1.2000000000000001e-12,4.9422e-12,1.33e-07,-0.000477969924812,-2.039091473576287,2.4308000000000005e-10
bot1,-1.4,0.1,1.6326e-12,-2.780000000000001e-12,9.3e-13,40,20,1.2709000000000002e-11,2.780000000000001e-12,1.6326e-12,1.33e-07,0.0004777819548872,-1.5681834913663466,-8.167499999999988e-11
bot1,-1.3,0.1,-2.4004e-12,1.9130000000000003e-11,4.27e-12,40,20,-2.9048999999999968e-11,1.9130000000000003e-11,2.4004e-12,1.33e-07,-0.0010920676691729,2.0400273858425586,1.2301999999999988e-10
bot1,-1.2,0.1,-4.1772e-12,6.167e-11,1.775e-11,40,20,3.7313000000000005e-11,6.167e-11,4.1772e-12,1.33e-07,0.0014027443609022,1.6202784069839553,2.0732499999999995e-10
bot1,-1.1,0.1,5.0622e-12,-1.02e-12,-3.4720000000000004e-11,40,20,1.2416000000000002e-11,1.02e-12,5.0622e-12,1.33e-07,0.0004667669172932,-1.95985931668612,-2.5565000000000004e-10
bot1,-1.0,0.1,-1.694e-12,3.1900000000000003e-12,-3.900000000000001e-13,40,20,-1.3816999999999996e-11,3.1900000000000003e-12,1.694e-12,1.33e-07,-0.0005194360902255,-1.7141905551459484,8.411499999999999e-11
