device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot2,-2.0,0.1,3.8208e-12,-5.2640000000000005e-11,-1.082e-11,40,15,-3.0912000000000004e-11,5.2640000000000005e-11,3.8208e-12,1.33e-07,-0.0008715789473684,2.850675945446356,-2.95395e-10
bot2,-1.9,0.1,-4.8716e-12,1.777e-11,3.6150000000000006e-11,40,15,-2.6276000000000003e-11,1.777e-11,4.8716e-12,1.33e-07,-0.0007408646616541,-2.1274201427956374,3.3923499999999997e-10
bot2,-1.8,0.1,-1.4344e-12,1.4300000000000002e-12,-1.03e-12,40,15,3.693499999999997e-11,1.4300000000000002e-12,1.4344e-12,1.33e-07,0.0010414003759398,-1.4353228260945967,2.7126999999999973e-10
bot2,-1.7,0.1,2.5154e-12,-2.169e-11,-4.84e-12,40,15,2.7978e-11,2.169e-11,2.5154e-12,1.33e-07,0.0007888533834586,2.312741566308248,-3.7008e-10
bot2,-1.6,0.1,4.1612e-12,-6.023000000000001e-11,-1.7580000000000002e-11,40,15,-3.7081000000000005e-11,6.023000000000001e-11,4.1612e-12,1.33e-07,-0.0010455169172932,1.4482996144090343,-1.9868000000000008e-10
bot2,-1.5,0.1,-4.9008e-12,6.900000000000001e-13,3.369e-11,40,15,-1.1758000000000002e-11,6.900000000000001e-13,4.9008e-12,1.33e-07,-0.0003315225563909,-1.808180011171992,2.5085500000000006e-10
bot2,-1.4,0.1,1.8096e-12,-2.500000000000001e-12,6.8e-13,40,15,1.3090000000000003e-11,2.500000000000001e-12,1.8096e-12,1.33e-07,0.0003690789473684,-1.6589955779278849,-8.763499999999986e-11
bot2,-1.3,0.1,-2.2828e-12,1.601e-11,4.440000000000001e-12,40,15,-2.9284999999999967e-11,1.601e-11,2.2828e-12,1.33e-07,-0.000825704887218,1.747967698837581,1.1548999999999992e-10
bot2,-1.2,0.1,-4.0474e-12,5.804000000000001e-11,1.506e-11,40,15,3.618800000000001e-11,5.804000000000001e-11,4.0474e-12,1.33e-07,0.0010203383458646,1.6827913252270317,1.8826499999999992e-10
bot2,-1.1,0.1,4.9548e-12,-1.9400000000000002e-12,-3.547e-11,40,15,8.368000000000002e-12,1.9400000000000002e-12,4.9548e-12,1.33e-07,0.000235939849624,-1.1586600092188972,-2.6124000000000007e-10
bot2,-1.0,0.1,-2.3738e-12,3.23e-12,5.7e-13,40,15,-1.6059999999999994e-11,3.23e-12,2.3738e-12,1.33e-07,-0.0004528195488721,-2.268892888293052,1.1751e-10
bot2,-0.9,0.1,1.7428e-12,-1.018e-11,-4.12e-12,40,15,3.187000000000001e-11,1.018e-11,1.7428e-12,1.33e-07,0.0008985902255639,1.133187900020456,-8.565000000000006e-11
bot2,-0.8,0.1,4.0002e-12,-5.63e-11,-1.327e-11,40,15,-3.3190000000000004e-11,5.63e-11,4.0002e-12,1.33e-07,-0.0009358082706766,2.242614444624387,-1.8697000000000008e-10
bot2,-0.7,0.1,-4.8952e-12,9.83e-12,3.5960000000000004e-11,40,15,-5.523999999999998e-12,9.83e-12,4.8952e-12,1.33e-07,-0.0001557518796992,-0.7018656772242069,2.5492499999999987e-10
bot2,-0.6,0.1,2.8954e-12,-1.4400000000000001e-12,-3.13e-12,40,15,1.7794999999999992e-11,1.4400000000000001e-12,2.8954e-12,1.33e-07,0.0005017387218045,-2.8194948638545534,-1.4096999999999998e-10
bot2,-0.5,0.1,-1.3362e-12,6.19e-12,3.2200000000000004e-12,40,15,-3.3718e-11,6.19e-12,1.3362e-12,1.33e-07,-0.0009506954887218,0.6177453259654798,6.526500000000005e-11
bot2,-0.4,0.1,-3.8482e-12,5.2970000000000006e-11,1.1150000000000002e-11,40,15,3.0848e-11,5.2970000000000006e-11,3.8482e-12,1.33e-07,0.0008697744360902,2.7919063516251708,1.8389e-10
bot2,-0.3,0.1,4.8334e-12,-1.5380000000000003e-11,-3.652e-11,40,15,3.06e-12,1.5380000000000003e-11,4.8334e-12,1.33e-07,8.627819548872177e-05,-0.3761114085386285,-2.55165e-10
bot2,-0.2,0.1,-3.2362e-12,1.7200000000000001e-12,5.680000000000001e-12,40,15,-2.0185000000000003e-11,1.7200000000000001e-12,3.2362e-12,1.33e-07,-0.0005691259398496,-3.9156074319367207,1.4943999999999998e-10
bot2,-0.1,0.1,7.964e-13,-3.1700000000000004e-12,-2.62e-12,40,15,3.2948e-11,3.1700000000000004e-12,7.964e-13,1.33e-07,0.000928984962406,0.0772500322490632,2.03555e-10
bot2,0.0,0.1,3.3534e-12,-4.348e-11,-8.75e-12,40,15,2.0526e-11,4.348e-11,3.3534e-12,1.33e-07,0.0005787406015037,3.946033079842621,-8.408999999999997e-11
