device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-2.0,0.1,2.1396e-12,-1.414e-11,-4.17e-12,20,15,2.9081000000000003e-11,1.414e-11,2.1396e-12,1.33e-07,0.0016399060150375,1.8162188348946369,-3.5112499999999986e-10
bot1,-1.9,0.1,4.058e-12,-5.896000000000001e-11,-1.4850000000000002e-11,20,15,-3.5802000000000006e-11,5.896000000000001e-11,4.058e-12,1.33e-07,-0.002018909774436,1.852201663419316,-1.7920500000000003e-10
bot1,-1.8,0.1,-5.0208e-12,5.730000000000001e-12,3.5630000000000004e-11,20,15,-6.759999999999994e-12,5.730000000000001e-12,5.0208e-12,1.33e-07,-0.0003812030075187,-0.8799212521786162,2.6834499999999976e-10
bot1,-1.7,0.1,2.706e-12,-2.1000000000000003e-12,-1.9700000000000003e-12,20,15,1.7867000000000005e-11,2.1000000000000003e-12,2.706e-12,1.33e-07,0.0010075375939849,-2.700921768084035,-1.3201500000000009e-10
bot1,-1.6,0.1,-1.4474e-12,6.740000000000001e-12,3.23e-12,20,15,-3.3163000000000005e-11,6.740000000000001e-12,1.4474e-12,1.33e-07,-0.0018700939849624,0.8084443499323958,6.893000000000003e-11
bot1,-1.5,0.1,-3.9266e-12,5.416e-11,1.124e-11,20,15,3.165300000000001e-11,5.416e-11,3.9266e-12,1.33e-07,0.0017849436090225,2.640579718243661,2.9781500000000007e-10
bot1,-1.4,0.1,4.8832e-12,-1.7270000000000002e-11,-3.682e-11,20,15,2.6400000000000007e-11,1.7270000000000002e-11,4.8832e-12,1.33e-07,0.0014887218045112,-2.312952450503164,-3.4274499999999994e-10
bot1,-1.3,0.1,1.3534e-12,-1.6e-12,1.32e-12,20,15,-3.689599999999997e-11,1.6e-12,1.3534e-12,1.33e-07,-0.0020806015037593,-1.4572996546419046,-2.6932999999999983e-10
bot1,-1.2,0.1,-2.496e-12,1.872e-11,5.09e-12,20,15,-2.7466000000000008e-11,1.872e-11,2.496e-12,1.33e-07,-0.0015488345864661,2.4277659402845324,3.6911999999999986e-10
bot1,-1.1,0.1,-4.1398e-12,6.075000000000001e-11,1.6870000000000002e-11,20,15,3.6928e-11,6.075000000000001e-11,4.1398e-12,1.33e-07,0.0020824060150375,1.4601437577459555,1.8893000000000007e-10
bot1,-1.0,0.1,4.8896e-12,-1.2400000000000002e-12,-3.448e-11,20,15,1.0319999999999996e-11,1.2400000000000002e-12,4.8896e-12,1.33e-07,0.000581954887218,-1.4989692629446068,-2.5728999999999995e-10
bot1,-0.9,0.1,-2.0758e-12,1.7700000000000001e-12,-1.0000000000000002e-14,20,15,-1.453e-11,1.7700000000000001e-12,2.0758e-12,1.33e-07,-0.0008193609022556,-1.959096164702521,1.0050000000000008e-10
bot1,-0.8,0.1,1.9836e-12,-1.3500000000000002e-11,-4.290000000000001e-12,20,15,3.042000000000001e-11,1.3500000000000002e-11,1.9836e-12,1.33e-07,0.0017154135338345,1.4288193804220042,-1.0050999999999996e-10
bot1,-0.7,0.1,4.0082e-12,-5.7380000000000006e-11,-1.3290000000000002e-11,20,15,-3.4631999999999986e-11,5.7380000000000006e-11,4.0082e-12,1.33e-07,-0.001952932330827,1.982594691924841,-1.7803e-10
bot1,-0.6,0.1,-4.9428e-12,8.73e-12,3.658e-11,20,15,-5.185999999999998e-12,8.73e-12,4.9428e-12,1.33e-07,-0.0002924436090225,-0.6502336594808608,2.7063499999999976e-10
