device,VD,VG,ID,IG,IS,absIg,absId,r
top1,0.0,-5,-4.2002e-12,3.8370000000000006e-11,-1.808e-11,3.8370000000000006e-11,4.2002e-12,37741545893.71981
top1,0.1,-5,-1.5506e-12,1.85e-12,-8.2e-13,1.85e-12,1.5506e-12,61595318755.77457
top1,0.2,-5,-9.532e-13,1.51e-12,-1.4300000000000002e-12,1.51e-12,9.532e-13,157381177211.20557
top1,0.3,-5,-2.798e-13,4.500000000000001e-13,-1.78e-12,4.500000000000001e-13,2.798e-13,139353400222.96545
top1,0.4,-5,4.82e-13,-5.1e-13,-2.62e-12,5.1e-13,4.82e-13,137532664007.70184
top1,0.5,-5,1.1744e-12,-4.240000000000001e-12,-2.69e-12,4.240000000000001e-12,1.1744e-12,149409831166.89072
top1,0.6,-5,1.8206e-12,-9.590000000000004e-12,-4.610000000000001e-12,9.590000000000004e-12,1.8206e-12,178126113288.2081
top1,0.7,-5,2.2972e-12,-1.611e-11,-5.63e-12,1.611e-11,2.2972e-12,198059021588.4334
top1,0.8,-5,2.8304e-12,-2.4340000000000003e-11,-7.27e-12,2.4340000000000003e-11,2.8304e-12,220994475138.12152
top1,0.9,-5,3.2022e-12,-3.4400000000000005e-11,-9.26e-12,3.4400000000000005e-11,3.2022e-12,261369576581.286
top1,1.0,-5,3.5956e-12,-4.155e-11,-1.226e-11,4.155e-11,3.5956e-12,298062593144.5604
top1,1.1,-5,3.8732e-12,-4.661e-11,-1.5e-11,4.661e-11,3.8732e-12,509683995922.52814
top1,1.2,-5,3.988e-12,-4.739e-11,-1.763e-11,4.739e-11,3.988e-12,888888888888.8905
top1,1.3,-5,4.0982e-12,-4.9260000000000006e-11,-2.123e-11,4.9260000000000006e-11,4.0982e-12,857632933104.631
top1,1.4,-5,4.2212e-12,-5.0600000000000005e-11,-2.529e-11,5.0600000000000005e-11,4.2212e-12,-22934201775.10721
top1,1.5,-5,-4.6224e-12,2.672e-11,4.124e-11,2.672e-11,4.6224e-12,298685782556.75006
top1,1.6,-5,4.8908e-12,-3.5e-13,-3.9100000000000006e-11,3.5e-13,4.8908e-12,27128207910.58541
top1,1.7,-5,2.75e-12,-1.93e-12,-3.4500000000000004e-12,1.93e-12,2.75e-12,-42789901583.22633
top1,1.8,-5,2.168e-13,-7.700000000000002e-13,-2.4300000000000003e-12,7.700000000000002e-13,2.168e-13,-106734977051.98004
