device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,0.0,-5,4.9342e-12,-2.79e-12,-6.04e-12,2.79e-12,4.9342e-12,-95822154082.02376
bot2,0.1,-5,3.8906e-12,-4.6340000000000005e-11,-9.13e-12,4.6340000000000005e-11,3.8906e-12,-236686390532.5445
bot2,0.2,-5,4.0892e-12,-5.165e-11,-1.126e-11,5.165e-11,4.0892e-12,638569604086.8456
bot2,0.3,-5,4.2038e-12,-5.833000000000001e-11,-1.435e-11,5.833000000000001e-11,4.2038e-12,641025641025.6405
bot2,0.4,-5,4.4012e-12,-6.068e-11,-1.95e-11,6.068e-11,4.4012e-12,571428571428.5703
bot2,0.5,-5,4.5538e-12,-5.956e-11,-2.5140000000000003e-11,5.956e-11,4.5538e-12,-21840260335.9032
bot2,0.6,-5,-4.7562e-12,1.5320000000000002e-11,3.6400000000000005e-11,1.5320000000000002e-11,4.7562e-12,-24298384157.45354
bot2,0.7,-5,-3.6772e-12,1.7500000000000002e-12,9.64e-12,1.7500000000000002e-12,3.6772e-12,33805483249.38306
bot2,0.8,-5,1.16e-12,-1.8900000000000002e-12,1.0500000000000002e-12,1.8900000000000002e-12,1.16e-12,51789321042.00114
bot2,0.9,-5,1.846e-13,-6.900000000000001e-13,1.6300000000000001e-12,6.900000000000001e-13,1.846e-13,-112145340361.108
bot2,1.0,-5,-6.234e-13,3.38e-12,2.51e-12,3.38e-12,6.234e-13,-110229276895.9436
bot2,1.1,-5,-1.6298e-12,1.035e-11,3.540000000000001e-12,1.035e-11,1.6298e-12,-116036203295.42816
bot2,1.2,-5,-2.347e-12,2.104e-11,5.3000000000000004e-12,2.104e-11,2.347e-12,-147579693034.23846
bot2,1.3,-5,-2.985e-12,3.435e-11,7.100000000000001e-12,3.435e-11,2.985e-12,-169865806013.24973
bot2,1.4,-5,-3.5244e-12,4.643e-11,9.51e-12,4.643e-11,3.5244e-12,-220167327168.64825
bot2,1.5,-5,-3.8934e-12,5.481e-11,1.239e-11,5.481e-11,3.8934e-12,-448631673396.1413
bot2,1.6,-5,-3.9702e-12,5.922e-11,1.611e-11,5.922e-11,3.9702e-12,-1020408163265.304
bot2,1.7,-5,-4.0894e-12,6.097000000000001e-11,2.191e-11,6.097000000000001e-11,4.0894e-12,22796179360.3392
bot2,1.8,-5,4.8032e-12,-3.2060000000000004e-11,-3.488e-11,3.2060000000000004e-11,4.8032e-12,23030861354.21467
bot2,1.9,-5,4.5946e-12,-1.6e-12,-1.93e-11,1.6e-12,4.5946e-12,-28975428836.34677
bot2,2.0,-5,-2.0992e-12,1.03e-12,2.7e-13,1.03e-12,2.0992e-12,-36459092897.768684
bot2,2.1,-5,-8.909999999999999e-13,1.8900000000000002e-12,-1.4e-12,1.8900000000000002e-12,8.909999999999999e-13,90777051561.36536
bot2,2.2,-5,1.04e-13,1.4e-13,-2.23e-12,1.4e-13,1.04e-13,98794704603.83331
bot2,2.3000000000000003,-5,1.1334e-12,-3.440000000000001e-12,-3.1e-12,3.440000000000001e-12,1.1334e-12,100908173562.0584
bot2,2.4,-5,2.086e-12,-1.49e-11,-4.22e-12,1.49e-11,2.086e-12,113623451880.46796
bot2,2.5,-5,2.8936e-12,-2.8380000000000003e-11,-6.61e-12,2.8380000000000003e-11,2.8936e-12,147863374242.20032
bot2,2.6,-5,3.4386e-12,-4.192e-11,-8.36e-12,4.192e-11,3.4386e-12,186671644577.18887
bot2,2.7,-5,3.965e-12,-5.1110000000000005e-11,-1.143e-11,5.1110000000000005e-11,3.965e-12,242306760358.61432
bot2,2.8000000000000003,-5,4.264e-12,-5.878e-11,-1.5560000000000002e-11,5.878e-11,4.264e-12,480076812289.96606
