device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot2,-2.0,5,4.7708e-12,-1.55e-11,-3.621e-11,80,10,2.1842161065242604e-06,2.7950000000000005e-12,1.55e-11,1.33e-07,1.0451310109077766e-06,-0.3457595358412924,4.7708e-12
bot2,-1.9,5,-3.2386e-12,2.36e-12,5.34e-12,80,10,1.7996110690924305e-06,-2.0426e-11,2.36e-12,1.33e-07,8.64330789834377e-05,-4.212602008333165,3.2386e-12
bot2,-1.8,5,6.856e-13,-2.1700000000000002e-12,-2.6600000000000004e-12,80,10,8.28009661779378e-07,3.3946999999999964e-11,2.1700000000000002e-12,1.33e-07,3.374912680910988e-07,0.1998444983310674,6.856e-13
bot2,-1.7,5,3.5508e-12,-4.721e-11,-9.790000000000003e-12,80,10,1.88435665413955e-06,-2.6977000000000007e-11,4.721e-11,1.33e-07,8.465670442384682e-05,4.18465828221466,3.5508e-12
bot2,-1.6,5,-4.7098e-12,2.54e-11,3.5240000000000006e-11,80,10,2.170207363364156e-06,-2.7756e-11,2.54e-11,1.33e-07,1.038071319711268e-05,-1.2460468266631433,4.7098e-12
bot2,-1.5,5,-2.0004e-12,2.5800000000000003e-12,-3.5e-13,80,10,1.4143549766589714e-06,3.378200000000001e-11,2.5800000000000003e-12,1.33e-07,2.5706179979571368e-05,-1.809847477835174,2.0004e-12
bot2,-1.4,5,2.0466e-12,-1.3990000000000002e-11,-4.300000000000001e-12,80,10,1.4305942821079636e-06,3.017500000000001e-11,1.3990000000000002e-11,1.33e-07,1.659607318785214e-05,1.523418191558044,2.0466e-12
bot2,-1.3,5,4.0346e-12,-5.754e-11,-1.513e-11,80,10,2.008631374842084e-06,-3.469099999999997e-11,5.754e-11,1.33e-07,2.8671060972490447e-05,1.8920898326705495,4.0346e-12
bot2,-1.2,5,-4.8916e-12,4.08e-12,3.543e-11,80,10,2.211696181666912e-06,-7.843000000000002e-12,4.08e-12,1.33e-07,9.026800687272889e-06,-1.06903705963763,4.8916e-12
bot2,-1.1,5,2.466e-12,-2.14e-12,-1.93e-12,80,10,1.570350279396288e-06,1.7259000000000005e-11,2.14e-12,1.33e-07,4.8106099287112064e-05,-2.655743835485645,2.466e-12
bot2,-1.0,5,-1.4398e-12,7.1900000000000015e-12,2.7800000000000007e-12,80,10,1.1999166637729471e-06,-3.1610999999999984e-11,7.1900000000000015e-12,1.33e-07,7.271639596201774e-06,0.9708323901716472,1.4398e-12
bot2,-0.9,5,-3.8562e-12,5.426e-11,1.159e-11,80,10,1.963720957773787e-06,3.1267000000000006e-11,5.426e-11,1.33e-07,4.6437282335409646e-05,2.620839146277892,3.8562e-12
bot2,-0.8,5,4.8136e-12,-1.653e-11,-3.6290000000000005e-11,80,10,2.1939917957914062e-06,2.685e-12,1.653e-11,1.33e-07,9.45606012569746e-07,-0.325630642365633,4.8136e-12
bot2,-0.7,5,-3.3192e-12,1.4200000000000002e-12,6.6e-12,80,10,1.8218671740826768e-06,-2.1657999999999992e-11,1.4200000000000002e-12,1.33e-07,0.0001056949654871,-4.99711480122375,3.3192e-12
bot2,-0.6,5,4.82e-13,-2.9e-12,-2.7600000000000004e-12,80,10,6.942621983083912e-07,3.381899999999999e-11,2.9e-12,1.33e-07,5.4631109517669857e-08,0.0805268771517386,4.82e-13
bot2,-0.5,5,3.4446e-12,-4.555e-11,-9.300000000000001e-12,80,10,1.8559633617073367e-06,-2.5846000000000004e-11,4.555e-11,1.33e-07,0.0001016472132622,4.939332233803056,3.4446e-12
bot2,-0.4,5,-4.6872e-12,2.95e-11,3.4510000000000005e-11,80,10,2.1649942263202454e-06,-2.8984e-11,2.95e-11,1.33e-07,4.8806942527948765e-06,-0.8283227580716712,4.6872e-12
bot2,-0.3,5,-2.3522e-12,1.46e-12,8.7e-13,80,10,1.5336883646947315e-06,3.148399999999999e-11,1.46e-12,1.33e-07,3.7751086519284526e-05,-2.32097760811814,2.3522e-12
bot2,-0.2,5,1.6096e-12,-8.790000000000003e-12,-3.690000000000001e-12,80,10,1.2687001221722965e-06,3.1371e-11,8.790000000000003e-12,1.33e-07,9.377577918268937e-06,1.1101667184741792,1.6096e-12
bot2,-0.1,5,3.922e-12,-5.4030000000000006e-11,-1.266e-11,80,10,1.980403999188044e-06,-3.1813e-11,5.4030000000000006e-11,1.33e-07,3.903751385477004e-05,2.351249254594636,3.922e-12
bot2,0.0,5,-4.753e-12,2.129e-11,3.5750000000000006e-11,80,10,2.180137610335641e-06,-2.8291999999999995e-11,2.129e-11,1.33e-07,2.063642111794619e-05,-1.769289060825514,4.753e-12
bot2,0.1,5,-1.7364e-12,2.6500000000000002e-12,-1.0600000000000001e-12,80,10,1.3177253128023306e-06,3.4564e-11,2.6500000000000002e-12,1.33e-07,2.372307466029653e-05,-1.7127713872882921,1.7364e-12
bot2,0.2,5,2.1598e-12,-1.453e-11,-4.48e-12,80,10,1.469625802713058e-06,2.8328e-11,1.453e-11,1.33e-07,2.074974093897623e-05,1.7732717910403564,2.1598e-12
bot2,0.3,5,3.9292e-12,-5.707e-11,-1.3490000000000002e-11,80,10,1.982220976581572e-06,-3.4236999999999996e-11,5.707e-11,1.33e-07,2.272865250097576e-05,1.6826850437439855,3.9292e-12
bot2,0.4,5,-4.6876e-12,1.114e-11,3.605e-11,80,10,2.165086603348697e-06,-1.0841e-11,1.114e-11,1.33e-07,2.017290752742476e-05,-1.7427238970372816,4.6876e-12
bot2,0.5,5,1.761e-12,2.0500000000000004e-12,-4.300000000000001e-12,80,10,1.3270267518026909e-06,2.30658e-10,2.0500000000000004e-12,1.33e-07,0.0008578589123503,4.7325555972250655,1.761e-12
bot2,0.6,5,4.1443999999999997e-11,4.963e-11,-3.438e-11,80,10,6.4377014531585725e-06,2.500894999999999e-09,4.963e-11,1.33e-07,0.0208759181798683,12.274462251842198,4.1443999999999997e-11
bot2,0.7,5,5.0194e-10,2.728e-11,-4.7963e-10,80,10,2.2404017496868725e-05,1.5897279999999997e-08,2.728e-11,1.33e-07,0.1189674154219828,9.45257788180269,5.0194e-10
bot2,0.8,5,3.2209e-09,-1.2570000000000002e-11,-3.0786e-09,80,10,5.675297349038198e-05,6.17583e-08,1.2570000000000002e-11,1.33e-07,0.3888856420711574,7.041864871704536,3.2209e-09
bot2,0.9,5,1.28536e-08,6.026000000000001e-11,-1.27158e-08,80,10,0.0001133737182948,1.700925e-07,6.026000000000001e-11,1.33e-07,0.872014819570188,5.315127168178377,1.28536e-08
bot2,1.0,5,3.72394e-08,-5.839e-11,-3.6966e-08,80,10,0.000192975127931,3.6135299999999986e-07,5.839e-11,1.33e-07,1.4953877064109482,4.105141313748655,3.72394e-08
bot2,1.1,5,8.512419999999999e-08,-1.27e-12,-8.451119999999998e-08,80,10,0.0002917605182337,6.487030000000001e-07,1.27e-12,1.33e-07,2.185518217396533,3.2583089084528054,8.512419999999999e-08
bot2,1.2,5,1.6698e-07,1.91e-12,-1.6598e-07,80,10,0.0004086318636621,1.014579e-06,1.91e-12,1.33e-07,2.8191825793152785,2.646998794112539,1.6698e-07
bot2,1.3,5,2.8804e-07,-5.971e-11,-2.8728e-07,80,10,0.0005366935811056,1.4511999999999987e-06,5.971e-11,1.33e-07,3.363827334147667,2.1873038129943567,2.8804e-07
bot2,1.4,5,4.5722e-07,-1.31e-12,-4.562e-07,80,10,0.0006761804492885,1.9551e-06,1.31e-12,1.33e-07,3.880369762612464,1.862276734367954,4.5722e-07
bot2,1.5,5,6.7906e-07,3.738e-11,-6.7796e-07,80,10,0.0008240509692974,2.5058e-06,3.738e-11,1.33e-07,4.308308869275339,1.6070626136378112,6.7906e-07
bot2,1.6,5,9.5838e-07,-2.29e-12,-9.5676e-07,80,10,0.0009789688452652,3.0127000000000017e-06,2.29e-12,1.33e-07,4.458669591676139,1.3792217480885418,9.5838e-07
bot2,1.7,5,1.2816000000000001e-06,-3.914e-11,-1.2711000000000002e-06,80,10,0.0011320777358467,3.5851000000000015e-06,3.914e-11,1.33e-07,4.674784976442124,1.2129038453112977,1.2816000000000001e-06
bot2,1.8,5,1.6754e-06,-5.04e-12,-1.6748000000000005e-06,80,10,0.0012943724348115,4.3144999999999966e-06,5.04e-12,1.33e-07,5.190107823131635,1.1178677591746435,1.6754e-06
