device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
top2,-2.0,0.1,-8.474e-13,3.85e-12,3.2400000000000007e-12,80,10,3.941e-12,3.85e-12,8.474e-13,1.33e-07,3.703947368421052e-05,-0.4326673186207586,5.6725000000000107e-11
top2,-1.9,0.1,-3.5748e-12,4.119e-11,1.184e-11,80,10,2.8180000000000006e-11,4.119e-11,3.5748e-12,1.33e-07,0.0002648496240601,3.7606005076356928,1.230349999999999e-10
top2,-1.8,0.1,4.7886e-12,-2.027e-11,-4.3030000000000005e-11,80,10,2.854799999999997e-11,2.027e-11,4.7886e-12,1.33e-07,0.0002683082706766,-1.1194727756555958,-3.0635999999999976e-10
top2,-1.7,0.1,2.1348e-12,-2.28e-12,-6.500000000000003e-13,80,10,-3.309200000000001e-11,2.28e-12,2.1348e-12,1.33e-07,-0.0003110150375939,-2.089024689666639,-2.9649499999999997e-10
top2,-1.6,0.1,-1.8298e-12,9.43e-12,4.23e-12,80,10,-3.0751000000000006e-11,9.43e-12,1.8298e-12,1.33e-07,-0.0002890131578947,1.3718581026211043,3.3460000000000006e-10
top2,-1.5,0.1,-4.0154e-12,4.723e-11,1.535e-11,80,10,3.382800000000001e-11,4.723e-11,4.0154e-12,1.33e-07,0.000317932330827,2.1547696519437225,1.7670000000000007e-10
top2,-1.4,0.1,4.9358e-12,-8.64e-12,-4.4190000000000005e-11,80,10,4.589000000000001e-12,8.64e-12,4.9358e-12,1.33e-07,4.3129699248120296e-05,-0.5635173951373496,-2.65975e-10
top2,-1.3,0.1,-3.0976e-12,1.36e-12,4.860000000000001e-12,80,10,-1.9366999999999984e-11,1.36e-12,3.0976e-12,1.33e-07,-0.0001820206766917,-3.335347458117909,1.4560999999999992e-10
top2,-1.2,0.1,1.0624e-12,-2.69e-12,-3.2400000000000007e-12,80,10,3.371100000000001e-11,2.69e-12,1.0624e-12,1.33e-07,0.0003168327067669,0.3531226760402628,-4.8735000000000117e-11
top2,-1.1,0.1,3.6446e-12,-4.255e-11,-1.261e-11,80,10,-2.9114000000000005e-11,4.255e-11,3.6446e-12,1.33e-07,-0.0002736278195488,3.2567769224891583,-3.0081e-10
top2,-1.0,0.1,-4.7604e-12,1.797e-11,4.3390000000000005e-11,80,10,-2.6450999999999992e-11,1.797e-11,4.7604e-12,1.33e-07,-0.0002485996240601,-1.726627960748423,3.21045e-10
top2,-0.9,0.1,-1.6456e-12,1.85e-12,-6.900000000000001e-13,80,10,3.509500000000001e-11,1.85e-12,1.6456e-12,1.33e-07,0.0003298402255639,-1.6190206135861644,2.740300000000001e-10
top2,-0.8,0.1,2.2586e-12,-1.5650000000000002e-11,-5.820000000000001e-12,80,10,2.8355000000000008e-11,1.5650000000000002e-11,2.2586e-12,1.33e-07,0.0002664943609022,1.942423817864221,-3.560450000000001e-10
top2,-0.7,0.1,4.0254e-12,-5.056e-11,-1.9530000000000003e-11,80,10,-3.6114e-11,5.056e-11,4.0254e-12,1.33e-07,-0.000339417293233,1.7100497321641932,-1.8548e-10
top2,-0.6,0.1,-4.9642e-12,1.83e-12,4.2160000000000006e-11,80,10,-8.740999999999998e-12,1.83e-12,4.9642e-12,1.33e-07,-8.215225563909771e-05,-1.2370393356000071,2.6306499999999975e-10
top2,-0.5,0.1,2.2772e-12,-1.78e-12,-6.6e-13,80,10,1.6499000000000006e-11,1.78e-12,2.2772e-12,1.33e-07,0.0001550657894736,-2.3729578155823554,5.813e-11
top2,-0.4,0.1,-1.6644e-12,1.159e-11,4.07e-12,80,10,2.8850000000000003e-12,1.159e-11,1.6644e-12,1.33e-07,2.711466165413533e-05,0.4904161333201795,2.72634e-09
top2,-0.3,0.1,2.8542e-12,4.879000000000001e-11,1.002e-11,80,10,5.61767e-10,4.879000000000001e-11,2.8542e-12,1.33e-07,0.0052797650375939,9.114233783935031,4.7526720000000016e-08
top2,-0.2,0.1,1.10689e-10,1.8100000000000002e-12,-1.6444e-10,80,10,9.508228999999998e-09,1.8100000000000002e-12,1.10689e-10,1.33e-07,0.0893630545112781,14.121482875967097,3.790639399999999e-07
top2,-0.1,0.1,1.9045e-09,7.700000000000002e-13,-1.919e-09,80,10,7.637455499999998e-08,7.700000000000002e-13,1.9045e-09,1.33e-07,0.7178059680451124,10.715049867033365,1.0651463549999997e-06
top2,0.0,0.1,1.5385599999999998e-08,-1.4e-12,-1.5275e-08,80,10,2.225375e-07,1.4e-12,1.5385599999999998e-08,1.33e-07,2.0915178571428563,6.934246532875115,1.334472225e-06
