device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
top2,-2.0,0.1,-2.373e-12,9.700000000000001e-13,1.12e-12,10,10,-1.5839000000000005e-11,9.700000000000001e-13,2.373e-12,1.33e-07,-0.001190902255639,-2.215596112779395,1.207200000000001e-10
top2,-1.9,0.1,1.7856e-12,-9.32e-12,-4.400000000000001e-12,10,10,3.212600000000001e-11,9.32e-12,1.7856e-12,1.33e-07,0.0024154887218045,1.1619656699863603,-8.958499999999984e-11
top2,-1.8,0.1,4.0522e-12,-4.774e-11,-1.7580000000000002e-11,10,10,-3.375599999999997e-11,4.774e-11,4.0522e-12,1.33e-07,-0.0025380451127819,2.220937775599284,-2.0536499999999984e-10
top2,-1.7,0.1,-4.9656e-12,3.680000000000001e-12,4.141e-11,10,10,-8.947000000000002e-12,3.680000000000001e-12,4.9656e-12,1.33e-07,-0.0006727067669172,-1.265223510731204,2.4397999999999986e-10
top2,-1.6,0.1,2.2628e-12,-2.11e-12,-1.08e-12,10,10,1.504e-11,2.11e-12,2.2628e-12,1.33e-07,0.0011308270676691,-2.021238880168044,-1.1240000000000006e-10
top2,-1.5,0.1,-1.9576e-12,1.192e-11,4.88e-12,10,10,-3.142700000000001e-11,1.192e-11,1.9576e-12,1.33e-07,-0.002362932330827,1.2493033959974655,9.525500000000008e-11
top2,-1.4,0.1,-4.0226e-12,4.7950000000000006e-11,1.9e-11,10,10,3.409100000000001e-11,4.7950000000000006e-11,4.0226e-12,1.33e-07,0.0025632330827067,1.9748296310593545,2.0482e-10
top2,-1.3,0.1,4.8606e-12,-1.3400000000000006e-12,-4.1540000000000006e-11,10,10,9.536999999999992e-12,1.3400000000000006e-12,4.8606e-12,1.33e-07,0.0007170676691729,-1.3957770573115875,-2.432699999999999e-10
top2,-1.2,0.1,-2.1152e-12,1.9700000000000003e-12,4.3000000000000004e-13,10,10,-1.4563000000000002e-11,1.9700000000000003e-12,2.1152e-12,1.33e-07,-0.001094962406015,-1.985504650065036,1.0309000000000008e-10
top2,-1.1,0.1,1.948e-12,-1.25e-11,-4.92e-12,10,10,3.0155000000000005e-11,1.25e-11,1.948e-12,1.33e-07,0.0022672932330827,1.3373453212210953,-9.977999999999994e-11
top2,-1.0,0.1,3.9158e-12,-4.7950000000000006e-11,-1.8510000000000003e-11,10,10,-3.4518999999999986e-11,4.7950000000000006e-11,3.9158e-12,1.33e-07,-0.0025954135338345,2.027624093998196,-1.9016e-10
top2,-0.9,0.1,-4.9558e-12,3.23e-12,4.158e-11,10,10,-7.877000000000001e-12,3.23e-12,4.9558e-12,1.33e-07,-0.0005922556390977,-1.1176520630554256,2.4887e-10
top2,-0.8,0.1,2.3404e-12,-1.88e-12,-5.9e-13,10,10,1.5255e-11,1.88e-12,2.3404e-12,1.33e-07,0.001146992481203,-2.076321944727067,-1.2048999999999996e-10
top2,-0.7,0.1,-1.9048e-12,1.058e-11,4.62e-12,10,10,-3.197499999999999e-11,1.058e-11,1.9048e-12,1.33e-07,-0.0024041353383458,1.1932896330129945,9.980499999999992e-11
top2,-0.6,0.1,-4.0546e-12,4.7660000000000007e-11,1.692e-11,10,10,3.521599999999999e-11,4.7660000000000007e-11,4.0546e-12,1.33e-07,0.0026478195488721,2.154892633046108,2.6823499999999985e-10
top2,-0.5,0.1,5.1384e-12,-4.250000000000001e-12,-4.2270000000000006e-11,10,10,2.1672e-11,4.250000000000001e-12,5.1384e-12,1.33e-07,0.0016294736842105,-5.805501529427356,4.92285e-10
top2,-0.4,0.1,2.798e-13,1.9200000000000003e-12,-1.78e-12,10,10,1.33673e-10,1.9200000000000003e-12,2.798e-13,1.33e-07,0.0100506015037593,3.962975168655945,8.211145e-09
top2,-0.3,0.1,3.1873e-11,3.3560000000000005e-11,-2.557e-11,10,10,1.663901e-09,3.3560000000000005e-11,3.1873e-11,1.33e-07,0.1251053383458646,15.378373837798476,3.1757310000000004e-08
top2,-0.2,0.1,3.3306000000000004e-10,1.699e-11,-3.0995e-10,10,10,6.485135e-09,1.699e-11,3.3306000000000004e-10,1.33e-07,0.4876041353383457,8.100346793427091,5.6893995e-08
top2,-0.1,0.1,1.3289e-09,-5.008e-11,-1.2986e-09,10,10,1.3042699999999998e-08,5.008e-11,1.3289e-09,1.33e-07,0.9806541353383456,4.730305695726509,5.634932499999999e-08
