device,VD,VG,ID,IG,IS,absIg,absId,r
bot1rep,0.0,-5,-4.882e-12,8.600000000000002e-13,2.67e-12,8.600000000000002e-13,4.882e-12,43569187870.3381
bot1rep,0.1,-5,-2.5868e-12,2.462e-11,5.420000000000001e-12,2.462e-11,2.5868e-12,136500136500.13652
bot1rep,0.2,-5,-3.4168e-12,4.09e-11,8.470000000000002e-12,4.09e-11,3.4168e-12,-153515505066.01166
bot1rep,0.3,-5,-3.8896e-12,5.491000000000001e-11,1.165e-11,5.491000000000001e-11,3.8896e-12,-255623721881.39047
bot1rep,0.4,-5,-4.1992e-12,6.050000000000001e-11,1.8620000000000003e-11,6.050000000000001e-11,4.1992e-12,23120318135.57755
bot1rep,0.5,-5,4.7608e-12,-2.6120000000000003e-11,-3.5710000000000005e-11,2.6120000000000003e-11,4.7608e-12,23771037368.070736
bot1rep,0.6,-5,4.2144e-12,-1.6300000000000001e-12,-1.47e-11,1.6300000000000001e-12,4.2144e-12,-33614575279.841354
bot1rep,0.7,-5,-1.189e-12,2.4300000000000003e-12,-1.32e-12,2.4300000000000003e-12,1.189e-12,-50423557886.24446
bot1rep,0.8,-5,2.48e-13,8.000000000000001e-14,-2.36e-12,8.000000000000001e-14,2.48e-13,70671378091.87277
bot1rep,0.9,-5,1.641e-12,-8.04e-12,-3.9300000000000004e-12,8.04e-12,1.641e-12,85019554497.53441
bot1rep,1.0,-5,2.6004e-12,-2.357e-11,-5.100000000000001e-12,2.357e-11,2.6004e-12,110521662245.80022
bot1rep,1.1,-5,3.4506e-12,-4.251e-11,-8.22e-12,4.251e-11,3.4506e-12,154297176361.67255
bot1rep,1.2,-5,3.8966e-12,-5.602e-11,-1.204e-11,5.602e-11,3.8966e-12,298240381747.6886
bot1rep,1.3,-5,4.1212e-12,-6.047e-11,-1.8640000000000003e-11,6.047e-11,4.1212e-12,418410041841.0051
bot1rep,1.4,-5,4.3746e-12,-5.897e-11,-2.539e-11,5.897e-11,4.3746e-12,-22212350066.637047
bot1rep,1.5,-5,-4.8828e-12,1.089e-11,3.595e-11,1.089e-11,4.8828e-12,-25185744868.40448
bot1rep,1.6,-5,-3.5664e-12,9.9e-13,7.990000000000001e-12,9.9e-13,3.5664e-12,39961636828.644485
bot1rep,1.7,-5,1.22e-13,-8e-13,1.74e-12,8e-13,1.22e-13,83042683939.5449
bot1rep,1.8,-5,-1.158e-12,3.8900000000000006e-12,3.15e-12,3.8900000000000006e-12,1.158e-12,-85113626691.6334
bot1rep,1.9,-5,-2.2278e-12,1.7820000000000003e-11,4.43e-12,1.7820000000000003e-11,2.2278e-12,-97770825185.76454
bot1rep,2.0,-5,-3.2036e-12,3.736e-11,7.65e-12,3.736e-11,3.2036e-12,-117495006462.22534
bot1rep,2.1,-5,-3.93e-12,5.325e-11,1.124e-11,5.325e-11,3.93e-12,-207555002075.55008
bot1rep,2.2,-5,-4.1672e-12,6.141000000000001e-11,1.774e-11,6.141000000000001e-11,4.1672e-12,-481695568400.7711
bot1rep,2.3000000000000003,-5,-4.3452e-12,5.909e-11,2.4500000000000003e-11,5.909e-11,4.3452e-12,22111663902.70865
bot1rep,2.4,-5,4.8778e-12,-1.3990000000000002e-11,-3.719e-11,1.3990000000000002e-11,4.8778e-12,25109855618.33016
bot1rep,2.5,-5,3.6198e-12,-2.06e-12,-7.71e-12,2.06e-12,3.6198e-12,-37913254473.76406
bot1rep,2.6,-5,-3.974e-13,1.3000000000000001e-12,-2.09e-12,1.3000000000000001e-12,3.974e-13,-76787222606.1584
bot1rep,2.7,-5,1.0152e-12,-4.450000000000001e-12,-2.8e-12,4.450000000000001e-12,1.0152e-12,72934140471.1546
bot1rep,2.8000000000000003,-5,2.3448e-12,-1.733e-11,-4.88e-12,1.733e-11,2.3448e-12,90057636887.60796
