device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot2,-2.0,0.1,4.8762e-12,-1.08e-12,-3.355e-11,160,15,1.1369e-11,1.08e-12,4.8762e-12,1.33e-07,8.013862781954884e-05,-1.7877591691986443,-2.494199999999999e-10
bot2,-1.9,0.1,-1.7792e-12,2.04e-12,-7.200000000000003e-13,160,15,-1.3611000000000004e-11,2.04e-12,1.7792e-12,1.33e-07,-9.59421992481203e-05,-1.7741790558725603,8.970999999999988e-11
bot2,-1.8,0.1,2.154e-12,-1.693e-11,-4.31e-12,160,15,2.931099999999997e-11,1.693e-11,2.154e-12,1.33e-07,0.0002066094924812,1.8037730501051623,-1.0971499999999992e-10
bot2,-1.7,0.1,4.083e-12,-5.910000000000001e-11,-1.5520000000000002e-11,160,15,-3.5554000000000005e-11,5.910000000000001e-11,4.083e-12,1.33e-07,-0.0002506156015037,1.8097784855857493,-1.9449999999999992e-10
bot2,-1.6,0.1,-4.9568e-12,1.4900000000000001e-12,3.442e-11,160,15,-9.589000000000004e-12,1.4900000000000001e-12,4.9568e-12,1.33e-07,-6.759163533834587e-05,-1.3774068075198722,2.5053000000000006e-10
bot2,-1.5,0.1,2.1652e-12,-2.19e-12,-3.0000000000000014e-13,160,15,1.4552000000000005e-11,2.19e-12,2.1652e-12,1.33e-07,0.0001025751879699,-1.9210543447226684,-1.0876000000000003e-10
bot2,-1.4,0.1,-2.0464e-12,1.292e-11,4.41e-12,160,15,-3.134100000000001e-11,1.292e-11,2.0464e-12,1.33e-07,-0.0002209187030075,1.3880174927394509,1.0124999999999983e-10
bot2,-1.3,0.1,-4.103e-12,5.827000000000001e-11,1.4670000000000003e-11,160,15,3.480199999999997e-11,5.827000000000001e-11,4.103e-12,1.33e-07,0.000245314849624,1.9022231250474133,2.0623999999999982e-10
bot2,-1.2,0.1,4.914e-12,-2.780000000000001e-12,-3.507e-11,160,15,9.907000000000005e-12,2.780000000000001e-12,4.914e-12,1.33e-07,6.983317669172933e-05,-1.4321900512111707,-2.4775999999999993e-10
bot2,-1.1,0.1,-2.1216e-12,2.9300000000000002e-12,2.8e-13,160,15,-1.4750000000000004e-11,2.9300000000000002e-12,2.1216e-12,1.33e-07,-0.0001039708646616,-1.99146834346566,1.0313999999999991e-10
bot2,-1.0,0.1,1.964e-12,-1.285e-11,-4.21e-12,160,15,3.053499999999998e-11,1.285e-11,1.964e-12,1.33e-07,0.00021523731203,1.3690420487069672,-9.6275e-11
bot2,-0.9,0.1,3.9854e-12,-5.808e-11,-1.499e-11,160,15,-3.400500000000001e-11,5.808e-11,3.9854e-12,1.33e-07,-0.0002396968984962,1.957173019687631,-1.9778499999999995e-10
bot2,-0.8,0.1,-4.837e-12,2.8400000000000004e-12,3.5050000000000004e-11,160,15,-9.022e-12,2.8400000000000004e-12,4.837e-12,1.33e-07,-6.359492481203006e-05,-1.3090812544368635,2.4261e-10
bot2,-0.7,0.1,2.181e-12,-2.31e-12,-1.4e-13,160,15,1.4516999999999996e-11,2.31e-12,2.181e-12,1.33e-07,0.0001023284774436,-1.991047249944308,-1.1061499999999992e-10
bot2,-0.6,0.1,-1.9336e-12,1.4100000000000002e-11,3.77e-12,160,15,-3.1144999999999987e-11,1.4100000000000002e-11,1.9336e-12,1.33e-07,-0.0002195371240601,1.342924191265213,1.0517500000000004e-10
bot2,-0.5,0.1,-4.048e-12,5.868000000000001e-11,1.5320000000000002e-11,160,15,3.555200000000001e-11,5.868000000000001e-11,4.048e-12,1.33e-07,0.0002506015037593,2.1384737470727804,3.66335e-10
bot2,-0.4,0.1,5.1768e-12,-2.46e-12,-3.566e-11,160,15,4.212199999999999e-11,2.46e-12,5.1768e-12,1.33e-07,0.0002969125939849,0.1693825276483185,2.60782e-09
bot2,-0.3,0.1,4.3764e-12,2.4300000000000003e-12,-6.19e-12,160,15,5.57116e-10,2.4300000000000003e-12,4.3764e-12,1.33e-07,0.0039270394736842,6.763185818044216,3.810998e-08
bot2,-0.2,0.1,1.1660000000000002e-10,5.615e-11,-9.542e-11,160,15,7.664118000000001e-09,5.615e-11,1.1660000000000002e-10,1.33e-07,0.0540233881578947,12.728066832154523,2.8537442e-07
