device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
top2,-2.0,5,4.0396e-12,-4.7330000000000006e-11,-1.717e-11,5,5,2.009875618042072e-06,-3.4348000000000005e-11,4.7330000000000006e-11,1.33e-07,0.0002417518860871,1.9571889962539049,4.0396e-12
top2,-1.9,5,-4.8858e-12,5.810000000000001e-12,4.2700000000000005e-11,5,5,2.2103845819223404e-06,-6.323000000000002e-12,5.810000000000001e-12,1.33e-07,4.449820943245274e-05,-0.815376880347154,4.8858e-12
top2,-1.8,5,2.775e-12,-1.46e-12,-4.18e-12,5,5,1.665833124895768e-06,1.8283999999999983e-11,1.46e-12,1.33e-07,0.0004563621286124,-2.996919011450127,2.775e-12
top2,-1.7,5,-1.229e-12,5.13e-12,3.680000000000001e-12,5,5,1.1086027241532469e-06,-3.2647000000000005e-11,5.13e-12,1.33e-07,2.7771479783118724e-05,0.6563877687287257,1.229e-12
top2,-1.6,5,-3.7544e-12,4.2990000000000005e-11,1.331e-11,5,5,1.9376274151652586e-06,3.0038e-11,4.2990000000000005e-11,1.33e-07,0.0004363860381399,2.9487439793694215,3.7544e-12
top2,-1.5,5,4.7786e-12,-1.646e-11,-4.323e-11,5,5,2.186000914912892e-06,1.3170000000000016e-12,1.646e-11,1.33e-07,1.800533087129884e-06,-0.1579534619513012,4.7786e-12
top2,-1.4,5,-3.491e-12,2.2500000000000003e-12,8.73e-12,5,5,1.868421793921276e-06,-2.1800000000000005e-11,2.2500000000000003e-12,1.33e-07,0.0008904305354571,-5.28750727378836,3.491e-12
top2,-1.3,5,4.186e-13,-3.800000000000001e-13,-2.72e-12,5,5,6.469930447848726e-07,3.441699999999997e-11,3.800000000000001e-13,1.33e-07,2.6549813187360123e-07,-0.0622139713851765,4.186e-13
top2,-1.2,5,3.3924e-12,-3.4690000000000005e-11,-1.008e-11,5,5,1.8418468991748472e-06,2.0064000000000005e-11,3.4690000000000005e-11,1.33e-07,0.0007992646706205,5.123708646791326,3.3924e-12
top2,-1.1,5,4.4314e-12,-4.8350000000000006e-11,-3.099e-11,5,5,2.105089071749697e-06,2.3540000000000007e-12,4.8350000000000006e-11,1.33e-07,5.748384488451668e-06,0.2822006892757312,4.4314e-12
top2,-1.0,5,3.8632e-12,-2.14e-12,-1.48e-11,5,5,1.9655024802833496e-06,-2.145099999999999e-11,2.14e-12,1.33e-07,0.001124270182612,-7.483531283225735,3.8632e-12
top2,-0.9,5,1.412e-13,-1.3300000000000002e-12,1.7500000000000002e-12,5,5,3.757658845611187e-07,-3.4718000000000006e-11,1.3300000000000002e-12,1.33e-07,1.6641476626151523e-05,-0.4917003883661054,1.412e-13
top2,-0.8,5,-3.0804e-12,2.8000000000000003e-11,7.680000000000001e-12,5,5,1.7551068343551056e-06,-2.1672e-11,2.8000000000000003e-11,1.33e-07,0.0010509268840097,7.363554402043651,3.0804e-12
top2,-0.7,5,-4.1932e-12,5.083000000000001e-11,2.522e-11,5,5,2.047730451011558e-06,-5.061999999999996e-12,5.083000000000001e-11,1.33e-07,2.6993473276977532e-05,0.6170670403974563,4.1932e-12
top2,-0.6,5,-4.0928e-12,2.0200000000000007e-12,2.1060000000000003e-11,5,5,2.0230669786242866e-06,3.3971999999999985e-11,2.0200000000000007e-12,1.33e-07,7.110675170771496e-05,-1.0368591589432703,4.0928e-12
