device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,0.0,-5,-4.7148e-12,1.0600000000000001e-12,3.3e-12,1.0600000000000001e-12,4.7148e-12,50065084609.993
bot2,0.1,-5,-2.7174e-12,2.418e-11,5.07e-12,2.418e-11,2.7174e-12,129533678756.47668
bot2,0.2,-5,-3.1708e-12,3.5490000000000005e-11,6.990000000000001e-12,3.5490000000000005e-11,3.1708e-12,-210304942166.1409
bot2,0.3,-5,-3.6684e-12,4.869e-11,9.690000000000004e-12,4.869e-11,3.6684e-12,-267165375367.35245
bot2,0.4,-5,-3.9194e-12,5.6250000000000006e-11,1.295e-11,5.6250000000000006e-11,3.9194e-12,-545851528384.2799
bot2,0.5,-5,-4.0348e-12,6.047e-11,1.7470000000000002e-11,6.047e-11,4.0348e-12,-571102227298.6853
bot2,0.6,-5,-4.2696e-12,6.062e-11,2.273e-11,6.062e-11,4.2696e-12,22646978893.01568
bot2,0.7,-5,4.7964e-12,-2.498e-11,-3.568e-11,2.498e-11,4.7964e-12,23185180032.92296
bot2,0.8,-5,4.3566e-12,-3.0000000000000014e-13,-1.7420000000000003e-11,3.0000000000000014e-13,4.3566e-12,-29033475597.363754
bot2,0.9,-5,-2.0922e-12,1.6300000000000001e-12,-2.4000000000000004e-13,1.6300000000000001e-12,2.0922e-12,-38198556094.57962
bot2,1.0,-5,-8.792e-13,2.42e-12,-1.6700000000000006e-12,2.42e-12,8.792e-13,85763293310.46317
bot2,1.1,-5,2.398e-13,6.3e-13,-2.23e-12,6.3e-13,2.398e-13,98804465961.86143
bot2,1.2,-5,1.145e-12,-4.37e-12,-3.23e-12,4.37e-12,1.145e-12,107100781835.70737
bot2,1.3,-5,2.1072e-12,-1.4940000000000002e-11,-4.37e-12,1.4940000000000002e-11,2.1072e-12,127518490181.07635
bot2,1.4,-5,2.7134e-12,-2.464e-11,-5.55e-12,2.464e-11,2.7134e-12,171762281003.0917
bot2,1.5,-5,3.2716e-12,-3.784e-11,-7.380000000000001e-12,3.784e-11,3.2716e-12,208768267223.38205
