device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,0.0,-5,4.1102e-12,-5.888000000000001e-11,2.4010000000000003e-11,5.888000000000001e-11,4.1102e-12,-62437562437.56244
bot2,0.1,-5,2.5086e-12,-2.780000000000001e-12,-1.93e-12,2.780000000000001e-12,2.5086e-12,-57927359091.699005
bot2,0.2,-5,6.576e-13,-2.3300000000000004e-12,-2.8600000000000003e-12,2.3300000000000004e-12,6.576e-13,-219538968166.8496
bot2,0.3,-5,1.5976e-12,-6.840000000000001e-12,-3.56e-12,6.840000000000001e-12,1.5976e-12,104909777591.27151
bot2,0.4,-5,2.564e-12,-2.03e-11,-4.72e-12,2.03e-11,2.564e-12,123107226394.18936
bot2,0.5,-5,3.2222e-12,-3.7350000000000005e-11,-7.44e-12,3.7350000000000005e-11,3.2222e-12,179759122775.48083
bot2,0.6,-5,3.6766e-12,-5.069e-11,-1.0640000000000002e-11,5.069e-11,3.6766e-12,287191269385.4107
bot2,0.7,-5,3.9186e-12,-5.7410000000000005e-11,-1.468e-11,5.7410000000000005e-11,3.9186e-12,369003690036.9006
bot2,0.8,-5,4.2186e-12,-6.184e-11,-2.123e-11,6.184e-11,4.2186e-12,-23137436372.04997
bot2,0.9,-5,-4.7254e-12,2.529e-11,3.503e-11,2.529e-11,4.7254e-12,-23849841398.55469
bot2,1.0,-5,-4.1672e-12,1.78e-12,1.46e-11,1.78e-12,4.1672e-12,32487573503.135063
bot2,1.1,-5,1.4308e-12,-2e-12,1.2400000000000002e-12,2e-12,1.4308e-12,46272731479.33921
bot2,1.2,-5,1.55e-13,-8.800000000000002e-13,1.7700000000000001e-12,8.800000000000002e-13,1.55e-13,-83486391718.14992
bot2,1.3,-5,-9.648e-13,3.66e-12,2.5600000000000004e-12,3.66e-12,9.648e-13,-97751710654.93655
bot2,1.4,-5,-1.891e-12,1.2160000000000002e-11,3.67e-12,1.2160000000000002e-11,1.891e-12,-113675116516.9944
bot2,1.5,-5,-2.7242e-12,2.6270000000000003e-11,5.420000000000001e-12,2.6270000000000003e-11,2.7242e-12,-137324910738.80798
bot2,1.6,-5,-3.3474e-12,4.082e-11,7.8e-12,4.082e-11,3.3474e-12,-162999185004.075
bot2,1.7,-5,-3.9512e-12,5.332e-11,1.1250000000000002e-11,5.332e-11,3.9512e-12,-250563768479.078
bot2,1.8,-5,-4.1456e-12,5.979000000000001e-11,1.6710000000000003e-11,5.979000000000001e-11,4.1456e-12,-586166471277.8431
bot2,1.9,-5,-4.2924e-12,6.020000000000001e-11,2.207e-11,6.020000000000001e-11,4.2924e-12,22563686003.745567
bot2,2.0,-5,4.7182e-12,-2.1700000000000003e-11,-3.6370000000000006e-11,2.1700000000000003e-11,4.7182e-12,23965872597.421265
bot2,2.1,-5,4.0528e-12,-1.5000000000000004e-13,-1.386e-11,1.5000000000000004e-13,4.0528e-12,-32253902722.22942
bot2,2.2,-5,-1.4826e-12,2.08e-12,-1.27e-12,2.08e-12,1.4826e-12,-43470700747.6961
bot2,2.3000000000000003,-5,-5.48e-13,4e-13,-2.21e-12,4e-13,5.48e-13,106507615294.49342
bot2,2.4,-5,3.952e-13,-3.1400000000000004e-12,-2.52e-12,3.1400000000000004e-12,3.952e-13,83215444786.55228
bot2,2.5,-5,1.8554e-12,-1.06e-11,-3.77e-12,1.06e-11,1.8554e-12,90925622840.51656
bot2,2.6,-5,2.5948e-12,-2.178e-11,-5.18e-12,2.178e-11,2.5948e-12,149009089554.46295
bot2,2.7,-5,3.1976e-12,-3.6110000000000005e-11,-7.61e-12,3.6110000000000005e-11,3.1976e-12,186289120715.3504
bot2,2.8000000000000003,-5,3.6684e-12,-5.047e-11,-9.86e-12,5.047e-11,3.6684e-12,279642058165.5477
bot2,2.9,-5,3.9128e-12,-5.473e-11,-1.352e-11,5.473e-11,3.9128e-12,497760079641.612
bot2,3.0,-5,4.0702e-12,-5.991e-11,-1.7820000000000003e-11,5.991e-11,4.0702e-12,541711809317.4441
bot2,3.1,-5,4.282e-12,-5.978e-11,-2.388e-11,5.978e-11,4.282e-12,-22416498542.92761
bot2,3.2,-5,-4.8518e-12,1.6160000000000002e-11,3.5710000000000005e-11,1.6160000000000002e-11,4.8518e-12,-24335044898.15786
bot2,3.3000000000000003,-5,-3.9366e-12,2.14e-12,1.102e-11,2.14e-12,3.9366e-12,34073872154.83163
bot2,3.4,-5,1.0178e-12,-2.9100000000000003e-12,1.5400000000000001e-12,2.9100000000000003e-12,1.0178e-12,54389209180.898445
bot2,3.5,-5,-2.594e-13,2.9000000000000013e-13,1.6200000000000004e-12,2.9000000000000013e-13,2.594e-13,-83368070029.17891
bot2,3.6,-5,-1.3812e-12,6.530000000000002e-12,2.9900000000000004e-12,6.530000000000002e-12,1.3812e-12,-97247884858.5044
bot2,3.7,-5,-2.316e-12,1.85e-11,4.43e-12,1.85e-11,2.316e-12,-121197430614.4711
bot2,3.8,-5,-3.0314e-12,3.369e-11,6.91e-12,3.369e-11,3.0314e-12,-152369343288.1302
bot2,3.9,-5,-3.6286e-12,4.811e-11,9.88e-12,4.811e-11,3.6286e-12,-213447171824.973
bot2,4.0,-5,-3.9684e-12,5.5630000000000006e-11,1.3180000000000002e-11,5.5630000000000006e-11,3.9684e-12,-403388463089.9554
bot2,4.1,-5,-4.1244e-12,6.084000000000001e-11,1.847e-11,6.084000000000001e-11,4.1244e-12,-502008032128.515
bot2,4.2,-5,-4.3668e-12,5.915000000000001e-11,2.498e-11,5.915000000000001e-11,4.3668e-12,22310970304.09855
bot2,4.3,-5,4.8398e-12,-1.427e-11,-3.623e-11,1.427e-11,4.8398e-12,24467824810.374386
bot2,4.4,-5,3.8072e-12,-1.85e-12,-1.058e-11,1.85e-12,3.8072e-12,-35420799093.22758
bot2,4.5,-5,-8.066e-13,1.45e-12,-1.91e-12,1.45e-12,8.066e-13,-62519537355.423615
