W,L,VD,VG,ID,gm
20,15,5.0,-3.6,2.1686922630474726e-12,5.235687400956916e-13
20,15,5.0,-3.55,2.1975277913135815e-12,6.300379590258143e-13
20,15,5.0,-3.5,2.2317104426361565e-12,7.373652632290856e-13
20,15,5.0,-3.45,2.2712685616027524e-12,8.449413906545871e-13
20,15,5.0,-3.4,2.3161957792845574e-12,9.519826967678015e-13
20,15,5.0,-3.35,2.36644164735793e-12,1.0575055010627082e-12
20,15,5.0,-3.3,2.4219010367121426e-12,1.1603026288537217e-12
20,15,5.0,-3.25,2.4824024605962856e-12,1.258924239341644e-12
20,15,5.0,-3.2,2.5476955987628634e-12,1.3516655021930368e-12
20,15,5.0,-3.15,2.617438438104539e-12,1.4365641086916258e-12
20,15,5.0,-3.1,2.6911846028903178e-12,1.5114109093008764e-12
20,15,5.0,-3.05,2.7683716158616244e-12,1.5737770696844226e-12
20,15,5.0,-3.0,2.8483109974280137e-12,1.6210609331204921e-12
20,15,5.0,-2.95,2.9301812562828106e-12,1.6505571696295668e-12
20,15,5.0,-2.9,3.0130249285759693e-12,1.659549697657219e-12
20,15,5.0,-2.85,3.0957508586270403e-12,1.6454282364202336e-12
20,15,5.0,-2.8,3.1771428554317937e-12,1.6058262004412092e-12
20,15,5.0,-2.75,3.2558756820246867e-12,1.5387750801315591e-12
20,15,5.0,-2.7,3.3305390225407883e-12,1.4428676603609131e-12
20,15,5.0,-2.65,3.3996696204170732e-12,1.317419710955723e-12
20,15,5.0,-2.6,3.4617912035499916e-12,1.1626175213465839e-12
20,15,5.0,-2.55,3.5154611417879354e-12,9.796372723252266e-13
20,15,5.0,-2.5,3.5593220734215805e-12,7.707221483835651e-13
20,15,5.0,-2.45,3.5921560631622502e-12,5.392046044718676e-13
20,15,5.0,-2.4,3.612938298656407e-12,2.8946444319454347e-13
20,15,5.0,-2.35,3.6208869807850873e-12,2.6818220706185226e-14
20,15,5.0,-2.3,3.6155059873243828e-12,-2.4265840490620025e-13
20,15,5.0,-2.25,3.5966171365263184e-12,-5.123670838062418e-13
20,15,5.0,-2.2,3.5643794561743446e-12,-7.75467196193774e-13
20,15,5.0,-2.15,3.5192937405762425e-12,-1.0251802152931054e-12
20,15,5.0,-2.1,3.462191775926585e-12,-1.255094539258582e-12
20,15,5.0,-2.05,3.3942108222190745e-12,-1.4594463964365873e-12
20,15,5.0,-2.0,3.3167551267772445e-12,-1.6333541864763415e-12
20,15,5.0,-1.95,3.2314472798177046e-12,-1.7729878558501627e-12
20,15,5.0,-1.9,3.1400729955332615e-12,-1.875661036299156e-12
20,15,5.0,-1.85,3.0445233390640163e-12,-1.939840831820969e-12
20,15,5.0,-1.8,2.946738493844389e-12,-1.9650773244390132e-12
20,15,5.0,-1.75,2.8486568983951363e-12,-1.951861116465561e-12
20,15,5.0,-1.7,2.75217304406464e-12,-1.9014217569350673e-12
20,15,5.0,-1.65,2.659106515088513e-12,-1.8154822167343451e-12
20,15,5.0,-1.6,2.571184086010111e-12,-1.6959845040631245e-12
20,15,5.0,-1.55,2.4900359867949265e-12,-1.544799158018062e-12
20,15,5.0,-1.5,2.4172069098726084e-12,-1.363427028497564e-12
20,15,5.0,-1.45,2.3541820552181654e-12,-1.1526958229453903e-12
20,15,5.0,-1.4,2.302428560961289e-12,-9.124466876968142e-13
20,15,5.0,-1.35,2.2634531081952348e-12,-6.411977078997835e-13
20,15,5.0,-1.3,2.238877381860938e-12,-3.357614442107186e-13
20,15,5.0,-1.25,2.2305344982880374e-12,9.218184808516556e-15
20,15,5.0,-1.2,2.2405916049876923e-12,4.0185947807643713e-13
20,15,5.0,-1.15,2.271706832487688e-12,8.538372695951378e-13
20,15,5.0,-1.1,2.3272329740878113e-12,1.3814773179346252e-12
20,15,5.0,-1.05,2.4114862285123802e-12,2.0072925570973222e-12
20,15,5.0,-1.0,2.5301069042943435e-12,2.7621662239455745e-12
20,15,5.0,-0.95,2.6905514520003393e-12,3.688482075263814e-12
20,15,5.0,-0.9,2.90277355905971e-12,4.844646288468405e-12
20,15,5.0,-0.85,3.180179387901184e-12,6.311665811877175e-12
20,15,5.0,-0.8,3.5409831083895193e-12,8.202785232121459e-12
20,15,5.0,-0.75,4.0101510183348145e-12,1.0677703082717114e-11
20,15,5.0,-0.7,4.62221716644548e-12,1.3963689467330747e-11
20,15,5.0,-0.65,5.425398226763515e-12,1.8387166741553686e-11
20,15,5.0,-0.6,6.487658023455783e-12,2.442123785463339e-11
20,15,5.0,-0.55,7.905715489611676e-12,3.2757630943873787e-11
20,15,5.0,-0.5,9.818520534126749e-12,4.441615570873987e-11
20,15,5.0,-0.45,1.2427543061571217e-11,6.091192318889061e-11
20,15,5.0,-0.4,1.602748877545085e-11,8.451159718019992e-11
20,15,5.0,-0.35,2.1053010416168935e-11,1.1862678569216399e-10
20,15,5.0,-0.3,2.8149982395634283e-11,1.684181673875116e-10
20,15,5.0,-0.25,3.828447575039938e-11,2.4172200450136716e-10
20,15,5.0,-0.2,5.290946201430627e-11,3.50466522708993e-10
20,15,5.0,-0.15,7.421953402427339e-11,5.128256764769754e-10
20,15,5.0,-0.1,1.0553894658419926e-10,7.564691831053741e-10
20,15,5.0,-0.05,1.5190978216426885e-10,1.1234166817809562e-09
20,15,5.0,-0.0,2.2097700104529668e-10,1.6771927989320297e-09
20,15,5.0,0.05,3.243074183258228e-10,2.513201801826823e-09
20,15,5.0,0.1,4.793313934256132e-10,3.77347097509213e-09
20,15,5.0,0.15,7.1215847884066e-10,5.667098447081028e-09
20,15,5.0,0.2,1.0615871591136506e-09,8.497792576193515e-09
20,15,5.0,0.25,1.584694125120236e-09,1.2699669200223723e-08
20,15,5.0,0.3,2.3644323635747636e-09,1.8881802809644287e-08
20,15,5.0,0.35,3.5196624323318276e-09,2.788071801281619e-08
20,15,5.0,0.4,5.217951701298029e-09,4.081791421901136e-08
20,15,5.0,0.45,7.69126189194323e-09,5.9156631438982286e-08
20,15,5.0,0.5,1.1254271054222313e-08,8.474862568675842e-08
20,15,5.0,0.55,1.6324527261894716e-08,1.1985830132680958e-07
20,15,5.0,0.6,2.344293048672813e-08,1.6714907048931992e-07
20,15,5.0,0.65,3.3292262117206426e-08,2.29616442277178e-07
20,15,5.0,0.7,4.6710763147542976e-08,3.1045522030254594e-07
20,15,5.0,0.75,6.469728454200286e-08,4.128550048708172e-07
20,15,5.0,0.8,8.840449413368092e-08,5.397287969011553e-07
20,15,5.0,0.85,1.191171854067464e-07,6.933925913136909e-07
20,15,5.0,0.9,1.5821396335164527e-07,8.752270382178039e-07
20,15,5.0,0.95,2.0711241133419734e-07,1.0853624894270933e-06
20,15,5.0,1.0,2.6720004710680135e-07,1.322433092041028e-06
20,15,5.0,1.05,3.397556063410235e-07,1.5834420891330528e-06
20,15,5.0,1.1,4.2586704157656564e-07,1.8637688783946678e-06
20,15,5.0,1.15,5.263537218146174e-07,2.157330331569589e-06
20,15,5.0,1.2,6.417004176450531e-07,2.4568876594168003e-06
20,15,5.0,1.25,7.720097005667257e-07,2.7544697779308236e-06
20,15,5.0,1.3,9.169775161666776e-07,3.0418685147584684e-06
20,15,5.0,1.35,1.0758942177376795e-06,3.311152761038659e-06
20,15,5.0,1.4,1.2476706708707167e-06,3.555148801182996e-06
20,15,5.0,1.45,1.4308865662351077e-06,3.767841777109025e-06
20,15,5.0,1.5,1.6238561384417331e-06,3.944666446318931e-06
20,15,5.0,1.55,1.8247052884430673e-06,4.082671254566296e-06
20,15,5.0,1.6,2.0314537062919256e-06,4.18055543560193e-06
20,15,5.0,1.65,2.2420959216394146e-06,4.23859209272226e-06
20,15,5.0,1.7,2.4546761092941754e-06,4.258459592308459e-06
20,15,5.0,1.75,2.667352737114114e-06,4.243008613893502e-06
20,15,5.0,1.8,2.8784505498417014e-06,4.195993143539102e-06
20,15,5.0,1.85,3.08649875049114e-06,4.12179138730531e-06
20,15,5.0,1.9,3.290255434234365e-06,4.025138091122763e-06
20,15,5.0,1.95,3.4887192668234053e-06,3.910884165227449e-06
20,15,5.0,2.0,3.681130049586084e-06,3.7837937511589834e-06
20,15,5.0,2.05,3.866960185456632e-06,3.648383617586494e-06
20,15,5.0,2.1,4.045899192238622e-06,3.508805443537126e-06
20,15,5.0,2.15,4.217833351906205e-06,3.3687683230213527e-06
20,15,5.0,2.2,4.382822393934646e-06,3.2314967001147905e-06
20,15,5.0,2.25,4.541074838660258e-06,3.0997177938154943e-06
20,15,5.0,2.3,4.692923317707267e-06,2.9756722084979323e-06
20,15,5.0,2.35,4.8388008766817535e-06,2.861141639834783e-06
20,15,5.0,2.4,4.979218974474573e-06,2.7574881801198655e-06
20,15,5.0,2.45,5.114747638273206e-06,2.6657005326437886e-06
20,15,5.0,2.5,5.245998020904708e-06,2.5864433306943355e-06
20,15,5.0,2.55,5.373607438917134e-06,2.520106628734307e-06
20,15,5.0,2.6,5.498226843514912e-06,2.466853430538078e-06
20,15,5.0,2.65,5.6205105874153665e-06,2.426663807879196e-06
20,15,5.0,2.7,5.741108293066552e-06,2.399374730526097e-06
20,15,5.0,2.75,5.860658595352437e-06,2.3847151747729235e-06
20,15,5.0,2.8,5.979784519098253e-06,2.3823364133684376e-06
20,15,5.0,2.85,6.099090253185073e-06,2.3918376291706286e-06
20,15,5.0,2.9,6.219159094490981e-06,2.412787154640404e-06
20,15,5.0,2.95,6.340552352624066e-06,2.4447397357255497e-06
20,15,5.0,3.0,6.463809027714944e-06,2.487250266732994e-06
20,15,5.0,3.05,6.589446096304224e-06,2.539884455401277e-06
20,15,5.0,3.1,6.717959263103144e-06,2.6022268653113496e-06
20,15,5.0,3.15,6.8498240581099464e-06,2.6738867545835802e-06
20,15,5.0,3.2,6.985497178596662e-06,2.7545020921015927e-06
20,15,5.0,3.25,7.125417993496919e-06,2.8437420901805984e-06
20,15,5.0,3.3,7.2700101435835065e-06,2.941308549151435e-06
20,15,5.0,3.35,7.4196831845341935e-06,3.046936267140742e-06
20,15,5.0,3.4,7.574834231649633e-06,3.1603927288966718e-06
20,15,5.0,3.45,7.735849574766726e-06,3.281477251704476e-06
20,15,5.0,3.5,7.903106240003218e-06,3.410019734650214e-06
20,15,5.0,3.55,8.076973481571936e-06,3.5458791297918295e-06
20,15,5.0,3.6,8.257814192219834e-06,3.688941730039572e-06
20,15,5.0,3.65,8.445986225073492e-06,3.839119348454698e-06
20,15,5.0,3.7,8.641843622972573e-06,3.9963474468928885e-06
20,15,5.0,3.75,8.845737753912258e-06,4.160583258067513e-06
20,15,5.0,3.8,9.05801835312804e-06,4.331803933807073e-06
20,15,5.0,3.85,9.27903447375749e-06,4.5100047431635925e-06
20,15,5.0,3.9,9.509135349007887e-06,4.6951973367607305e-06
20,15,5.0,3.95,9.74867116943007e-06,4.887408088047899e-06
20,15,5.0,4.0,9.997993779314483e-06,5.086676517686182e-06
20,15,5.0,4.05,1.0257457296450498e-05,5.293053803899306e-06
20,15,5.0,4.1,1.052741865956189e-05,5.5066013790838156e-06
20,15,5.0,4.15,1.0808238107701217e-05,5.727389611119265e-06
20,15,5.0,4.2,1.110027959576807e-05,5.9554965665094476e-06
20,15,5.0,4.25,1.140391115015474e-05,6.1910068516104e-06
20,15,5.0,4.3,1.1719505168316254e-05,6.434010527655822e-06
20,15,5.0,4.35,1.2047438665841663e-05,6.684602095006811e-06
20,15,5.0,4.4,1.2388093474371393e-05,6.942879541961177e-06
20,15,5.0,4.45,1.2741856393472729e-05,7.208943453511588e-06
20,15,5.0,4.5,1.3109119299358853e-05,7.482896175600456e-06
20,15,5.0,4.55,1.3490279213118746e-05,7.764841030647745e-06
20,15,5.0,4.6,1.3885738330923757e-05,8.054881580409057e-06
20,15,5.0,4.65,1.4295904018483164e-05,8.353120932525685e-06
20,15,5.0,4.7,1.4721188771849266e-05,8.65966108744992e-06
20,15,5.0,4.75,1.5162010146516482e-05,8.974602322752834e-06
20,15,5.0,4.8,1.5618790656612652e-05,9.298042612139538e-06
20,15,5.0,4.85,1.6091957645859637e-05,9.630077076803762e-06
20,15,5.0,4.9,1.658194313186607e-05,9.970797467045962e-06
20,15,5.0,4.95,1.708918362521916e-05,1.0320291672351854e-05
20,15,5.0,5.0,1.761411992476001e-05,1.0678643258382002e-05
20,20,0.1,-5.0,1.793041187853283e-12,-9.945211497004887e-13
20,20,0.1,-4.95,1.7436270726518009e-12,-9.814816474843013e-13
20,20,0.1,-4.9,1.6949478086325363e-12,-9.65155459853772e-13
20,20,0.1,-4.85,1.6471633727085638e-12,-9.457188509478107e-13
20,20,0.1,-4.8,1.600424659571229e-12,-9.23358313876174e-13
20,20,0.1,-4.75,1.554873050446684e-12,-8.982673551661184e-13
20,20,0.1,-4.7,1.5106401432641235e-12,-8.706432631459939e-13
20,20,0.1,-4.65,1.4678476436661885e-12,-8.406839146942418e-13
20,20,0.1,-4.6,1.426607413650387e-12,-8.08584671428179e-13
20,20,0.1,-4.55,1.3870216721822202e-12,-7.745354120129727e-13
20,20,0.1,-4.5,1.3491833399137795e-12,-7.387177420919864e-13
20,20,0.1,-4.45,1.3131765182065331e-12,-7.013024176672832e-13
20,20,0.1,-4.4,1.2790770910122402e-12,-6.624470119142777e-13
20,20,0.1,-4.35,1.24695343680952e-12,-6.222938497362148e-13
20,20,0.1,-4.3,1.216867236710667e-12,-5.809682292014665e-13
20,20,0.1,-4.25,1.1888743640078106e-12,-5.385769447088025e-13
20,20,0.1,-4.2,1.1630258397681336e-12,-4.952071236342986e-13
20,20,0.1,-4.15,1.1393688385464319e-12,-4.5092538665503303e-13
20,20,0.1,-4.1,1.1179477277746097e-12,-4.0577734222283955e-13
20,20,0.1,-4.05,1.0988051238138156e-12,-3.5978742804935493e-13
20,20,0.1,-4.0,1.081982946903627e-12,-3.1295911719272916e-13
20,20,0.1,-3.95,1.0675234561930242e-12,-2.6527551358419467e-13
20,20,0.1,-3.9,1.0554702445600119e-12,-2.1670037169887822e-13
20,20,0.1,-3.85,1.0458691708904348e-12,-1.6717958755585985e-13
20,20,0.1,-3.8,1.038769204763341e-12,-1.166432231737137e-13
20,20,0.1,-3.75,1.0342231549656068e-12,-6.500814364998481e-14
20,20,0.1,-3.7,1.0322882488418836e-12,-1.2181364531815362e-14
20,20,0.1,-3.65,1.0330265241282818e-12,4.193577392908539e-14
20,20,0.1,-3.6,1.0365049886348774e-12,9.74424712237179e-14
20,20,0.1,-3.55,1.042795496038249e-12,1.5443222078528347e-13
20,20,0.1,-3.5,1.051974278357666e-12,2.1298529670391293e-13
20,20,0.1,-3.45,1.0641210678211496e-12,2.731598175742469e-13
20,20,0.1,-3.4,1.0793177334068785e-12,3.3498124899877806e-13
20,20,0.1,-3.35,1.0976463512677286e-12,3.9843024416129556e-13
20,20,0.1,-3.3,1.1191866247289655e-12,4.634287875796576e-13
20,20,0.1,-3.25,1.144012570163517e-12,5.298247079769081e-13
20,20,0.1,-3.2,1.1721883917341194e-12,5.973747693306229e-13
20,20,0.1,-3.15,1.2037634830174108e-12,6.657267404597599e-13
20,20,0.1,-3.1,1.2387665193915743e-12,7.344010860297896e-13
20,20,0.1,-3.05,1.2771986443173089e-12,8.027732137384663e-13
20,20,0.1,-3.0,1.3190258075442463e-12,8.700575444380546e-13
20,20,0.1,-2.95,1.3641703854021654e-12,9.352950247640134e-13
20,20,0.1,-2.9,1.4125023029916239e-12,9.973460437196148e-13
20,20,0.1,-2.85,1.463829983641557e-12,1.0548909998637423e-12
20,20,0.1,-2.8,1.517891568182636e-12,1.106440934739862e-12
20,20,0.1,-2.75,1.574346967860936e-12,1.1503606306083757e-12
20,20,0.1,-2.7,1.632771428890581e-12,1.1849062917801567e-12
20,20,0.1,-2.65,1.692651378899417e-12,1.2082793207849933e-12
20,20,0.1,-2.6,1.7533833781000717e-12,1.218696716440177e-12
20,20,0.1,-2.55,1.8142769917142351e-12,1.2144772526541394e-12
20,20,0.1,-2.5,1.8745623167343038e-12,1.1941408930461274e-12
20,20,0.1,-2.45,1.933402721402965e-12,1.1565169759478077e-12
20,20,0.1,-2.4,1.9899130835324138e-12,1.1008547609736093e-12
20,20,0.1,-2.35,2.043183449095441e-12,1.0269282223683238e-12
20,20,0.1,-2.3,2.092307594702463e-12,9.351258066389577e-13
20,20,0.1,-2.25,2.136415501126512e-12,8.265155410888802e-13
20,20,0.1,-2.2,2.1747082781706285e-12,7.028766261507672e-13
20,20,0.1,-2.15,2.206493681420676e-12,5.666905904605705e-13
20,20,0.1,-2.1,2.231220088422037e-12,4.2108818802834363e-13
20,20,0.1,-2.05,2.248506708104894e-12,2.6975223168883594e-13
20,20,0.1,-2.0,2.2581679186403587e-12,1.1678106067599338e-13
20,20,0.1,-1.95,2.2602299761532335e-12,-3.3478228904414156e-14
20,20,0.1,-1.9,2.254938890914437e-12,-1.7661391531432593e-13
20,20,0.1,-1.85,2.2427589802476486e-12,-3.0833576030855143e-13
20,20,0.1,-1.8,2.224362405899055e-12,-4.2464683085731004e-13
20,20,0.1,-1.75,2.2006108020001154e-12,-5.219856550274488e-13
20,20,0.1,-1.7,2.1725308119816965e-12,-5.973258453556066e-13
20,20,0.1,-1.65,2.14128590688179e-12,-6.482240493751305e-13
20,20,0.1,-1.6,2.108147207280986e-12,-6.728114195555749e-13
20,20,0.1,-1.55,2.074466163697633e-12,-6.697280313058196e-13
20,20,0.1,-1.5,2.04165188787036e-12,-6.380031345668342e-13
20,20,0.1,-1.45,2.01115572376523e-12,-5.768862338690318e-13
20,20,0.1,-1.4,1.9844653804014523e-12,-4.856343580480443e-13
20,20,0.1,-1.35,1.963110711952064e-12,-3.6325928740633947e-13
20,20,0.1,-1.3,1.948683124514338e-12,-2.0823486953659294e-13
20,20,0.1,-1.25,1.9428707165586895e-12,-1.8158835478368607e-14
20,20,0.1,-1.2,1.9475117278473615e-12,2.1064439286512007e-13
20,20,0.1,-1.15,1.9646697969040038e-12,4.836038766034979e-13
20,20,0.1,-1.1,1.996736053312524e-12,8.08503024283371e-13
20,20,0.1,-1.05,2.0465653918734642e-12,1.1962571815984353e-12
20,20,0.1,-1.0,2.1176576700643017e-12,1.6619490471256617e-12
20,20,0.1,-0.95,2.214399452920662e-12,2.226238157110477e-12
20,20,0.1,-0.9,2.342388921465904e-12,2.917310927337811e-12
20,20,0.1,-0.85,2.5088765918709772e-12,3.773610557453893e-12
20,20,0.1,-0.8,2.7233689491969944e-12,4.847692522146927e-12
20,20,0.1,-0.75,2.998463041700648e-12,6.211707622369495e-12
20,20,0.1,-0.7,3.3510105579123814e-12,7.965244439283753e-12
20,20,0.1,-0.65,3.80375441342646e-12,1.024660121449484e-11
20,20,0.1,-0.6,4.387646001404446e-12,1.3249053837844716e-11
20,20,0.1,-0.55,5.145146621577778e-12,1.7244413426817914e-11
20,20,0.1,-0.5,6.134956082708823e-12,2.2617224586118496e-11
20,20,0.1,-0.45,7.43881489135086e-12,2.991448191354492e-11
20,20,0.1,-0.4,9.171321619619408e-12,3.9917920930178245e-11
20,20,0.1,-0.35,1.1494132194006314e-11,5.374900236943635e-11
20,20,0.1,-0.3,1.4636513872645623e-11,7.30209289118723e-11
20,20,0.1,-0.25,1.8925078616406603e-11,1.0005769512185829e-10
20,20,0.1,-0.2,2.482669655003778e-11,1.3820749796253233e-10
20,20,0.1,-0.15,3.301017534984337e-11,1.9228685156492922e-10
20,20,0.1,-0.1,4.443436241452859e-11,2.6920204809659785e-10
20,20,0.1,-0.05,6.047292200109332e-11,3.788049927783776e-10
20,20,0.1,-0.0,8.308910860325979e-11,5.350484644675612e-10
20,20,0.1,0.05,1.1507718519600356e-10,7.575072797864068e-10
20,20,0.1,0.1,1.6039023957746646e-10,1.0733202385136772e-09
20,20,0.1,0.15,2.2457617538388802e-10,1.5195744904326633e-09
20,20,0.1,0.2,3.153432692569891e-10,2.1460892080201548e-09
20,20,0.1,0.25,4.4327208411938145e-10,3.018450355558309e-09
20,20,0.1,0.3,6.226795700053663e-10,4.220999265688765e-09
20,20,0.1,0.35,8.726217910548885e-10,5.8592918791426145e-09
20,20,0.1,0.4,1.2179925727555319e-09,8.061346988572164e-09
20,20,0.1,0.45,1.6906368690592456e-09,1.0976835604196866e-08
20,20,0.1,0.5,2.3303529568814136e-09,1.4773293766946892e-08
20,20,0.1,0.55,3.1856133173085127e-09,1.9628540609016916e-08
20,20,0.1,0.6,4.313800351659631e-09,2.57188132682464e-08
20,20,0.1,0.65,5.78074219420692e-09,3.320271235673867e-08
20,20,0.1,0.7,7.65935767024589e-09,4.220184290859559e-08
20,20,0.1,0.75,1.0027285659056462e-08,5.277991492206245e-08
20,20,0.1,0.8,1.2963482670561797e-08,6.492284670402374e-08
20,20,0.1,0.85,1.6543912934422806e-08,7.852287749371437e-08
20,20,0.1,0.9,2.0836607087782885e-08,9.336966016919779e-08
20,20,0.1,0.95,2.5896500988579786e-08,1.0915068280919773e-07
20,20,0.1,1.0,3.17605566103734e-08,1.2546221029889943e-07
20,20,0.1,1.05,3.844368988260036e-08,1.418304361327096e-07
20,20,0.1,1.1,4.59359755707579e-08,1.5774098179009327e-07
20,20,0.1,1.15,5.420147224513174e-08,1.726735930767769e-07
20,20,0.1,1.2,6.317883115551841e-08,1.8613811759516616e-07
20,20,0.1,1.25,7.278365152159293e-08,1.9770773978972838e-07
20,20,0.1,1.3,8.291235448751169e-08,2.0704598491560784e-07
20,20,0.1,1.35,9.344719767633454e-08,2.139250328064612e-07
20,20,0.1,1.4,1.0426196107589724e-07,2.182341749347505e-07
20,20,0.1,1.45,1.1522780971211542e-07,2.1997855248153088e-07
20,20,0.1,1.5,1.2621887419986411e-07,2.1926941517866283e-07
20,20,0.1,1.55,1.3711717287483152e-07,2.1630790200721627e-07
20,20,0.1,1.6,1.4781661013099044e-07,2.1136471436432503e-07
20,20,0.1,1.65,1.5822590560956245e-07,2.0475805651883497e-07
20,20,0.1,1.7,1.6827042157854534e-07,1.9683193715099078e-07
20,20,0.1,1.75,1.7789294952897956e-07,1.879364647565982e-07
20,20,0.1,1.8,1.870535853674197e-07,1.7841123379021545e-07
20,20,0.1,1.85,1.957288641399409e-07,1.6857237489905992e-07
20,20,0.1,1.9,2.0391034223446245e-07,1.587033920547009e-07
20,20,0.1,1.95,2.1160281205201857e-07,1.4904956451113344e-07
20,20,0.1,2.0,2.1882231680348167e-07,1.3981546107383143e-07
20,20,0.1,2.05,2.255941069410025e-07,1.3116498959287522e-07
20,20,0.1,2.1,2.3195064962471298e-07,1.232233670506686e-07
20,20,0.1,2.15,2.3792977233749804e-07,1.1608042208169163e-07
20,20,0.1,2.2,2.4357299391877733e-07,1.0979470953665621e-07
20,20,0.1,2.25,2.489240724505209e-07,1.0439800617691399e-07
20,20,0.1,2.3,2.540277802803338e-07,9.989985253612215e-08
20,20,0.1,2.35,2.589289020471063e-07,9.629189778987672e-08
20,20,0.1,2.4,2.636714414988556e-07,9.355188562972481e-08
20,20,0.1,2.45,2.6829801653596395e-07,9.164718645998868e-08
20,20,0.1,2.5,2.7284941855708046e-07,9.053783395720907e-08
20,20,0.1,2.55,2.7736431111473915e-07,9.017906297528918e-08
20,20,0.1,2.6,2.818790434552608e-07,9.052337267459371e-08
20,20,0.1,2.65,2.864275561724182e-07,9.152215572608402e-08
20,20,0.1,2.7,2.9104135850549353e-07,9.312694366385566e-08
20,20,0.1,2.75,2.957495594228679e-07,9.529032193360146e-08
20,20,0.1,2.8,3.005789373096026e-07,9.79665676319516e-08
20,20,0.1,2.85,3.0555403565607393e-07,1.0111205975202255e-07
20,20,0.1,2.9,3.1069727452205013e-07,1.0468550702911861e-07
20,20,0.1,2.95,3.1602906967054984e-07,1.0864803301970278e-07
20,20,0.1,3.0,3.21567953106317e-07,1.1296315241120274e-07
20,20,0.1,3.05,3.2733069031642776e-07,1.1759666712418043e-07
20,20,0.1,3.1,3.3333239081123974e-07,1.225165057597075e-07
20,20,0.1,3.15,3.3958660962760056e-07,1.276925254839588e-07
20,20,0.1,3.2,3.461054383116429e-07,1.3309629157397288e-07
20,20,0.1,3.25,3.528995845753296e-07,1.3870084656745756e-07
20,20,0.1,3.3,3.599784403474832e-07,1.4448047822837482e-07
20,20,0.1,3.35,3.673501383428955e-07,1.504104933041891e-07
20,20,0.1,3.4,3.7502159757510933e-07,1.5646700224751658e-07
20,20,0.1,3.45,3.829985584598208e-07,1.6262671864082545e-07
20,20,0.1,3.5,3.9128560831353905e-07,1.6886677593695524e-07
20,20,0.1,3.55,3.998861981599221e-07,1.751645632547791e-07
20,20,0.1,3.6,4.088026518257395e-07,1.8149758129940134e-07
20,20,0.1,3.65,4.180361683484812e-07,1.8784331896717617e-07
20,20,0.1,3.7,4.2758681873571855e-07,1.9417915081198682e-07
20,20,0.1,3.75,4.3745353811745103e-07,2.0048225526081784e-07
20,20,0.1,3.8,4.476341143214843e-07,2.067295532497133e-07
20,20,0.1,3.85,4.5812517388114545e-07,2.128976667862931e-07
20,20,0.1,3.9,4.68922166456534e-07,2.189628968170773e-07
20,20,0.1,3.95,4.800193486168669e-07,2.2490121967520277e-07
20,20,0.1,4.0,4.914097678930167e-07,2.3068830129807538e-07
20,20,0.1,4.05,5.030852479668285e-07,2.3629952832868288e-07
20,20,0.1,4.1,5.150363758178492e-07,2.417100551444166e-07
20,20,0.1,4.15,5.272524915984906e-07,2.4689486579045414e-07
20,20,0.1,4.2,5.397216819559613e-07,2.5182884972962286e-07
20,20,0.1,4.25,5.524307774632008e-07,2.5648689025640046e-07
20,20,0.1,4.3,5.653653547619502e-07,2.608439643598765e-07
20,20,0.1,4.35,5.78509743958725e-07,2.648752527593344e-07
20,20,0.1,4.4,5.918470417491991e-07,2.6855625877815355e-07
20,20,0.1,4.45,6.05359130678434e-07,2.7186293466812096e-07
20,20,0.1,4.5,6.190267048737483e-07,2.747718139484409e-07
20,20,0.1,4.55,6.328293025142578e-07,2.7726014828349694e-07
20,20,0.1,4.6,6.467453452263931e-07,2.793060473919254e-07
20,20,0.1,4.65,6.607521845188483e-07,2.8088862045853847e-07
20,20,0.1,4.7,6.748261552936677e-07,2.8198811751111376e-07
20,20,0.1,4.75,6.889426363932869e-07,2.825860692270347e-07
20,20,0.1,4.8,7.030761180669412e-07,2.826654236514178e-07
20,20,0.1,4.85,7.172002761647472e-07,2.8221067833867163e-07
20,20,0.1,4.9,7.312880527941798e-07,2.812080064743348e-07
20,20,0.1,4.95,7.453117431032627e-07,2.796453755930102e-07
20,20,0.1,5.0,7.592430877870099e-07,2.7751265758144323e-07
20,20,1.0,-5.0,2.533046312093329e-12,-1.379929656960719e-12
20,20,1.0,-4.95,2.4644396630535326e-12,-1.3635209282511532e-12
20,20,1.0,-4.9,2.396773844970009e-12,-1.3423353370922156e-12
20,20,1.0,-4.85,2.330281704559808e-12,-1.3166157612183518e-12
20,20,1.0,-4.8,2.265183529654709e-12,-1.2866209094159935e-12
20,20,1.0,-4.75,2.201686373850164e-12,-1.2526206588671855e-12
20,20,1.0,-4.7,2.1399836157910714e-12,-1.2148913459455777e-12
20,20,1.0,-4.65,2.0802547534070124e-12,-1.1737110904411748e-12
20,20,1.0,-4.6,2.0226654295200918e-12,-1.129355228493095e-12
20,20,1.0,-4.55,1.9673676816365696e-12,-1.0820919232046342e-12
20,20,1.0,-4.5,1.9145004054689618e-12,-1.0321780143687054e-12
20,20,1.0,-4.45,1.864190018870487e-12,-9.79855160370948e-13
20,20,1.0,-4.4,1.8165513104275692e-12,-9.253463166331115e-13
20,20,1.0,-4.35,1.7716884549533782e-12,-8.688525864116972e-13
20,20,1.0,-4.3,1.729696176535433e-12,-8.105504718951145e-13
20,20,1.0,-4.25,1.69066103856592e-12,-7.505895468682181e-13
20,20,1.0,-4.2,1.654662839252227e-12,-6.890905672514162e-13
20,20,1.0,-4.15,1.621776090368979e-12,-6.26144033068315e-13
