W,L,VG,VD,ID,gds
20,5,4.0,3.95,1.8849006391756592e-05,1.6420107021041768e-06
20,5,4.0,4.0,1.8931129003985526e-05,1.6432588489772162e-06
20,5,4.0,4.05,1.9013368056369208e-05,1.6466538450829487e-06
20,5,4.0,4.1,1.9095828738936392e-05,1.6521099400395972e-06
20,5,4.0,4.15,1.917861200764688e-05,1.6595435486068468e-06
20,5,4.0,4.2,1.9261814696458252e-05,1.6688733979727426e-06
20,5,4.0,4.25,1.9345529636020515e-05,1.680020646123547e-06
20,5,4.0,4.3,1.942984577762764e-05,1.692908974188387e-06
20,5,4.0,4.35,1.9514848321191542e-05,1.7074646554667033e-06
20,5,4.0,4.4,1.960061884613838e-05,1.7236166036626844e-06
20,5,4.0,4.45,1.9687235444246127e-05,1.7412964026690479e-06
20,5,4.0,4.5,1.9774772853553884e-05,1.7604383200643948e-06
20,5,4.0,4.55,1.986330259258288e-05,1.780979306316809e-06
20,5,4.0,4.6,1.995289309419767e-05,1.802858981520167e-06
20,5,4.0,4.65,2.0043609838526758e-05,1.8260196113319711e-06
20,5,4.0,4.7,2.0135515484443657e-05,1.8504060736321907e-06
20,5,4.0,4.75,2.022866999917699e-05,1.8759658172806804e-06
20,5,4.0,4.8,2.0323130785687515e-05,1.9026488142188374e-06
20,5,4.0,4.85,2.0418952807506776e-05,1.930407506037294e-06
20,5,4.0,4.9,2.0516188710788012e-05,1.959196746016314e-06
20,5,4.0,4.95,2.0614888943364214e-05,1.988973737539277e-06
20,5,4.0,5.0,2.071510187065263e-05,2.0196979696809413e-06
20,5,5.0,0.0,2.753494148717357e-09,1.5401629557557517e-07
20,5,5.0,0.05,6.193401086089823e-08,3.920354411503677e-06
20,5,5.0,0.1,9.413313995935142e-07,4.0249975344832535e-05
20,5,5.0,0.15,4.378749975360869e-06,8.872651544097413e-05
20,5,5.0,0.2,8.578918994415153e-06,7.084490023778766e-05
20,5,5.0,0.25,1.1250135653688433e-05,3.783682330061762e-05
20,5,5.0,0.3,1.2626656403751057e-05,1.9652160022941642e-05
20,5,5.0,0.35,1.3393408511280232e-05,1.2203133492023623e-05
20,5,5.0,0.4,1.3923962796381514e-05,9.487931041316942e-06
20,5,5.0,0.45,1.4371524751238763e-05,8.587579613738752e-06
20,5,5.0,0.5,1.4793363826205568e-05,8.347652150576923e-06
20,5,5.0,0.55,1.5210016834756091e-05,8.33942408487945e-06
20,5,5.0,0.6,1.5628515804979133e-05,8.406705293564175e-06
20,5,5.0,0.65,1.6050981384014185e-05,8.492686507475202e-06
20,5,5.0,0.7,1.6477741351635e-05,8.57646378015313e-06
20,5,5.0,0.75,1.6908456384647655e-05,8.65009777153318e-06
20,5,5.0,0.8,1.7342527521917422e-05,8.710367698817992e-06
20,5,5.0,0.85,1.777924577528219e-05,8.75581616224385e-06
20,5,5.0,0.9,1.8217849449463188e-05,8.785693577511443e-06
20,5,5.0,0.95,1.865754856260145e-05,8.79958316663825e-06
20,5,5.0,1.0,1.9097537616465872e-05,8.797268822246776e-06
20,5,5.0,1.05,1.953700427394347e-05,8.778688777154669e-06
20,5,5.0,1.1,1.9975136588896407e-05,8.74391873885542e-06
20,5,5.0,1.15,2.0411129672164585e-05,8.693164310521321e-06
20,5,5.0,1.2,2.0844192047931684e-05,8.626755518316073e-06
20,5,5.0,1.25,2.1273551732399115e-05,8.545140953562187e-06
20,5,5.0,1.3,2.1698461991811104e-05,8.448880744702377e-06
20,5,5.0,1.35,2.2118206715986753e-05,8.338638207267115e-06
20,5,5.0,1.4,2.2532105342948022e-05,8.215170263931707e-06
20,5,5.0,1.45,2.293951727767306e-05,8.079316825869393e-06
20,5,5.0,1.5,2.3339845758757507e-05,7.931989368489743e-06
20,5,5.0,1.55,2.3732541138902513e-05,7.774158950765404e-06
20,5,5.0,1.6,2.411710355769941e-05,7.6068439292831286e-06
20,5,5.0,1.65,2.4493084997586685e-05,7.431097610631175e-06
20,5,5.0,1.7,2.486009072569222e-05,7.247996071024978e-06
20,5,5.0,1.75,2.521778013523218e-05,7.058626351828836e-06
20,5,5.0,1.8,2.5565867009976894e-05,6.864075215149123e-06
20,5,5.0,1.85,2.5904119243823337e-05,6.6654186162867795e-06
20,5,5.0,1.9,2.623235805463364e-05,6.463712020732454e-06
20,5,5.0,1.95,2.655045673714174e-05,6.259981663719824e-06
20,5,5.0,2.0,2.6858339003892194e-05,6.055216821118336e-06
20,5,5.0,2.05,2.7155976965916257e-05,5.85036313253136e-06
20,5,5.0,2.1,2.744338880622797e-05,5.646316991570903e-06
20,5,5.0,2.15,2.7720636199387414e-05,5.443920994951338e-06
20,5,5.0,2.2,2.798782152942554e-05,5.243960421650389e-06
20,5,5.0,2.25,2.8245084956554143e-05,5.047160696154574e-06
20,5,5.0,2.3,2.849260138041505e-05,4.854185775806906e-06
20,5,5.0,2.35,2.873057734434243e-05,4.6656373914684106e-06
20,5,5.0,2.4,2.895924792136789e-05,4.482055062945495e-06
20,5,5.0,2.45,2.9178873618632653e-05,4.303916805699036e-06
20,5,5.0,2.5,2.9389737332631026e-05,4.131640442961308e-06
20,5,5.0,2.55,2.9592141383399126e-05,3.965585437225632e-06
20,5,5.0,2.6,2.9786404651501396e-05,3.8060551568101847e-06
20,5,5.0,2.65,2.9972859837525958e-05,3.6532994964912043e-06
20,5,5.0,2.7,3.0151850859858302e-05,3.507517775728582e-06
20,5,5.0,2.75,3.0323730402814837e-05,3.3688618434576534e-06
20,5,5.0,2.8,3.0488857623813997e-05,3.2374393245139767e-06
20,5,5.0,2.85,3.0647596025178234e-05,3.113316949241421e-06
20,5,5.0,2.9,3.080031149340234e-05,2.9965239144912666e-06
20,5,5.0,2.95,3.0947370506302424e-05,2.8870552308650712e-06
20,5,5.0,3.0,3.108913850636515e-05,2.7848750175398528e-06
20,5,5.0,3.05,3.122597843683825e-05,2.6899197122168678e-06
20,5,5.0,3.1,3.135824943563102e-05,2.6021011695707617e-06
20,5,5.0,3.15,3.148630568089677e-05,2.5213096269749695e-06
20,5,5.0,3.2,3.161049538123385e-05,2.4474165212054256e-06
20,5,5.0,3.25,3.173115990274061e-05,2.3802771442530773e-06
20,5,5.0,3.3,3.184863302466651e-05,2.3197331303035026e-06
20,5,5.0,3.35,3.196324031509048e-05,2.2656147693749604e-06
20,5,5.0,3.4,3.2075298617908925e-05,2.2177431460640484e-06
20,5,5.0,3.45,3.218511564240512e-05,2.1759321043551454e-06
20,5,5.0,3.5,3.229298964677036e-05,2.139990041537592e-06
20,5,5.0,3.55,3.239920920714264e-05,2.1097215359778714e-06
20,5,5.0,3.6,3.2504053064008095e-05,2.084928814848587e-06
20,5,5.0,3.65,3.260779003813154e-05,2.0654130689591417e-06
20,5,5.0,3.7,3.271067900857282e-05,2.0509756226020378e-06
20,5,5.0,3.75,3.281296894574283e-05,2.0414189668565176e-06
20,5,5.0,3.8,3.2914898992896324e-05,2.0365476651150393e-06
20,5,5.0,3.85,3.301669858988971e-05,2.0361691397444255e-06
20,5,5.0,3.9,3.311858763348771e-05,2.0400943487954253e-06
20,5,5.0,3.95,3.322077666893962e-05,2.0481383615546004e-06
20,5,5.0,4.0,3.332346710798432e-05,2.0601208415162264e-06
20,5,5.0,4.05,3.3426851468860386e-05,2.0758664450585148e-06
20,5,5.0,4.1,3.353111363431161e-05,2.095205143757718e-06
20,5,5.0,4.15,3.363642912395586e-05,2.1179724778787923e-06
20,5,5.0,4.2,3.3742965377756064e-05,2.144009748158629e-06
20,5,5.0,4.25,3.385088204767913e-05,2.1731641525565076e-06
20,5,5.0,4.3,3.396033129494643e-05,2.2052888741967403e-06
20,5,5.0,4.35,3.4071458090583234e-05,2.2402431262790373e-06
20,5,5.0,4.4,3.418440051724828e-05,2.2778921592875404e-06
20,5,5.0,4.45,3.4299290070585456e-05,2.3181072353968713e-06
20,5,5.0,4.5,3.441625195857089e-05,2.3607655745554005e-06
20,5,5.0,4.55,3.45354053975385e-05,2.4057502763250264e-06
20,5,5.0,4.6,3.465686390377311e-05,2.4529502211775303e-06
20,5,5.0,4.65,3.4780735579723206e-05,2.5022599545876024e-06
20,5,5.0,4.7,3.4907123394050704e-05,2.553579556926319e-06
20,5,5.0,4.75,3.503612545487903e-05,2.606814501845075e-06
20,5,5.0,4.8,3.516783527572297e-05,2.661875505547564e-06
20,5,5.0,4.85,3.5302342033696364e-05,2.7186783690782664e-06
20,5,5.0,4.9,3.543973081970355e-05,2.7771438155082535e-06
20,5,5.0,4.95,3.5580082880394186e-05,2.8371973236711383e-06
20,5,5.0,5.0,3.5723475851750354e-05,2.8987689598952328e-06
20,10,0.0,0.0,8.864822246791414e-12,5.036125174023863e-10
20,10,0.0,0.05,8.298282425642813e-11,2.6714772705540927e-09
20,10,0.0,0.1,2.5076834075852033e-10,3.4961765922835257e-09
20,10,0.0,0.15,3.952065260081969e-10,2.17401243608759e-09
20,10,0.0,0.2,4.731809821386151e-10,1.0575474693374129e-09
20,10,0.0,0.25,5.110896626787711e-10,5.351244369453407e-10
20,10,0.0,0.3,5.31893871488261e-10,3.298432661318281e-10
20,10,0.0,0.35,5.461537516608051e-10,2.529583426060479e-10
20,10,0.0,0.4,5.579571482450777e-10,2.2365763476736547e-10
20,10,0.0,0.45,5.687931929828349e-10,2.1135806134139217e-10
20,10,0.0,0.5,5.791876327844209e-10,2.0495007851850388e-10
20,10,0.0,0.55,5.893189500809769e-10,2.0046266467698678e-10
20,10,0.0,0.6,5.992420684508577e-10,1.964923885544766e-10
20,10,0.0,0.65,6.089685466122799e-10,1.9255318886913126e-10
20,10,0.0,0.7,6.184951973477499e-10,1.8848601475708582e-10
20,10,0.0,0.75,6.278142853820949e-10,1.8424829693810303e-10
20,10,0.0,0.8,6.369171587623107e-10,1.7983891292612528e-10
20,10,0.0,0.85,6.457955386718212e-10,1.7527139577600953e-10
20,10,0.0,0.9,6.544419714533012e-10,1.7056430855185544e-10
20,10,0.0,0.95,6.628499779335971e-10,1.657377290762115e-10
20,10,0.0,1.0,6.710140906816004e-10,1.60811915561892e-10
20,10,0.0,1.05,6.789298474358878e-10,1.5580675748192896e-10
20,10,0.0,1.1,6.865937654755904e-10,1.5074151617384918e-10
20,10,0.0,1.15,6.940033062754664e-10,1.4563467913791346e-10
20,10,0.0,1.2,7.011568342952802e-10,1.4050386519939743e-10
20,10,0.0,1.25,7.080535717834893e-10,1.353657577203957e-10
20,10,0.0,1.3,7.146935507467363e-10,1.3023605712244982e-10
20,10,0.0,1.35,7.21077562943456e-10,1.2512944888748524e-10
20,10,0.0,1.4,7.27207108618167e-10,1.200595848883853e-10
20,10,0.0,1.45,7.330843446020183e-10,1.1503907646721864e-10
20,10,0.0,1.5,7.387120323317229e-10,1.1007949787153277e-10
20,10,0.0,1.55,7.440934862719333e-10,1.0519139873730164e-10
20,10,0.0,1.6,7.492325231614774e-10,1.003843243598449e-10
20,10,0.0,1.65,7.541334124427628e-10,9.566684254961281e-11
20,10,0.0,1.7,7.588008281746472e-10,9.104657593556658e-11
20,10,0.0,1.75,7.632398026744769e-10,8.65302386549637e-11
20,10,0.0,1.8,7.674556820836475e-10,8.212367645182784e-11
20,10,0.0,1.85,7.714540840046398e-10,7.783190929567646e-11
20,10,0.0,1.9,7.752408573152267e-10,7.365917572269336e-11
20,10,0.0,1.95,7.788220442278086e-10,6.960897819324941e-11
20,10,0.0,2.0,7.82203844629082e-10,6.56841288485666e-11
20,10,0.0,2.05,7.853925827062568e-10,6.188679513529662e-11
20,10,0.0,2.1,7.88394675841608e-10,5.82185448478297e-11
20,10,0.0,2.15,7.912166057366955e-10,5.4680390213826994e-11
20,10,0.0,2.2,7.938648917104184e-10,5.127283071797353e-11
20,10,0.0,2.25,7.96346066101593e-10,4.799589442215511e-11
20,10,0.0,2.3,7.986666516958911e-10,4.484917759691256e-11
20,10,0.0,2.35,8.008331410893762e-10,4.1831882529304e-11
20,10,0.0,2.4,8.028519778946937e-10,3.894285341626025e-11
20,10,0.0,2.45,8.047295396930084e-10,3.618061029061997e-11
20,10,0.0,2.5,8.064721226325768e-10,3.3543380959440725e-11
20,10,0.0,2.55,8.080859275745353e-10,3.102913096149175e-11
20,10,0.0,2.6,8.095770476877386e-10,2.8635591573376496e-11
20,10,0.0,2.65,8.109514573960267e-10,2.6360285911997017e-11
20,10,0.0,2.7,8.122150025842464e-10,2.4200553195513858e-11
20,10,0.0,2.75,8.133733919728714e-10,2.21535712360382e-11
20,10,0.0,2.8,8.144321895746759e-10,2.02163772453873e-11
20,10,0.0,2.85,8.153968081513674e-10,1.838588704079769e-11
20,10,0.0,2.9,8.162725035923068e-10,1.6658912740882316e-11
20,10,0.0,2.95,8.170643701423348e-10,1.503217904365552e-11
20,10,0.0,3.0,8.17777336409773e-10,1.3502338178468906e-11
20,10,0.0,3.05,8.184161620909241e-10,1.2065983622494795e-11
20,10,0.0,3.1,8.189854353512871e-10,1.0719662670159526e-11
20,10,0.0,3.15,8.194895708083508e-10,9.459887940944974e-12
20,10,0.0,3.2,8.199328080649821e-10,8.283147907394415e-12
20,10,0.0,3.25,8.203192107463365e-10,7.185916521148183e-12
20,10,0.0,3.3,8.20652665997025e-10,6.164662010560505e-12
20,10,0.0,3.35,8.209368843989724e-10,5.215854918983253e-12
20,10,0.0,3.4,8.211754002734839e-10,4.335975448289251e-12
20,10,0.0,3.45,8.213715723344413e-10,3.52152016769392e-12
20,10,0.0,3.5,8.215285846622076e-10,2.7690081435039663e-12
20,10,0.0,3.55,8.216494479706642e-10,2.0749865410998224e-12
20,10,0.0,3.6,8.217370011420301e-10,1.436035746330736e-12
20,10,0.0,3.65,8.217939130068037e-10,8.4877404952268e-13
20,10,0.0,3.7,8.218226843476583e-10,3.098619315690999e-13
20,10,0.0,3.75,8.218256501085661e-10,-1.83994011962797e-13
20,10,0.0,3.8,8.218049817916512e-10,-6.360374760672609e-13
20,10,0.0,3.85,8.21762690026289e-10,-1.0494591513159744e-12
20,10,0.0,3.9,8.217006272959184e-10,-1.4273937019325423e-12
20,10,0.0,3.95,8.216204908096684e-10,-1.7729169928369778e-12
20,10,0.0,4.0,8.215238255069065e-10,-2.0890435439950333e-12
20,10,0.0,4.05,8.214120271837319e-10,-2.3787241926188685e-12
20,10,0.0,4.1,8.21286345731551e-10,-2.644843945808796e-12
20,10,0.0,4.15,8.211478884786418e-10,-2.8902200080803855e-12
20,10,0.0,4.2,8.209976236261468e-10,-3.1175999699093265e-12
20,10,0.0,4.25,8.208363837709828e-10,-3.329660144984956e-12
20,10,0.0,4.3,8.206648695083349e-10,-3.529004045246436e-12
20,10,0.0,4.35,8.204836531072141e-10,-3.718160984073117e-12
20,10,0.0,4.4,8.202931822527314e-10,-3.8995847991517176e-12
20,10,0.0,4.45,8.200937838495585e-10,-4.075652687593674e-12
20,10,0.0,4.5,8.19885667880762e-10,-4.2486641468410645e-12
20,10,0.0,4.55,8.196689313171999e-10,-4.420840015766141e-12
20,10,0.0,4.6,8.19443562072463e-10,-4.59432161116392e-12
20,10,0.0,4.65,8.192094429986007e-10,-4.771169955540692e-12
20,10,0.0,4.7,8.189663559183632e-10,-4.953365092770265e-12
20,10,0.0,4.75,8.187139856894067e-10,-5.1428054887641135e-12
20,10,0.0,4.8,8.184519242964638e-10,-5.341307514839576e-12
20,10,0.0,4.85,8.181796749673482e-10,-5.5506050119534334e-12
20,10,0.0,4.9,8.178966563086415e-10,-5.772348934392006e-12
20,10,0.0,4.95,8.176022064573383e-10,-6.00810707190552e-12
20,10,0.0,5.0,8.172955872443949e-10,-6.2593638496119076e-12
20,10,1.0,0.0,7.344969626328265e-10,4.556299812269531e-08
20,10,1.0,0.05,9.753778178868364e-09,3.8485552537992724e-07
20,10,1.0,0.1,3.955035963607263e-08,7.229143679177791e-07
20,10,1.0,0.15,7.272272487893803e-08,5.512802723912687e-07
20,10,1.0,0.2,9.383788577939041e-08,3.098734353262904e-07
20,10,1.0,0.25,1.0571449546434047e-07,1.8260558234871508e-07
20,10,1.0,0.3,1.1335608722382094e-07,1.313687596050312e-07
20,10,1.0,0.35,1.1939155249531488e-07,1.1335040498224784e-07
20,10,1.0,0.4,1.2489843840562397e-07,1.0815545124248592e-07
20,10,1.0,0.45,1.3028312774771398e-07,1.0767484489164165e-07
20,10,1.0,0.5,1.356927405491081e-07,1.0886052266754312e-07
20,10,1.0,0.55,1.4117784247584924e-07,1.105870235781001e-07
20,10,1.0,0.6,1.46753422766938e-07,1.1244003368888063e-07
20,10,1.0,0.65,1.5242134836961554e-07,1.142660228283557e-07
20,10,1.0,0.7,1.58178590997432e-07,1.1600701278970207e-07
20,10,1.0,0.75,1.6402024734164826e-07,1.1764025876466328e-07
20,10,1.0,0.8,1.6994066040049114e-07,1.1915627422208704e-07
20,10,1.0,0.85,1.7593384919997257e-07,1.2055082731485783e-07
20,10,1.0,0.9,1.8199368643549702e-07,1.2182201811518296e-07
20,10,1.0,0.95,1.8811398373362003e-07,1.2296919943648788e-07
20,10,1.0,1.0,1.9428854240418745e-07,1.239925642016544e-07
20,10,1.0,1.05,2.0051119055381737e-07,1.2489297214706674e-07
20,10,1.0,1.1,2.0677581401770258e-07,1.2567186128828646e-07
20,10,1.0,1.15,2.1307638372497466e-07,1.263311886008069e-07
20,10,1.0,1.2,2.194069803826832e-07,1.2687338028543883e-07
20,10,1.0,1.25,2.2576181676110283e-07,1.2730128497645996e-07
20,10,1.0,1.3,2.3213525766704084e-07,1.2761812791365197e-07
20,10,1.0,1.35,2.3852183764124183e-07,1.2782746574038e-07
20,10,1.0,1.4,2.449162764151555e-07,1.2793314213388687e-07
20,10,1.0,1.45,2.5131349217730756e-07,1.279392446209203e-07
20,10,1.0,1.5,2.577086127176191e-07,1.278500629358519e-07
20,10,1.0,1.55,2.640969845347881e-07,1.2767004923328007e-07
20,10,1.0,1.6,2.7047418000606987e-07,1.2740378040689593e-07
20,10,1.0,1.65,2.76836002729713e-07,1.2705592270452726e-07
20,10,1.0,1.7,2.831784911584199e-07,1.2663119877077965e-07
20,10,1.0,1.75,2.8949792064736125e-07,1.2613435719555694e-07
20,10,1.0,1.8,2.957908040429993e-07,1.255701446000489e-07
20,10,1.0,1.85,3.0205389093955934e-07,1.2494328025141748e-07
20,10,1.0,1.9,3.082841657286048e-07,1.2425843316349306e-07
20,10,1.0,1.95,3.1447884456440117e-07,1.2352020161309552e-07
20,10,1.0,2.0,3.206353713635792e-07,1.2273309497940306e-07
20,10,1.0,2.05,3.267514129526018e-07,1.2190151779698836e-07
20,10,1.0,2.1,3.3282485347072253e-07,1.210297559008981e-07
20,10,1.0,2.15,3.388537881297688e-07,1.201219645340265e-07
20,10,1.0,2.2,3.448365164256107e-07,1.191821582825104e-07
20,10,1.0,2.25,3.5077153488923273e-07,1.1821420270324238e-07
20,10,1.0,2.3,3.566575294586701e-07,1.1722180750854294e-07
20,10,1.0,2.35,3.6249336754638e-07,1.1620852117595102e-07
20,10,1.0,2.4,3.6827808987000963e-07,1.1517772685552476e-07
20,10,1.0,2.45,3.7401090210845785e-07,1.1413263945277738e-07
20,10,1.0,2.5,3.7969116643904383e-07,1.1307630377183041e-07
20,10,1.0,2.55,3.85318393006051e-07,1.1201159361044401e-07
20,10,1.0,2.6,3.9089223136572296e-07,1.1094121170597566e-07
20,10,1.0,2.65,3.9641246194785096e-07,1.0986769043876208e-07
20,10,1.0,2.7,4.0187898756967474e-07,1.0879339320685911e-07
20,10,1.0,2.75,4.072918250336128e-07,1.0772051639327644e-07
20,10,1.0,2.8,4.1265109683670024e-07,1.0665109185381311e-07
20,10,1.0,2.85,4.1795702301602657e-07,1.0558698986013441e-07
20,10,1.0,2.9,4.232099131514757e-07,1.04529922438932e-07
20,10,1.0,2.95,4.2841015854419495e-07,1.0348144705372741e-07
20,10,1.0,3.0,4.3355822458671674e-07,1.0244297058116096e-07
20,10,1.0,3.05,4.38654643338332e-07,1.0141575353843867e-07
20,10,1.0,3.1,4.4370000631730453e-07,1.0040091452301061e-07
20,10,1.0,3.15,4.486949575196399e-07,9.939943482950962e-08
20,10,1.0,3.2,4.5364018667245926e-07,9.841216321256018e-08
20,10,1.0,3.25,4.5853642272858457e-07,9.743982076726421e-08
20,10,1.0,3.3,4.633844276075468e-07,9.648300590202185e-08
20,10,1.0,3.35,4.6818499018705616e-07,9.554219938089101e-08
20,10,1.0,3.4,4.7293892054791035e-07,9.461776941495684e-08
20,10,1.0,3.45,4.776470444743007e-07,9.370997678417613e-08
20,10,1.0,3.5,4.823101982106262e-07,9.281897997296215e-08
20,10,1.0,3.55,4.869292234751061e-07,9.194484030434766e-08
20,10,1.0,3.6,4.915049627297549e-07,9.108752705897981e-08
20,10,1.0,3.65,4.960382547057161e-07,9.024692256647799e-08
20,10,1.0,3.7,5.00529930182185e-07,8.94228272577873e-08
20,10,1.0,3.75,5.049808080167825e-07,8.861496466820758e-08
20,10,1.0,3.8,5.093916914246448e-07,8.782298638168076e-08
20,10,1.0,3.85,5.137633645030821e-07,8.704647690777022e-08
20,10,1.0,3.9,5.180965889982194e-07,8.628495848351544e-08
20,10,1.0,3.95,5.22392101309727e-07,8.553789579308052e-08
20,10,1.0,4.0,5.266506097293386e-07,8.480470059873382e-08
20,10,1.0,4.05,5.308727919085608e-07,8.408473627732769e-08
20,10,1.0,4.1,5.350592925507542e-07,8.337732225700694e-08
20,10,1.0,4.15,5.392107213224583e-07,8.268173834940644e-08
20,10,1.0,4.2,5.433276509785878e-07,8.199722897308664e-08
20,10,1.0,4.25,5.474106156960502e-07,8.132300726446428e-08
20,10,1.0,4.3,5.514601096099849e-07,8.065825907289127e-08
20,10,1.0,4.35,5.554765855468447e-07,8.000214683700379e-08
20,10,1.0,4.4,5.594604539482222e-07,7.935381333982522e-08
20,10,1.0,4.45,5.634120819794002e-07,7.871238534051293e-08
20,10,1.0,4.5,5.673317928163384e-07,7.807697708097666e-08
20,10,1.0,4.55,5.712198651048373e-07,7.744669366594191e-08
20,10,1.0,4.6,5.75076532585533e-07,7.682063431535254e-08
20,10,1.0,4.65,5.789019838782937e-07,7.619789548829667e-08
20,10,1.0,4.7,5.826963624195743e-07,7.557757387792832e-08
20,10,1.0,4.75,5.864597665463268e-07,7.495876927712553e-08
20,10,1.0,4.8,5.901922497198999e-07,7.434058731485475e-08
20,10,1.0,4.85,5.938938208835824e-07,7.372214206346989e-08
20,10,1.0,4.9,5.975644449472866e-07,7.310255851736659e-08
20,10,1.0,4.95,6.0120404339291e-07,7.248097494361913e-08
20,10,1.0,5.0,6.048124949941201e-07,7.1856545105425e-08
20,10,2.0,0.0,1.6700203264197222e-09,1.0818787387671615e-07
20,10,2.0,0.05,2.963347792154079e-08,1.3842335612534821e-06
20,10,2.0,0.1,1.6477603039147867e-07,3.817000078864582e-06
20,10,2.0,0.15,3.6008651277892175e-07,3.5394803799298794e-06
20,10,2.0,0.2,5.010931579697314e-07,2.135072762175795e-06
20,10,2.0,0.25,5.83586788406475e-07,1.272139126781235e-06
20,10,2.0,0.3,6.3664055330147e-07,9.078928427591093e-07
20,10,2.0,0.35,6.782243658619996e-07,7.794348891388521e-07
20,10,2.0,0.4,7.161063785630782e-07,7.449832813526213e-07
20,10,2.0,0.45,7.532921359126642e-07,7.457996417944951e-07
20,10,2.0,0.5,7.908917487259369e-07,7.593614956252457e-07
20,10,2.0,0.55,8.292975093270968e-07,7.772337531428432e-07
20,10,2.0,0.6,8.686334441114393e-07,7.962632458922794e-07
20,10,2.0,0.65,9.089228202934479e-07,8.152533661439181e-07
20,10,2.0,0.7,9.501501022386496e-07,8.337307647581569e-07
20,10,2.0,0.75,9.922838957580726e-07,8.514911551750565e-07
20,10,2.0,0.8,1.0352855484410125e-06,8.684326340999366e-07
20,10,2.0,0.85,1.079112492133344e-06,8.844946799836085e-07
20,10,2.0,0.9,1.1237196633102356e-06,8.996358873161966e-07
20,10,2.0,0.95,1.1690602224318535e-06,9.138258496197438e-07
20,10,2.0,1.0,1.215086017213978e-06,9.270421750903984e-07
20,10,2.0,1.05,1.2617479503329754e-06,9.392693347869813e-07
20,10,2.0,1.1,1.3089963081047911e-06,9.504981394194007e-07
20,10,2.0,1.15,1.3567810688456381e-06,9.607254089394064e-07
20,10,2.0,1.2,1.4050521960240012e-06,9.699536804915484e-07
20,10,2.0,1.25,1.453759916591392e-06,9.781909032852296e-07
20,10,2.0,1.3,1.5028549834034984e-06,9.854501065948371e-07
20,10,2.0,1.35,1.552288920352857e-06,9.917490407431664e-07
20,10,2.0,1.4,1.6020142489675322e-06,9.971097957142417e-07
20,10,2.0,1.45,1.6519846955076655e-06,1.0015584035193289e-06
20,10,2.0,1.5,1.7021553779066092e-06,1.0051244306481558e-06
20,10,2.0,1.55,1.7524829722132272e-06,1.007840566636545e-06
20,10,2.0,1.6,1.802925858481649e-06,1.0097422142644105e-06
20,10,2.0,1.65,1.853444246315278e-06,1.0108670862886171e-06
20,10,2.0,1.7,1.904000280500674e-06,1.0112548129668019e-06
20,10,2.0,1.75,1.9545581273639554e-06,1.0109465639753821e-06
20,10,2.0,1.8,2.005084042645968e-06,1.009984687686755e-06
20,10,2.0,1.85,2.055546421825635e-06,1.0084123701605923e-06
20,10,2.0,1.9,2.1059158339239175e-06,1.0062733156342164e-06
20,10,2.0,1.95,2.1561650398971634e-06,1.003611449773104e-06
20,10,2.0,2.0,2.2062689967793463e-06,1.0004706464693145e-06
20,10,2.0,2.05,2.256204848761294e-06,9.968944785560284e-07
20,10,2.0,2.1,2.3059519064043145e-06,9.92925992440563e-07
20,10,2.0,2.15,2.35549161517766e-06,9.886075063451836e-07
20,10,2.0,2.2,2.4048075144865588e-06,9.83980431582672e-07
20,10,2.0,2.25,2.453885188324119e-06,9.790851160794096e-07
20,10,2.0,2.3,2.50271220863571e-06,9.739607091880417e-07
20,10,2.0,2.35,2.551278072433919e-06,9.686450467018255e-07
20,10,2.0,2.4,2.599574133644701e-06,9.631745548881415e-07
20,10,2.0,2.45,2.647593530604891e-06,9.575841722959712e-07
20,10,2.0,2.5,2.6953311100677307e-06,9.519072880566086e-07
20,10,2.0,2.55,2.742783348508899e-06,9.461756953848782e-07
20,10,2.0,2.6,2.7899482714608033e-06,9.404195589956043e-07
20,10,2.0,2.65,2.83682537153911e-06,9.346673951736446e-07
20,10,2.0,2.7,2.8834155257636655e-06,9.289460632725067e-07
20,10,2.0,2.75,2.929720912715264e-06,9.23280767463067e-07
20,10,2.0,2.8,2.9757449300126643e-06,9.176950676083786e-07
20,10,2.0,2.85,3.021492112539158e-06,9.122108982002531e-07
20,10,2.0,2.9,3.0669680517964743e-06,9.068485943566946e-07
20,10,2.0,2.95,3.1121793167155658e-06,9.016269239448154e-07
20,10,2.0,3.0,3.157133376208337e-06,8.96563124959882e-07
20,10,2.0,3.05,3.201838523702854e-06,8.916729473571729e-07
20,10,2.0,3.1,3.246303803866e-06,8.869706985979681e-07
20,10,2.0,3.15,3.2905389416820887e-06,8.824692922337951e-07
20,10,2.0,3.2,3.334554274023562e-06,8.781802989135972e-07
20,10,2.0,3.25,3.3783606838211014e-06,8.741139992563351e-07
20,10,2.0,3.3,3.4219695369132506e-06,8.70279438086105e-07
20,10,2.0,3.35,3.4653926216324195e-06,8.666844795787151e-07
20,10,2.0,3.4,3.508642091162536e-06,8.63335862916929e-07
20,10,2.0,3.45,3.5517304086845356e-06,8.602392580967236e-07
20,10,2.0,3.5,3.5946702953094465e-06,8.573993215689534e-07
20,10,2.0,3.55,3.6374746807834694e-06,8.548197514394124e-07
20,10,2.0,3.6,3.6801566569369174e-06,8.525033419861392e-07
20,10,2.0,3.65,3.7227294338376947e-06,8.504520372855666e-07
20,10,2.0,3.7,3.7652062985997406e-06,8.486669837690558e-07
20,10,2.0,3.75,3.807600576789791e-06,8.471485815588322e-07
