W,L,VG,VD,ID,gds
10,10,0.0,1.2,2.3636660294295573e-12,-4.394037004471641e-13
10,10,0.0,1.25,2.3419073652814943e-12,-4.307368875652529e-13
10,10,0.0,1.3,2.320609357570803e-12,-4.210447859651963e-13
10,10,0.0,1.35,2.299814146674269e-12,-4.1067395272925135e-13
10,10,0.0,1.4,2.2795490444446616e-12,-3.9987589810426684e-13
10,10,0.0,1.45,2.2598306170018566e-12,-3.8883255869004713e-13
10,10,0.0,1.5,2.2406676719830973e-12,-3.7767498978441314e-13
10,10,0.0,1.55,2.222063442381402e-12,-3.6649706491159073e-13
10,10,0.0,1.6,2.2040171818274867e-12,-3.553655073044853e-13
10,10,0.0,1.65,2.1865253290364327e-12,-3.4432723089100354e-13
10,10,0.0,1.7,2.169582357040809e-12,-3.3341471002633393e-13
10,10,0.0,1.75,2.1531813918899464e-12,-3.226499060649443e-13
10,10,0.0,1.8,2.137314662793553e-12,-3.1204713794932076e-13
10,10,0.0,1.85,2.121973829051108e-12,-3.0161518038562673e-13
10,10,0.0,1.9,2.10715021692998e-12,-2.9135879714753566e-13
10,10,0.0,1.95,2.092834990742346e-12,-2.812798613326447e-13
10,10,0.0,2.0,2.079019275853013e-12,-2.713781736041131e-13
10,10,0.0,2.05,2.065694246583549e-12,-2.616520596036955e-13
10,10,0.0,2.1,2.0528511884927395e-12,-2.5209880589452683e-13
10,10,0.0,2.15,2.040481541965406e-12,-2.4271497783221157e-13
10,10,0.0,2.2,2.028576932178611e-12,-2.3349665109550777e-13
10,10,0.0,2.25,2.017129189152112e-12,-2.244395800789038e-13
10,10,0.0,2.3,2.006130360593338e-12,-2.1553932011494979e-13
10,10,0.0,2.35,1.9955727195193655e-12,-2.0679131593585418e-13
10,10,0.0,2.4,1.9854487681050884e-12,-1.981909654521043e-13
10,10,0.0,2.45,1.9757512388169275e-12,-1.8973366548847687e-13
10,10,0.0,2.5,1.9664730936066984e-12,-1.8141484433678912e-13
10,10,0.0,2.55,1.9576075217310428e-12,-1.7322998468062547e-13
10,10,0.0,2.6,1.9491479366094315e-12,-1.651746394942498e-13
10,10,0.0,2.65,1.941087972022209e-12,-1.572444428204341e-13
10,10,0.0,2.7,1.933421477867658e-12,-1.4943511682112121e-13
10,10,0.0,2.75,1.9261425156378866e-12,-1.4174247612159027e-13
10,10,0.0,2.8,1.919245353729246e-12,-1.3416243019499315e-13
10,10,0.0,2.85,1.912724462670545e-12,-1.2669098433413428e-13
10,10,0.0,2.9,1.906574510329681e-12,-1.193242396105369e-13
10,10,0.0,2.95,1.900790357141157e-12,-1.1205839211352558e-13
10,10,0.0,3.0,1.895367051385087e-12,-1.0488973168346403e-13
10,10,0.0,3.05,1.8902998245389458e-12,-9.781464029539567e-14
10,10,0.0,3.1,1.8855840867162674e-12,-9.082959020744991e-14
10,10,0.0,3.15,1.8812154222021146e-12,-8.393114195711294e-14
10,10,0.0,3.2,1.8771895850912567e-12,-7.711594226600144e-14
10,10,0.0,3.25,1.8735024950323126e-12,-7.038072189700393e-14
10,10,0.0,3.3,1.8701502330797134e-12,-6.372229349561421e-14
10,10,0.0,3.35,1.8671290376534527e-12,-5.713754943820725e-14
10,10,0.0,3.4,1.864435300605801e-12,-5.062345970361853e-14
10,10,0.0,3.45,1.862065563393715e-12,-4.4177069779480174e-14
10,10,0.0,3.5,1.8600165133549348e-12,-3.779549861129155e-14
10,10,0.0,3.55,1.8582849800852658e-12,-3.147593659968483e-14
10,10,0.0,3.6,1.856867931914837e-12,-2.521564364948432e-14
10,10,0.0,3.65,1.8557624724806207e-12,-1.9011947272584817e-14
10,10,0.0,3.7,1.8549658373922853e-12,-1.2862240746091193e-14
10,10,0.0,3.75,1.8544753909888145e-12,-6.763981325943307e-15
10,10,0.0,3.8,1.854288623183165e-12,-7.14688516130544e-16
10,10,0.0,3.85,1.8544031463918346e-12,5.2880576069202356e-15
10,10,0.0,3.9,1.854816692547152e-12,1.1246618015561559e-14
10,10,0.0,3.95,1.8555271101890155e-12,1.7163296298609193e-14
10,10,0.0,4.0,1.8565323616338103e-12,2.3040340176356694e-14
10,10,0.0,4.05,1.8578305202179132e-12,2.8879942964232444e-14
10,10,0.0,4.1,1.8594197676128175e-12,3.46842449860419e-14
10,10,0.0,4.15,1.8612983912099673e-12,4.0455334938169965e-14
10,10,0.0,4.2,1.8634647815724715e-12,4.619525120572043e-14
10,10,0.0,4.25,1.86591742995142e-12,5.190598313201431e-14
10,10,0.0,4.3,1.8686549258646406e-12,5.758947224247301e-14
10,10,0.0,4.35,1.8716759547354616e-12,6.324761342424955e-14
10,10,0.0,4.4,1.8749792955893487e-12,6.888225606257288e-14
10,10,0.0,4.45,1.8785638188063747e-12,7.449520513512701e-14
10,10,0.0,4.5,1.882428483927348e-12,8.008822226559396e-14
10,10,0.0,4.55,1.886572337511599e-12,8.566302673740949e-14
10,10,0.0,4.6,1.8909945110445426e-12,9.122129646882208e-14
10,10,0.0,4.65,1.895694218892939e-12,9.676466895047147e-14
10,10,0.0,4.7,1.900670756306295e-12,1.0229474214636277e-13
10,10,0.0,4.75,1.905923497462215e-12,1.0781307535938625e-13
10,10,0.0,4.8,1.911451893554321e-12,1.1332119006239765e-13
10,10,0.0,4.85,1.917255470920783e-12,1.1882057069574283e-13
10,10,0.0,4.9,1.923333829212012e-12,1.243126654323711e-13
10,10,0.0,4.95,1.929686639595735e-12,1.297988869113141e-13
10,10,0.0,5.0,1.9363136429979544e-12,1.3528061294058175e-13
10,10,1.0,0.0,5.701958498178756e-12,5.987028203140386e-11
10,10,1.0,0.05,9.120812114371142e-12,7.604519228786286e-11
10,10,1.0,0.1,1.3193692184453404e-11,8.554389656323039e-11
10,10,1.0,0.15,1.7537339266070425e-11,8.686076475990831e-11
10,10,1.0,0.2,2.175995275474394e-11,8.103545616841994e-11
10,10,1.0,0.25,2.556251902993093e-11,7.05109300380223e-11
10,10,1.0,0.3,2.8776384924678892e-11,5.7885083411493525e-11
10,10,1.0,0.35,3.1350059038651166e-11,4.517392894361392e-11
10,10,1.0,0.4,3.3313333103217384e-11,3.361360126065202e-11
10,10,1.0,0.45,3.4740369053397896e-11,2.377539031644232e-11
10,10,1.0,0.5,3.5721734151715064e-11,1.5780733990405067e-11
10,10,1.0,0.55,3.6347043288088455e-11,9.498626840010906e-12
10,10,1.0,0.6,3.669610405153902e-11,4.686220368455829e-12
10,10,1.0,0.65,3.68356546833754e-11,1.0738535970209569e-12
10,10,1.0,0.7,3.6819264392911654e-11,-1.5907640128971035e-12
10,10,1.0,0.75,3.6688744622634024e-11,-3.5240382332043636e-12
10,10,1.0,0.8,3.647609052102328e-11,-4.902259882739654e-12
10,10,1.0,0.85,3.620543647216027e-11,-5.864347217408442e-12
10,10,1.0,0.9,3.589479303946569e-11,-6.517341138055481e-12
10,10,1.0,0.95,3.555748933200909e-11,-6.942444263554358e-12
10,10,1.0,1.0,3.520332280512602e-11,-7.200580315378538e-12
10,10,1.0,1.05,3.483945182432056e-11,-7.33709520237255e-12
10,10,1.0,1.1,3.4471076200750756e-11,-7.385543440246961e-12
10,10,1.0,1.15,3.4101949627431705e-11,-7.370646072528615e-12
10,10,1.0,1.2,3.373476214894312e-11,-7.31055509775543e-12
10,10,1.0,1.25,3.337142383238015e-11,-7.218563168674269e-12
10,10,1.0,1.3,3.3013274206419846e-11,-7.104382035621752e-12
10,10,1.0,1.35,3.266123638401653e-11,-6.975091988927842e-12
10,10,1.0,1.4,3.2315930205063904e-11,-6.835843525084496e-12
10,10,1.0,1.45,3.197775514697353e-11,-6.690374080311283e-12
10,10,1.0,1.5,3.16469509994182e-11,-6.541387612158757e-12
10,10,1.0,1.55,3.1323642219995725e-11,-6.39083292575615e-12
10,10,1.0,1.6,3.10078703318372e-11,-6.240107488963652e-12
10,10,1.0,1.65,3.069961756857946e-11,-6.090206544568504e-12
10,10,1.0,1.7,3.0398824118003136e-11,-5.941832128768749e-12
10,10,1.0,1.75,3.010540068666746e-11,-5.79547273839635e-12
10,10,1.0,1.8,2.9819237645873556e-11,-5.651461528972521e-12
10,10,1.0,1.85,2.954021168056129e-11,-5.5100188180557696e-12
10,10,1.0,1.9,2.9268190614731436e-11,-5.371283119672636e-12
10,10,1.0,1.95,2.9003036905567422e-11,-5.2353337999383095e-12
10,10,1.0,2.0,2.8744610165777445e-11,-5.102207612328798e-12
10,10,1.0,2.05,2.8492768976775304e-11,-4.971910762681434e-12
10,10,1.0,2.1,2.824737218450133e-11,-4.844427709234106e-12
10,10,1.0,2.15,2.800827981797558e-11,-4.71972757803813e-12
10,10,1.0,2.2,2.777535373289557e-11,-4.59776883668494e-12
10,10,1.0,2.25,2.7548458055016903e-11,-4.478502695915843e-12
10,10,1.0,2.3,2.7327459477893053e-11,-4.361875582074871e-12
10,10,1.0,2.35,2.71122274548481e-11,-4.2478309309106795e-12
10,10,1.0,2.4,2.6902634314299424e-11,-4.1363104857191485e-12
10,10,1.0,2.45,2.6698555319692232e-11,-4.0272552335136345e-12
10,10,1.0,2.5,2.6499868689583225e-11,-3.9206060768961374e-12
10,10,1.0,2.55,2.6306455589204227e-11,-3.816304313007227e-12
10,10,1.0,2.6,2.6118200101782116e-11,-3.714291971708872e-12
10,10,1.0,2.65,2.5934989185652238e-11,-3.6145120511246575e-12
10,10,1.0,2.7,2.575671262156079e-11,-3.516908678399623e-12
10,10,1.0,2.75,2.5583262953364507e-11,-3.4214272160481705e-12
10,10,1.0,2.8,2.541453542445071e-11,-3.328014328776243e-12
10,10,1.0,2.85,2.5250427911573095e-11,-3.2366180216647618e-12
10,10,1.0,2.9,2.5090840857322193e-11,-3.1471876576667876e-12
10,10,1.0,2.95,2.493567720211543e-11,-3.0596739602330868e-12
10,10,1.0,3.0,2.4784842316333445e-11,-2.974029005316313e-12
10,10,1.0,3.05,2.4638243933057717e-11,-2.8902062058524328e-12
10,10,1.0,3.1,2.4495792081722795e-11,-2.808160290989969e-12
10,10,1.0,3.15,2.435739902290191e-11,-2.7278472817146822e-12
10,10,1.0,3.2,2.4222979184377766e-11,-2.6492244640761442e-12
10,10,1.0,3.25,2.4092449098590965e-11,-2.5722503608909026e-12
10,10,1.0,3.3,2.3965727341528607e-11,-2.4968847025572443e-12
10,10,1.0,3.35,2.3842734473086057e-11,-2.4230883974426304e-12
10,10,1.0,3.4,2.3723392978908523e-11,-2.3508235021731035e-12
10,10,1.0,3.45,2.3607627213721204e-11,-2.2800531920639512e-12
10,10,1.0,3.5,2.3495363346126336e-11,-2.2107417318574805e-12
10,10,1.0,3.55,2.338652930485514e-11,-2.142854446888189e-12
10,10,1.0,3.6,2.3281054726448267e-11,-2.0763576947539807e-12
10,10,1.0,3.65,2.317887090434033e-11,-2.0112188375504383e-12
10,10,1.0,3.7,2.3079910739315606e-11,-1.9474062147007345e-12
10,10,1.0,3.75,2.298410869130819e-11,-1.8848891164017653e-12
10,10,1.0,3.8,2.2891400732515154e-11,-1.8236377576987824e-12
10,10,1.0,3.85,2.2801724301787726e-11,-1.7636232531875958e-12
10,10,1.0,3.9,2.271501826027439e-11,-1.7048175923450873e-12
10,10,1.0,3.95,2.263122284827992e-11,-1.6471936154783834e-12
10,10,1.0,4.0,2.2550279643312268e-11,-1.5907249902860618e-12
10,10,1.0,4.05,2.2472131519287225e-11,-1.5353861890166607e-12
10,10,1.0,4.1,2.2396722606858746e-11,-1.4811524662159556e-12
10,10,1.0,4.15,2.2323998254849217e-11,-1.427999837046369e-12
10,10,1.0,4.2,2.2253904992748682e-11,-1.3759050561650806e-12
10,10,1.0,4.25,2.218639049425664e-11,-1.3248455971483678e-12
10,10,1.0,4.3,2.2121403541839376e-11,-1.274799632445634e-12
10,10,1.0,4.35,2.2058893992277087e-11,-1.2257460138494168e-12
10,10,1.0,4.4,2.1998812743174053e-11,-1.1776642534680523e-12
10,10,1.0,4.45,2.1941111700408326e-11,-1.1305345051850324e-12
10,10,1.0,4.5,2.1885743746497247e-11,-1.0843375465930624e-12
10,10,1.0,4.55,2.18326627098531e-11,-1.0390547613879274e-12
10,10,1.0,4.6,2.1781823334909375e-11,-9.946681222088965e-13
10,10,1.0,4.65,2.173318125309302e-11,-9.511601739133806e-13
10,10,1.0,4.7,2.1686692954623762e-11,-9.08514017272315e-13
10,10,1.0,4.75,2.164231576111649e-11,-8.667132930738405e-13
10,10,1.0,4.8,2.1600007798970396e-11,-8.257421666237889e-13
10,10,1.0,4.85,2.1559727973521295e-11,-7.855853126304998e-13
10,10,1.0,4.9,2.1521435943943542e-11,-7.462279004628954e-13
10,10,1.0,4.95,2.1485092098876167e-11,-7.07655579770048e-13
10,10,1.0,5.0,2.1450657532761806e-11,-6.698544664526407e-13
10,10,2.0,0.0,2.2413662661440132e-10,2.9731353858920832e-09
10,10,2.0,0.05,4.092673791230055e-10,4.439149282563699e-09
10,10,2.0,0.1,6.656074897281493e-10,5.759418552935089e-09
10,10,2.0,0.15,9.77261602091147e-10,6.609284935151065e-09
10,10,2.0,0.2,1.3160898492068787e-09,6.8394931150923785e-09
10,10,2.0,0.25,1.6516620707052798e-09,6.5009054309588195e-09
10,10,2.0,0.3,1.959579359277725e-09,5.766938502078335e-09
10,10,2.0,0.35,2.225105861356966e-09,4.8365524512890826e-09
10,10,2.0,0.4,2.4426926656458057e-09,3.871618696965843e-09
10,10,2.0,0.45,2.6134555628449403e-09,2.9761834841436833e-09
10,10,2.0,0.5,2.7423548732718295e-09,2.2021609188448234e-09
10,10,2.0,0.55,2.8359602530498524e-09,1.5647553195582772e-09
10,10,2.0,0.6,2.9010078805446213e-09,1.0576750871775426e-09
10,10,2.0,0.65,2.9436262535927806e-09,6.644119219964592e-10
10,10,2.0,0.7,2.969017726213916e-09,3.652980919114809e-10
10,10,2.0,0.75,2.9814070139263216e-09,1.4132521431722106e-10
10,10,2.0,0.8,2.984123793568247e-09,-2.4136162984536345e-11
10,10,2.0,0.85,2.979738093193839e-09,-1.4482166262933575e-10
10,10,2.0,0.9,2.9702042077475623e-09,-2.3167089612235308e-10
10,10,2.0,0.95,2.9569921070124894e-09,-2.9318724072505375e-10
10,10,2.0,1.0,2.9411984907289527e-09,-3.3587040275110327e-10
10,10,2.0,1.05,2.9236364433411416e-09,-3.64630160497764e-10
10,10,2.0,1.1,2.9049057208719137e-09,-3.831440677449038e-10
10,10,2.0,1.15,2.8854467805786074e-09,-3.941499198370377e-10
10,10,2.0,1.2,2.865581753196582e-09,-3.9967680831428053e-10
10,10,2.0,1.25,2.8455452176790513e-09,-4.012236055257955e-10
10,10,2.0,1.3,2.825507159482626e-09,-3.998947536033731e-10
10,10,2.0,1.35,2.8055900140308282e-09,-3.9650248119053915e-10
10,10,2.0,1.4,2.7858812745276744e-09,-3.916431737923858e-10
10,10,2.0,1.45,2.7664427946226464e-09,-3.857541288210564e-10
10,10,2.0,1.5,2.747317639573542e-09,-3.791555717026758e-10
10,10,2.0,1.55,2.7285351250672463e-09,-3.720816747054007e-10
10,10,2.0,1.6,2.7101145193982697e-09,-3.6470341129536084e-10
10,10,2.0,1.65,2.6920677615322244e-09,-3.571453708689773e-10
10,10,2.0,1.7,2.6744014554948932e-09,-3.494981172418526e-10
10,10,2.0,1.75,2.657118333070387e-09,-3.4182726527457047e-10
10,10,2.0,1.8,2.640218326102396e-09,-3.3418014374205397e-10
10,10,2.0,1.85,2.623699352268555e-09,-3.265906846083068e-10
10,10,2.0,1.9,2.607557890624328e-09,-3.190830099578211e-10
10,10,2.0,1.95,2.5917894029275626e-09,-3.1167406306246557e-10
10,10,2.0,2.0,2.5763886418471735e-09,-3.043755381016058e-10
10,10,2.0,2.05,2.5613498762113746e-09,-2.971952953847868e-10
10,10,2.0,2.1,2.5466670554160033e-09,-2.9013839919010746e-10
10,10,2.0,2.15,2.5323339292179942e-09,-2.8320787880643097e-10
10,10,2.0,2.2,2.518344134813628e-09,-2.7640528655845585e-10
10,10,2.0,2.25,2.504691259930486e-09,-2.6973110692543267e-10
10,10,2.0,2.3,2.4913688883346568e-09,-2.6318505643640037e-10
10,10,2.0,2.35,2.4783706324496024e-09,-2.567663034451672e-10
10,10,2.0,2.4,2.4656901565313495e-09,-2.5047362912872927e-10
10,10,2.0,2.45,2.453321192927351e-09,-2.4430554536384694e-10
10,10,2.0,2.5,2.4412575532733025e-09,-2.3826038096423917e-10
10,10,2.0,2.55,2.429493135988333e-09,-2.3233634470139165e-10
10,10,2.0,2.6,2.4180219310670456e-09,-2.2653157128846507e-10
10,10,2.0,2.65,2.4068380229011158e-09,-2.2084415486092404e-10
10,10,2.0,2.7,2.3959355916678574e-09,-2.1527217328092757e-10
10,10,2.0,2.75,2.3853089136808907e-09,-2.0981370570675075e-10
10,10,2.0,2.8,2.3749523609919832e-09,-2.0446684521912537e-10
10,10,2.0,2.85,2.364860400457212e-09,-1.9922970782005294e-10
10,10,2.0,2.9,2.3550275924229523e-09,-1.9410043876933188e-10
10,10,2.0,2.95,2.345448589146526e-09,-1.890772169682517e-10
10,10,2.0,3.0,2.3361181330351814e-09,-1.8415825791061916e-10
10,10,2.0,3.05,2.3270310547653283e-09,-1.7934181558393067e-10
10,10,2.0,3.1,2.318182271326744e-09,-1.7462618360127913e-10
10,10,2.0,3.15,2.309566784025097e-09,-1.7000969577035413e-10
10,10,2.0,3.2,2.3011796764668638e-09,-1.6549072625137694e-10
10,10,2.0,3.25,2.2930161125440873e-09,-1.6106768941512813e-10
10,10,2.0,3.3,2.285071334432124e-09,-1.5673903948308941e-10
10,10,2.0,3.35,2.2773406606096085e-09,-1.5250327001004267e-10
10,10,2.0,3.4,2.2698194839069664e-09,-1.483589132531008e-10
10,10,2.0,3.45,2.2625032695889238e-09,-1.4430453946003688e-10
10,10,2.0,3.5,2.2553875534739634e-09,-1.403387561007299e-10
10,10,2.0,3.55,2.248467940093312e-09,-1.3646020705936058e-10
10,10,2.0,3.6,2.2417401008909527e-09,-1.3266757180039903e-10
10,10,2.0,3.65,2.235199772465824e-09,-1.2895956451789245e-10
10,10,2.0,3.7,2.2288427548568278e-09,-1.2533493327511825e-10
10,10,2.0,3.75,2.2226649098710272e-09,-1.2179245913981136e-10
10,10,2.0,3.8,2.2166621594549916e-09,-1.1833095531871766e-10
10,10,2.0,3.85,2.210830484109437e-09,-1.1494926629443112e-10
10,10,2.0,3.9,2.2051659213470353e-09,-1.1164626696648221e-10
10,10,2.0,3.95,2.1996645641927447e-09,-1.0842086179827755e-10
10,10,2.0,4.0,2.194322559727009e-09,-1.0527198397094824e-10
10,10,2.0,4.05,2.1891361076706623e-09,-1.0219859454516558e-10
10,10,2.0,4.1,2.1841014590118805e-09,-9.919968163122063e-11
10,10,2.0,4.15,2.1792149146741488e-09,-9.627425956818843e-11
10,10,2.0,4.2,2.1744728242252725e-09,-9.34213681122204e-11
10,10,2.0,4.25,2.16987158462654e-09,-9.064007163445099e-11
10,10,2.0,4.3,2.165407639021772e-09,-8.792945832854724e-11
10,10,2.0,4.35,2.1610774755659555e-09,-8.528863942822381e-11
10,10,2.0,4.4,2.1568776262924484e-09,-8.271674843464856e-11
10,10,2.0,4.45,2.152804666018783e-09,-8.021294035399095e-11
10,10,2.0,4.5,2.1488552112902912e-09,-7.777639094509545e-11
10,10,2.0,4.55,2.145025919360977e-09,-7.540629597735476e-11
10,10,2.0,4.6,2.1413134872113665e-09,-7.310187049891462e-11
10,10,2.0,4.65,2.137714650602752e-09,-7.086234811509032e-11
10,10,2.0,4.7,2.1342261831669577e-09,-6.868698027720483e-11
10,10,2.0,4.75,2.1308448955318015e-09,-6.657503558184067e-11
10,10,2.0,4.8,2.127567634480985e-09,-6.45257990803926e-11
10,10,2.0,4.85,2.124391282148482e-09,-6.253857159930927e-11
10,10,2.0,4.9,2.121312755246541e-09,-6.061266907061396e-11
10,10,2.0,4.95,2.118329004326893e-09,-5.874742187316549e-11
10,10,2.0,5.0,2.115437013074723e-09,-5.694217418438992e-11
10,10,3.0,0.0,3.070652559582145e-09,4.962656267860056e-08
10,10,3.0,0.05,6.476758715015812e-09,8.860854342746874e-08
10,10,3.0,0.1,1.2070843569772778e-08,1.3574710339091294e-07
10,10,3.0,0.15,2.0012865061677407e-08,1.8055886622250599e-07
10,10,3.0,0.2,2.990473463558626e-08,2.1223166982050592e-07
10,10,3.0,0.25,4.091447447074221e-08,2.248393150223016e-07
10,10,3.0,0.3,5.207611363557387e-08,2.1884316118351734e-07
10,10,3.0,0.35,6.256870582694848e-08,1.9908193288581197e-07
10,10,3.0,0.4,7.185834238890397e-08,1.717290430892329e-07
10,10,3.0,0.45,7.97049394632926e-08,1.421153104411056e-07
10,10,3.0,0.5,8.609350674507626e-08,1.1386276228658943e-07
10,10,3.0,0.55,9.114724011273683e-08,8.89305895654687e-08
10,10,3.0,0.6,9.505444580457887e-08,6.804641911390347e-08
10,10,3.0,0.65,9.801904113977591e-08,5.117938079380172e-08
10,10,3.0,0.7,1.0023242106836695e-07,3.791009591214702e-08
10,10,3.0,0.75,1.0186057653125786e-07,2.7672310586644012e-08
10,10,3.0,0.8,1.0304054332148327e-07,1.9890054916658432e-08
10,10,3.0,0.85,1.0388180978388414e-07,1.4044264665432193e-08
10,10,3.0,0.9,1.0446990376910721e-07,9.697337246093823e-09
10,10,3.0,0.95,1.048705820616428e-07,6.495244894622135e-09
10,10,3.0,1.0,1.0513382782509743e-07,4.1592363768026035e-09
10,10,3.0,1.05,1.0529732126917834e-07,2.4738586524043357e-09
10,10,3.0,1.1,1.0538929561219746e-07,1.274725905756032e-09
10,10,3.0,1.15,1.0543080962786264e-07,4.375633635657048e-10
10,10,3.0,1.2,1.0543751623755304e-07,-1.3096252674664282e-10
10,10,3.0,1.25,1.0542101813647339e-07,-5.006147528739126e-10
10,10,3.0,1.3,1.053898958861143e-07,-7.233586092119088e-10
10,10,3.0,1.35,1.0535048174301099e-07,-8.378051982486562e-10
10,10,3.0,1.4,1.053074389641747e-07,-8.725908843719535e-10
10,10,3.0,1.45,1.0526419379986847e-07,-8.489259007614158e-10
10,10,3.0,1.5,1.0522325672682025e-07,-7.825048653282599e-10
10,10,3.0,1.55,1.051864608324175e-07,-6.849328064638167e-10
10,10,3.0,1.6,1.0515513845607452e-07,-5.647862622547608e-10
10,10,3.0,1.65,1.0513025193974956e-07,-4.2840107291291296e-10
10,10,3.0,1.7,1.051124903353096e-07,-2.804563181558444e-10
10,10,3.0,1.75,1.0510234089272284e-07,-1.2440664883517078e-10
10,10,3.0,1.8,1.051001418844292e-07,3.719789095220493e-11
10,10,3.0,1.85,1.051061216270001e-07,2.0247540985716031e-10
10,10,3.0,1.9,1.0512042730012186e-07,3.7003742234148737e-10
10,10,3.0,1.95,1.0514314622654787e-07,5.388597402440437e-10
10,10,3.0,2.0,1.0517432158244593e-07,7.081871000482622e-10
10,10,3.0,2.05,1.0521396399371345e-07,8.774627179417131e-10
10,10,3.0,2.1,1.0526206009361433e-07,1.046276259733488e-09
10,10,3.0,2.15,1.053185788361042e-07,1.2143254121669714e-09
10,10,3.0,2.2,1.0538347615150639e-07,1.3813874994433372e-09
10,10,3.0,2.25,1.0545669837784572e-07,1.5472985182820108e-09
10,10,3.0,2.3,1.0553818478780183e-07,1.7119376516692873e-09
10,10,3.0,2.35,1.0562786944761177e-07,1.8752158288180084e-09
10,10,3.0,2.4,1.0572568258244491e-07,2.037067273560804e-09
10,10,3.0,2.45,1.058315515771663e-07,2.1974432600902986e-09
10,10,3.0,2.5,1.0594540170770672e-07,2.3563074992575344e-09
10,10,3.0,2.55,1.0606715667337125e-07,2.513632729496322e-09
10,10,3.0,2.6,1.0619673898207424e-07,2.6693981978052844e-09
10,10,3.0,2.65,1.0633407022689609e-07,2.8235877984678492e-09
10,10,3.0,2.7,1.0647907128233092e-07,2.9761886979077325e-09
10,10,3.0,2.75,1.0663166244122218e-07,3.1271903189284727e-09
10,10,3.0,2.8,1.0679176350788354e-07,3.276583590698356e-09
10,10,3.0,2.85,1.0695929385887693e-07,3.4243603952876617e-09
10,10,3.0,2.9,1.0713417247994417e-07,3.570513159660316e-09
10,10,3.0,2.95,1.0731631798535501e-07,3.7150345553268065e-09
10,10,3.0,3.0,1.0750564862433528e-07,3.857917277759685e-09
10,10,3.0,3.05,1.0770208227802041e-07,3.999153884930335e-09
10,10,3.0,3.1,1.079055364494796e-07,4.138736679720333e-09
10,10,3.0,3.15,1.0811592824872341e-07,4.276657624931126e-09
10,10,3.0,3.2,1.083331743740935e-07,4.412908282556443e-09
10,10,3.0,3.25,1.0855719109109175e-07,4.547479771153505e-09
10,10,3.0,3.3,1.0878789420943197e-07,4.6803627367514975e-09
10,10,3.0,3.35,1.0902519905890608e-07,4.8115473339271685e-09
10,10,3.0,3.4,1.0926902046449863e-07,4.941023214551078e-09
10,10,3.0,3.45,1.095192727210962e-07,5.068779522352521e-09
10,10,3.0,3.5,1.0977586956804514e-07,5.19480489194543e-09
10,10,3.0,3.55,1.1003872416373265e-07,5.319087451284602e-09
10,10,3.0,3.6,1.1030774906038482e-07,5.441614826822239e-09
10,10,3.0,3.65,1.1058285617915847e-07,5.562374150784473e-09
10,10,3.0,3.7,1.1086395678565103e-07,5.6813520701700956e-09
10,10,3.0,3.75,1.111509614658934e-07,5.798534757153044e-09
10,10,3.0,3.8,1.1144378010289219e-07,5.9139079206610564e-09
10,10,3.0,3.85,1.1174232185378141e-07,6.027456818957758e-09
10,10,3.0,3.9,1.1204649512761989e-07,6.139166273094747e-09
10,10,3.0,3.95,1.1235620756388267e-07,6.249020681139452e-09
10,10,3.0,4.0,1.1267136601168402e-07,6.35700403309986e-09
10,10,3.0,4.05,1.1299187650975893e-07,6.4630999264869206e-09
10,10,3.0,4.1,1.1331764426724194e-07,6.567291582470238e-09
10,10,3.0,4.15,1.1364857364526558e-07,6.669561862590762e-09
10,10,3.0,4.2,1.139845681394031e-07,6.769893285995293e-09
10,10,3.0,4.25,1.1432553036299846e-07,6.868268047174482e-09
10,10,3.0,4.3,1.1467136203137861e-07,6.964668034177165e-09
10,10,3.0,4.35,1.1502196394700103e-07,7.059074847279599e-09
10,10,3.0,4.4,1.1537723598554027e-07,7.151469818099368e-09
10,10,3.0,4.45,1.1573707708293993e-07,7.2418340291268935e-09
10,10,3.0,4.5,1.1610138522346005e-07,7.330148333670904e-09
10,10,3.0,4.55,1.1647005742871153e-07,7.416393376187455e-09
10,10,3.0,4.6,1.1684298974774315e-07,7.500549612987074e-09
10,10,3.0,4.65,1.1722007724815047e-07,7.582597333305486e-09
10,10,3.0,4.7,1.1760121400826122e-07,7.662516680711267e-09
10,10,3.0,4.75,1.1798629311039019e-07,7.740287674848411e-09
10,10,3.0,4.8,1.1837520663519868e-07,7.81589023348619e-09
10,10,3.0,4.85,1.1876784565714923e-07,7.889304194866236e-09
10,10,3.0,4.9,1.1916410024110527e-07,7.960509340329226e-09
10,10,3.0,4.95,1.195638594400458e-07,8.029485417199108e-09
10,10,3.0,5.0,1.1996701129394933e-07,8.096212161916595e-09
10,10,4.0,0.0,6.206566343909788e-09,1.1650662306625021e-07
10,10,4.0,0.05,1.502413326187896e-08,2.4832454401813795e-07
10,10,4.0,0.1,3.2286688231304054e-08,4.538316400031423e-07
10,10,4.0,0.15,6.12954038181143e-08,7.114275239314405e-07
10,10,4.0,0.2,1.0340392254478928e-07,9.672472428640328e-07
10,10,4.0,0.25,1.5696468716206091e-07,1.1605951173431135e-06
10,10,4.0,0.3,2.1777280967541467e-07,1.2537488519011402e-06
10,10,4.0,0.35,2.806027943191969e-07,1.2435922874099096e-06
10,10,4.0,0.4,3.407872924028504e-07,1.1530587366209258e-06
10,10,4.0,0.45,3.951170945389283e-07,1.0149032302257312e-06
10,10,4.0,0.5,4.419866497640092e-07,8.589803128360356e-07
