VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,1.0001000000000002e-06,-9.9998e-07,-3.9716000000000005e-10,80,20,-2.000000000000157e-09,9.9998e-07,1.0001000000000002e-06,1.33e-07,-0.0375939849624089,-0.000868588966707,2.0000000000001645e-08
-4.9,0.1,9.999000000000002e-07,-9.9998e-07,-4.2903e-10,80,20,0.0,9.9998e-07,9.999000000000002e-07,1.33e-07,0.0,0.0,2.2999999999994323e-08
-4.8,0.1,1.0001000000000002e-06,-9.9996e-07,-3.5749e-10,80,20,2.59999999999871e-09,9.9996e-07,1.0001000000000002e-06,1.33e-07,0.0488721804511035,0.0011289850407791,5.999999999996231e-09
-4.7,0.1,1.00042e-06,-1e-06,-3.5793e-10,80,20,1.1999999999992475e-09,1e-06,1.00042e-06,1.33e-07,0.0225563909774294,0.0005210387522591,-1.0499999999993404e-08
-4.6000000000000005,0.1,1.00034e-06,-9.9998e-07,-4.2443000000000005e-10,80,20,5.000000000000372e-10,9.9998e-07,1.00034e-06,1.33e-07,0.0093984962406022,0.0002170452298733,-4.9999999999951e-09
-4.5,0.1,1.00052e-06,-9.9998e-07,-3.8836e-10,80,20,2.0000000000022658e-10,9.9998e-07,1.00052e-06,1.33e-07,0.0037593984962448,8.682763843914633e-05,-4.4999999999971534e-09
-4.4,0.1,1.00038e-06,-9.9998e-07,-4.0401e-10,80,20,-3.9999999999939436e-10,9.9998e-07,1.00038e-06,1.33e-07,-0.0075187969924698,-0.0001736344483171,9.99999999995838e-10
-4.3,0.1,1.00044e-06,-9.9998e-07,-3.9828000000000005e-10,80,20,3.9999999999939436e-10,9.9998e-07,1.00044e-06,1.33e-07,0.0075187969924698,0.0001736448620137,1.99999999999697e-09
-4.2,0.1,1.00046e-06,-1e-06,-3.8851e-10,80,20,0.0,1e-06,1.00046e-06,1.33e-07,0.0,0.0,-1.99999999999697e-09
-4.1,0.1,1.00044e-06,-9.9998e-07,-4.3431e-10,80,20,0.0,9.9998e-07,1.00044e-06,1.33e-07,0.0,0.0,0.0
-4.0,0.1,1.00046e-06,-1e-06,-3.6286e-10,80,20,0.0,1e-06,1.00046e-06,1.33e-07,0.0,0.0,0.0
-3.9,0.1,1.00044e-06,-1e-06,-4.4147e-10,80,20,0.0,1e-06,1.00044e-06,1.33e-07,0.0,0.0,4.999999999979212e-10
-3.8,0.1,1.00046e-06,-1e-06,-3.5834000000000003e-10,80,20,9.999999999958413e-11,1e-06,1.00046e-06,1.33e-07,0.0018796992481124,4.340991373030795e-05,2.5000000000001886e-09
-3.7,0.1,1.00046e-06,-9.9998e-07,-4.3779000000000005e-10,80,20,5.000000000000372e-10,9.9998e-07,1.00046e-06,1.33e-07,0.0093984962406022,0.00021703655249,-2.9999999999981037e-09
-3.6,0.1,1.00056e-06,-9.9998e-07,-3.8339e-10,80,20,-5.000000000000372e-10,9.9998e-07,1.00056e-06,1.33e-07,-0.0093984962406022,-0.0002170582472516,-4.4999999999971534e-09
-3.5,0.1,1.00036e-06,-1.00002e-06,-4.0876e-10,80,20,-3.9999999999939436e-10,1.00002e-06,1.00036e-06,1.33e-07,-0.0075187969924698,-0.00017362750655,5.0000000000003715e-09
-3.4,0.1,1.00048e-06,-1e-06,-3.9867e-10,80,20,5.000000000000382e-10,1e-06,1.00048e-06,1.33e-07,0.0093984962406022,0.0002170582472516,1.4999999999937591e-09
