VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
2.6,0.1,1.0362e-07,3.11e-11,-1.0338e-07,1.7000000000000003e-08,3.11e-11,1.0362e-07,5,5,1.33e-07,1.2781954887218043,0.0674301319765912,2.106149999999997e-07
2.5,0.1,1.078e-07,1.74e-12,-1.0496e-07,6.277000000000004e-09,1.74e-12,1.078e-07,5,5,1.33e-07,0.4719548872180454,0.0264689711412291,-1.877200000000005e-07
2.4,0.1,1.023646e-07,2.039e-11,-1.0028e-07,5.454400000000013e-08,2.039e-11,1.023646e-07,5,5,1.33e-07,4.101052631578956,0.2316721308155503,-3.694500000000011e-08
2.3000000000000003,0.1,9.68912e-08,4.5510000000000006e-11,-9.703579999999999e-08,1.3666000000000016e-08,4.5510000000000006e-11,9.68912e-08,5,5,1.33e-07,1.0275187969924822,0.0587678037246997,1.663350000000009e-07
2.2,0.1,9.96314e-08,-3.973e-11,-9.81216e-08,2.1276999999999996e-08,3.973e-11,9.96314e-08,5,5,1.33e-07,1.5997744360902246,0.0975273913362916,-3.120299999999994e-07
2.1,0.1,9.263579999999999e-08,2.11e-12,-9.292019999999999e-08,7.607199999999994e-08,2.11e-12,9.263579999999999e-08,5,5,1.33e-07,5.719699248120295,0.3598315939210824,-1.5234999999999977e-07
2.0,0.1,8.4417e-08,1.64e-12,-8.39242e-08,5.174699999999997e-08,1.64e-12,8.4417e-08,5,5,1.33e-07,3.890751879699245,0.2572539695289677,2.257649999999997e-07
1.9,0.1,8.22864e-08,4.932e-11,-8.201699999999999e-08,3.091900000000001e-08,4.932e-11,8.22864e-08,5,5,1.33e-07,2.324736842105263,0.165194097424739,3.9819999999999836e-08
1.8,0.1,7.82332e-08,5.200000000000001e-12,-7.67608e-08,4.3783e-08,5.200000000000001e-12,7.82332e-08,5,5,1.33e-07,3.291954887218045,0.2443233890798255,-8.852500000000009e-08
1.7,0.1,7.352979999999999e-08,-2.1200000000000007e-12,-7.188239999999999e-08,4.862400000000004e-08,2.1200000000000007e-12,7.352979999999999e-08,5,5,1.33e-07,3.6559398496240623,0.2882363496590923,-5.903999999999986e-08
1.6,0.1,6.850839999999999e-08,-3.0680000000000004e-11,-6.923539999999999e-08,5.559099999999997e-08,3.0680000000000004e-11,6.850839999999999e-08,5,5,1.33e-07,4.179774436090224,0.3559903414438637,5.900500000000038e-08
1.5,0.1,6.24116e-08,-3.248e-11,-6.366119999999999e-08,3.682299999999997e-08,3.248e-11,6.24116e-08,5,5,1.33e-07,2.7686466165413504,0.246956993826073,6.102999999999987e-08
1.4,0.1,6.11438e-08,1.6100000000000002e-12,-6.187279999999999e-08,4.3385e-08,1.6100000000000002e-12,6.11438e-08,5,5,1.33e-07,3.2620300751879694,0.3250564803498257,-1.1090999999999997e-07
1.3,0.1,5.37346e-08,1.78e-12,-5.44488e-08,5.900499999999995e-08,1.78e-12,5.37346e-08,5,5,1.33e-07,4.4364661654135285,0.4656431787076749,5.6444999999999835e-08
1.2,0.1,4.93428e-08,4.877e-11,-4.95136e-08,3.2096000000000025e-08,4.877e-11,4.93428e-08,5,5,1.33e-07,2.4132330827067685,0.2762575220597485,9.26499999999972e-09
1.1,0.1,4.731539999999999e-08,1.8900000000000002e-12,-4.40436e-08,5.715200000000001e-08,1.8900000000000002e-12,4.731539999999999e-08,5,5,1.33e-07,4.297142857142857,0.5722125623544861,-2.191149999999997e-07
1.0,0.1,3.79124e-08,-2.19e-12,-3.77468e-08,7.591899999999995e-08,2.19e-12,3.79124e-08,5,5,1.33e-07,5.7081954887218,0.8403508202494866,-1.570000000000026e-09
0.9,0.1,3.21316e-08,-3.959e-11,-3.1576199999999995e-08,5.7466000000000006e-08,3.959e-11,3.21316e-08,5,5,1.33e-07,4.320751879699248,0.7843080759812262,9.978999999999976e-08
0.8,0.1,2.64192e-08,-2.479e-11,-2.6854e-08,5.596100000000001e-08,2.479e-11,2.64192e-08,5,5,1.33e-07,4.207593984962406,0.9298405934071544,3.4125000000000155e-08
0.7,0.1,2.09394e-08,2.6500000000000002e-12,-2.1097e-08,5.0640999999999983e-08,2.6500000000000002e-12,2.09394e-08,5,5,1.33e-07,3.807593984962404,1.049859594618043,5.7740000000000105e-08
