VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,-3.7998e-12,4.9910000000000005e-11,-3.846e-11,4.9910000000000005e-11,3.7998e-12,16740884588.34165
0.1,-5,2.1736e-12,-2.34e-12,-4.600000000000002e-13,2.34e-12,2.1736e-12,39269585705.8708
0.2,-5,1.2932e-12,-1.9900000000000002e-12,1.08e-12,1.9900000000000002e-12,1.2932e-12,-108154877784.9881
0.3,-5,3.244e-13,-1.85e-12,1.46e-12,1.85e-12,3.244e-13,-92021717125.24156
0.4,-5,-8.802e-13,3.3200000000000004e-12,2.9100000000000003e-12,3.3200000000000004e-12,8.802e-13,-93118539901.29434
0.5,-5,-1.8234e-12,9.15e-12,4.21e-12,9.15e-12,1.8234e-12,-123334977799.70396
0.6,-5,-2.5018e-12,2.034e-11,6.45e-12,2.034e-11,2.5018e-12,-145985401459.85406
0.7,-5,-3.1934e-12,3.256e-11,9.37e-12,3.256e-11,3.1934e-12,-177179305457.1227
0.8,-5,-3.6306e-12,4.311e-11,1.285e-11,4.311e-11,3.6306e-12,-269034167339.25208
0.9,-5,-3.9368e-12,4.887e-11,1.7090000000000003e-11,4.887e-11,3.9368e-12,-355239786856.1276
1.0,-5,-4.1936e-12,5.2020000000000005e-11,2.344e-11,5.2020000000000005e-11,4.1936e-12,22982694031.394367
1.1,-5,4.7654e-12,-2.5430000000000003e-11,-4.1900000000000005e-11,2.5430000000000003e-11,4.7654e-12,22877536546.864628
1.2,-5,4.5486e-12,-1.1100000000000001e-12,-2.315e-11,1.1100000000000001e-12,4.5486e-12,-27617443177.11066
1.3,-5,-2.4764e-12,1.6e-12,1.2500000000000001e-12,1.6e-12,2.4764e-12,-34653636899.1926
1.4,-5,-1.2228e-12,1.8400000000000002e-12,-1.27e-12,1.8400000000000002e-12,1.2228e-12,84090144635.04877
1.5,-5,-9.8e-14,-8.7e-13,-2.2200000000000002e-12,8.7e-13,9.8e-14,92216894135.00551
1.6,-5,9.46e-13,-3.28e-12,-3.3200000000000004e-12,3.28e-12,9.46e-13,103135313531.3531
1.7,-5,1.8412e-12,-1.101e-11,-4.5900000000000004e-12,1.101e-11,1.8412e-12,126566257435.7676
1.8,-5,2.5262e-12,-1.763e-11,-6.05e-12,1.763e-11,2.5262e-12,157381177211.20566
1.9,-5,3.112e-12,-3.029e-11,-8.51e-12,3.029e-11,3.112e-12,197355437142.2932
2.0,-5,3.5396e-12,-4.009e-11,-1.094e-11,4.009e-11,3.5396e-12,255950857435.37253
2.1,-5,3.8934e-12,-4.6340000000000005e-11,-1.458e-11,4.6340000000000005e-11,3.8934e-12,378787878787.879
2.2,-5,4.0676e-12,-4.965e-11,-1.919e-11,4.965e-11,4.0676e-12,575705238917.6735
2.3000000000000003,-5,4.2408e-12,-5.081e-11,-2.493e-11,5.081e-11,4.2408e-12,-22975301550.83282
2.4,-5,-4.6374e-12,2.5430000000000003e-11,4.151e-11,2.5430000000000003e-11,4.6374e-12,264550264550.26437
