VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,1.0028000000000002e-06,-1e-06,-3.2692e-09,160,10,1.0000000000000784e-09,1e-06,1.0028000000000002e-06,1.33e-07,0.0046992481203011,0.0004330602605229,-4.3426982159034106e-23
-4.9,0.1,1.0029000000000002e-06,-9.9998e-07,-3.3169e-09,160,10,1.0000000000000743e-09,9.9998e-07,1.0029000000000002e-06,1.33e-07,0.0046992481203011,0.000433038671197,-2.1713491079516962e-23
-4.8,0.1,1.0030000000000002e-06,-9.9998e-07,-3.3153e-09,160,10,1.0000000000000743e-09,9.9998e-07,1.0030000000000002e-06,1.33e-07,0.0046992481203011,0.0004329954968529,-2.500000000000172e-09
-4.7,0.1,1.0031000000000002e-06,-1e-06,-3.4155e-09,160,10,5.000000000000392e-10,1e-06,1.0031000000000002e-06,1.33e-07,0.0023496240601505,0.0002164869559173,-1.0000000000000778e-08
-4.6000000000000005,0.1,1.0031000000000002e-06,-9.9998e-07,-3.3695e-09,160,10,-1.0000000000000743e-09,9.9998e-07,1.0031000000000002e-06,1.33e-07,-0.0046992481203011,-0.0004329954968529,-5.0000000000003765e-09
-4.5,0.1,1.0029000000000002e-06,-9.9998e-07,-3.3765e-09,160,10,-5.000000000000372e-10,9.9998e-07,1.0029000000000002e-06,1.33e-07,-0.0023496240601505,-0.0002164869559173,1.0000000000000736e-08
-4.4,0.1,1.0030000000000002e-06,-1e-06,-3.4152e-09,160,10,1.0000000000000743e-09,1e-06,1.0030000000000002e-06,1.33e-07,0.0046992481203011,0.0004329954968529,5.000000000000367e-09
-4.3,0.1,1.0031000000000002e-06,-9.9998e-07,-3.3503e-09,160,10,5.000000000000372e-10,9.9998e-07,1.0031000000000002e-06,1.33e-07,0.0023496240601505,0.0002164869559173,-7.50000000000055e-09
-4.2,0.1,1.0031000000000002e-06,-9.9998e-07,-3.4143e-09,160,10,-5.000000000000372e-10,9.9998e-07,1.0031000000000002e-06,1.33e-07,-0.0023496240601505,-0.0002164869559173,-7.50000000000055e-09
-4.1,0.1,1.0030000000000002e-06,-9.9998e-07,-3.3556e-09,160,10,-1.0000000000000743e-09,9.9998e-07,1.0030000000000002e-06,1.33e-07,-0.0046992481203011,-0.0004329954968529,2.5000000000001837e-09
-4.0,0.1,1.0029000000000002e-06,-1e-06,-3.3983e-09,160,10,0.0,1e-06,1.0029000000000002e-06,1.33e-07,0.0,0.0,1.0000000000000766e-08
-3.9,0.1,1.0030000000000002e-06,-9.9998e-07,-3.4656e-09,160,10,1.0000000000000764e-09,9.9998e-07,1.0030000000000002e-06,1.33e-07,0.0046992481203011,0.0004329954968529,2.500000000000194e-09
-3.8,0.1,1.0031000000000002e-06,-9.9998e-07,-3.4134e-09,160,10,5.000000000000382e-10,9.9998e-07,1.0031000000000002e-06,1.33e-07,0.0023496240601505,0.0002164869559173,-5.000000000000388e-09
-3.7,0.1,1.0031000000000002e-06,-9.9998e-07,-3.4768e-09,160,10,0.0,9.9998e-07,1.0031000000000002e-06,1.33e-07,0.0,0.0,-7.500000000000555e-09
-3.6,0.1,1.0031000000000002e-06,-9.9998e-07,-3.4188e-09,160,10,-1.0000000000000743e-09,9.9998e-07,1.0031000000000002e-06,1.33e-07,-0.0046992481203011,-0.0004329954968529,2.5000000000001837e-09
-3.5,0.1,1.0029000000000002e-06,-9.9998e-07,-3.4455e-09,160,10,5.000000000000372e-10,9.9998e-07,1.0029000000000002e-06,1.33e-07,0.0023496240601505,0.0002164653751979,1.0000000000000745e-08
-3.4,0.1,1.0032000000000002e-06,-9.9998e-07,-3.4916e-09,160,10,1.0000000000000764e-09,9.9998e-07,1.0032000000000002e-06,1.33e-07,0.0046992481203011,0.0004329954968529,-5.000000000000383e-09
-3.3000000000000003,0.1,1.0031000000000002e-06,-1e-06,-3.4381e-09,160,10,-5.000000000000382e-10,1e-06,1.0031000000000002e-06,1.33e-07,-0.0023496240601505,-0.0002164653751979,2.4999999999948848e-09
-3.2,0.1,1.0031000000000002e-06,-9.9998e-07,-3.545e-09,160,10,1.4999999999990527e-09,9.9998e-07,1.0031000000000002e-06,1.33e-07,0.0070488721804466,0.0006493314006528,5.0000000000003715e-09
-3.1,0.1,1.0034e-06,-9.9998e-07,-3.6126e-09,160,10,5.000000000000372e-10,9.9998e-07,1.0034e-06,1.33e-07,0.0023496240601505,0.0002164653751979,-1.2499999999990331e-08
-3.0,0.1,1.0032000000000002e-06,-1e-06,-3.577e-09,160,10,-9.999999999990157e-10,1e-06,1.0032000000000002e-06,1.33e-07,-0.0046992481202961,-0.0004328660254548,-2.5000000000001837e-09
-2.9,0.1,1.0032000000000002e-06,-1e-06,-3.5652e-09,160,10,0.0,1e-06,1.0032000000000002e-06,1.33e-07,0.0,0.0,4.999999999995083e-09
-2.8000000000000003,0.1,1.0032000000000002e-06,-9.9998e-07,-3.501e-09,160,10,0.0,9.9998e-07,1.0032000000000002e-06,1.33e-07,0.0,0.0,7.499999999995273e-09
-2.7,0.1,1.0032000000000002e-06,-9.9998e-07,-3.5751e-09,160,10,1.4999999999990527e-09,9.9998e-07,1.0032000000000002e-06,1.33e-07,0.0070488721804466,0.0006492666843138,0.0
-2.6,0.1,1.0035e-06,-9.9998e-07,-3.6115e-09,160,10,0.0,9.9998e-07,1.0035e-06,1.33e-07,0.0,0.0,-1.4999999999990513e-08
-2.5,0.1,1.0032000000000002e-06,-9.9998e-07,-3.5793e-09,160,10,-1.4999999999990527e-09,9.9998e-07,1.0032000000000002e-06,1.33e-07,-0.0070488721804466,-0.0006492666843138,0.0
-2.4,0.1,1.0032000000000002e-06,-9.9998e-07,-3.6091e-09,160,10,0.0,9.9998e-07,1.0032000000000002e-06,1.33e-07,0.0,0.0,9.999999999995467e-09
-2.3000000000000003,0.1,1.0032000000000002e-06,-1e-06,-3.5378e-09,160,10,5.000000000000382e-10,1e-06,1.0032000000000002e-06,1.33e-07,0.0023496240601505,0.0002164437987861,0.0
-2.2,0.1,1.0033000000000002e-06,-1e-06,-3.6915e-09,160,10,0.0,1e-06,1.0033000000000002e-06,1.33e-07,0.0,0.0,-5.0000000000003715e-09
-2.1,0.1,1.0032000000000002e-06,-9.9998e-07,-3.6151e-09,160,10,-5.000000000000372e-10,9.9998e-07,1.0032000000000002e-06,1.33e-07,-0.0023496240601505,-0.0002164437987861,2.500000000000186e-09
-2.0,0.1,1.0032000000000002e-06,-9.9998e-07,-3.6742e-09,160,10,5.000000000000377e-10,9.9998e-07,1.0032000000000002e-06,1.33e-07,0.0023496240601505,0.0002164437987861,5.000000000000375e-09
-1.9,0.1,1.0033000000000002e-06,-9.9998e-07,-3.6804e-09,160,10,5.000000000000377e-10,9.9998e-07,1.0033000000000002e-06,1.33e-07,0.0023496240601505,0.0002164437987861,-2.5000000000001886e-09
-1.8,0.1,1.0033000000000002e-06,-1e-06,-3.6433e-09,160,10,0.0,1e-06,1.0033000000000002e-06,1.33e-07,0.0,0.0,2.499999999994892e-09
