VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,4.548e-13,1.4300000000000002e-12,9.3e-13,5,5,-2.9362000000000104e-11,1.4300000000000002e-12,4.548e-13,1.33e-07,-0.0022076691729323,7.36876321876191,6.548000000000148e-11
-4.9,0.1,-2.4814e-12,1.8330000000000003e-11,6.1600000000000004e-12,5,5,-2.2813999999999976e-11,1.8330000000000003e-11,2.4814e-12,1.33e-07,-0.0017153383458646,4.779049894547716,3.30955e-10
-4.8,0.1,-4.108e-12,4.877e-11,1.958e-11,5,5,3.682899999999997e-11,4.877e-11,4.108e-12,1.33e-07,0.0027690977443608,1.4705722233906724,1.5432999999999992e-10
-4.7,0.1,4.8844e-12,-4.340000000000001e-12,-4.18e-11,5,5,8.052000000000029e-12,4.340000000000001e-12,4.8844e-12,1.33e-07,0.0006054135338345,-1.0805377460344927,-2.720850000000007e-10
-4.6000000000000005,0.1,-2.4976e-12,1.18e-12,2.62e-12,5,5,-1.758799999999998e-11,1.18e-12,2.4976e-12,1.33e-07,-0.0013224060150375,-2.7655312622164687,1.1535999999999959e-10
-4.5,0.1,1.3668e-12,-5.89e-12,-3.9800000000000004e-12,5,5,3.112399999999997e-11,5.89e-12,1.3668e-12,1.33e-07,0.0023401503759398,0.8692990586091112,-6.75049999999999e-11
-4.4,0.1,3.7272e-12,-4.335e-11,-1.394e-11,5,5,-3.1088999999999965e-11,4.335e-11,3.7272e-12,1.33e-07,-0.0023375187969924,2.750631522496689,-2.905449999999995e-10
-4.3,0.1,-4.851e-12,1.435e-11,4.284e-11,5,5,-2.6984999999999972e-11,1.435e-11,4.851e-12,1.33e-07,-0.002028947368421,-1.7435912036123895,3.338499999999994e-10
-4.2,0.1,-1.6698e-12,2.5600000000000004e-12,-8.600000000000001e-13,5,5,3.568099999999997e-11,2.5600000000000004e-12,1.6698e-12,1.33e-07,0.0026827819548872,-1.6345352961877586,2.793149999999995e-10
-4.1,0.1,2.2852e-12,-1.425e-11,-5.34e-12,5,5,2.887799999999997e-11,1.425e-11,2.2852e-12,1.33e-07,0.0021712781954887,1.9536666683113408,-3.5858999999999974e-10
