VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,1.3423e-09,-1e-06,9.9874e-07,160,10,-3.520000000000017e-10,1e-06,1.3423e-09,1.33e-07,-0.0016541353383458,-0.115407755322217,2.8250000000000315e-09
-4.9,0.1,1.3071e-09,-9.9998e-07,9.9866e-07,160,10,-6.949999999999954e-11,9.9998e-07,1.3071e-09,1.33e-07,-0.0003265977443609,-0.0226036163064513,1.150000000000007e-09
-4.8,0.1,1.3284e-09,-9.9998e-07,9.9868e-07,160,10,-1.220000000000001e-10,9.9998e-07,1.3284e-09,1.33e-07,-0.0005733082706766,-0.0409185995840832,7.599999999999958e-10
-4.7,0.1,1.2827e-09,-9.9998e-07,9.9872e-07,160,10,8.249999999999974e-11,9.9998e-07,1.2827e-09,1.33e-07,0.0003876879699248,0.0268056332955347,4.950000000000033e-10
-4.6000000000000005,0.1,1.3449e-09,-1e-06,9.9868e-07,160,10,-2.29999999999998e-11,1e-06,1.3449e-09,1.33e-07,-0.0001080827067669,-0.0078012994591691,-9.47499999999996e-10
-4.5,0.1,1.2781e-09,-9.9998e-07,9.9872e-07,160,10,-1.0699999999999963e-10,9.9998e-07,1.2781e-09,1.33e-07,-0.0005028195488721,-0.034830239740442,7.899999999999979e-10
-4.4,0.1,1.3235e-09,-1e-06,9.9866e-07,160,10,1.3499999999999992e-10,1e-06,1.3235e-09,1.33e-07,0.0006343984962406,0.0453947741158788,9.749999999999872e-11
-4.3,0.1,1.3051e-09,-9.9998e-07,9.988e-07,160,10,-8.749999999999989e-11,9.9998e-07,1.3051e-09,1.33e-07,-0.0004111842105263,-0.0289038434915589,-4.0750000000000014e-10
-4.2,0.1,1.306e-09,-9.9998e-07,9.9864e-07,160,10,5.349999999999982e-11,9.9998e-07,1.306e-09,1.33e-07,0.000251409774436,0.0177304619561269,-2.2250000000000055e-10
-4.1,0.1,1.3158e-09,-9.9998e-07,9.9872e-07,160,10,-1.3200000000000004e-10,9.9998e-07,1.3158e-09,1.33e-07,-0.0006203007518796,-0.0443447276349306,3.6250000000000335e-10
-4.0,0.1,1.2796e-09,-9.9998e-07,9.9868e-07,160,10,1.2600000000000055e-10,9.9998e-07,1.2796e-09,1.33e-07,0.0005921052631578,0.0411944789521623,4.950000000000017e-10
