VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,1.0000000000000002e-06,-1e-06,-3.5915000000000005e-10,20,15,0.0,1e-06,1.0000000000000002e-06,1.33e-07,0.0,0.0,0.0
-4.9,0.1,1.0000000000000002e-06,-9.9998e-07,-3.6272e-10,20,15,0.0,9.9998e-07,1.0000000000000002e-06,1.33e-07,0.0,0.0,0.0
-4.8,0.1,1.0000000000000002e-06,-9.9998e-07,-3.8739e-10,20,15,0.0,9.9998e-07,1.0000000000000002e-06,1.33e-07,0.0,0.0,-2.500000000000194e-09
-4.7,0.1,1.0000000000000002e-06,-9.9998e-07,-3.1881e-10,20,15,-5.000000000000392e-10,9.9998e-07,1.0000000000000002e-06,1.33e-07,-0.0281954887218067,-0.0002171580990406,6.499999999994151e-09
-4.6000000000000005,0.1,9.999000000000002e-07,-1e-06,-3.8709e-10,20,15,1.2999999999988259e-09,1e-06,9.999000000000002e-07,1.33e-07,0.0733082706766255,0.0005645094434214,1.7499999999996e-08
-4.5,0.1,1.00026e-06,-9.9998e-07,-3.8504000000000005e-10,20,15,2.9999999999991637e-09,9.9998e-07,1.00026e-06,1.33e-07,0.1691729323307799,0.0013026229601909,-2.9999999999928076e-09
-4.4,0.1,1.0005e-06,-9.9998e-07,-3.5501e-10,20,15,7.000000000002636e-10,9.9998e-07,1.0005e-06,1.33e-07,0.0394736842105411,0.0003039058488996,-1.749999999999599e-08
-4.3,0.1,1.0004e-06,-9.9998e-07,-3.6265e-10,20,15,-5.000000000000372e-10,9.9998e-07,1.0004e-06,1.33e-07,-0.0281954887218066,-0.0002170495688291,-3.000000000003396e-09
-4.2,0.1,1.0004e-06,-9.9998e-07,-3.6396e-10,20,15,9.999999999958389e-11,9.9998e-07,1.0004e-06,1.33e-07,0.0056390977443374,4.341164941745741e-05,2.999999999998102e-09
-4.1,0.1,1.00042e-06,-9.9998e-07,-3.3311e-10,20,15,9.999999999958389e-11,9.9998e-07,1.00042e-06,1.33e-07,0.0056390977443374,4.341164941745741e-05,3.000000000003404e-09
-4.0,0.1,1.00042e-06,-9.9998e-07,-3.9636e-10,20,15,7.000000000002653e-10,9.9998e-07,1.00042e-06,1.33e-07,0.0394736842105412,0.0003038572477764,-2.499999999994899e-09
-3.9,0.1,1.00056e-06,-9.9998e-07,-3.3657e-10,20,15,-3.9999999999939524e-10,9.9998e-07,1.00056e-06,1.33e-07,-0.0225563909774095,-0.0001736518051664,-5.000000000000388e-09
-3.8,0.1,1.00034e-06,-9.9998e-07,-3.6665e-10,20,15,-2.999999999998112e-10,9.9998e-07,1.00034e-06,1.33e-07,-0.016917293233072,-0.0001302193283647,4.4999999999971675e-09
-3.7,0.1,1.0005e-06,-9.9998e-07,-3.5442e-10,20,15,5.000000000000372e-10,9.9998e-07,1.0005e-06,1.33e-07,0.0281954887218066,0.0002170625867226,3.360421238496672e-24
-3.6,0.1,1.00044e-06,-9.9998e-07,-3.5678000000000003e-10,20,15,-2.9999999999981047e-10,9.9998e-07,1.00044e-06,1.33e-07,-0.016917293233072,-0.0001302271378555,-3.000000000003396e-09
-3.5,0.1,1.00044e-06,-1.00002e-06,-3.8730000000000005e-10,20,15,-1.000000000006427e-10,1.00002e-06,1.00044e-06,1.33e-07,-0.0056390977443971,-4.341078155611906e-05,4.99999999997917e-10
-3.4,0.1,1.00042e-06,-1e-06,-3.1599e-10,20,15,-2.0000000000022704e-10,1e-06,1.00042e-06,1.33e-07,-0.0112781954887346,-8.682243097357667e-05,3.000000000003408e-09
