VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,7.3044e-07,-7.5704e-07,3.2350000000000003e-11,160,20,-3.392200000000012e-06,7.5704e-07,7.3044e-07,1.33e-07,-31.881578947368524,-2.71163499058246,1.557400000000019e-05
-4.9,0.1,3.9122e-07,-3.8356e-07,-3.7970000000000006e-11,160,20,-1.8347999999999983e-06,3.8356e-07,3.9122e-07,1.33e-07,-17.244360902255618,-1.5155201421007625,1.824400000000004e-05
-4.8,0.1,3.6348e-07,-3.4272e-07,2.3120000000000003e-11,160,20,2.5659999999999985e-07,3.4272e-07,3.6348e-07,1.33e-07,2.411654135338344,0.267657413877149,7.151499999999978e-06
-4.7,0.1,4.4254e-07,-3.9034e-07,-1.224e-11,160,20,-4.045000000000014e-07,3.9034e-07,4.4254e-07,1.33e-07,-3.80169172932332,-0.5466954929385911,-6.018500000000017e-06
-4.6000000000000005,0.1,2.8258e-07,-3.2e-07,3.3700000000000004e-12,160,20,-9.470999999999993e-07,3.2e-07,2.8258e-07,1.33e-07,-8.901315789473676,-1.2131303485011755,1.6105000000000058e-06
-4.5,0.1,2.5312e-07,-2.6772e-07,-2.67e-12,160,20,-8.23999999999999e-08,2.6772e-07,2.5312e-07,1.33e-07,-0.7744360902255629,-0.1304827312068689,3.930499999999994e-06
-4.4,0.1,2.661e-07,-2.5536e-07,-3.75e-12,160,20,-1.6099999999999981e-07,2.5536e-07,2.661e-07,1.33e-07,-1.5131578947368398,-0.2954571363297151,-1.5969999999999967e-06
-4.3,0.1,2.2092e-07,-1.9108e-07,1.7110000000000003e-11,160,20,-4.0179999999999964e-07,1.9108e-07,2.2092e-07,1.33e-07,-3.77631578947368,-0.7806971666968725,-6.814999999999994e-07
-4.2,0.1,1.8574e-07,-1.7988e-07,-2.5e-11,160,20,-2.972999999999998e-07,1.7988e-07,1.8574e-07,1.33e-07,-2.794172932330824,-0.6808504320212044,2.029999999999996e-06
-4.1,0.1,1.6146e-07,-1.6518e-07,3.172e-11,160,20,4.199999999999993e-09,1.6518e-07,1.6146e-07,1.33e-07,0.0394736842105262,0.009798237638825,9.339999999999976e-07
-4.0,0.1,1.8658e-07,-1.7626e-07,-3.625e-11,160,20,-1.1050000000000014e-07,1.7626e-07,1.8658e-07,1.33e-07,-1.038533834586467,-0.3196340524190515,-1.6975000000000045e-06
-3.9,0.1,1.3936e-07,-1.3836e-07,2.0240000000000003e-11,160,20,-3.353000000000004e-07,1.3836e-07,1.3936e-07,1.33e-07,-3.151315789473688,-0.9671225213422798,-2.120000000000008e-07
-3.8,0.1,1.1952e-07,-1.1816e-07,-1.08e-11,160,20,-1.529000000000002e-07,1.1816e-07,1.1952e-07,1.33e-07,-1.4370300751879717,-0.5379454159221814,1.6290000000000044e-06
-3.7,0.1,1.0878e-07,-1.0584e-07,2.8300000000000007e-12,160,20,-9.499999999999976e-09,1.0584e-07,1.0878e-07,1.33e-07,-0.089285714285714,-0.0347970470265223,3.26895000000001e-07
-3.6,0.1,1.1762e-07,-1.1922e-07,-8.95e-12,160,20,-8.752099999999995e-08,1.1922e-07,1.1762e-07,1.33e-07,-0.8225657894736835,-0.380967032018353,-5.228699999999994e-07
-3.5,0.1,9.12758e-08,-9.41114e-08,-2.476e-11,160,20,-1.1407399999999997e-07,9.41114e-08,9.12758e-08,1.33e-07,-1.0721240601503752,-0.4682450816054336,1.6660499999999937e-07
-3.4,0.1,9.48052e-08,-9.24562e-08,-3.0640000000000004e-11,160,20,-5.4200000000000055e-08,9.24562e-08,9.48052e-08,1.33e-07,-0.509398496240602,-0.274531312432447,9.388499999999936e-08
-3.3000000000000003,0.1,8.04358e-08,-8.45416e-08,-3.4840000000000006e-11,160,20,-9.52970000000001e-08,8.45416e-08,8.04358e-08,1.33e-07,-0.8956484962406022,-0.4873680096610806,6.176500000000034e-08
-3.2,0.1,7.57458e-08,-7.76616e-08,-3.694e-11,160,20,-4.1847e-08,7.76616e-08,7.57458e-08,1.33e-07,-0.393298872180451,-0.2385827885222233,8.71500000000008e-08
-3.1,0.1,7.206639999999999e-08,-7.082899999999999e-08,-3.6510000000000005e-11,160,20,-7.786699999999993e-08,7.082899999999999e-08,7.206639999999999e-08,1.33e-07,-0.7318327067669163,-0.4998061148411454,-2.630149999999992e-07
-3.0,0.1,6.01724e-08,-6.065659999999999e-08,-3.38e-11,160,20,-9.444999999999987e-08,6.065659999999999e-08,6.01724e-08,1.33e-07,-0.8876879699248108,-0.6600694764247044,-1.784500000000096e-08
-2.9,0.1,5.31764e-08,-5.436379999999999e-08,-2.913e-11,160,20,-8.143600000000013e-08,5.436379999999999e-08,5.31764e-08,1.33e-07,-0.7653759398496252,-0.6853962595877503,1.5558499999999936e-07
-2.8000000000000003,0.1,4.38852e-08,-4.21006e-08,-2.2770000000000003e-11,160,20,-6.333300000000005e-08,4.21006e-08,4.38852e-08,1.33e-07,-0.5952349624060154,-0.5907941677800163,1.66500000000001e-07
