VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,1.5339000000000005e-06,-9.9998e-07,-5.9466e-07,40,10,6.060000000000011e-07,9.9998e-07,1.5339000000000005e-06,1.33e-07,11.39097744360904,0.1682747613277785,-3.04000000000003e-06
-4.9,0.1,1.5945000000000001e-06,-9.9998e-07,-5.8724e-07,40,10,3.019999999999992e-07,9.9998e-07,1.5945000000000001e-06,1.33e-07,5.676691729323291,0.0838649932564149,-3.065e-06
-4.8,0.1,1.5943e-06,-1e-06,-5.9442e-07,40,10,-6.9999999999994605e-09,1e-06,1.5943e-06,1.33e-07,-0.1315789473684108,-0.0019074297708598,-1.464999999999996e-06
-4.7,0.1,1.5931000000000005e-06,-9.9998e-07,-5.7094e-07,40,10,8.999999999999647e-09,9.9998e-07,1.5931000000000005e-06,1.33e-07,0.1691729323308204,0.0024502574923879,-1.2625000000000082e-06
-4.6000000000000005,0.1,1.5961e-06,-9.9998e-07,-5.6312e-07,40,10,-2.595000000000003e-07,9.9998e-07,1.5961e-06,1.33e-07,-4.877819548872184,-0.0719201864192119,-8.899999999999966e-07
-4.5,0.1,1.5412000000000002e-06,-9.9998e-07,-5.6898e-07,40,10,-1.6899999999999986e-07,9.9998e-07,1.5412000000000002e-06,1.33e-07,-3.176691729323305,-0.0464783241578769,2.177499999999996e-06
-4.4,0.1,1.5623e-06,-9.9998e-07,-5.4968e-07,40,10,1.759999999999993e-07,9.9998e-07,1.5623e-06,1.33e-07,3.308270676691716,0.0490371292630075,4.775000000000034e-07
-4.3,0.1,1.5764e-06,-9.9998e-07,-5.4714e-07,40,10,-7.34999999999991e-08,9.9998e-07,1.5764e-06,1.33e-07,-1.381578947368404,-0.0205285585758918,-8.599999999999942e-07
-4.2,0.1,1.5476000000000002e-06,-9.9998e-07,-5.4782e-07,40,10,4.000000000000296e-09,9.9998e-07,1.5476000000000002e-06,1.33e-07,0.0751879699248176,0.001101711038105,5.824999999999952e-07
-4.1,0.1,1.5772e-06,-1e-06,-5.7544e-07,40,10,4.3000000000000014e-08,1e-06,1.5772e-06,1.33e-07,0.8082706766917293,0.0120334496504259,-1.3749999999999974e-07
-4.0,0.1,1.5562000000000002e-06,-9.9998e-07,-5.6508e-07,40,10,-2.349999999999968e-08,9.9998e-07,1.5562000000000002e-06,1.33e-07,-0.4417293233082645,-0.006480571419396,2.775000000000009e-07
-3.9,0.1,1.5725000000000002e-06,-9.9998e-07,-5.755e-07,40,10,9.850000000000013e-08,9.9998e-07,1.5725000000000002e-06,1.33e-07,1.851503759398498,0.0273162227173929,-3.050000000000026e-07
-3.8,0.1,1.5759000000000002e-06,-1e-06,-5.5636e-07,40,10,-8.450000000000011e-08,1e-06,1.5759000000000002e-06,1.33e-07,-1.588345864661656,-0.0234635982094255,-5.175000000000032e-07
-3.7,0.1,1.5556000000000002e-06,-9.9998e-07,-5.7858e-07,40,10,-5.0000000000003715e-09,9.9998e-07,1.5556000000000002e-06,1.33e-07,-0.093984962406022,-0.0013783626269026,1.1475000000000004e-06
-3.6,0.1,1.5749000000000002e-06,-9.9998e-07,-5.5368e-07,40,10,1.4500000000000017e-07,9.9998e-07,1.5749000000000002e-06,1.33e-07,2.725563909774438,0.040108585575731,-7.374999999999959e-07
-3.5,0.1,1.5846000000000005e-06,-9.9998e-07,-5.8564e-07,40,10,-1.524999999999997e-07,9.9998e-07,1.5846000000000005e-06,1.33e-07,-2.866541353383452,-0.0424659502268953,-1.2225000000000008e-06
-3.4,0.1,1.5444000000000002e-06,-1.00002e-06,-5.7544e-07,40,10,-9.95000000000002e-08,1.00002e-06,1.5444000000000002e-06,1.33e-07,-1.8703007518797024,-0.0274428451343311,5.749999999999954e-07
-3.3000000000000003,0.1,1.5647000000000002e-06,-9.9998e-07,-5.3962e-07,40,10,-3.750000000000075e-08,9.9998e-07,1.5647000000000002e-06,1.33e-07,-0.7048872180451267,-0.0105709117800412,8.40000000000001e-07
-3.2,0.1,1.5369e-06,-9.9998e-07,-5.6484e-07,40,10,6.849999999999979e-08,9.9998e-07,1.5369e-06,1.33e-07,1.287593984962402,0.0189299484021665,7.075000000000048e-07
-3.1,0.1,1.5784000000000002e-06,-1e-06,-5.5848e-07,40,10,1.0400000000000032e-07,1e-06,1.5784000000000002e-06,1.33e-07,1.9548872180451184,0.0291910465333033,-3.5749999999999975e-07
-3.0,0.1,1.5577e-06,-9.9998e-07,-5.5164e-07,40,10,-3.0000000000002225e-09,9.9998e-07,1.5577e-06,1.33e-07,-0.0563909774436132,-0.0008256025989528,-1.075000000000017e-07
-2.9,0.1,1.5778000000000002e-06,-9.9998e-07,-5.8912e-07,40,10,8.249999999999995e-08,9.9998e-07,1.5778000000000002e-06,1.33e-07,1.550751879699247,0.0228804407877225,2.800000000000006e-07
-2.8000000000000003,0.1,1.5742e-06,-9.9998e-07,-5.7778e-07,40,10,5.299999999999982e-08,9.9998e-07,1.5742e-06,1.33e-07,0.9962406015037558,0.0145396333375025,-6.300000000000009e-07
-2.7,0.1,1.5884e-06,-1.00002e-06,-5.7802e-07,40,10,-4.350000000000005e-08,1.00002e-06,1.5884e-06,1.33e-07,-0.8176691729323315,-0.0120341805363688,-2.8749999999999524e-07
-2.6,0.1,1.5655e-06,-1e-06,-5.658e-07,40,10,-4.499999999999275e-09,1e-06,1.5655e-06,1.33e-07,-0.0845864661653998,-0.001230722139156,6.449999999999999e-07
-2.5,0.1,1.5875000000000005e-06,-1e-06,-5.9462e-07,40,10,8.549999999999999e-08,1e-06,1.5875000000000005e-06,1.33e-07,1.6071428571428563,0.0235904471927827,-8.50000000000006e-07
-2.4,0.1,1.5826e-06,-1e-06,-5.7416e-07,40,10,-1.7450000000000064e-07,1e-06,1.5826e-06,1.33e-07,-3.280075187969936,-0.0482707606830824,-1.4050000000000026e-06
-2.3000000000000003,0.1,1.5526000000000002e-06,-1e-06,-5.751e-07,40,10,-1.9550000000000013e-07,1e-06,1.5526000000000002e-06,1.33e-07,-3.6748120300751896,-0.0543226378668838,5.30000000000005e-07
-2.2,0.1,1.5435e-06,-9.9998e-07,-5.4088e-07,40,10,-6.849999999999979e-08,9.9998e-07,1.5435e-06,1.33e-07,-1.287593984962402,-0.0192459108867248,1.3425e-06
-2.1,0.1,1.5389000000000002e-06,-9.9998e-07,-5.803e-07,40,10,7.300000000000012e-08,9.9998e-07,1.5389000000000002e-06,1.33e-07,1.3721804511278215,0.0204434687554844,8.374999999999983e-07
-2.0,0.1,1.5581000000000002e-06,-9.9998e-07,-5.7692e-07,40,10,9.900000000000004e-08,9.9998e-07,1.5581000000000002e-06,1.33e-07,1.8609022556390984,0.0277606787781659,-3.250000000000205e-08
-1.9,0.1,1.5587000000000002e-06,-1.00002e-06,-5.7742e-07,40,10,6.649999999999972e-08,1.00002e-06,1.5587000000000002e-06,1.33e-07,1.2499999999999944,0.0184571061983263,-1.7750000000000317e-07
-1.8,0.1,1.5714e-06,-9.9998e-07,-5.5732e-07,40,10,6.349999999999942e-08,9.9998e-07,1.5714e-06,1.33e-07,1.19360902255638,0.0176210670159537,2.725000000000045e-07
-1.7,0.1,1.5714e-06,-9.9998e-07,-5.9352e-07,40,10,1.2100000000000065e-07,9.9998e-07,1.5714e-06,1.33e-07,2.274436090225576,0.0331863941446286,4.975000000000061e-07
-1.6,0.1,1.5956000000000002e-06,-9.9998e-07,-6.0124e-07,40,10,1.6300000000000065e-07,9.9998e-07,1.5956000000000002e-06,1.33e-07,3.063909774436101,0.044588075696339,-5.400000000000037e-07
-1.5,0.1,1.6040000000000002e-06,-9.9998e-07,-5.8512e-07,40,10,1.299999999999992e-08,9.9998e-07,1.6040000000000002e-06,1.33e-07,0.2443609022556375,0.0035354934635511,-1.9350000000000035e-06
-1.4,0.1,1.5982000000000002e-06,-9.9998e-07,-5.755e-07,40,10,-2.2399999999999997e-07,9.9998e-07,1.5982000000000002e-06,1.33e-07,-4.210526315789472,-0.0615126891928952,-1.1974999999999991e-06
-1.3,0.1,1.5592000000000005e-06,-9.9998e-07,-5.5614e-07,40,10,-2.2649999999999986e-07,9.9998e-07,1.5592000000000005e-06,1.33e-07,-4.257518796992478,-0.0624381818780683,9.97499999999995e-07
-1.2,0.1,1.5529000000000002e-06,-1e-06,-5.5016e-07,40,10,-2.450000000000079e-08,1e-06,1.5529000000000002e-06,1.33e-07,-0.4605263157894884,-0.0068348955139052,1.1699999999999973e-06
-1.1,0.1,1.5543e-06,-9.9998e-07,-5.7332e-07,40,10,7.499999999999505e-09,9.9998e-07,1.5543e-06,1.33e-07,0.1409774436090132,0.0020964881841356,5.72500000000006e-07
-1.0,0.1,1.5544e-06,-1e-06,-5.8322e-07,40,10,9.000000000000038e-08,1e-06,1.5544e-06,1.33e-07,1.6917293233082775,0.0250028370773591,4.975000000000056e-07
-0.9,0.1,1.5723000000000002e-06,-9.9998e-07,-5.7956e-07,40,10,1.0700000000000065e-07,9.9998e-07,1.5723000000000002e-06,1.33e-07,2.011278195488733,0.0296915427576616,-7.500000000000365e-09
-0.8,0.1,1.5758000000000002e-06,-9.9998e-07,-5.6486e-07,40,10,8.850000000000032e-08,9.9998e-07,1.5758000000000002e-06,1.33e-07,1.6635338345864716,0.0243085494909767,-3.050000000000073e-07
-0.7,0.1,1.5900000000000002e-06,-1e-06,-6.0364e-07,40,10,4.599999999999921e-08,1e-06,1.5900000000000002e-06,1.33e-07,0.8646616541353233,0.0126408520525611,-7.025000000000049e-07
-0.6,0.1,1.585e-06,-1e-06,-5.71e-07,40,10,-5.200000000000072e-08,1e-06,1.585e-06,1.33e-07,-0.9774436090225695,-0.0142499962797204,-5.174999999999963e-07
-0.5,0.1,1.5796e-06,-1e-06,-5.5684e-07,40,10,-5.75000000000001e-08,1e-06,1.5796e-06,1.33e-07,-1.0808270676691745,-0.0158125965226529,2.875000000000057e-07
-0.4,0.1,1.5735e-06,-9.9998e-07,-5.8746e-07,40,10,5.500000000000412e-09,9.9998e-07,1.5735e-06,1.33e-07,0.1033834586466242,0.0015116411397197,6.075000000000033e-07
