VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,-4.8692e-12,-1.00002e-08,1.00116e-08,1.00002e-08,4.8692e-12,20028841531.8058
0.1,-5,1.236e-13,-1.00002e-08,9.9898e-09,1.00002e-08,1.236e-13,19918731575.17329
0.2,-5,5.1716e-12,-1.00002e-08,9.9272e-09,1.00002e-08,5.1716e-12,26801029159.51973
0.3,-5,7.586e-12,-1.00003e-08,9.9142e-09,1.00003e-08,7.586e-12,40749796251.01875
0.4,-5,1.0079599999999999e-11,-1.00003e-08,9.9202e-09,1.00003e-08,1.0079599999999999e-11,-31312625250.501007
0.5,-5,1.1988e-12,-1.00003e-08,1.00202e-08,1.00003e-08,1.1988e-12,-24051759386.199097
0.6,-5,1.7642e-12,-1.00003e-08,9.9932e-09,1.00003e-08,1.7642e-12,42306553285.10388
0.7,-5,5.9262e-12,-1.00003e-08,9.9346e-09,1.00003e-08,5.9262e-12,95192765349.83344
0.8,-5,3.8652e-12,-1.00002e-08,1.00688e-08,1.00002e-08,3.8652e-12,-71133873950.77536
0.9,-5,3.1146e-12,-1.00002e-08,1.00684e-08,1.00002e-08,3.1146e-12,24689529170.678715
1.0,-5,1.19658e-11,-1.00002e-08,1.0017799999999998e-08,1.00002e-08,1.19658e-11,52026429426.14851
1.1,-5,6.9588e-12,-1.00002e-08,9.928999999999999e-09,1.00002e-08,6.9588e-12,-67631543351.81928
1.2,-5,9.0086e-12,-1.00003e-08,9.915e-09,1.00003e-08,9.0086e-12,56602705609.328125
1.3,-5,1.04922e-11,-1.00003e-08,9.915799999999997e-09,1.00003e-08,1.04922e-11,-27495188342.04017
1.4,-5,1.7346e-12,-1.00003e-08,1.00334e-08,1.00003e-08,1.7346e-12,-25353041097.279613
1.5,-5,2.6036e-12,-1.00003e-08,9.9916e-09,1.00003e-08,2.6036e-12,60510710395.74004
1.6,-5,5.0398e-12,-1.00002e-08,9.947199999999999e-09,1.00002e-08,5.0398e-12,85324232081.91125
1.7,-5,4.9476e-12,-1.00003e-08,1.00678e-08,1.00003e-08,4.9476e-12,-161420500403.55124
1.8,-5,3.8008e-12,-1.00002e-08,1.00724e-08,1.00002e-08,3.8008e-12,28489216831.42933
1.9,-5,1.19678e-11,-1.00003e-08,1.00046e-08,1.00003e-08,1.19678e-11,74161969741.91632
2.0,-5,6.4976e-12,-1.00002e-08,1.0066e-08,1.00002e-08,6.4976e-12,-27878449958.18232
2.1,-5,4.7938e-12,-1.00002e-08,1.00708e-08,1.00002e-08,4.7938e-12,-70052539404.55347
2.2,-5,3.6426e-12,-1.00003e-08,1.00688e-08,1.00003e-08,3.6426e-12,23080296351.00517
2.3000000000000003,-5,1.34592e-11,-1.00003e-08,1.00134e-08,1.00003e-08,1.34592e-11,46277014207.0433
2.4,-5,7.9644e-12,-1.00003e-08,9.991799999999997e-09,1.00003e-08,7.9644e-12,-45287803994.384254
2.5,-5,9.043e-12,-1.00002e-08,1.0044999999999998e-08,1.00002e-08,9.043e-12,57064597123.944336
2.6,-5,1.14692e-11,-1.00003e-08,9.9108e-09,1.00003e-08,1.14692e-11,58750954703.01397
2.7,-5,1.24472e-11,-1.00002e-08,1.00396e-08,1.00002e-08,1.24472e-11,-25108594671.956238
2.8000000000000003,-5,3.5038e-12,-1.00002e-08,9.988399999999998e-09,1.00002e-08,3.5038e-12,-33636057854.019455
2.9,-5,6.5012e-12,-1.00003e-08,9.920999999999998e-09,1.00003e-08,6.5012e-12,26493575307.987785
3.0,-5,1.1052799999999999e-11,-1.00003e-08,9.9126e-09,1.00003e-08,1.1052799999999999e-11,29976917773.31457
3.1,-5,1.3173e-11,-1.00003e-08,9.909999999999999e-09,1.00003e-08,1.3173e-11,-28476236580.57354
3.2,-5,4.0294e-12,-1.00002e-08,1.00322e-08,1.00002e-08,4.0294e-12,-24609326934.90836
3.3000000000000003,-5,5.046e-12,-1.00003e-08,9.9876e-09,1.00003e-08,5.046e-12,50301810865.19107
3.4,-5,8.0054e-12,-1.00003e-08,9.937199999999999e-09,1.00003e-08,8.0054e-12,320307495195.3873
3.5,-5,5.6704e-12,-1.00003e-08,1.007e-08,1.00003e-08,5.6704e-12,-53760550508.03723
3.6,-5,4.2852e-12,-1.00003e-08,1.00638e-08,1.00003e-08,4.2852e-12,24710272060.09541
3.7,-5,1.3764199999999999e-11,-1.00003e-08,1.0045399999999998e-08,1.00003e-08,1.3764199999999999e-11,27273223149.51183
3.8,-5,1.16184e-11,-1.00003e-08,9.915799999999997e-09,1.00003e-08,1.16184e-11,-257798401649.90945
3.9,-5,1.2988399999999999e-11,-1.00003e-08,9.9186e-09,1.00003e-08,1.2988399999999999e-11,-24186136506.554413
4.0,-5,3.3492e-12,-1.00003e-08,1.0023799999999998e-08,1.00003e-08,3.3492e-12,-25439466788.776077
4.1,-5,5.1266e-12,-1.00003e-08,9.990399999999999e-09,1.00003e-08,5.1266e-12,46138230137.49197
4.2,-5,7.684e-12,-1.00002e-08,9.942599999999998e-09,1.00002e-08,7.684e-12,231910946196.66068
4.3,-5,5.989e-12,-1.00002e-08,1.00524e-08,1.00002e-08,5.989e-12,29127344751.252502
4.4,-5,1.4550399999999999e-11,-1.00002e-08,1.00262e-08,1.00002e-08,1.4550399999999999e-11,39840637450.199234
4.5,-5,1.1009e-11,-1.00002e-08,9.916199999999997e-09,1.00002e-08,1.1009e-11,-103562551781.276
4.6000000000000005,-5,1.26192e-11,-1.00003e-08,9.9934e-09,1.00003e-08,1.26192e-11,170561146170.90253
4.7,-5,1.21816e-11,-1.00002e-08,1.00194e-08,1.00002e-08,1.21816e-11,-77047538331.15005
4.8,-5,1.00234e-11,-1.00002e-08,1.00294e-08,1.00002e-08,1.00234e-11,-26758000642.19204
4.9,-5,4.7072e-12,-1.00002e-08,9.987799999999999e-09,1.00002e-08,4.7072e-12,-86926286509.04044
5.0,-5,7.7226e-12,-1.00002e-08,9.940799999999997e-09,1.00002e-08,7.7226e-12,33163096106.6524
0.0,-4,3.118e-12,-1.00002e-08,9.9202e-09,1.00002e-08,3.118e-12,14914687984.72736
0.1,-4,9.8228e-12,-1.00002e-08,9.916599999999997e-09,1.00002e-08,9.8228e-12,-201816347124.11716
0.2,-4,2.127e-12,-1.00002e-08,1.00304e-08,1.00002e-08,2.127e-12,-26107615591.46803
0.3,-4,2.1622e-12,-1.00003e-08,9.945199999999998e-09,1.00003e-08,2.1622e-12,133457894034.43217
0.4,-4,3.6256e-12,-1.00002e-08,1.00536e-08,1.00002e-08,3.6256e-12,21008844723.628647
0.5,-4,1.1682e-11,-1.00002e-08,9.991399999999997e-09,1.00002e-08,1.1682e-11,34036759700.47651
0.6,-4,9.5016e-12,-1.00003e-08,1.0027e-08,1.00003e-08,9.5016e-12,-53645190708.65299
0.7,-4,7.9538e-12,-1.00002e-08,9.9202e-09,1.00002e-08,7.9538e-12,365363536719.0351
0.8,-4,1.0049e-11,-1.00002e-08,9.9152e-09,1.00002e-08,1.0049e-11,61927173643.79488
0.9,-4,1.11834e-11,-1.00002e-08,9.912799999999998e-09,1.00002e-08,1.11834e-11,-25719503099.20012
1.0,-4,2.2728e-12,-1.00003e-08,1.00302e-08,1.00003e-08,2.2728e-12,-25174966013.795887
1.1,-4,3.239e-12,-1.00003e-08,9.988199999999999e-09,1.00003e-08,3.239e-12,44964028776.9784
1.2,-4,6.7208e-12,-1.00002e-08,9.9358e-09,1.00002e-08,6.7208e-12,117164616285.88162
1.3,-4,4.946e-12,-1.00002e-08,1.00724e-08,1.00002e-08,4.946e-12,30765444253.01504
1.4,-4,1.32216e-11,-1.00002e-08,1.00024e-08,1.00002e-08,1.32216e-11,74299725091.01714
1.5,-4,7.6378e-12,-1.00002e-08,1.0062e-08,1.00002e-08,7.6378e-12,-24670646864.360775
1.6,-4,5.1148e-12,-1.00003e-08,1.00684e-08,1.00003e-08,5.1148e-12,-45020709526.38212
1.7,-4,3.1954e-12,-1.00003e-08,1.0063599999999998e-08,1.00003e-08,3.1954e-12,27180560463.156742
1.8,-4,1.2473e-11,-1.00003e-08,9.9954e-09,1.00003e-08,1.2473e-11,43698654081.45433
1.9,-4,7.7722e-12,-1.00003e-08,1.00548e-08,1.00003e-08,7.7722e-12,10989010989010.947
2.0,-4,1.24912e-11,-1.00003e-08,9.998199999999999e-09,1.00003e-08,1.24912e-11,-477099236641.2207
