VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,-4.6248e-12,7.770000000000001e-12,-2.599e-11,80,5,8.29580000000003e-11,7.770000000000001e-12,4.6248e-12,1.33e-07,0.0003898402255639,-1.0030857186307465,-6.088100000000054e-10
-4.9,0.1,3.671e-12,-1.5400000000000001e-12,-8.600000000000001e-12,80,5,2.207699999999998e-11,1.5400000000000001e-12,3.671e-12,1.33e-07,0.0001037453007518,-6.720581395121175,-5.924800000000007e-10
-4.8,0.1,-2.094e-13,-9.3e-13,2.16e-12,80,5,-3.553799999999997e-11,9.3e-13,2.094e-13,1.33e-07,-0.0001670018796992,-0.1432769937253296,1.2070000000000522e-11
-4.7,0.1,-3.4366e-12,4.382e-11,8.05e-12,80,5,2.4491000000000087e-11,4.382e-11,3.4366e-12,1.33e-07,0.0001150892857142,6.750425155153718,3.264150000000009e-10
-4.6000000000000005,0.1,4.6888e-12,-3.5130000000000006e-11,-3.4870000000000005e-11,80,5,2.974499999999998e-11,3.5130000000000006e-11,4.6888e-12,1.33e-07,0.0001397791353383,-0.6802010051344259,-2.779950000000001e-10
-4.5,0.1,2.5124e-12,-3.61e-12,-1.5700000000000002e-12,80,5,-3.110799999999997e-11,3.61e-12,2.5124e-12,1.33e-07,-0.0001461842105263,-2.427881083195469,-3.0989999999999947e-10
-4.4,0.1,-1.5328e-12,7.480000000000001e-12,3.51e-12,80,5,-3.2234999999999967e-11,7.480000000000001e-12,1.5328e-12,1.33e-07,-0.0001514802631578,0.9740590144242302,3.1703499999999936e-10
-4.3,0.1,-3.9346e-12,5.6320000000000006e-11,1.219e-11,80,5,3.2298999999999966e-11,5.6320000000000006e-11,3.9346e-12,1.33e-07,0.0001517810150375,2.5354853527022025,1.8635499999999964e-10
-4.2,0.1,4.927e-12,-1.106e-11,-3.685e-11,80,5,5.035999999999995e-12,1.106e-11,4.927e-12,1.33e-07,2.366541353383456e-05,-0.642092595604859,-2.488599999999995e-10
-4.1,0.1,-2.9274e-12,1.6100000000000002e-12,2.6300000000000007e-12,80,5,-1.747299999999998e-11,1.6100000000000002e-12,2.9274e-12,1.33e-07,-8.210996240601493e-05,-2.682591249675219,1.4551500000000012e-10
-4.0,0.1,1.4324e-12,-7.100000000000001e-12,-3.2e-12,80,5,3.413900000000004e-11,7.100000000000001e-12,1.4324e-12,1.33e-07,0.0001604276315789,0.6231353963513627,-7.131500000000039e-11
-3.9,0.1,3.9004e-12,-5.498000000000001e-11,-1.1360000000000002e-11,80,5,-3.173600000000004e-11,5.498000000000001e-11,3.9004e-12,1.33e-07,-0.0001491353383458,2.6772076863096608,-2.9586000000000083e-10
-3.8,0.1,-4.9148e-12,1.5140000000000002e-11,3.683e-11,80,5,-2.5033000000000035e-11,1.5140000000000002e-11,4.9148e-12,1.33e-07,-0.0001176362781954,-2.7363774681651822,3.5122500000000046e-10
-3.7,0.1,-1.1062e-12,2.39e-12,-1.45e-12,80,5,3.850899999999997e-11,2.39e-12,1.1062e-12,1.33e-07,0.0001809633458646,-1.2318444044424648,2.573449999999998e-10
-3.6,0.1,2.787e-12,-2.422e-11,-5.6e-12,80,5,2.6435999999999977e-11,2.422e-11,2.787e-12,1.33e-07,0.0001242293233082,2.887232567086337,-3.8709999999999926e-10
-3.5,0.1,4.181e-12,-6.128000000000001e-11,-1.855e-11,80,5,-3.891099999999996e-11,6.128000000000001e-11,4.181e-12,1.33e-07,-0.000182852443609,1.2670795633450982,-1.9656999999999974e-10
-3.4,0.1,-4.9952e-12,1.65e-12,3.332e-11,80,5,-1.2878000000000015e-11,1.65e-12,4.9952e-12,1.33e-07,-6.0516917293233147e-05,-2.0784845445482985,2.5939000000000023e-10
-3.3000000000000003,0.1,1.6054e-12,-2.34e-12,6.1e-13,80,5,1.2967000000000016e-11,2.34e-12,1.6054e-12,1.33e-07,6.09351503759399e-05,-1.5900802044678763,-8.086499999999988e-11
-3.2,0.1,-2.4018e-12,1.795e-11,4.62e-12,80,5,-2.905099999999997e-11,1.795e-11,2.4018e-12,1.33e-07,-0.0001365178571428,2.090810424514567,1.2067499999999964e-10
-3.1,0.1,-4.2048e-12,6.06e-11,1.573e-11,80,5,3.7101999999999965e-11,6.06e-11,4.2048e-12,1.33e-07,0.0001743515037593,1.6002287089058318,1.961699999999996e-10
-3.0,0.1,5.0186e-12,-2.41e-12,-3.5240000000000006e-11,80,5,1.0182999999999992e-11,2.41e-12,5.0186e-12,1.33e-07,4.78524436090225e-05,-1.438230017292915,-2.6252999999999966e-10
-2.9,0.1,-2.1682e-12,3.3e-12,7e-13,80,5,-1.5404000000000018e-11,3.3e-12,2.1682e-12,1.33e-07,-7.238721804511286e-05,-2.066368153499714,1.0411000000000038e-10
-2.8000000000000003,0.1,1.9378e-12,-1.116e-11,-4.17e-12,80,5,3.100500000000004e-11,1.116e-11,1.9378e-12,1.33e-07,0.0001457001879699,1.347536721725044,-9.372499999999988e-11
-2.7,0.1,4.0328e-12,-5.834e-11,-1.413e-11,80,5,-3.4148999999999965e-11,5.834e-11,4.0328e-12,1.33e-07,-0.0001604746240601,2.010887483971373,-1.8826999999999999e-10
-2.6,0.1,-4.892e-12,6.45e-12,3.635e-11,80,5,-6.648999999999992e-12,6.45e-12,4.892e-12,1.33e-07,-3.124530075187965e-05,-0.8688031936568388,2.5549499999999954e-10
-2.5,0.1,2.703e-12,-3.1400000000000004e-12,-2.04e-12,80,5,1.6949999999999984e-11,3.1400000000000004e-12,2.703e-12,1.33e-07,7.965225563909763e-05,-2.564082578480489,-1.321800000000001e-10
-2.4,0.1,-1.502e-12,7.580000000000001e-12,3.3700000000000004e-12,80,5,-3.308500000000004e-11,7.580000000000001e-12,1.502e-12,1.33e-07,-0.0001554746240601,0.8038738781162913,7.391000000000038e-11
-2.3000000000000003,0.1,-3.914e-12,5.584e-11,1.158e-11,80,5,3.173200000000004e-11,5.584e-11,3.914e-12,1.33e-07,0.0001491165413533,2.5428503139489536,1.8458500000000038e-10
-2.2,0.1,4.8444e-12,-1.489e-11,-3.733e-11,80,5,3.831999999999995e-12,1.489e-11,4.8444e-12,1.33e-07,1.8007518796992452e-05,-0.4732064234200268,-2.528099999999999e-10
-2.1,0.1,-3.1476e-12,2.92e-12,4.18e-12,80,5,-1.8829999999999985e-11,2.92e-12,3.1476e-12,1.33e-07,-8.848684210526305e-05,-3.262300581333474,1.5419999999999992e-10
-2.0,0.1,1.0784e-12,-4.13e-12,-3.1700000000000004e-12,80,5,3.4672000000000006e-11,4.13e-12,1.0784e-12,1.33e-07,0.000162932330827,0.4014641590368041,-5.421000000000012e-11
-1.9,0.1,3.7868e-12,-5.23e-11,-1.05e-11,80,5,-2.9672000000000004e-11,5.23e-11,3.7868e-12,1.33e-07,-0.0001394360902255,3.267493994379783,-3.0486999999999995e-10
-1.8,0.1,-4.856e-12,1.936e-11,3.6620000000000005e-11,80,5,-2.630199999999997e-11,1.936e-11,4.856e-12,1.33e-07,-0.0001235996240601,-2.049463777962826,3.349949999999997e-10
-1.7,0.1,-1.4736e-12,2.8e-12,-1.46e-12,80,5,3.7327e-11,2.8e-12,1.4736e-12,1.33e-07,0.0001754088345864,-1.3486901000911102,2.7461499999999994e-10
-1.6,0.1,2.6094e-12,-2.198e-11,-5.560000000000001e-12,80,5,2.8621000000000003e-11,2.198e-11,2.6094e-12,1.33e-07,0.0001344971804511,2.300353125160895,-3.7624500000000013e-10
-1.5,0.1,4.2506e-12,-6.150000000000001e-11,-1.82e-11,80,5,-3.792200000000001e-11,6.150000000000001e-11,4.2506e-12,1.33e-07,-0.000178204887218,1.401262135163828,-2.1166000000000002e-10
-1.4,0.1,-4.975e-12,1.1100000000000001e-12,3.3420000000000006e-11,80,5,-1.3711000000000004e-11,1.1100000000000001e-12,4.975e-12,1.33e-07,-6.44313909774436e-05,-2.2496685707568536,2.5188500000000006e-10
-1.3,0.1,1.5084e-12,-1.3800000000000002e-12,1.23e-12,80,5,1.2454999999999988e-11,1.3800000000000002e-12,1.5084e-12,1.33e-07,5.852913533834581e-05,-1.5082074678860011,-7.296999999999996e-11
-1.2,0.1,-2.484e-12,2.0860000000000003e-11,4.860000000000001e-12,80,5,-2.830500000000001e-11,2.0860000000000003e-11,2.484e-12,1.33e-07,-0.0001330122180451,2.1990178794540864,1.2342500000000012e-10
-1.1,0.1,-4.1526e-12,6.228e-11,1.73e-11,80,5,3.714000000000001e-11,6.228e-11,4.1526e-12,1.33e-07,0.0001745300751879,1.494634352881077,2.0124500000000004e-10
-1.0,0.1,4.944e-12,-6.6e-13,-3.397e-11,80,5,1.1943999999999995e-11,6.6e-13,4.944e-12,1.33e-07,5.612781954887215e-05,-1.859353806786767,-2.5373999999999994e-10
-0.9,0.1,-1.7638e-12,2.54e-12,-6.900000000000001e-13,80,5,-1.3608000000000004e-11,2.54e-12,1.7638e-12,1.33e-07,-6.394736842105263e-05,-1.736281168436094,9.034500000000008e-11
-0.8,0.1,2.2224e-12,-1.637e-11,-4.57e-12,80,5,3.001300000000001e-11,1.637e-11,2.2224e-12,1.33e-07,0.0001410385338345,1.9039679369818256,-5.181999999999995e-11
-0.7,0.1,4.2388e-12,-6.159e-11,-1.604e-11,80,5,-2.397199999999999e-11,6.159e-11,4.2388e-12,1.33e-07,-0.0001126503759398,0.3172436792932219,4.693799999999996e-10
-0.6,0.1,-2.572e-12,2.49e-12,3.31e-11,80,5,1.2388899999999996e-10,2.49e-12,2.572e-12,1.33e-07,0.0005821851503759,4.177017986322305,6.56391e-09
-0.5,0.1,2.90166e-11,4e-13,-3.0720000000000005e-11,80,5,1.2888100000000002e-09,4e-13,2.90166e-11,1.33e-07,0.0060564379699248,9.982963438273282,5.5430140000000006e-08
-0.4,0.1,2.5519e-10,3.2600000000000002e-12,-2.9357e-10,80,5,1.1209917e-08,3.2600000000000002e-12,2.5519e-10,1.33e-07,0.0526781813909774,9.467853056459319,2.390362e-07
-0.3,0.1,2.271e-09,5.894e-11,-2.2401e-09,80,5,4.909605e-08,5.894e-11,2.271e-09,1.33e-07,0.2307145206766916,7.981777692224553,4.769104149999999e-07
-0.2,0.1,1.00744e-08,-2.122e-11,-1.00536e-08,80,5,1.06592e-07,2.122e-11,1.00744e-08,1.33e-07,0.5009022556390976,5.082498802298562,5.153647499999999e-07
-0.1,0.1,2.35894e-08,-1.0100000000000001e-12,-2.34546e-08,80,5,1.5216899999999996e-07,1.0100000000000001e-12,2.35894e-08,1.33e-07,0.7150798872180448,3.0216187759543622,4.2589499999999994e-07
0.0,0.1,4.05082e-08,1.591e-11,-4.04948e-08,80,5,1.91771e-07,1.591e-11,4.05082e-08,1.33e-07,0.9011795112781952,2.096397735670257,4.646549999999999e-07
0.1,0.1,6.19436e-08,5.5550000000000005e-11,-6.17486e-08,80,5,2.451e-07,5.5550000000000005e-11,6.19436e-08,1.33e-07,1.1517857142857137,1.7220845368755278,6.365550000000008e-07
0.2,0.1,8.95282e-08,-2.54e-12,-8.934639999999998e-08,80,5,3.1908200000000013e-07,2.54e-12,8.95282e-08,1.33e-07,1.4994454887218047,1.5377304344091638,8.802950000000002e-07
0.3,0.1,1.2576e-07,-1.5600000000000002e-12,-1.2558e-07,80,5,4.21159e-07,1.5600000000000002e-12,1.2576e-07,1.33e-07,1.979130639097744,1.4399497749551091,1.1460899999999988e-06
0.4,0.1,1.7376e-07,5.966e-11,-1.7322e-07,80,5,5.482999999999999e-07,5.966e-11,1.7376e-07,1.33e-07,2.576597744360901,1.361504133356819,1.4052050000000009e-06
0.5,0.1,2.3542e-07,1.98e-12,-2.356e-07,80,5,7.022000000000001e-07,1.98e-12,2.3542e-07,1.33e-07,3.299812030075188,1.286281863976009,1.6919999999999994e-06
0.6,0.1,3.142e-07,-5.077e-11,-3.1406e-07,80,5,8.866999999999997e-07,5.077e-11,3.142e-07,1.33e-07,4.166823308270675,1.2192712420739888,1.995999999999997e-06
0.7,0.1,4.1276e-07,3.800000000000001e-13,-4.1272e-07,80,5,1.1013999999999995e-06,3.800000000000001e-13,4.1276e-07,1.33e-07,5.175751879699246,1.1536263902084485,2.1615000000000017e-06
