VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,4.9544e-12,-1.13e-12,3.3050000000000005e-11,1.13e-12,4.9544e-12,-52764879696.0743
0.1,-5,3.0592e-12,-2.5600000000000004e-12,-5.570000000000001e-12,2.5600000000000004e-12,3.0592e-12,-39074710847.139725
0.2,-5,-1.64e-13,-2.900000000000001e-13,-2.47e-12,2.900000000000001e-13,1.64e-13,-84932903006.62476
0.3,-5,7.044e-13,-2.6300000000000007e-12,-3.35e-12,2.6300000000000007e-12,7.044e-13,109003706126.0083
0.4,-5,1.6708e-12,-7.570000000000003e-12,-4.26e-12,7.570000000000003e-12,1.6708e-12,124486493215.48611
0.5,-5,2.311e-12,-1.7450000000000002e-11,-5.9e-12,1.7450000000000002e-11,2.311e-12,164527805199.0786
0.6,-5,2.8864e-12,-2.6180000000000004e-11,-7.91e-12,2.6180000000000004e-11,2.8864e-12,163719711853.3072
0.7,-5,3.5326e-12,-4.0410000000000006e-11,-1.099e-11,4.0410000000000006e-11,3.5326e-12,207813798836.2427
0.8,-5,3.8488e-12,-4.502e-11,-1.4100000000000002e-11,4.502e-11,3.8488e-12,436109899694.7229
0.9,-5,3.9912e-12,-4.96e-11,-1.86e-11,4.96e-11,3.9912e-12,799360511590.7277
1.0,-5,4.099e-12,-5.076e-11,-2.395e-11,5.076e-11,4.099e-12,-23162624788.641056
1.1,-5,-4.6434e-12,2.5850000000000003e-11,4.112e-11,2.5850000000000003e-11,4.6434e-12,222123500666.3705
1.2,-5,4.9994e-12,-1.18e-12,-3.893e-11,1.18e-12,4.9994e-12,27678596141.603687
1.3,-5,2.5824e-12,-1.46e-12,-2.87e-12,1.46e-12,2.5824e-12,-44216483905.1999
1.4,-5,4.762e-13,-1.2400000000000002e-12,-2.47e-12,1.2400000000000002e-12,4.762e-13,-171262202431.92325
1.5,-5,1.4146e-12,-5.38e-12,-4.21e-12,5.38e-12,1.4146e-12,122503981379.3948
1.6,-5,2.1088e-12,-1.4390000000000001e-11,-5.07e-12,1.4390000000000001e-11,2.1088e-12,147427392009.43536
1.7,-5,2.7712e-12,-2.5340000000000003e-11,-7.2300000000000005e-12,2.5340000000000003e-11,2.7712e-12,162972620599.73923
1.8,-5,3.336e-12,-3.584e-11,-1.043e-11,3.584e-11,3.336e-12,193348801237.4325
1.9,-5,3.8056e-12,-4.552e-11,-1.448e-11,4.552e-11,3.8056e-12,269179004037.68503
2.0,-5,4.079e-12,-4.917e-11,-1.906e-11,4.917e-11,4.079e-12,567214974475.3262
2.1,-5,4.1582e-12,-5.016e-11,-2.446e-11,5.016e-11,4.1582e-12,906618313689.937
2.2,-5,4.2996e-12,-5.008e-11,-3.0140000000000005e-11,5.008e-11,4.2996e-12,-22378373539.811146
2.3000000000000003,-5,-4.779e-12,1.679e-11,4.3540000000000006e-11,1.679e-11,4.779e-12,-23924017320.98851
2.4,-5,-4.0602e-12,9.9e-13,1.666e-11,9.9e-13,4.0602e-12,30219697198.63403
2.5,-5,1.8392e-12,-2.13e-12,3.3e-13,2.13e-12,1.8392e-12,40558079169.370575
2.6,-5,8.71e-13,-2.11e-12,1.2000000000000001e-12,2.11e-12,8.71e-13,-101905635381.63667
2.7,-5,-1.234e-13,-1.3e-13,1.88e-12,1.3e-13,1.234e-13,-107492206815.006
2.8000000000000003,-5,-9.896e-13,3.4700000000000004e-12,3.1e-12,3.4700000000000004e-12,9.896e-13,-129332643559.23418
2.9,-5,-1.6698e-12,6.76e-12,4.040000000000001e-12,6.76e-12,1.6698e-12,-150421179302.0455
3.0,-5,-2.3192e-12,1.604e-11,5.54e-12,1.604e-11,2.3192e-12,-173190162798.7532
3.1,-5,-2.8246e-12,2.5560000000000003e-11,7.180000000000001e-12,2.5560000000000003e-11,2.8246e-12,-214270409256.48187
3.2,-5,-3.2526e-12,3.3820000000000006e-11,9.66e-12,3.3820000000000006e-11,3.2526e-12,-268168409761.3304
3.3000000000000003,-5,-3.5704e-12,3.955e-11,1.1970000000000002e-11,3.955e-11,3.5704e-12,-383288616328.0948
3.4,-5,-3.7744e-12,4.5140000000000005e-11,1.454e-11,4.5140000000000005e-11,3.7744e-12,-455166135639.50745
3.5,-5,-4.0098e-12,4.829e-11,1.835e-11,4.829e-11,4.0098e-12,-627746390458.2556
3.6,-5,-4.093e-12,5.077e-11,2.324e-11,5.077e-11,4.093e-12,-977517106549.3647
3.7,-5,-4.2144e-12,5.043000000000001e-11,2.8160000000000003e-11,5.043000000000001e-11,4.2144e-12,22251891410.769936
3.8,-5,4.895e-12,-1.827e-11,-4.2920000000000005e-11,1.827e-11,4.895e-12,23349210796.67504
3.9,-5,4.3512e-12,-1.5e-12,-1.84e-11,1.5e-12,4.3512e-12,-31297924947.575935
4.0,-5,-1.4952e-12,1.86e-12,-6.3e-13,1.86e-12,1.4952e-12,-41267745130.40601
4.1,-5,-4.952e-13,8.9e-13,-1.37e-12,8.9e-13,4.952e-13,97021441738.62431
4.2,-5,5.662e-13,-9.9e-13,-2.57e-12,9.9e-13,5.662e-13,94153092929.1028
