VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,6.668e-12,-1.00002e-08,1.0002199999999998e-08,1.00002e-08,6.668e-12,75561116.853756
0.1,-5,1.3301e-09,-1.00003e-08,8.6006e-09,1.00003e-08,1.3301e-09,136366859.58031735
0.2,-5,1.4733e-09,-1.00002e-08,8.5499e-09,1.00002e-08,1.4733e-09,1383125864.4536643
0.3,-5,1.4747e-09,-1.00003e-08,8.5728e-09,1.00003e-08,1.4747e-09,-20408163265.305893
0.4,-5,1.4635e-09,-1.00003e-08,8.5751e-09,1.00003e-08,1.4635e-09,-14084507042.25351
0.5,-5,1.4605e-09,-1.00003e-08,8.5079e-09,1.00003e-08,1.4605e-09,8298755186.722007
0.6,-5,1.4876e-09,-1.00002e-08,8.4805e-09,1.00002e-08,1.4876e-09,4716981132.075476
0.7,-5,1.5029e-09,-1.00003e-08,8.4321e-09,1.00003e-08,1.5029e-09,5405405405.40538
0.8,-5,1.5246e-09,-1.00002e-08,8.51e-09,1.00002e-08,1.5246e-09,-17857142857.14265
0.9,-5,1.4917e-09,-1.00002e-08,8.525e-09,1.00002e-08,1.4917e-09,-4950495049.504926
1.0,-5,1.4842e-09,-1.00002e-08,8.5872e-09,1.00002e-08,1.4842e-09,-6024096385.542199
1.1,-5,1.4585e-09,-1.00003e-08,8.5228e-09,1.00003e-08,1.4585e-09,42553191489.35987
1.2,-5,1.4889e-09,-1.00003e-08,8.4915e-09,1.00003e-08,1.4889e-09,4376367614.879653
1.3,-5,1.5042e-09,-1.00002e-08,8.4344e-09,1.00002e-08,1.5042e-09,5050505050.505062
1.4,-5,1.5285e-09,-1.00003e-08,8.4556e-09,1.00003e-08,1.5285e-09,11428571428.571432
1.5,-5,1.5217e-09,-1.00002e-08,8.5046e-09,1.00002e-08,1.5217e-09,-7042253521.126753
1.6,-5,1.5001e-09,-1.00003e-08,8.5455e-09,1.00003e-08,1.5001e-09,-4618937644.341795
1.7,-5,1.4784e-09,-1.00002e-08,8.5651e-09,1.00002e-08,1.4784e-09,-6430868167.202565
1.8,-5,1.469e-09,-1.00002e-08,8.4984e-09,1.00002e-08,1.469e-09,8130081300.812981
1.9,-5,1.503e-09,-1.00003e-08,8.4747e-09,1.00003e-08,1.503e-09,6472491909.38512
2.0,-5,1.4999e-09,-1.00003e-08,8.4372e-09,1.00003e-08,1.4999e-09,7067137809.187279
2.1,-5,1.5313e-09,-1.00002e-08,8.464e-09,1.00002e-08,1.5313e-09,8928571428.571417
2.2,-5,1.5223e-09,-1.00002e-08,8.4996e-09,1.00002e-08,1.5223e-09,-7042253521.1267605
2.3000000000000003,-5,1.5029e-09,-1.00003e-08,8.5192e-09,1.00003e-08,1.5029e-09,-7843137254.901961
2.4,-5,1.4968e-09,-1.00003e-08,8.5769e-09,1.00003e-08,1.4968e-09,-5681818181.818167
2.5,-5,1.4677e-09,-1.00003e-08,8.511e-09,1.00003e-08,1.4677e-09,-51282051282.05191
2.6,-5,1.4929e-09,-1.00003e-08,8.4871e-09,1.00003e-08,1.4929e-09,4950495049.504957
2.7,-5,1.5081e-09,-1.00003e-08,8.4237e-09,1.00003e-08,1.5081e-09,5037783375.314869
2.8000000000000003,-5,1.5326e-09,-1.00002e-08,8.465e-09,1.00002e-08,1.5326e-09,12738853503.184649
2.9,-5,1.5238e-09,-1.00003e-08,8.502e-09,1.00003e-08,1.5238e-09,-7272727272.72722
3.0,-5,1.5051e-09,-1.00002e-08,8.5462e-09,1.00002e-08,1.5051e-09,-4618937644.341801
3.1,-5,1.4805e-09,-1.00003e-08,8.5556e-09,1.00003e-08,1.4805e-09,-8163265306.1225
3.2,-5,1.4806e-09,-1.00003e-08,8.4887e-09,1.00003e-08,1.4806e-09,6779661016.94917
3.3000000000000003,-5,1.51e-09,-1.00002e-08,8.46e-09,1.00002e-08,1.51e-09,4866180048.661795
3.4,-5,1.5217e-09,-1.00003e-08,8.4177e-09,1.00003e-08,1.5217e-09,6191950464.39628
3.5,-5,1.5423e-09,-1.00003e-08,8.4912e-09,1.00003e-08,1.5423e-09,-13793103448.275774
3.6,-5,1.5072e-09,-1.00003e-08,8.5127e-09,1.00003e-08,1.5072e-09,-4464285714.285729
