VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,-4.6908e-12,9.03e-12,-2.812e-11,5,5,8.06300000000003e-11,9.03e-12,4.6908e-12,1.33e-07,0.0060624060150376,-1.4333359242497374,-6.079600000000052e-10
-4.9,0.1,3.3722e-12,-1.9900000000000002e-12,-6.330000000000001e-12,5,5,1.9833999999999984e-11,1.9900000000000002e-12,3.3722e-12,1.33e-07,0.0014912781954887,-4.057541751413624,-5.776950000000009e-10
-4.8,0.1,-7.239999999999999e-13,1.74e-12,2.13e-12,5,5,-3.4908999999999964e-11,1.74e-12,7.239999999999999e-13,1.33e-07,-0.0026247368421052,0.1477287695616523,3.8390000000000526e-11
-4.7,0.1,-3.6096e-12,4.9510000000000005e-11,9.63e-12,5,5,2.7512000000000092e-11,4.9510000000000005e-11,3.6096e-12,1.33e-07,0.0020685714285714,4.09771967770936,3.0456500000000075e-10
-4.6000000000000005,0.1,4.7784e-12,-2.164e-11,-3.679e-11,5,5,2.6003999999999977e-11,2.164e-11,4.7784e-12,1.33e-07,0.0019551879699248,-1.7786715392542514,-3.1715000000000004e-10
-4.5,0.1,1.5912e-12,-1.78e-12,5.4e-13,5,5,-3.591799999999997e-11,1.78e-12,1.5912e-12,1.33e-07,-0.0027006015037593,-1.490656532827773,-2.732949999999995e-10
-4.4,0.1,-2.4052e-12,2.039e-11,4.78e-12,5,5,-2.865499999999997e-11,2.039e-11,2.4052e-12,1.33e-07,-0.0021545112781954,2.0762729504398862,3.6497999999999934e-10
-4.3,0.1,-4.1398e-12,6.197000000000001e-11,1.856e-11,5,5,3.7077999999999966e-11,6.197000000000001e-11,4.1398e-12,1.33e-07,0.0027878195488721,1.5936060175989462,2.159099999999996e-10
-4.2,0.1,5.0104e-12,-2.06e-12,-3.262e-11,5,5,1.4526999999999986e-11,2.06e-12,5.0104e-12,1.33e-07,0.0010922556390977,-2.6276172357463223,-2.4283999999999955e-10
-4.1,0.1,-1.2344e-12,2.04e-12,-1.64e-12,5,5,-1.1489999999999988e-11,2.04e-12,1.2344e-12,1.33e-07,-0.000863909774436,-1.3325933149413849,6.430500000000017e-11
