VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,1.13858e-08,-1.00003e-08,-8.4204e-10,1.00003e-08,1.13858e-08,25677.14350611432
0.1,-5,3.9059e-06,-1.00003e-08,-3.8350000000000006e-06,1.00003e-08,3.9059e-06,24868.773079931147
0.2,-5,8.0536e-06,-1.00003e-08,-8.005200000000001e-06,1.00003e-08,8.0536e-06,24248.008632291072
0.3,-5,1.2154e-05,-1.00003e-08,-1.2082e-05,1.00003e-08,1.2154e-05,22803.977013591168
0.4,-5,1.6824e-05,-1.00003e-08,-1.672e-05,1.00003e-08,1.6824e-05,21542.43860404998
0.5,-5,2.1438e-05,-1.00002e-08,-2.2762e-05,1.00002e-08,2.1438e-05,15708.451146716932
0.6,-5,2.9556e-05,-1.00003e-08,-2.9270000000000003e-05,1.00003e-08,2.9556e-05,14662.756598240476
0.7,-5,3.5078e-05,-1.00003e-08,-3.5538000000000004e-05,1.00003e-08,3.5078e-05,18018.018018018025
0.8,-5,4.0656e-05,-1.00003e-08,-4.0016e-05,1.00003e-08,4.0656e-05,15213.753232922552
0.9,-5,4.8224e-05,-1.00002e-08,-5.1962e-05,1.00002e-08,4.8224e-05,11704.11985018726
1.0,-5,5.7744e-05,-1.00003e-08,-5.5662e-05,1.00003e-08,5.7744e-05,11669.97315906174
1.1,-5,6.5362e-05,-1.00003e-08,-6.4792e-05,1.00003e-08,6.5362e-05,16048.788316482109
1.2,-5,7.0206e-05,-1.00003e-08,-7.1278e-05,1.00003e-08,7.0206e-05,15792.798483891343
1.3,-5,7.8026e-05,-1.00002e-08,-7.8354e-05,1.00002e-08,7.8026e-05,12070.006035003027
1.4,-5,8.6776e-05,-1.00003e-08,-8.275e-05,1.00003e-08,8.6776e-05,13054.830287206269
1.5,-5,9.3346e-05,-1.00003e-08,-8.9814e-05,1.00003e-08,9.3346e-05,14413.37561256846
1.6,-5,0.000100652,-1.00002e-08,-9.9888e-05,1.00002e-08,0.000100652,12810.658467845236
1.7,-5,0.000108958,-1.00002e-08,-0.000114092,1.00002e-08,0.000108958,168350.16835016792
1.8,-5,0.00010184,-1.00003e-08,-0.000105182,1.00003e-08,0.00010184,42176.296921130335
1.9,-5,0.0001137,-1.00003e-08,-0.00011128,1.00003e-08,0.0001137,16863.406408094415
2.0,-5,0.0001137,-1.00003e-08,-0.00012018,1.00003e-08,0.0001137,14925.373134328369
2.1,-5,0.0001271,-1.00003e-08,-0.00012298,1.00003e-08,0.0001271,9708.73786407768
2.2,-5,0.0001343,-1.00003e-08,-0.0001371,1.00003e-08,0.0001343,15723.270440251588
