VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,1.00016e-08,-1.00002e-08,2.7600000000000004e-11,1.00002e-08,1.00016e-08,324675324.6753245
0.1,-5,1.03096e-08,-1.00003e-08,-3.6131e-10,1.00003e-08,1.03096e-08,85631101.21596164
0.2,-5,1.23372e-08,-1.00002e-08,-2.3504e-09,1.00002e-08,1.23372e-08,28036335.090277005
0.3,-5,1.7443199999999997e-08,-1.00003e-08,-7.3993e-09,1.00003e-08,1.7443199999999997e-08,14749697.631198565
0.4,-5,2.58968e-08,-1.00003e-08,-1.5988799999999998e-08,1.00003e-08,2.58968e-08,9576250.897773523
0.5,-5,3.83282e-08,-1.00002e-08,-2.83092e-08,1.00002e-08,3.83282e-08,6701604.36408476
0.6,-5,5.57404e-08,-1.00003e-08,-4.56838e-08,1.00003e-08,5.57404e-08,4791015.887008684
0.7,-5,8.007299999999999e-08,-1.00003e-08,-6.976959999999999e-08,1.00003e-08,8.007299999999999e-08,3502553.3614004627
0.8,-5,1.128416e-07,-1.00003e-08,-1.0279200000000001e-07,1.00003e-08,1.128416e-07,2596492.139120048
0.9,-5,1.571e-07,-1.00002e-08,-1.4716e-07,1.00002e-08,1.571e-07,1969698.163453432
1.0,-5,2.1438e-07,-1.00003e-08,-2.0412e-07,1.00003e-08,2.1438e-07,1560305.8199407093
1.1,-5,2.8528e-07,-1.00003e-08,-2.752e-07,1.00003e-08,2.8528e-07,1275347.5322025248
1.2,-5,3.712e-07,-1.00003e-08,-3.6108e-07,1.00003e-08,3.712e-07,1072961.3733905577
1.3,-5,4.7168e-07,-1.00002e-08,-4.6148e-07,1.00002e-08,4.7168e-07,934404.7841524958
1.4,-5,5.8524e-07,-1.00003e-08,-5.7508e-07,1.00003e-08,5.8524e-07,838785.4386847841
1.5,-5,7.1012e-07,-1.00002e-08,-7.0024e-07,1.00002e-08,7.1012e-07,765579.543714592
1.6,-5,8.464799999999999e-07,-1.00003e-08,-8.365e-07,1.00003e-08,8.464799999999999e-07,703581.2284528246
1.7,-5,9.9438e-07,-1.00002e-08,-9.8442e-07,1.00002e-08,9.9438e-07,653338.560041813
1.8,-5,1.1526000000000002e-06,-1.00003e-08,-1.1429e-06,1.00003e-08,1.1526000000000002e-06,607312.0369245722
1.9,-5,1.3237e-06,-1.00002e-08,-1.3137000000000002e-06,1.00002e-08,1.3237e-06,564652.7385657821
2.0,-5,1.5068e-06,-1.00002e-08,-1.4971000000000002e-06,1.00002e-08,1.5068e-06,527843.7582475585
2.1,-5,1.7026000000000002e-06,-1.00003e-08,-1.6928e-06,1.00003e-08,1.7026000000000002e-06,494804.5522018808
2.2,-5,1.911e-06,-1.00002e-08,-1.9016e-06,1.00002e-08,1.911e-06,465116.279069768
2.3000000000000003,-5,2.1326e-06,-1.00003e-08,-2.1229e-06,1.00003e-08,2.1326e-06,437445.3193350825
2.4,-5,2.3682e-06,-1.00003e-08,-2.3587000000000004e-06,1.00003e-08,2.3682e-06,412796.6976264183
2.5,-5,2.6171000000000003e-06,-1.00003e-08,-2.6078000000000003e-06,1.00003e-08,2.6171000000000003e-06,390777.6475185621
2.6,-5,2.8800000000000004e-06,-1.00003e-08,-2.8704e-06,1.00003e-08,2.8800000000000004e-06,369685.76709796704
