VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,-4.3232e-12,-2.3300000000000004e-12,-1.763e-11,80,10,-6.634000000000021e-12,2.3300000000000004e-12,4.3232e-12,1.33e-07,-6.234962406015056e-05,0.619992053520717,3.5432000000000116e-10
-4.9,0.1,-4.9866e-12,1.6e-12,3.264e-11,80,10,2.8797999999999973e-11,1.6e-12,4.9866e-12,1.33e-07,0.0002706578947368,-2.392649654439507,9.263999999999996e-11
-4.8,0.1,1.4364e-12,-1.7200000000000001e-12,6.400000000000001e-13,80,10,1.189399999999999e-11,1.7200000000000001e-12,1.4364e-12,1.33e-07,0.0001117857142857,-1.407651258513861,-2.844200000000001e-10
-4.7,0.1,-2.6078e-12,2.2590000000000003e-11,5.210000000000001e-12,80,10,-2.8086000000000095e-11,2.2590000000000003e-11,2.6078e-12,1.33e-07,-0.0002639661654135,2.3199199796460848,1.3071500000000036e-10
-4.6000000000000005,0.1,-4.1808e-12,6.076e-11,1.817e-11,80,10,3.8036999999999966e-11,6.076e-11,4.1808e-12,1.33e-07,0.0003574906015037,1.413304891982071,2.0949000000000028e-10
-4.5,0.1,4.9996e-12,-9.4e-13,-3.4030000000000004e-11,80,10,1.381199999999999e-11,9.4e-13,4.9996e-12,1.33e-07,0.0001298120300751,-2.347303348951939,-2.506399999999996e-10
-4.4,0.1,-1.4184e-12,1.9e-12,-1.1100000000000001e-12,80,10,-1.209099999999999e-11,1.9e-12,1.4184e-12,1.33e-07,-0.0001136372180451,-1.435399768343525,7.040499999999986e-11
-4.3,0.1,2.5814e-12,-2.376e-11,-5.39e-12,80,10,2.789299999999997e-11,2.376e-11,2.5814e-12,1.33e-07,0.000262152255639,2.336577435371916,-1.3023999999999977e-10
-4.2,0.1,4.1602e-12,-6.260000000000001e-11,-1.85e-11,80,10,-3.813899999999997e-11,6.260000000000001e-11,4.1602e-12,1.33e-07,-0.0003584492481203,1.4556318296493118,-2.0366999999999967e-10
-4.1,0.1,-5.0464e-12,1.08e-12,3.3810000000000004e-11,80,10,-1.2840999999999989e-11,1.08e-12,5.0464e-12,1.33e-07,-0.0001206860902255,-2.085855731327973,2.540599999999997e-10
-4.0,0.1,1.592e-12,-3.65e-12,6.200000000000001e-13,80,10,1.2673000000000018e-11,3.65e-12,1.592e-12,1.33e-07,0.0001191071428571,-1.5149830777317883,-8.158000000000035e-11
-3.9,0.1,-2.5118e-12,1.9860000000000003e-11,4.94e-12,80,10,-2.915700000000004e-11,1.9860000000000003e-11,2.5118e-12,1.33e-07,-0.0002740319548872,2.1268066603800437,-1.175200000000003e-10
-3.8,0.1,-4.2394e-12,6.119000000000001e-11,1.797e-11,80,10,-1.0831000000000016e-11,6.119000000000001e-11,4.2394e-12,1.33e-07,-0.0001017951127819,1.350375806853414,2.3163500000000038e-10
