VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,-4.8996e-12,3.3630000000000004e-11,-4.3210000000000005e-11,20,10,1.6068000000000056e-11,3.3630000000000004e-11,4.8996e-12,1.33e-07,0.0006040601503759,-1.7259527288828442,1.1322999999999959e-10
-4.9,0.1,-3.2928e-12,1.4900000000000001e-12,7.06e-12,20,10,2.7390999999999972e-11,1.4900000000000001e-12,3.2928e-12,1.33e-07,0.0010297368421052,-4.638910983293285,9.107999999999945e-11
-4.8,0.1,5.786e-13,-1.6e-12,-3e-12,20,10,3.4283999999999967e-11,1.6e-12,5.786e-13,1.33e-07,0.0012888721804511,0.171861711412493,-2.7152000000000006e-10
-4.7,0.1,3.564e-12,-3.864e-11,-1.162e-11,20,10,-2.6913000000000094e-11,3.864e-11,3.564e-12,1.33e-07,-0.0010117669172932,4.59612284709454,-3.053800000000008e-10
-4.6000000000000005,0.1,-4.804e-12,2.1480000000000003e-11,4.182e-11,20,10,-2.679199999999997e-11,2.1480000000000003e-11,4.804e-12,1.33e-07,-0.0010072180451127,-1.4900921739496271,3.0493500000000004e-10
-4.5,0.1,-1.7944e-12,1.9700000000000003e-12,-3.0000000000000005e-14,20,10,3.4073999999999975e-11,1.9700000000000003e-12,1.7944e-12,1.33e-07,0.001280977443609,-1.8911706108741535,2.788249999999995e-10
-4.4,0.1,2.0108e-12,-1.2570000000000002e-11,-4.53e-12,20,10,2.897299999999997e-11,1.2570000000000002e-11,2.0108e-12,1.33e-07,0.0010892105263157,1.740812224671478,-3.4202499999999934e-10
-4.3,0.1,4.0002e-12,-4.734e-11,-1.693e-11,20,10,-3.433099999999997e-11,4.734e-11,4.0002e-12,1.33e-07,-0.0012906390977443,1.9142806871391096,-1.8132999999999967e-10
-4.2,0.1,-4.8554e-12,5.120000000000001e-12,4.242e-11,20,10,-7.292999999999993e-12,5.120000000000001e-12,4.8554e-12,1.33e-07,-0.0002741729323308,-0.9848725184505804,2.5425499999999955e-10
-4.1,0.1,2.5416e-12,-1.03e-12,-2.8100000000000003e-12,20,10,1.6519999999999982e-11,1.03e-12,2.5416e-12,1.33e-07,0.0006210526315789,-2.477506134378469,-1.2189500000000013e-10
-4.0,0.1,-1.5514e-12,7.890000000000001e-12,3.87e-12,20,10,-3.167200000000004e-11,7.890000000000001e-12,1.5514e-12,1.33e-07,-0.0011906766917293,0.8692637024590432,7.870500000000041e-11
-3.9,0.1,-3.7928e-12,4.5800000000000006e-11,1.497e-11,20,10,3.226100000000005e-11,4.5800000000000006e-11,3.7928e-12,1.33e-07,0.0012128195488721,2.497715961771657,1.7755000000000046e-10
-3.8,0.1,4.9008e-12,-1.039e-11,-4.275e-11,20,10,3.8380000000000044e-12,1.039e-11,4.9008e-12,1.33e-07,0.0001442857142857,-0.4910292529341482,-2.6237500000000045e-10
-3.7,0.1,-3.0252e-12,1.5800000000000001e-12,5.39e-12,20,10,-2.0213999999999983e-11,1.5800000000000001e-12,3.0252e-12,1.33e-07,-0.00075992481203,-3.783898458068956,1.4927999999999966e-10
-3.6,0.1,8.58e-13,-3.5900000000000007e-12,-3.1700000000000004e-12,20,10,3.3693999999999965e-11,3.5900000000000007e-12,8.58e-13,1.33e-07,0.0012666917293233,0.4452051569388611,-4.2174999999999896e-11
-3.5,0.1,3.7136e-12,-4.082e-11,-1.232e-11,20,10,-2.8648999999999968e-11,4.082e-11,3.7136e-12,1.33e-07,-0.0010770300751879,3.771010816147348,-2.979449999999997e-10
-3.4,0.1,-4.8718e-12,1.537e-11,4.284e-11,20,10,-2.5895000000000037e-11,1.537e-11,4.8718e-12,1.33e-07,-0.0009734962406015,-2.019194679544277,3.243800000000005e-10
-3.3000000000000003,0.1,-1.4654e-12,1.83e-12,-1.17e-12,20,10,3.6227000000000046e-11,1.83e-12,1.4654e-12,1.33e-07,0.001361917293233,-1.5614095888469512,2.712350000000004e-10
-3.2,0.1,2.3736e-12,-1.697e-11,-5.830000000000001e-12,20,10,2.8351999999999973e-11,1.697e-11,2.3736e-12,1.33e-07,0.0010658646616541,2.2890490646547224,-3.6323999999999967e-10
-3.1,0.1,4.205e-12,-4.946e-11,-2.07e-11,20,10,-3.6420999999999965e-11,4.946e-11,4.205e-12,1.33e-07,-0.0013692105263157,1.5786351309031486,-1.9506999999999967e-10
-3.0,0.1,-4.9106e-12,1.36e-12,4.08e-11,20,10,-1.0661999999999992e-11,1.36e-12,4.9106e-12,1.33e-07,-0.0004008270676691,-1.5362525315774789,2.591949999999997e-10
-2.9,0.1,2.0726e-12,-1.5e-12,-1.5000000000000004e-13,20,10,1.541800000000002e-11,1.5e-12,2.0726e-12,1.33e-07,0.0005796240601503,-2.1469800606843963,-9.690500000000035e-11
-2.8000000000000003,0.1,-1.827e-12,1.17e-11,4.97e-12,20,10,-3.004300000000004e-11,1.17e-11,1.827e-12,1.33e-07,-0.0011294360902255,1.3926979797043355,9.025999999999986e-11
-2.7,0.1,-3.936e-12,4.7110000000000006e-11,1.7600000000000003e-11,20,10,3.346999999999997e-11,4.7110000000000006e-11,3.936e-12,1.33e-07,0.0012582706766917,2.1276139944548493,1.86035e-10
-2.6,0.1,4.867e-12,-3.86e-12,-4.253e-11,20,10,7.163999999999994e-12,3.86e-12,4.867e-12,1.33e-07,0.0002693233082706,-0.9827976981058296,-2.509249999999995e-10
-2.5,0.1,-2.5032e-12,2.0500000000000004e-12,2.16e-12,20,10,-1.6714999999999988e-11,2.0500000000000004e-12,2.5032e-12,1.33e-07,-0.0006283834586466,-2.5213818961996255,1.2370000000000013e-10
-2.4,0.1,1.524e-12,-7.75e-12,-4.200000000000001e-12,20,10,3.190400000000004e-11,7.75e-12,1.524e-12,1.33e-07,0.0011993984962406,0.9503372828828304,-7.68600000000004e-11
-2.3000000000000003,0.1,3.8776e-12,-4.4310000000000006e-11,-1.418e-11,20,10,-3.208700000000005e-11,4.4310000000000006e-11,3.8776e-12,1.33e-07,-0.0012062781954887,2.5331287531752924,-2.8382500000000046e-10
-2.2,0.1,-4.8934e-12,1.009e-11,4.295e-11,20,10,-2.4860999999999972e-11,1.009e-11,4.8934e-12,1.33e-07,-0.0009346240601503,-2.7465378145410813,3.4922999999999973e-10
-2.1,0.1,-1.0946e-12,1.74e-12,-1.3300000000000002e-12,20,10,3.7758999999999966e-11,1.74e-12,1.0946e-12,1.33e-07,0.0014195112781954,-1.3249519468399196,2.5648499999999966e-10
-2.0,0.1,2.6584e-12,-2.116e-11,-6.45e-12,20,10,2.6436e-11,2.116e-11,2.6584e-12,1.33e-07,0.0009938345864661,2.9161399309542007,-3.76685e-10
-1.9,0.1,4.1926e-12,-5.005e-11,-2.223e-11,20,10,-3.757800000000001e-11,5.005e-11,4.1926e-12,1.33e-07,-0.0014127067669172,1.3088282903706718,-1.97925e-10
-1.8,0.1,-4.8572e-12,1.1900000000000002e-12,3.9130000000000005e-11,20,10,-1.3148999999999988e-11,1.1900000000000002e-12,4.8572e-12,1.33e-07,-0.0004943233082706,-2.142900137222899,2.535799999999998e-10
-1.7,0.1,1.5628e-12,-2.28e-12,5.7e-13,20,10,1.3138000000000002e-11,2.28e-12,1.5628e-12,1.33e-07,0.000493909774436,-1.6907951531977088,-7.220500000000009e-11
-1.6,0.1,-2.2296e-12,1.549e-11,5.5e-12,20,10,-2.7590000000000005e-11,1.549e-11,2.2296e-12,1.33e-07,-0.0010372180451127,2.0163252325997854,1.1337500000000006e-10
-1.5,0.1,-3.9552e-12,4.844e-11,1.97e-11,20,10,3.581300000000001e-11,4.844e-11,3.9552e-12,1.33e-07,0.0013463533834586,1.7244207987844722,1.8769500000000007e-10
-1.4,0.1,4.933e-12,-1.37e-12,-4.1030000000000006e-11,20,10,9.949e-12,1.37e-12,4.933e-12,1.33e-07,0.0003740225563909,-1.5185874867834852,-2.5156500000000005e-10
-1.3,0.1,-1.9654e-12,2.3300000000000004e-12,-1.2000000000000002e-13,20,10,-1.4499999999999987e-11,2.3300000000000004e-12,1.9654e-12,1.33e-07,-0.0005451127819548,-1.9248686841205116,9.960499999999996e-11
-1.2,0.1,2.033e-12,-1.303e-11,-5.060000000000001e-12,20,10,2.987000000000001e-11,1.303e-11,2.033e-12,1.33e-07,0.001122932330827,1.5477088521066933,-1.0277000000000011e-10
-1.1,0.1,4.0086e-12,-4.7150000000000006e-11,-1.792e-11,20,10,-3.5054000000000006e-11,4.7150000000000006e-11,4.0086e-12,1.33e-07,-0.0013178195488721,1.9445003236555185,-1.8776000000000008e-10
-1.0,0.1,-4.9778e-12,4.38e-12,4.119e-11,20,10,-7.681999999999996e-12,4.38e-12,4.9778e-12,1.33e-07,-0.0002887969924812,-1.0495456002394472,2.5685499999999994e-10
-0.9,0.1,2.4722e-12,-5e-13,-1.7200000000000001e-12,20,10,1.6317000000000005e-11,5e-13,2.4722e-12,1.33e-07,0.0006134210526315,-2.3146264266768584,-1.2352500000000007e-10
-0.8,0.1,-1.7144e-12,9.700000000000001e-12,3.85e-12,20,10,-3.2387000000000004e-11,9.700000000000001e-12,1.7144e-12,1.33e-07,-0.0012175563909774,1.0477030270194112,8.238999999999993e-11
-0.7,0.1,-4.0052e-12,4.4490000000000006e-11,1.528e-11,20,10,3.279499999999999e-11,4.4490000000000006e-11,4.0052e-12,1.33e-07,0.0012328947368421,2.255728834036298,1.9750999999999995e-10
-0.6,0.1,4.8446e-12,-6.850000000000001e-12,-4.273e-11,20,10,7.114999999999997e-12,6.850000000000001e-12,4.8446e-12,1.33e-07,0.0002674812030075,-0.9531716535223907,-2.0997999999999988e-10
-0.5,0.1,-2.5822e-12,1.5800000000000001e-12,2.7600000000000004e-12,20,10,-9.201e-12,1.5800000000000001e-12,2.5822e-12,1.33e-07,-0.000345902255639,-1.037500857664302,7.414800000000001e-10
-0.4,0.1,3.0044e-12,-5.770000000000001e-12,-5.3000000000000004e-12,20,10,1.55411e-10,5.770000000000001e-12,3.0044e-12,1.33e-07,0.0058425187969924,5.2142749160982484,6.677895e-09
-0.3,0.1,2.85e-11,-4.191e-11,-3.767e-11,20,10,1.326378e-09,4.191e-11,2.85e-11,1.33e-07,0.0498638345864661,9.754152721802212,4.2105445e-08
