VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,2.3574e-12,5.4e-13,2.1500000000000003e-12,160,15,-5.87680000000002e-11,5.4e-13,2.3574e-12,1.33e-07,-0.0004142481203007,1.7403535050429992,7.111600000000042e-10
-4.9,0.1,-3.5194e-12,4.814e-11,9.48e-12,160,15,1.2347999999999986e-11,4.814e-11,3.5194e-12,1.33e-07,8.70394736842104e-05,1.5562200981162089,4.3406000000000046e-10
-4.8,0.1,4.827e-12,-2.5960000000000003e-11,-3.59e-11,160,15,2.8043999999999967e-11,2.5960000000000003e-11,4.827e-12,1.33e-07,0.0001976785714285,-1.1322351966507849,-2.302700000000003e-10
-4.7,0.1,2.0894e-12,-2.0200000000000007e-12,-3.800000000000001e-13,160,15,-3.370600000000012e-11,2.0200000000000007e-12,2.0894e-12,1.33e-07,-0.0002375892857142,-2.0084499346254674,-2.9176500000000075e-10
-4.6000000000000005,0.1,-1.9142e-12,1.231e-11,3.840000000000001e-12,160,15,-3.030899999999997e-11,1.231e-11,1.9142e-12,1.33e-07,-0.0002136442669172,1.3951569142453732,3.3927000000000016e-10
-4.5,0.1,-3.9724e-12,5.859e-11,1.4810000000000002e-11,160,15,3.414799999999997e-11,5.859e-11,3.9724e-12,1.33e-07,0.000240704887218,2.047857766249937,1.9627499999999967e-10
-4.4,0.1,4.9154e-12,-3.1600000000000007e-12,-3.562e-11,160,15,8.945999999999995e-12,3.1600000000000007e-12,4.9154e-12,1.33e-07,6.305921052631575e-05,-1.2997972527841373,-2.455499999999996e-10
-4.3,0.1,-2.1832e-12,2.5600000000000004e-12,4.600000000000002e-13,160,15,-1.4961999999999987e-11,2.5600000000000004e-12,2.1832e-12,1.33e-07,-0.0001054652255639,-2.0378979045255345,1.1094499999999978e-10
-4.2,0.1,1.923e-12,-1.1860000000000002e-11,-4.100000000000001e-12,160,15,3.1134999999999965e-11,1.1860000000000002e-11,1.923e-12,1.33e-07,0.0002194666353383,1.3384807263248166,-9.713999999999979e-11
-4.1,0.1,4.0438e-12,-5.7e-11,-1.5050000000000002e-11,160,15,-3.4389999999999965e-11,5.7e-11,4.0438e-12,1.33e-07,-0.0002424107142857,2.0553218729140603,-1.9932999999999971e-10
-4.0,0.1,-4.955e-12,4.77e-12,3.492e-11,160,15,-8.731000000000014e-12,4.77e-12,4.955e-12,1.33e-07,-6.154370300751887e-05,-1.2275762268229875,2.475450000000002e-10
-3.9,0.1,2.2976e-12,-2.14e-12,-7e-13,160,15,1.511900000000002e-11,2.14e-12,2.2976e-12,1.33e-07,0.0001065718984962,-2.0460820303401066,-1.1475000000000028e-10
-3.8,0.1,-1.9312e-12,1.386e-11,4.03e-12,160,15,-3.168100000000004e-11,1.386e-11,1.9312e-12,1.33e-07,-0.0002233153195488,1.224782091890921,9.681999999999989e-11
-3.7,0.1,-4.0386e-12,5.943000000000001e-11,1.57e-11,160,15,3.4482999999999974e-11,5.943000000000001e-11,4.0386e-12,1.33e-07,0.0002430662593984,2.0506349357334823,2.1470499999999998e-10
-3.6,0.1,4.9654e-12,-1.85e-12,-3.413e-11,160,15,1.1259999999999992e-11,1.85e-12,4.9654e-12,1.33e-07,7.937030075187961e-05,-1.77101755643802,-2.3915499999999957e-10
-3.5,0.1,-1.7866e-12,2.01e-12,-8.800000000000002e-13,160,15,-1.3347999999999987e-11,2.01e-12,1.7866e-12,1.33e-07,-9.408834586466153e-05,-1.675100941757915,8.968500000000014e-11
-3.4,0.1,2.2958e-12,-1.664e-11,-4.23e-12,160,15,2.919700000000004e-11,1.664e-11,2.2958e-12,1.33e-07,0.0002058059210526,1.7786392139684384,-1.1250500000000046e-10
-3.3000000000000003,0.1,4.0528e-12,-5.867e-11,-1.61e-11,160,15,-3.584900000000005e-11,5.867e-11,4.0528e-12,1.33e-07,-0.0002526950187969,1.634757366501598,-1.982850000000004e-10
-3.2,0.1,-4.874e-12,2.1000000000000003e-12,3.431e-11,160,15,-1.0459999999999992e-11,2.1000000000000003e-12,4.874e-12,1.33e-07,-7.37312030075187e-05,-1.5766093710122573,2.45305e-10
-3.1,0.1,1.9608e-12,-2.74e-12,5e-14,160,15,1.3211999999999989e-11,2.74e-12,1.9608e-12,1.33e-07,9.31296992481202e-05,-1.696345860551867,-9.899999999999985e-11
-3.0,0.1,-2.2316e-12,1.951e-11,4.860000000000001e-12,160,15,-3.025999999999997e-11,1.951e-11,2.2316e-12,1.33e-07,-0.0002132988721804,1.597087062191188,1.1472500000000019e-10
-2.9,0.1,-4.0912e-12,6.012000000000001e-11,1.613e-11,160,15,3.6157000000000046e-11,6.012000000000001e-11,4.0912e-12,1.33e-07,0.0002548660714285,1.7516813973548409,2.1044000000000023e-10
-2.8000000000000003,0.1,4.9998e-12,-1.4700000000000002e-12,-3.4070000000000005e-11,160,15,1.1828000000000018e-11,1.4700000000000002e-12,4.9998e-12,1.33e-07,8.337406015037603e-05,-1.8745528929388504,-2.445350000000005e-10
-2.7,0.1,-1.7256e-12,2.3500000000000007e-12,-1.02e-12,160,15,-1.2749999999999988e-11,2.3500000000000007e-12,1.7256e-12,1.33e-07,-8.987312030075175e-05,-1.549110009513289,8.80599999999997e-11
-2.6,0.1,2.4498e-12,-2.0640000000000003e-11,-5.660000000000001e-12,160,15,2.9439999999999965e-11,2.0640000000000003e-11,2.4498e-12,1.33e-07,0.0002075187969924,1.912018403967444,-1.2103999999999974e-10
