VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
-5.0,0.1,-4.8282e-12,2.3410000000000003e-11,-3.165e-11,10,5,7.765400000000029e-11,2.3410000000000003e-11,4.8282e-12,1.33e-07,0.0029193233082706,-2.1585173217482176,-5.93820000000005e-10
-4.9,0.1,2.9372e-12,-2.59e-12,-3.2900000000000007e-12,10,5,1.8271999999999984e-11,2.59e-12,2.9372e-12,1.33e-07,0.000686917293233,-3.0709557326652144,-5.545900000000008e-10
-4.8,0.1,-1.1738e-12,4.42e-12,2.9600000000000007e-12,10,5,-3.326399999999997e-11,4.42e-12,1.1738e-12,1.33e-07,-0.0012505263157894,0.5104771733543862,5.770500000000053e-11
-4.7,0.1,-3.7156e-12,4.961e-11,9.94e-12,10,5,2.9813000000000095e-11,4.961e-11,3.7156e-12,1.33e-07,0.0011207894736842,3.053162971592817,3.0306000000000076e-10
-4.6000000000000005,0.1,4.7888e-12,-2.578e-11,-3.606e-11,10,5,2.734799999999997e-11,2.578e-11,4.7888e-12,1.33e-07,0.0010281203007518,-1.629996825883165,-3.24865e-10
-4.5,0.1,1.754e-12,-2.18e-12,5.800000000000002e-13,10,5,-3.5159999999999966e-11,2.18e-12,1.754e-12,1.33e-07,-0.0013218045112781,-1.6467935160477585,-2.824799999999995e-10
-4.4,0.1,-2.2432e-12,1.5780000000000003e-11,4.450000000000001e-12,10,5,-2.9147999999999974e-11,1.5780000000000003e-11,2.2432e-12,1.33e-07,-0.0010957894736842,1.8308098226930165,3.557299999999993e-10
-4.3,0.1,-4.0756e-12,5.928e-11,1.557e-11,10,5,3.598599999999997e-11,5.928e-11,4.0756e-12,1.33e-07,0.0013528571428571,1.7204400298162688,1.8884999999999966e-10
-4.2,0.1,4.954e-12,-2.8e-12,-3.58e-11,10,5,8.621999999999995e-12,2.8e-12,4.954e-12,1.33e-07,0.0003241353383458,-1.1945099025203454,-2.614899999999996e-10
-4.1,0.1,-2.3512e-12,1.7700000000000001e-12,9.5e-13,10,5,-1.6311999999999988e-11,1.7700000000000001e-12,2.3512e-12,1.33e-07,-0.0006132330827067,-2.3332916288747696,1.1395000000000012e-10
-4.0,0.1,1.6916e-12,-9.01e-12,-3.48e-12,10,5,3.141200000000004e-11,9.01e-12,1.6916e-12,1.33e-07,0.001180902255639,1.1161778303572516,-8.337000000000038e-11
-3.9,0.1,3.9312e-12,-5.6580000000000006e-11,-1.264e-11,10,5,-3.2986000000000044e-11,5.6580000000000006e-11,3.9312e-12,1.33e-07,-0.0012400751879699,2.311972283497091,-1.7996500000000047e-10
-3.8,0.1,-4.9056e-12,1.148e-11,3.646e-11,10,5,-4.5810000000000064e-12,1.148e-11,4.9056e-12,1.33e-07,-0.0001722180451127,-0.5761891132991711,2.5931500000000046e-10
-3.7,0.1,3.015e-12,-2.37e-12,-3.4900000000000007e-12,10,5,1.887699999999998e-11,2.37e-12,3.015e-12,1.33e-07,0.0007096616541353,-3.187684151062011,-1.4866999999999968e-10
-3.6,0.1,-1.1302e-12,4.6900000000000004e-12,2.7300000000000007e-12,10,5,-3.431499999999997e-11,4.6900000000000004e-12,1.1302e-12,1.33e-07,-0.0012900375939849,0.5297387344480237,5.456499999999992e-11
-3.5,0.1,-3.848e-12,5.3230000000000006e-11,1.088e-11,10,5,2.978999999999997e-11,5.3230000000000006e-11,3.848e-12,1.33e-07,0.00111992481203,3.1529698371644135,3.047849999999997e-10
-3.4,0.1,4.8278e-12,-1.9660000000000003e-11,-3.6950000000000006e-11,10,5,2.6642000000000035e-11,1.9660000000000003e-11,4.8278e-12,1.33e-07,0.0010015789473684,-2.074279934713508,-3.2911000000000053e-10
-3.3000000000000003,0.1,1.4804e-12,-2.3200000000000002e-12,7.100000000000001e-13,10,5,-3.603200000000005e-11,2.3200000000000002e-12,1.4804e-12,1.33e-07,-0.0013545864661654,-1.537139279237396,-2.714600000000004e-10
-3.2,0.1,-2.3786e-12,1.772e-11,4.610000000000001e-12,10,5,-2.7649999999999977e-11,1.772e-11,2.3786e-12,1.33e-07,-0.0010394736842105,2.18516525695552,3.627599999999997e-10
-3.1,0.1,-4.0496e-12,6.012000000000001e-11,1.5210000000000002e-11,10,5,3.651999999999997e-11,6.012000000000001e-11,4.0496e-12,1.33e-07,0.001372932330827,1.580600457511546,1.7351999999999968e-10
-3.0,0.1,4.9254e-12,-5.150000000000001e-12,-3.617e-11,10,5,7.053999999999994e-12,5.150000000000001e-12,4.9254e-12,1.33e-07,0.0002651879699248,-0.9300282620288228,-2.6659999999999973e-10
-2.9,0.1,-2.6388e-12,1.5800000000000001e-12,1.4200000000000002e-12,10,5,-1.6800000000000022e-11,1.5800000000000001e-12,2.6388e-12,1.33e-07,-0.0006315789473684,-2.48908088282865,1.2865500000000042e-10
-2.8000000000000003,0.1,1.5654e-12,-7.590000000000001e-12,-3.4900000000000007e-12,10,5,3.2785000000000045e-11,7.590000000000001e-12,1.5654e-12,1.33e-07,0.0012325187969924,0.8584006243851771,-7.849499999999984e-11
-2.7,0.1,3.9182e-12,-5.528e-11,-1.234e-11,10,5,-3.249899999999997e-11,5.528e-11,3.9182e-12,1.33e-07,-0.0012217669172932,2.493045112754906,-2.9253999999999985e-10
-2.6,0.1,-4.9344e-12,1.434e-11,3.657e-11,10,5,-2.5722999999999977e-11,1.434e-11,4.9344e-12,1.33e-07,-0.0009670300751879,-2.5222722921956526,3.518649999999993e-10
-2.5,0.1,-1.2264e-12,2.5600000000000004e-12,-1.5400000000000001e-12,10,5,3.787399999999997e-11,2.5600000000000004e-12,1.2264e-12,1.33e-07,0.0014238345864661,-1.3578231397764895,2.6568499999999974e-10
-2.4,0.1,2.6404e-12,-2.2370000000000003e-11,-5.34e-12,10,5,2.7414000000000036e-11,2.2370000000000003e-11,2.6404e-12,1.33e-07,0.0010306015037593,2.702051463366248,-3.7906500000000054e-10
-2.3000000000000003,0.1,4.2564e-12,-6.214e-11,-1.786e-11,10,5,-3.793900000000005e-11,6.214e-11,4.2564e-12,1.33e-07,-0.0014262781954887,1.363536503254565,-1.960100000000004e-10
-2.2,0.1,-4.9474e-12,1.18e-12,3.415e-11,10,5,-1.1787999999999988e-11,1.18e-12,4.9474e-12,1.33e-07,-0.0004431578947368,-1.752816057366225,2.6201499999999995e-10
-2.1,0.1,1.8988e-12,-2.3300000000000004e-12,1.6000000000000005e-13,10,5,1.4463999999999984e-11,2.3300000000000004e-12,1.8988e-12,1.33e-07,0.0005437593984962,-1.9082487047616752,-8.941499999999998e-11
-2.0,0.1,-2.0546e-12,1.283e-11,4.12e-12,10,5,-2.9671e-11,1.283e-11,2.0546e-12,1.33e-07,-0.0011154511278195,1.6370368330734313,9.966000000000015e-11
-1.9,0.1,-4.0354e-12,5.899000000000001e-11,1.396e-11,10,5,3.439600000000001e-11,5.899000000000001e-11,4.0354e-12,1.33e-07,0.0012930827067669,1.8536701436080265,1.8002000000000002e-10
