VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
2.2,0.1,1.3168e-07,-7.44e-12,-1.3002e-07,-2.2599999999999928e-08,7.44e-12,1.3168e-07,5,5,1.33e-07,-1.6992481203007463,-0.0807916666535878,-6.264999999999992e-07
2.3000000000000003,0.1,1.1924e-07,-7.800000000000002e-13,-1.4528e-07,-2.8700000000000025e-08,7.800000000000002e-13,1.1924e-07,5,5,1.33e-07,-2.157894736842106,-0.0967806445107567,-1.900000000000068e-08
2.4,0.1,1.2594e-07,3.85e-11,-1.3792e-07,-2.640000000000006e-08,3.85e-11,1.2594e-07,5,5,1.33e-07,-1.9849624060150417,-0.0983476339657719,8.590000000000007e-07
2.5,0.1,1.1396e-07,1.51e-12,-1.258e-07,1.430999999999999e-07,1.51e-12,1.1396e-07,5,5,1.33e-07,10.759398496240593,0.4446671005268716,1.8024999999999976e-06
2.6,0.1,1.5456e-07,-4.8600000000000005e-11,-1.3412e-07,3.3409999999999974e-07,4.8600000000000005e-11,1.5456e-07,5,5,1.33e-07,25.120300751879675,1.001989707447807,1.349999999999993e-07
2.7,0.1,1.8078e-07,-1.9e-12,-1.8114e-07,1.7009999999999978e-07,1.9e-12,1.8078e-07,5,5,1.33e-07,12.789473684210506,0.4319926116490254,-1.2339999999999972e-06
2.8000000000000003,0.1,1.8858e-07,2.932e-11,-1.8666e-07,8.730000000000011e-08,2.932e-11,1.8858e-07,5,5,1.33e-07,6.563909774436096,0.2002045348749351,-1.3730000000000009e-06
2.9,0.1,1.9824e-07,-3.72e-12,-1.4828e-07,-1.0450000000000007e-07,3.72e-12,1.9824e-07,5,5,1.33e-07,-7.85714285714286,-0.2550718304879543,-1.5110000000000015e-06
3.0,0.1,1.6768e-07,-1.78e-12,-1.7766e-07,-2.1489999999999987e-07,1.78e-12,1.6768e-07,5,5,1.33e-07,-16.15789473684209,-0.5306585360229472,3.025000000000003e-07
3.1,0.1,1.5526e-07,3.292e-11,-2.11e-07,-4.3999999999999964e-08,3.292e-11,1.5526e-07,5,5,1.33e-07,-3.3082706766917256,-0.1170601707616335,1.7854999999999965e-06
3.2,0.1,1.5888e-07,1.74e-12,-1.6274e-07,1.421999999999998e-07,1.74e-12,1.5888e-07,5,5,1.33e-07,10.691729323308252,0.365247872392049,3.8999999999999923e-07
3.3000000000000003,0.1,1.837e-07,-4.954e-11,-2.144e-07,3.3999999999999954e-08,4.954e-11,1.837e-07,5,5,1.33e-07,2.5563909774436047,0.0910042736704498,-1.0845000000000008e-06
3.4,0.1,1.6568e-07,-1.95e-12,-1.6496e-07,-7.47000000000001e-08,1.95e-12,1.6568e-07,5,5,1.33e-07,-5.616541353383465,-0.1841981979798215,1.650000000000047e-08
