VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,-4.3714e-12,3.931e-11,3.635e-11,3.931e-11,4.3714e-12,85280573085.45116
0.1,-5,-3.1988e-12,2.37e-12,5.03e-12,2.37e-12,3.1988e-12,42342380488.63107
0.2,-5,3.52e-13,-6.900000000000001e-13,1.4400000000000001e-12,6.900000000000001e-13,3.52e-13,72626915534.89722
0.3,-5,-4.45e-13,7.100000000000001e-13,2.2700000000000002e-12,7.100000000000001e-13,4.45e-13,-113263110205.00624
0.4,-5,-1.4138e-12,5.610000000000001e-12,2.6100000000000004e-12,5.610000000000001e-12,1.4138e-12,-114442664225.2232
0.5,-5,-2.1926e-12,1.5230000000000002e-11,4.68e-12,1.5230000000000002e-11,2.1926e-12,-147775971627.01343
0.6,-5,-2.7672e-12,2.606e-11,5.39e-12,2.606e-11,2.7672e-12,-210614995787.70007
0.7,-5,-3.1422e-12,3.6260000000000006e-11,6.86e-12,3.6260000000000006e-11,3.1422e-12,-261164794985.636
0.8,-5,-3.533e-12,4.8860000000000006e-11,9.37e-12,4.8860000000000006e-11,3.533e-12,-277700638711.46893
0.9,-5,-3.8624e-12,5.575e-11,1.22e-11,5.575e-11,3.8624e-12,-346981263011.7971
1.0,-5,-4.1094e-12,5.991e-11,1.5670000000000002e-11,5.991e-11,4.1094e-12,-465983224603.91455
1.1,-5,-4.2916e-12,6.148e-11,2.009e-11,6.148e-11,4.2916e-12,22607044355.021015
1.2,-5,4.7374e-12,-3.3630000000000004e-11,-3.4900000000000004e-11,3.3630000000000004e-11,4.7374e-12,22778005557.833355
1.3,-5,4.4888e-12,-2.2200000000000002e-12,-2.032e-11,2.2200000000000002e-12,4.4888e-12,-28612303290.414906
1.4,-5,-2.2526e-12,1.8700000000000003e-12,9.000000000000001e-13,1.8700000000000003e-12,2.2526e-12,-35146914100.94193
1.5,-5,-1.2016e-12,2.2500000000000003e-12,-1.59e-12,2.2500000000000003e-12,1.2016e-12,98667982239.76318
1.6,-5,-2.256e-13,8.9e-13,-2.11e-12,8.9e-13,2.256e-13,101327388793.19078
1.7,-5,7.722e-13,-2.8900000000000004e-12,-3.1600000000000007e-12,2.8900000000000004e-12,7.722e-13,112132765193.98965
1.8,-5,1.558e-12,-8.96e-12,-3.9e-12,8.96e-12,1.558e-12,124812780828.75696
1.9,-5,2.3746e-12,-1.926e-11,-4.82e-12,1.926e-11,2.3746e-12,140036409466.46124
2.0,-5,2.9862e-12,-2.9990000000000004e-11,-5.94e-12,2.9990000000000004e-11,2.9862e-12,189573459715.6398
2.1,-5,3.4296e-12,-4.2050000000000006e-11,-8.270000000000003e-12,4.2050000000000006e-11,3.4296e-12,266737796745.799
2.2,-5,3.736e-12,-5.018e-11,-1.009e-11,5.018e-11,3.736e-12,434593654932.6384
2.3000000000000003,-5,3.8898e-12,-5.561e-11,-1.1960000000000002e-11,5.561e-11,3.8898e-12,579710144927.5358
2.4,-5,4.081e-12,-5.95e-11,-1.4760000000000003e-11,5.95e-11,4.081e-12,673400673400.6724
2.5,-5,4.1868e-12,-6.187e-11,-1.801e-11,6.187e-11,4.1868e-12,717360114777.619
2.6,-5,4.3598e-12,-6.109e-11,-2.297e-11,6.109e-11,4.3598e-12,-22177374642.38985
2.7,-5,-4.8314e-12,2.892e-11,3.546e-11,2.892e-11,4.8314e-12,-22687054766.55023
2.8000000000000003,-5,-4.4558e-12,2.11e-12,1.942e-11,2.11e-12,4.4558e-12,27276198788.936737
2.9,-5,2.501e-12,-2.46e-12,-1.6700000000000004e-12,2.46e-12,2.501e-12,33908650096.639606
3.0,-5,1.4424e-12,-1.1100000000000001e-12,7.900000000000001e-13,1.1100000000000001e-12,1.4424e-12,-95483624558.38832
3.1,-5,4.064e-13,-1.93e-12,1.79e-12,1.93e-12,4.064e-13,-106123315292.36984
