VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,1.0007399999999998e-08,-1.00002e-08,1.7360000000000002e-11,1.00002e-08,1.0007399999999998e-08,31855249.745158
0.1,-5,1.3146599999999998e-08,-1.00002e-08,-3.1695e-09,1.00002e-08,1.3146599999999998e-08,14605576.409072986
0.2,-5,2.37008e-08,-1.00002e-08,-1.3658599999999998e-08,1.00002e-08,2.37008e-08,5946823.504225218
0.3,-5,4.6778e-08,-1.00003e-08,-3.66576e-08,1.00003e-08,4.6778e-08,2886669.360891404
0.4,-5,9.29848e-08,-1.00002e-08,-8.277219999999998e-08,1.00002e-08,9.29848e-08,1488516.0983016032
0.5,-5,1.8114e-07,-1.00002e-08,-1.7068e-07,1.00002e-08,1.8114e-07,797781.5291238122
0.6,-5,3.4368e-07,-1.00002e-08,-3.326e-07,1.00002e-08,3.4368e-07,449559.4317568785
0.7,-5,6.2602e-07,-1.00002e-08,-6.1392e-07,1.00002e-08,6.2602e-07,267960.0203649617
0.8,-5,1.09006e-06,-1.00003e-08,-1.07846e-06,1.00003e-08,1.09006e-06,170724.2121077611
0.9,-5,1.7975000000000002e-06,-1.00002e-08,-1.7815000000000002e-06,1.00002e-08,1.7975000000000002e-06,113853.72073959371
1.0,-5,2.8467e-06,-1.00003e-08,-2.8336000000000003e-06,1.00003e-08,2.8467e-06,79760.71784646064
1.1,-5,4.305e-06,-1.00002e-08,-4.2881000000000005e-06,1.00002e-08,4.305e-06,59516.72419950005
1.2,-5,6.2071e-06,-1.00002e-08,-6.1925e-06,1.00002e-08,6.2071e-06,46648.318328124245
1.3,-5,8.592400000000001e-06,-1.00002e-08,-8.5767e-06,1.00002e-08,8.592400000000001e-06,38105.39953511416
1.4,-5,1.14557e-05,-1.00003e-08,-1.14399e-05,1.00003e-08,1.14557e-05,32448.569018106296
1.5,-5,1.4756e-05,-1.00002e-08,-1.4734e-05,1.00002e-08,1.4756e-05,28448.28812426211
1.6,-5,1.8486e-05,-1.00002e-08,-1.8478e-05,1.00002e-08,1.8486e-05,25451.7688979384
1.7,-5,2.2614e-05,-1.00002e-08,-2.2608e-05,1.00002e-08,2.2614e-05,23261.223540358224
1.8,-5,2.7084e-05,-1.00003e-08,-2.7078e-05,1.00003e-08,2.7084e-05,21616.94768698661
1.9,-5,3.1866e-05,-1.00002e-08,-3.1858e-05,1.00002e-08,3.1866e-05,20288.090890647185
2.0,-5,3.6942e-05,-1.00003e-08,-3.693e-05,1.00003e-08,3.6942e-05,19179.13310318374
2.1,-5,4.2294e-05,-1.00003e-08,-4.2292e-05,1.00003e-08,4.2294e-05,18165.30426884651
2.2,-5,4.7952e-05,-1.00003e-08,-4.7954e-05,1.00003e-08,4.7952e-05,17244.352474564585
2.3000000000000003,-5,5.3892000000000005e-05,-1.00002e-08,-5.3892000000000005e-05,1.00002e-08,5.3892000000000005e-05,16396.130513198863
2.4,-5,6.0150000000000005e-05,-1.00003e-08,-6.0156000000000005e-05,1.00003e-08,6.0150000000000005e-05,15576.32398753893
2.5,-5,6.6732e-05,-1.00003e-08,-6.6738e-05,1.00003e-08,6.6732e-05,14817.009927396672
2.6,-5,7.3648e-05,-1.00003e-08,-7.364e-05,1.00003e-08,7.3648e-05,14106.361969248132
2.7,-5,8.091000000000001e-05,-1.00003e-08,-8.091600000000001e-05,1.00003e-08,8.091000000000001e-05,13448.090371167304
2.8000000000000003,-5,8.852e-05,-1.00002e-08,-8.854e-05,1.00002e-08,8.852e-05,12810.658467845233
2.9,-5,9.652200000000002e-05,-1.00002e-08,-9.6528e-05,1.00002e-08,9.652200000000002e-05,12229.42399412986
3.0,-5,0.000104874,-1.00003e-08,-0.000104898,1.00003e-08,0.000104874,11671.33520074698
3.1,-5,0.000113658,-1.00002e-08,-0.000113672,1.00002e-08,0.000113658,11119.759813188044
3.2,-5,0.00012286,-1.00002e-08,-0.00012292,1.00002e-08,0.00012286,10648.493238206805
3.3000000000000003,-5,0.00013244,-1.00002e-08,-0.00013248,1.00002e-08,0.00013244,10224.948875255604
3.4,-5,0.00014242,-1.00002e-08,-0.0001425,1.00002e-08,0.00014242,9803.921568627433
3.5,-5,0.00015284,-1.00002e-08,-0.00015292,1.00002e-08,0.00015284,9380.863039399635
3.6,-5,0.00016374,-1.00003e-08,-0.00016386,1.00003e-08,0.00016374,9009.009009009018
3.7,-5,0.00017504,-1.00002e-08,-0.00017516,1.00002e-08,0.00017504,8658.008658008659
3.8,-5,0.00018684,-1.00002e-08,-0.00018696,1.00002e-08,0.00018684,8305.64784053155
3.9,-5,0.00019912,-1.00002e-08,-0.00019922,1.00002e-08,0.00019912,7987.22044728434
4.0,-5,0.00021188,-1.00003e-08,-0.000212,1.00003e-08,0.00021188,7674.597083653098
4.1,-5,0.00022518,-1.00003e-08,-0.0002253,1.00003e-08,0.00022518,7396.4497041420145
4.2,-5,0.00023892,-1.00003e-08,-0.00023908,1.00003e-08,0.00023892,7127.583749109059
4.3,-5,0.00025324,-1.00003e-08,-0.0002534,1.00003e-08,0.00025324,6868.13186813187
4.4,-5,0.00026804,-1.00002e-08,-0.00026822,1.00002e-08,0.00026804,6626.905235255144
4.5,-5,0.00028342,-1.00002e-08,-0.00028362,1.00002e-08,0.00028342,6385.696040868462
4.6000000000000005,-5,0.00029936,-1.00002e-08,-0.00029958,1.00002e-08,0.00029936,6150.061500615008
4.7,-5,0.00031594,-1.00002e-08,-0.00031616,1.00002e-08,0.00031594,5938.2422802850215
4.8,-5,0.00033304,-1.00002e-08,-0.00033326,1.00002e-08,0.00033304,5737.2346528973085
4.9,-5,0.0003508,-1.00002e-08,-0.00035104,1.00002e-08,0.0003508,5534.034311012727
5.0,-5,0.00036918,-1.00003e-08,-0.00036944,1.00003e-08,0.00036918,5440.696409140343
0.0,-4,9.946799999999999e-09,-1.00003e-08,-4.351e-11,1.00003e-08,9.946799999999999e-09,34062265.82192248
