VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,6.1536e-12,-3.0060000000000004e-11,6.15e-12,3.0060000000000004e-11,6.1536e-12,16341080.443478623
0.1,-5,6.1257e-09,3.3520000000000004e-11,-6.0998999999999996e-09,3.3520000000000004e-11,6.1257e-09,15423237.06847942
0.2,-5,1.29736e-08,-9e-14,-1.29934e-08,9e-14,1.29736e-08,12181825.933889233
0.3,-5,2.25436e-08,3.1520000000000005e-11,-2.24524e-08,3.1520000000000005e-11,2.25436e-08,8791517.943488123
0.4,-5,3.57228e-08,1.899e-11,-3.55662e-08,1.899e-11,3.57228e-08,6414368.184733804
0.5,-5,5.37236e-08,7.760000000000002e-12,-5.35338e-08,7.760000000000002e-12,5.37236e-08,4754297.8852883
0.6,-5,7.779e-08,7e-13,-7.76714e-08,7e-13,7.779e-08,3561887.8005342847
0.7,-5,1.0987360000000001e-07,-1.23e-12,-1.097592e-07,1.23e-12,1.0987360000000001e-07,2738600.5751061216
0.8,-5,1.5082e-07,-3.0600000000000007e-12,-1.5084e-07,3.0600000000000007e-12,1.5082e-07,2110007.342825552
0.9,-5,2.0466e-07,4.028e-11,-2.0366e-07,4.028e-11,2.0466e-07,1666111.2962345884
1.0,-5,2.7086e-07,-4.7040000000000006e-11,-2.7078e-07,4.7040000000000006e-11,2.7086e-07,1353546.2912831623
1.1,-5,3.5242e-07,2.063e-11,-3.5232e-07,2.063e-11,3.5242e-07,1102171.27741651
1.2,-5,4.5232e-07,1.03e-12,-4.5164e-07,1.03e-12,4.5232e-07,917431.1926605501
1.3,-5,5.7042e-07,-1.32e-12,-5.6924e-07,1.32e-12,5.7042e-07,777967.947720555
1.4,-5,7.093999999999999e-07,1.46e-12,-7.0792e-07,1.46e-12,7.093999999999999e-07,674308.8334457182
1.5,-5,8.670199999999999e-07,-8.280000000000003e-12,-8.678599999999999e-07,8.280000000000003e-12,8.670199999999999e-07,582377.2639916135
1.6,-5,1.05282e-06,4.546e-11,-1.05124e-06,4.546e-11,1.05282e-06,510360.31438195327
1.7,-5,1.2589e-06,1.23e-12,-1.2566000000000002e-06,1.23e-12,1.2589e-06,457686.8506567804
1.8,-5,1.4898e-06,-3.0400000000000004e-12,-1.4913000000000002e-06,3.0400000000000004e-12,1.4898e-06,406834.8250610255
1.9,-5,1.7505000000000002e-06,-1.27e-12,-1.7506000000000002e-06,1.27e-12,1.7505000000000002e-06,363768.6431429609
2.0,-5,2.0396000000000003e-06,4.3430000000000005e-11,-2.0386000000000003e-06,4.3430000000000005e-11,2.0396000000000003e-06,331400.1657000828
2.1,-5,2.354e-06,7.900000000000001e-13,-2.3548000000000003e-06,7.900000000000001e-13,2.354e-06,305436.7745876606
2.2,-5,2.6944000000000004e-06,-1.4200000000000002e-12,-2.6929e-06,1.4200000000000002e-12,2.6944000000000004e-06,281135.7885858872
2.3000000000000003,-5,3.0654000000000003e-06,2.8220000000000004e-11,-3.0598000000000003e-06,2.8220000000000004e-11,3.0654000000000003e-06,260484.50117217988
2.4,-5,3.4622000000000005e-06,-2.8450000000000003e-11,-3.4648000000000003e-06,2.8450000000000003e-11,3.4622000000000005e-06,242688.99405411925
2.5,-5,3.889500000000001e-06,-5.1e-13,-3.8883000000000005e-06,5.1e-13,3.889500000000001e-06,227117.874176698
2.6,-5,4.3428e-06,4.3000000000000004e-13,-4.344600000000001e-06,4.3000000000000004e-13,4.3428e-06,214132.7623126341
2.7,-5,4.8235000000000005e-06,-4.4270000000000006e-11,-4.830500000000001e-06,4.4270000000000006e-11,4.8235000000000005e-06,201025.22866619768
2.8000000000000003,-5,5.337700000000001e-06,2.344e-11,-5.336e-06,2.344e-11,5.337700000000001e-06,189915.48760801417
2.9,-5,5.876600000000001e-06,2.3300000000000004e-12,-5.8781000000000005e-06,2.3300000000000004e-12,5.876600000000001e-06,182165.95318334975
3.0,-5,6.435600000000001e-06,-7.890000000000001e-12,-6.4408e-06,7.890000000000001e-12,6.435600000000001e-06,172607.23224303106
3.1,-5,7.035300000000001e-06,4.88e-11,-7.030100000000001e-06,4.88e-11,7.035300000000001e-06,164703.94465947468
3.2,-5,7.649900000000001e-06,-2.5800000000000003e-12,-7.652200000000001e-06,2.5800000000000003e-12,7.649900000000001e-06,159058.37442341354
3.3000000000000003,-5,8.292700000000001e-06,-7.900000000000001e-13,-8.2955e-06,7.900000000000001e-13,8.292700000000001e-06,152172.25899718457
3.4,-5,8.964200000000001e-06,4.618e-11,-8.9645e-06,4.618e-11,8.964200000000001e-06,146487.9513659999
3.5,-5,9.658e-06,1.7e-13,-9.6602e-06,1.7e-13,9.658e-06,141512.77152763045
3.6,-5,1.0377500000000002e-05,-1.14e-12,-1.0380500000000002e-05,1.14e-12,1.0377500000000002e-05,136351.24079629144
3.7,-5,1.11248e-05,4.942e-11,-1.1122900000000002e-05,4.942e-11,1.11248e-05,131362.8899835798
3.8,-5,1.19e-05,4.488e-11,-1.1892e-05,4.488e-11,1.19e-05,128270.90815802956
3.9,-5,1.2684e-05,-1.2980000000000002e-11,-1.269e-05,1.2980000000000002e-11,1.2684e-05,124999.99999999984
4.0,-5,1.35e-05,-7e-13,-1.3502e-05,7e-13,1.35e-05,120481.92771084326
4.1,-5,1.4344e-05,1.4e-12,-1.4342e-05,1.4e-12,1.4344e-05,117508.81316098718
4.2,-5,1.5202e-05,-1.22e-12,-1.521e-05,1.22e-12,1.5202e-05,114025.08551881422
4.3,-5,1.6098e-05,2.6300000000000007e-12,-1.6094000000000002e-05,2.6300000000000007e-12,1.6098e-05,111234.70522803132
4.4,-5,1.7e-05,-8.900000000000001e-12,-1.7006e-05,8.900000000000001e-12,1.7e-05,108813.9281828076
4.5,-5,1.7936e-05,4.123e-11,-1.7938e-05,4.123e-11,1.7936e-05,106044.53870625662
4.6000000000000005,-5,1.8886e-05,-4.268e-11,-1.8896e-05,4.268e-11,1.8886e-05,103199.1744066048
4.7,-5,1.9874e-05,3.845e-11,-1.9876e-05,3.845e-11,1.9874e-05,100100.10010009973
4.8,-5,2.0884e-05,1.46e-12,-2.0888e-05,1.46e-12,2.0884e-05,98135.42688910707
4.9,-5,2.1912e-05,-1.7200000000000001e-12,-2.192e-05,1.7200000000000001e-12,2.1912e-05,95419.84732824445
5.0,-5,2.298e-05,8.72e-12,-2.2978e-05,8.72e-12,2.298e-05,93632.95880149773
0.0,-4,5.3322e-12,-3.162e-11,4.1610000000000005e-11,3.162e-11,5.3322e-12,12003839.596148586
0.1,-4,8.336e-09,-1.74e-12,-8.3336e-09,1.74e-12,8.336e-09,11499759.67227249
0.2,-4,1.7396999999999997e-08,1.04e-12,-1.7404399999999997e-08,1.04e-12,1.7396999999999997e-08,9363383.552280452
0.3,-4,2.96958e-08,-1.6700000000000004e-12,-2.96054e-08,1.6700000000000004e-12,2.96958e-08,6920606.798804119
0.4,-4,4.62962e-08,-1.18e-12,-4.62226e-08,1.18e-12,4.62962e-08,5130336.190930592
0.5,-4,6.86796e-08,-1.83e-12,-6.864839999999999e-08,1.83e-12,6.86796e-08,3837136.575202121
0.6,-4,9.84184e-08,-1.7200000000000001e-12,-9.831439999999998e-08,1.7200000000000001e-12,9.84184e-08,2925670.417376143
0.7,-4,1.3704e-07,-6e-12,-1.3736e-07,6e-12,1.3704e-07,2251197.637142961
0.8,-4,1.8726e-07,4.468e-11,-1.8648e-07,4.468e-11,1.8726e-07,1781578.478531979
0.9,-4,2.493e-07,-4.542e-11,-2.4954e-07,4.542e-11,2.493e-07,1427347.9874393372
1.0,-4,3.2738e-07,1.3990000000000002e-11,-3.262e-07,1.3990000000000002e-11,3.2738e-07,1157675.3878212553
1.1,-4,4.2206e-07,1.6200000000000004e-12,-4.2254e-07,1.6200000000000004e-12,4.2206e-07,962741.8888995859
1.2,-4,5.3512e-07,-1.36e-12,-5.3348e-07,1.36e-12,5.3512e-07,811293.2013629725
1.3,-4,6.6858e-07,9.3e-13,-6.674e-07,9.3e-13,6.6858e-07,693914.3709666233
1.4,-4,8.2334e-07,-4.9000000000000005e-11,-8.2408e-07,4.9000000000000005e-11,8.2334e-07,599412.5756758377
1.5,-4,1.00224e-06,4.384e-11,-1.00054e-06,4.384e-11,1.00224e-06,528457.4327537915
1.6,-4,1.2018e-06,6.6e-13,-1.1988e-06,6.6e-13,1.2018e-06,469637.90917202807
1.7,-4,1.4281e-06,1.09e-12,-1.4307e-06,1.09e-12,1.4281e-06,415886.87876897457
1.8,-4,1.6827000000000002e-06,-1.019e-11,-1.6842e-06,1.019e-11,1.6827000000000002e-06,372370.13591509993
1.9,-4,1.9652000000000003e-06,4.7370000000000007e-11,-1.9609e-06,4.7370000000000007e-11,1.9652000000000003e-06,339904.82664853835
2.0,-4,2.2711e-06,-1.73e-12,-2.2725000000000003e-06,1.73e-12,2.2711e-06,312012.48049922
2.1,-4,2.6062e-06,-1.96e-12,-2.6066e-06,1.96e-12,2.6062e-06,285143.9977188482
2.2,-4,2.9725000000000003e-06,4.32e-11,-2.9708000000000004e-06,4.32e-11,2.9725000000000003e-06,263817.43833267404
2.3000000000000003,-4,3.3643e-06,1.5200000000000002e-12,-3.3660000000000005e-06,1.5200000000000002e-12,3.3643e-06,246913.58024691328
2.4,-4,3.7825e-06,-1.3500000000000001e-12,-3.7848000000000006e-06,1.3500000000000001e-12,3.7825e-06,229937.91676247367
2.5,-4,4.234100000000001e-06,3.4620000000000006e-11,-4.2308e-06,3.4620000000000006e-11,4.234100000000001e-06,216029.3799956796
2.6,-4,4.7083e-06,-3.561e-11,-4.7137e-06,3.561e-11,4.7083e-06,204248.36601307208
2.7,-4,5.2133000000000006e-06,-1.5600000000000002e-12,-5.214600000000001e-06,1.5600000000000002e-12,5.2133000000000006e-06,192012.28878648244
2.8000000000000003,-4,5.749900000000001e-06,9.200000000000001e-13,-5.748500000000001e-06,9.200000000000001e-13,5.749900000000001e-06,182915.67587342203
2.9,-4,6.306700000000001e-06,-4.997e-11,-6.310600000000001e-06,4.997e-11,6.306700000000001e-06,174794.61632581693
3.0,-4,6.894100000000001e-06,8.51e-12,-6.893900000000001e-06,8.51e-12,6.894100000000001e-06,166181.9692563359
3.1,-4,7.5102e-06,1.5300000000000001e-12,-7.5083e-06,1.5300000000000001e-12,7.5102e-06,159923.236846314
3.2,-4,8.1447e-06,-4.6270000000000005e-11,-8.1503e-06,4.6270000000000005e-11,8.1447e-06,153633.43063450613
