VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,4.5452e-12,-4.5980000000000006e-11,-3.663e-11,4.5980000000000006e-11,4.5452e-12,-63540475282.755135
0.1,-5,2.9714e-12,-2.6000000000000002e-12,-3.71e-12,2.6000000000000002e-12,2.9714e-12,-47535294956.50521
0.2,-5,3.378e-13,-5.4e-13,-2.59e-12,5.4e-13,3.378e-13,-140429714927.67868
0.3,-5,1.5472e-12,-7.860000000000001e-12,-3.5900000000000007e-12,7.860000000000001e-12,1.5472e-12,93083868565.5776
0.4,-5,2.4864e-12,-2.388e-11,-5.58e-12,2.388e-11,2.4864e-12,109890109890.10988
0.5,-5,3.3672e-12,-4.272e-11,-8.44e-12,4.272e-11,3.3672e-12,147579693034.23843
0.6,-5,3.8416e-12,-5.416e-11,-1.168e-11,5.416e-11,3.8416e-12,244798041615.6672
0.7,-5,4.1842e-12,-6.022e-11,-1.6850000000000002e-11,6.022e-11,4.1842e-12,381679389312.97736
0.8,-5,4.3656e-12,-6.239e-11,-2.22e-11,6.239e-11,4.3656e-12,-22058985727.83623
0.9,-5,-4.8824e-12,2.3300000000000003e-11,3.612e-11,2.3300000000000003e-11,4.8824e-12,-23612750885.47815
1.0,-5,-4.1044e-12,9.4e-13,1.435e-11,9.4e-13,4.1044e-12,32060530281.170856
1.1,-5,1.3558e-12,-2.18e-12,1.2500000000000001e-12,2.18e-12,1.3558e-12,46753003880.499306
1.2,-5,1.734e-13,-8.300000000000001e-13,1.2500000000000001e-12,8.300000000000001e-13,1.734e-13,-76822616578.32063
1.3,-5,-1.2476e-12,5.770000000000001e-12,2.92e-12,5.770000000000001e-12,1.2476e-12,-82980665504.93742
1.4,-5,-2.2368e-12,1.7510000000000003e-11,4.440000000000001e-12,1.7510000000000003e-11,2.2368e-12,-110963160230.80336
1.5,-5,-3.05e-12,3.419e-11,6.7700000000000004e-12,3.419e-11,3.05e-12,-129349372655.54262
1.6,-5,-3.783e-12,5.018e-11,9.96e-12,5.018e-11,3.783e-12,-193461017604.95255
1.7,-5,-4.0838e-12,5.842e-11,1.4100000000000002e-11,5.842e-11,4.0838e-12,-386100386100.386
1.8,-5,-4.301e-12,6.17e-11,1.948e-11,6.17e-11,4.301e-12,22687054766.55023
1.9,-5,4.7318e-12,-2.945e-11,-3.602e-11,2.945e-11,4.7318e-12,23170138325.725803
2.0,-5,4.3308e-12,-1.51e-12,-1.7800000000000003e-11,1.51e-12,4.3308e-12,-29530756282.6684
2.1,-5,-2.0408e-12,2.23e-12,-1.7e-13,2.23e-12,2.0408e-12,-39995200575.93092
2.2,-5,-6.698e-13,1.65e-12,-1.8700000000000003e-12,1.65e-12,6.698e-13,79214195183.777
2.3000000000000003,-5,4.84e-13,-2.5000000000000007e-12,-2.6800000000000007e-12,2.5000000000000007e-12,4.84e-13,87888908419.75731
2.4,-5,1.6058e-12,-8.36e-12,-3.58e-12,8.36e-12,1.6058e-12,101461038961.03883
2.5,-5,2.4552e-12,-2.022e-11,-5.220000000000001e-12,2.022e-11,2.4552e-12,117660901282.50392
2.6,-5,3.3056e-12,-3.7680000000000006e-11,-7.8e-12,3.7680000000000006e-11,3.3056e-12,151446312282.29602
2.7,-5,3.7758e-12,-5.083000000000001e-11,-1.103e-11,5.083000000000001e-11,3.7758e-12,253421186011.1508
2.8000000000000003,-5,4.0948e-12,-5.984000000000001e-11,-1.475e-11,5.984000000000001e-11,4.0948e-12,509943906170.3208
2.9,-5,4.168e-12,-6.188000000000001e-11,-2.016e-11,6.188000000000001e-11,4.168e-12,-22631602770.10815
3.0,-5,-4.7424e-12,3.1410000000000004e-11,3.4760000000000005e-11,3.1410000000000004e-11,4.7424e-12,-23052629152.354847
3.1,-5,-4.5078e-12,1.27e-12,1.724e-11,1.27e-12,4.5078e-12,30555810187.307144
3.2,-5,1.803e-12,-2.87e-12,5.6e-13,2.87e-12,1.803e-12,40665284047.00911
3.3000000000000003,-5,4.104e-13,-2.19e-12,1.3500000000000001e-12,2.19e-12,4.104e-13,-75477394520.34105
3.4,-5,-8.468e-13,2.8100000000000003e-12,2.62e-12,2.8100000000000003e-12,8.468e-13,-73383723490.12979
3.5,-5,-2.315e-12,1.4720000000000002e-11,4.6000000000000006e-12,1.4720000000000002e-11,2.315e-12,-102155480641.53651
3.6,-5,-2.8046e-12,3.062e-11,6.2e-12,3.062e-11,2.8046e-12,-176647235470.76505
3.7,-5,-3.4472e-12,4.8280000000000007e-11,9.85e-12,4.8280000000000007e-11,3.4472e-12,-170910955392.24084
3.8,-5,-3.9748e-12,5.871000000000001e-11,1.424e-11,5.871000000000001e-11,3.9748e-12,-343760742523.2035
3.9,-5,-4.029e-12,6.155000000000001e-11,2.013e-11,6.155000000000001e-11,4.029e-12,22276676319.893044
4.0,-5,5.0032e-12,-2.897e-11,-3.613e-11,2.897e-11,5.0032e-12,23956686311.14941
4.1,-5,4.3194e-12,-1.6700000000000004e-12,-1.4670000000000003e-11,1.6700000000000004e-12,4.3194e-12,-32796562920.206
4.2,-5,-1.095e-12,2.1000000000000003e-12,-1.17e-12,2.1000000000000003e-12,1.095e-12,-50142907285.76448
4.3,-5,3.308e-13,-6.400000000000001e-13,-2.36e-12,6.400000000000001e-13,3.308e-13,72332730560.57874
4.4,-5,1.67e-12,-5.420000000000001e-12,-3.2e-12,5.420000000000001e-12,1.67e-12,84824836712.1894
4.5,-5,2.6886e-12,-1.632e-11,-4.83e-12,1.632e-11,2.6886e-12,100948919846.55775
4.6000000000000005,-5,3.6512e-12,-3.393e-11,-6.940000000000001e-12,3.393e-11,3.6512e-12,114103149246.91933
4.7,-5,4.4414e-12,-4.9370000000000006e-11,-9.95e-12,4.9370000000000006e-11,4.4414e-12,152788388082.50516
4.8,-5,4.9602e-12,-5.933e-11,-1.371e-11,5.933e-11,4.9602e-12,275254610514.72644
4.9,-5,5.168e-12,-6.299000000000001e-11,-1.9730000000000003e-11,6.299000000000001e-11,5.168e-12,-23039351211.869896
5.0,-5,-3.7206e-12,3.186e-11,3.493e-11,3.186e-11,3.7206e-12,-11250365636.883158
0.0,-4,5.0066e-12,-1.2000000000000001e-12,-2.418e-11,1.2000000000000001e-12,5.0066e-12,-13594714375.050982
0.1,-4,-2.3492e-12,2.1000000000000003e-12,6.700000000000002e-13,2.1000000000000003e-12,2.3492e-12,-32828863136.469585
0.2,-4,-1.0856e-12,1.8900000000000002e-12,-1.73e-12,1.8900000000000002e-12,1.0856e-12,72923503245.09587
0.3,-4,3.934e-13,4.500000000000001e-13,-2.64e-12,4.500000000000001e-13,3.934e-13,73534818736.67184
0.4,-4,1.6342e-12,-7.470000000000003e-12,-3.1200000000000004e-12,7.470000000000003e-12,1.6342e-12,96842920782.4908
0.5,-4,2.4586e-12,-1.81e-11,-4.84e-12,1.81e-11,2.4586e-12,128336755646.81725
0.6,-4,3.1926e-12,-3.776e-11,-7.370000000000001e-12,3.776e-11,3.1926e-12,150579731968.07715
0.7,-4,3.7868e-12,-5.427e-11,-1.152e-11,5.427e-11,3.7868e-12,221778664892.4374
0.8,-4,4.0944e-12,-6.024e-11,-1.6090000000000003e-11,6.024e-11,4.0944e-12,373273609555.8042
0.9,-4,4.3226e-12,-6.050000000000001e-11,-2.247e-11,6.050000000000001e-11,4.3226e-12,-22164103018.750828
1.0,-4,-4.9292e-12,1.661e-11,3.65e-11,1.661e-11,4.9292e-12,-24290121207.704838
1.1,-4,-3.9112e-12,2.2500000000000003e-12,1.117e-11,2.2500000000000003e-12,3.9112e-12,35440884604.47972
1.2,-4,7.14e-13,-1.8200000000000003e-12,1.3000000000000001e-12,1.8200000000000003e-12,7.14e-13,63910014699.30337
1.3,-4,-7.818e-13,1.7700000000000001e-12,2.1000000000000003e-12,1.7700000000000001e-12,7.818e-13,-74460163812.36044
1.4,-4,-1.972e-12,1.138e-11,4.26e-12,1.138e-11,1.972e-12,-88778409090.90906
1.5,-4,-3.0346e-12,3.173e-11,6.180000000000001e-12,3.173e-11,3.0346e-12,-124300807955.25172
1.6,-4,-3.581e-12,4.775e-11,9.52e-12,4.775e-11,3.581e-12,-181389443134.4096
1.7,-4,-4.1372e-12,5.976000000000001e-11,1.522e-11,5.976000000000001e-11,4.1372e-12,-250878073256.39725
1.8,-4,-4.3782e-12,6.095000000000001e-11,2.038e-11,6.095000000000001e-11,4.3782e-12,22300024530.027004
1.9,-4,4.8314e-12,-2.721e-11,-3.5820000000000005e-11,2.721e-11,4.8314e-12,23587687227.26736
2.0,-4,4.1008e-12,-1.8900000000000002e-12,-1.405e-11,1.8900000000000002e-12,4.1008e-12,-32032801588.826958
2.1,-4,-1.4122e-12,2.46e-12,-1.2400000000000002e-12,2.46e-12,1.4122e-12,-49534376857.53918
2.2,-4,6.32e-14,-2.1000000000000001e-13,-2.4800000000000003e-12,2.1000000000000001e-13,6.32e-14,71240293510.00932
2.3000000000000003,-4,1.3952e-12,-7.01e-12,-3.7e-12,7.01e-12,1.3952e-12,77930174563.59091
2.4,-4,2.6296e-12,-2.467e-11,-5.4500000000000004e-12,2.467e-11,2.6296e-12,99157164105.10646
2.5,-4,3.4122e-12,-4.145e-11,-8.400000000000001e-12,4.145e-11,3.4122e-12,146950771491.5505
2.6,-4,3.9906e-12,-5.6280000000000005e-11,-1.204e-11,5.6280000000000005e-11,3.9906e-12,253936008125.95248
2.7,-4,4.1998e-12,-6.188000000000001e-11,-1.746e-11,6.188000000000001e-11,4.1998e-12,536480686695.2792
2.8000000000000003,-4,4.3634e-12,-6.035e-11,-2.417e-11,6.035e-11,4.3634e-12,-22040996253.03061
2.9,-4,-4.8742e-12,1.286e-11,3.663e-11,1.286e-11,4.8742e-12,-24840400427.254856
3.0,-4,-3.688e-12,2.1000000000000003e-12,7.82e-12,2.1000000000000003e-12,3.688e-12,37792894935.75211
3.1,-4,4.178e-13,-2.6100000000000004e-12,1.26e-12,2.6100000000000004e-12,4.178e-13,73394495412.8441
3.2,-4,-9.63e-13,3.2900000000000007e-12,2.21e-12,3.2900000000000007e-12,9.63e-13,-76569678407.35075
3.3000000000000003,-4,-2.1942e-12,1.5960000000000002e-11,4.440000000000001e-12,1.5960000000000002e-11,2.1942e-12,-86527645582.76358
3.4,-4,-3.2744e-12,3.752e-11,6.76e-12,3.752e-11,3.2744e-12,-131078778345.78564
3.5,-4,-3.72e-12,5.12e-11,9.85e-12,5.12e-11,3.72e-12,-255558395093.27893
3.6,-4,-4.057e-12,5.981e-11,1.479e-11,5.981e-11,4.057e-12,-353356890459.3644
3.7,-4,-4.286e-12,6.137e-11,2.1680000000000003e-11,6.137e-11,4.286e-12,22543339570.323967
