VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,-3.9136e-12,5.7890000000000006e-11,-2.233e-11,5.7890000000000006e-11,3.9136e-12,66507049747.27322
0.1,-5,-2.41e-12,3.28e-12,1.3300000000000002e-12,3.28e-12,2.41e-12,59941257567.58378
0.2,-5,-5.77e-13,7.700000000000001e-13,2.44e-12,7.700000000000001e-13,5.77e-13,239693192713.32687
0.3,-5,-1.5756e-12,8.700000000000001e-12,3.2700000000000004e-12,8.700000000000001e-12,1.5756e-12,-107607876896.58884
0.4,-5,-2.4356e-12,2.215e-11,5.2600000000000014e-12,2.215e-11,2.4356e-12,-134970981239.03362
0.5,-5,-3.0574e-12,3.3780000000000005e-11,6.7700000000000004e-12,3.3780000000000005e-11,3.0574e-12,-175315568022.44034
0.6,-5,-3.5764e-12,4.844e-11,9.26e-12,4.844e-11,3.5764e-12,-230946882217.0901
0.7,-5,-3.9234e-12,5.6100000000000005e-11,1.402e-11,5.6100000000000005e-11,3.9234e-12,-357398141529.66406
0.8,-5,-4.136e-12,6.022e-11,1.877e-11,6.022e-11,4.136e-12,-562429696287.9641
0.9,-5,-4.279e-12,5.917e-11,2.2900000000000003e-11,5.917e-11,4.279e-12,22220740839.499584
1.0,-5,4.8646e-12,-2.464e-11,-3.621e-11,2.464e-11,4.8646e-12,23289394009.96787
1.1,-5,4.3086e-12,-1.51e-12,-1.612e-11,1.51e-12,4.3086e-12,-29789389019.631203
1.2,-5,-1.8492e-12,2.6100000000000004e-12,-2e-13,2.6100000000000004e-12,1.8492e-12,-39177277179.23604
1.3,-5,-7.964e-13,1.36e-12,-1.4700000000000002e-12,1.36e-12,7.964e-13,95904862376.52258
1.4,-5,2.362e-13,-6.400000000000001e-13,-2.03e-12,6.400000000000001e-13,2.362e-13,99690958030.10664
1.5,-5,1.2098e-12,-6.92e-12,-2.9800000000000002e-12,6.92e-12,1.2098e-12,109325461900.07652
1.6,-5,2.0656e-12,-1.617e-11,-4.43e-12,1.617e-11,2.0656e-12,127469725940.0892
1.7,-5,2.7788e-12,-2.7850000000000003e-11,-5.930000000000001e-12,2.7850000000000003e-11,2.7788e-12,143061516452.07437
1.8,-5,3.4636e-12,-4.333e-11,-8.400000000000001e-12,4.333e-11,3.4636e-12,175070028011.20462
1.9,-5,3.9212e-12,-5.3850000000000007e-11,-1.172e-11,5.3850000000000007e-11,3.9212e-12,302297460701.3299
2.0,-5,4.1252e-12,-5.823e-11,-1.58e-11,5.823e-11,4.1252e-12,560852495793.6057
2.1,-5,4.2778e-12,-6.165e-11,-2.136e-11,6.165e-11,4.2778e-12,-22575911502.42693
2.2,-5,-4.7338e-12,2.679e-11,3.5340000000000004e-11,2.679e-11,4.7338e-12,-23272591868.556423
2.3000000000000003,-5,-4.316e-12,1.03e-12,1.664e-11,1.03e-12,4.316e-12,30596946424.746773
2.4,-5,1.8028e-12,-2.69e-12,4.500000000000001e-13,2.69e-12,1.8028e-12,42432214537.27665
2.5,-5,3.974e-13,-1.4e-12,1.2900000000000002e-12,1.4e-12,3.974e-13,-73926221630.81252
2.6,-5,-9.026e-13,2.19e-12,2.3300000000000004e-12,2.19e-12,9.026e-13,-90925622840.51654
2.7,-5,-1.8022e-12,1.181e-11,3.8e-12,1.181e-11,1.8022e-12,-111234705228.03123
2.8000000000000003,-5,-2.7006e-12,2.739e-11,5.660000000000001e-12,2.739e-11,2.7006e-12,-133850890108.41904
2.9,-5,-3.2964e-12,4.297e-11,8.490000000000001e-12,4.297e-11,3.2964e-12,-185253797702.85272
3.0,-5,-3.7802e-12,5.2710000000000005e-11,1.188e-11,5.2710000000000005e-11,3.7802e-12,-255493101686.25476
3.1,-5,-4.0792e-12,5.929000000000001e-11,1.6450000000000002e-11,5.929000000000001e-11,4.0792e-12,-464037122969.8378
3.2,-5,-4.2112e-12,6.045000000000001e-11,2.169e-11,6.045000000000001e-11,4.2112e-12,22247930942.42237
3.3000000000000003,-5,4.9104e-12,-2.5e-11,-3.652e-11,2.5e-11,4.9104e-12,23243381447.132896
3.4,-5,4.3934e-12,-2.5500000000000002e-12,-1.522e-11,2.5500000000000002e-12,4.3934e-12,-31834967528.33308
3.5,-5,-1.372e-12,1.78e-12,-1.1100000000000001e-12,1.78e-12,1.372e-12,-45751933019.1701
3.6,-5,2.2e-14,5e-14,-1.64e-12,5e-14,2.2e-14,81314034802.40698
3.7,-5,1.0876e-12,-2.18e-12,-2.8300000000000007e-12,2.18e-12,1.0876e-12,93196644920.78294
3.8,-5,2.168e-12,-1.209e-11,-4.08e-12,1.209e-11,2.168e-12,101698362656.36108
3.9,-5,3.0542e-12,-2.584e-11,-5.510000000000001e-12,2.584e-11,3.0542e-12,124626121635.09451
4.0,-5,3.7728e-12,-4.04e-11,-8.24e-12,4.04e-11,3.7728e-12,144717800289.43542
4.1,-5,4.4362e-12,-5.259e-11,-1.112e-11,5.259e-11,4.4362e-12,191168036704.2633
4.2,-5,4.819e-12,-5.909e-11,-1.445e-11,5.909e-11,4.819e-12,298151460942.15894
4.3,-5,5.107e-12,-6.22e-11,-1.99e-11,6.22e-11,5.107e-12,-23418655300.81265
4.4,-5,-3.7212e-12,2.9950000000000004e-11,3.4430000000000004e-11,2.9950000000000004e-11,3.7212e-12,-23596592652.02107
4.5,-5,-3.3688e-12,9.9e-13,1.937e-11,9.9e-13,3.3688e-12,27690859247.36247
4.6000000000000005,-5,3.5014e-12,-4e-12,-7.3e-13,4e-12,3.5014e-12,34252440486.38468
4.7,-5,2.4702e-12,-3.23e-12,1.13e-12,3.23e-12,2.4702e-12,-95383441434.56662
4.8,-5,1.4046e-12,-8.2e-13,1.88e-12,8.2e-13,1.4046e-12,-126198889449.77292
