VD,VG,ID,IG,IS,absIg,absId,r
0.0,-5,3.809e-12,-5.951000000000001e-11,3.453e-11,5.951000000000001e-11,3.809e-12,-16384847293.22323
0.1,-5,-2.2942e-12,2.13e-12,-2.4000000000000004e-13,2.13e-12,2.2942e-12,-42667576908.30737
0.2,-5,-8.784e-13,1.1900000000000002e-12,-1.73e-12,1.1900000000000002e-12,8.784e-13,76893502499.03883
0.3,-5,3.068e-13,-4.1e-13,-2.6300000000000007e-12,4.1e-13,3.068e-13,84054803732.03328
0.4,-5,1.501e-12,-7.31e-12,-3.8e-12,7.31e-12,1.501e-12,85360648740.93044
0.5,-5,2.6498e-12,-2.291e-11,-5.54e-12,2.291e-11,2.6498e-12,109206071857.59528
0.6,-5,3.3324e-12,-4.073e-11,-8.01e-12,4.073e-11,3.3324e-12,164203612479.47458
0.7,-5,3.8678e-12,-5.3850000000000007e-11,-1.119e-11,5.3850000000000007e-11,3.8678e-12,252844500632.1113
0.8,-5,4.1234e-12,-6.077e-11,-1.582e-11,6.077e-11,4.1234e-12,422475707646.81024
0.9,-5,4.3412e-12,-6.173e-11,-2.198e-11,6.173e-11,4.3412e-12,-22306491188.93597
1.0,-5,-4.8426e-12,2.356e-11,3.594e-11,2.356e-11,4.8426e-12,-23368307900.82491
1.1,-5,-4.2174e-12,1.4300000000000002e-12,1.459e-11,1.4300000000000002e-12,4.2174e-12,31514922315.716484
1.2,-5,1.5036e-12,-1.91e-12,8.100000000000001e-13,1.91e-12,1.5036e-12,46502976190.476166
1.3,-5,8.34e-14,-7e-13,1.6100000000000002e-12,7e-13,8.34e-14,-70057447106.6275
1.4,-5,-1.3512e-12,6.170000000000001e-12,3.0100000000000007e-12,6.170000000000001e-12,1.3512e-12,-79295852826.89714
1.5,-5,-2.4388e-12,2.033e-11,4.6900000000000004e-12,2.033e-11,2.4388e-12,-103680663556.24672
1.6,-5,-3.2802e-12,3.894e-11,8e-12,3.894e-11,3.2802e-12,-139333983558.58994
1.7,-5,-3.8742e-12,5.2570000000000006e-11,1.086e-11,5.2570000000000006e-11,3.8742e-12,-220653133274.4925
1.8,-5,-4.1866e-12,6.081000000000001e-11,1.539e-11,6.081000000000001e-11,4.1866e-12,-427167876975.6519
1.9,-5,-4.3424e-12,6.053000000000001e-11,2.065e-11,6.053000000000001e-11,4.3424e-12,22460805893.715466
2.0,-5,4.7178e-12,-2.646e-11,-3.595e-11,2.646e-11,4.7178e-12,23458209200.309643
2.1,-5,4.1834e-12,-1.2900000000000002e-12,-1.4670000000000003e-11,1.2900000000000002e-12,4.1834e-12,-33110390040.394707
2.2,-5,-1.3226e-12,1.9e-12,-1.6100000000000002e-12,1.9e-12,1.3226e-12,-48239266763.14524
2.3000000000000003,-5,3.74e-14,-4.1e-13,-2.36e-12,4.1e-13,3.74e-14,79314720812.18262
2.4,-5,1.199e-12,-4.73e-12,-3.2200000000000004e-12,4.73e-12,1.199e-12,88362640275.69131
2.5,-5,2.3008e-12,-1.692e-11,-4.750000000000001e-12,1.692e-11,2.3008e-12,108448107580.52284
2.6,-5,3.0432e-12,-3.175e-11,-6.950000000000001e-12,3.175e-11,3.0432e-12,147318797878.60947
2.7,-5,3.6584e-12,-4.603e-11,-9.21e-12,4.603e-11,3.6584e-12,217249619813.16556
2.8000000000000003,-5,3.9638e-12,-5.7450000000000006e-11,-1.3e-11,5.7450000000000006e-11,3.9638e-12,427167876975.6509
2.9,-5,4.1266e-12,-6.136000000000001e-11,-1.875e-11,6.136000000000001e-11,4.1266e-12,457665903890.15967
3.0,-5,4.4008e-12,-6.038e-11,-2.5810000000000003e-11,6.038e-11,4.4008e-12,-21981403732.44237
3.1,-5,-4.972e-12,1.443e-11,3.654e-11,1.443e-11,4.972e-12,-24518818192.963123
3.2,-5,-3.7562e-12,1.8200000000000003e-12,8.670000000000001e-12,1.8200000000000003e-12,3.7562e-12,35980282805.02288
3.3000000000000003,-5,5.866e-13,-9.5e-13,1.45e-12,9.5e-13,5.866e-13,65479308538.50176
3.4,-5,-7.018e-13,5.300000000000002e-13,2.24e-12,5.300000000000002e-13,7.018e-13,-84324142001.85501
3.5,-5,-1.7852e-12,1.133e-11,3.6200000000000003e-12,1.133e-11,1.7852e-12,-111408199643.49388
3.6,-5,-2.497e-12,2.846e-11,6.0200000000000014e-12,2.846e-11,2.497e-12,-129382843834.9076
3.7,-5,-3.331e-12,4.61e-11,8.76e-12,4.61e-11,3.331e-12,-141043723554.30194
3.8,-5,-3.915e-12,5.7270000000000006e-11,1.353e-11,5.7270000000000006e-11,3.915e-12,-163371998039.5358
3.9,-5,-4.5552e-12,6.064000000000001e-11,1.871e-11,6.064000000000001e-11,4.5552e-12,22600913076.888275
4.0,-5,4.9342e-12,-3.216e-11,-3.558e-11,3.216e-11,4.9342e-12,22038567493.11292
4.1,-5,4.5198e-12,-3.000000000000001e-13,-1.757e-11,3.000000000000001e-13,4.5198e-12,-29423880421.35
4.2,-5,-1.863e-12,1.73e-12,-7.800000000000002e-13,1.73e-12,1.863e-12,-41162426936.69222
4.3,-5,-3.39e-13,1.8200000000000003e-12,-1.9900000000000002e-12,1.8200000000000003e-12,3.39e-13,66330591668.877754
